frame_id,arm,seed,raw_diagonal_px,base_frame_mean_px,method_frame_mean_px,method_frame_normalized,gain_frame_px,correction_mean_px,correction_max_px,utility_mean,actual_candidate_gain_mean_px,mode_ambiguity_mean
P0__shard_00_f1165,direct,1,800.0,4.148505419347891,4.725060327235868,0.005906325409044835,-0.576554907887977,5.303249777078312,8.000000022144352,0.11399983055889606,-2.4577009677886963,0.5849393705526987
G38__G__f16341,direct,1,800.0,2.501272247392847,1.994893372071132,0.002493616715088915,0.5063788753217149,0.7495176429011838,1.4547201596216084,0.053180157362173,-1.3960124254226685,0.5524198263883591
G38__G__f4342,direct,1,865.3323364257812,0.7227279571597085,1.0953512717540574,0.0012658157168589812,-0.37262331459434894,0.9582623627447091,1.20375517899215,0.09529639190683763,-2.4425060749053955,0.7150478512048721
P0__shard_05_f0895,direct,1,1101.45361328125,1.7186553309565968,3.2110361768406612,0.0029152713633349724,-1.4923808458840644,3.212359780192332,5.929308488238997,0.08393158546338479,-4.986097812652588,0.5698937301834425
G38__G__f5419,direct,1,1101.45361328125,1.1187062337784637,1.0628547419821495,0.0009649564259141937,0.05585149179631421,0.7788745100803016,1.7883938371794301,0.07763797913988431,-1.559796929359436,0.6134529511133829
G38__G__f18902,direct,1,800.0,1.3412291498892641,2.057578828823044,0.0025719735360288046,-0.7163496789337798,2.1119958496377067,4.35568556244125,0.08828602296610673,-2.7972097396850586,0.6359132130940756
G38__G__f14451,direct,1,800.0,3.7586982204917194,5.661992865420575,0.007077491081775719,-1.9032946449288555,4.605558215075031,8.000000499645953,0.1037537840505441,-4.167252540588379,0.6757391393184662
TEX__shard_07_f0017,direct,1,791.9595947265625,4.072495956642369,3.985762195305726,0.0050327847807461416,0.08673376133664279,1.4196378247342156,2.5517805101383195,0.04454823893805345,-2.399618625640869,0.5843107849359512
TEX__shard_00_f0016,direct,1,791.9595947265625,1.922559277427775,2.0160746989579836,0.002545678734600176,-0.09351542153020853,1.5188813064271682,3.7589776288134225,0.08704230251411597,-1.379190444946289,0.5762121180693308
P0__shard_04_f0546,direct,1,1101.45361328125,5.354530648985756,8.435091477233215,0.007658144996324381,-3.0805608282474584,3.739900186932583,11.014536712628734,0.1296644564718008,-1.6007658243179321,0.657399371266365
G38__G__f25904,direct,1,800.0,1.0292690361478916,0.8858686069796043,0.0011073357587245054,0.1434004291682872,0.6463118174530615,1.2321518915300818,0.09030413037786882,-1.4419716596603394,0.6204428424437841
TEX__shard_03_f0387,direct,1,1101.45361328125,1.0231154378483027,1.5416873912972022,0.0013996843559344165,-0.5185719534488995,1.291566083194054,2.4319927449310255,0.06214046726624171,-3.200996160507202,0.6326116348306338
TEX__shard_06_f0890,direct,1,800.0,2.1293142076002383,2.9684719555545858,0.003710589944443232,-0.8391577479543475,1.8988912011669963,2.794119252265058,0.08123953578372796,-2.7979915142059326,0.6203956132133802
P0__shard_06_f1135,direct,1,800.0,1.4243351361971293,3.1199280007404457,0.0038999100009255573,-1.6955928645433165,2.09072470323827,7.139628130179097,0.05708448852722844,-3.2709872722625732,0.548165408273538
G38__G__f39527,direct,1,1101.45361328125,2.244141612337345,3.08698967562116,0.002802650641296607,-0.8428480632838147,1.6412999152488206,2.7639582990205684,0.0861253251011173,-2.4558331966400146,0.6694592287143072
G38__G__f1579,direct,1,1101.45361328125,4.596111864397561,5.385491354632414,0.004889439999737201,-0.789379490234853,1.6049620562449913,3.4390644901580285,0.11973418419559796,-3.2848777770996094,0.651263564825058
G38__G__f12099,direct,1,1101.45361328125,2.403975271190331,2.1254263201239363,0.001929655769880543,0.27854895106639477,0.7241663214534906,1.1897726499406576,0.09950114476184051,-0.9467730522155762,0.6491698573033015
P0__shard_04_f0749,direct,1,800.0,3.0464892595373745,4.659893043033607,0.005824866303792009,-1.6134037834962327,6.057363607214325,8.000000338222964,0.08023663641264041,-3.249190092086792,0.6136601492762566
TEX__shard_01_f0554,direct,1,800.0,1.6012076318247854,3.2564310367841056,0.004070538795980132,-1.6552234049593202,3.2214594311991505,4.562518026886455,0.06946203236778577,-4.012923240661621,0.6301430836319923
G38__G__f25171,direct,1,800.0,1.0981386660166814,0.8902922619889735,0.001112865327486217,0.20784640402770793,0.4702473632195526,0.76479803223153,0.10461689159274101,-0.44857510924339294,0.5527243862549464
TEX__shard_02_f0640,direct,1,865.3323364257812,2.233107448835609,2.6102710253180934,0.0030164954150444763,-0.37716357648248433,1.2910155662357625,3.6442719495578735,0.041914745699614286,-2.696126937866211,0.5676442707578341
G38__G__f11860,direct,1,1101.45361328125,1.6379777579468975,3.8291203060835377,0.003476424481169497,-2.1911425481366402,2.6485623663475635,7.418596971198532,0.09353742996851604,-3.292782783508301,0.6332696080207825
P0__shard_06_f0104,direct,1,1101.45361328125,3.5650550993623185,3.7895278711963263,0.003440478859483928,-0.22447277183400782,0.657528797225965,1.2354529067884334,0.10318546649068594,-0.8983190655708313,0.6314832717180252
TEX__shard_04_f0618,direct,1,800.0,2.721221703998632,2.945151503167607,0.003681439378959509,-0.22392979916897504,2.172824506219451,5.064206843526651,0.08005381251374881,-1.763572335243225,0.5845428804556528
G38__G__f34493,direct,1,865.3323364257812,2.8277408487694786,5.508927683250384,0.006366256582996515,-2.6811868344809056,4.833513000099487,8.262195442074184,0.07145045014719169,-4.612030029296875,0.6358777036269506
G38__G__f14050,direct,1,800.0,4.2463650997158995,7.404963895472514,0.009256204869340643,-3.158598795756615,4.013183168249306,8.00000000683827,0.07869975330928962,-5.114818096160889,0.6349947874744734
G38__G__f30567,direct,1,800.0,4.198133402664677,3.851813806289841,0.004814767257862301,0.346319596374836,2.7739458423666177,3.495890416930891,0.07797674834728241,-2.410637855529785,0.6007041757305464
G38__G__f24682,direct,1,791.9595947265625,1.4746366742515395,2.4415070059652173,0.0030828681440600377,-0.9668703317136778,1.370596236000738,2.366289300547026,0.07525745468835036,-2.9269256591796875,0.5964724868535995
TEX__shard_00_f1094,direct,1,800.0,4.093099690181895,5.285099303317447,0.0066063741291468095,-1.1919996131355521,3.716401604713991,8.000000604050477,0.09005775737265746,-2.838221311569214,0.576838344335556
G38__G__f32733,direct,1,1101.45361328125,60.56687137354996,58.52382955599725,0.05313326757506721,2.043041817552705,2.1116679027409098,3.7185699179924523,0.10875464199731748,2.280928134918213,0.690860797961553
G38__G__f37175,direct,1,800.0,0.8387195782919386,1.1828352661744752,0.001478544082718094,-0.34411568788253666,0.6464152950667233,1.1661758840353995,0.08913089986890554,-1.3026331663131714,0.63874451816082
G38__G__f3423,direct,1,800.0,81.48267412744538,81.52130823066243,0.10190163528832803,-0.03863410321704919,6.086289127705244,8.000000138302893,0.10515174890557925,-1.010980486869812,0.630452794333299
G38__G__f6874,direct,1,865.3323364257812,2.9505990164491687,3.6222414777249576,0.004185954141834655,-0.671642461275789,0.8562104119842615,1.4069006247933755,0.04784225393086672,-3.477630853652954,0.588145524263382
G38__G__f16366,direct,1,800.0,2.4105838662973698,4.8511978810217755,0.00606399735127722,-2.4406140147244058,3.963732569015696,7.799584530514576,0.14263062054912248,-2.935246467590332,0.5728535453478495
G38__G__f21794,direct,1,800.0,11.514202708113492,12.64325110380298,0.015804063879753725,-1.1290483956894874,2.1274317727952807,3.010337813422701,0.045689505680153765,-2.881249189376831,0.5647580077250799
P0__shard_03_f1220,direct,1,1101.45361328125,2.484729097648496,2.6695364719840824,0.0024236485674884534,-0.18480737433558625,2.0041177660845424,3.9293052609643224,0.08787542426337798,-3.5858347415924072,0.5501734390854836
P0__shard_03_f0275,direct,1,1101.45361328125,3.7592436838664307,4.376776690074125,0.003973636871584296,-0.6175330062076947,2.7588179929039507,5.34613422049664,0.05237892844403783,-3.2158279418945312,0.5675728370745977
P0__shard_03_f0874,direct,1,800.0,3.449422088261806,3.359467307727199,0.004199334134658998,0.08995478053460726,1.0338507493615063,1.9916280832961366,0.052117887418717146,-1.8913310766220093,0.5565989365180334
TEX__shard_03_f1095,direct,1,800.0,2.238854512638565,2.2585172073405553,0.002823146509175694,-0.019662694701990446,1.027933061914388,2.6570310183269195,0.06880465274055798,-1.212735652923584,0.6003594398498535
G38__G__f13071,direct,1,865.3323364257812,3.9357921446674107,3.8830202315441857,0.004487316685266654,0.052771913123224934,0.31492541913954997,0.660478816451636,0.0821165166174372,-0.23438997566699982,0.5470336253444353
G38__G__f28302,direct,1,1101.45361328125,4.057318487378321,6.459986665978889,0.0058649647956889196,-2.4026681786005675,5.015260330520684,9.868907270027895,0.08228454366326332,-6.647237300872803,0.689521849155426
G38__G__f36327,direct,1,800.0,0.6032875593222031,1.2199417058964015,0.0015249271323705019,-0.6166541465741984,1.0152261836295706,1.8782512807679042,0.08071102512379487,-3.1506500244140625,0.594041496515274
G38__G__f31378,direct,1,800.0,2.1914112251723674,3.681826094762489,0.004602282618453111,-1.4904148695901216,3.7126093287997852,5.634466527469117,0.09721702213088672,-3.589167594909668,0.7355485757191976
G38__G__f38253,direct,1,800.0,5.343271243063604,6.7459967249229695,0.008432495906153713,-1.402725481859366,1.5592484585383195,2.148540460425013,0.13994740384320417,-1.8469982147216797,0.6957616855700811
P0__shard_07_f0959,direct,1,865.3323364257812,3.3891581643031814,6.142892237146048,0.0070988821040931,-2.753734072842867,3.277646376621814,6.379043874983903,0.11473444942384958,-3.3389904499053955,0.6502826313177744
TEX__shard_07_f0056,direct,1,865.3323364257812,3.111086592336162,3.23009837252431,0.003732783621453574,-0.11901178018814784,0.587653426009245,1.0311044903777329,0.08687573826561372,-0.9670342803001404,0.5625923871994019
G38__G__f30182,direct,1,800.0,7.2412100584776615,6.8060638309731445,0.00850757978871643,0.43514622750451704,2.3959444022873235,4.550248802308237,0.11822028520206611,-0.8459868431091309,0.6160661180814108
G38__G__f7718,direct,1,800.0,2.879581460428555,2.7885324073271005,0.0034856655091588754,0.09104905310145428,1.439429362251701,4.1443625614753605,0.07647898606956005,-1.3762189149856567,0.5546197593212128
TEX__shard_02_f1069,direct,1,800.0,0.8656766330212202,1.1763416048931985,0.0014704270061164982,-0.3106649718719783,0.6058938934510377,1.209361334197785,0.06779947876930237,-2.2588531970977783,0.5770600587129593
TEX__shard_03_f0911,direct,1,800.0,1.5794166164575278,2.452379055816483,0.003065473819770604,-0.8729624393589552,1.6366235771812156,2.92817176370593,0.07424367778003216,-3.7949094772338867,0.5898972575863203
G38__G__f32764,direct,1,800.0,4.850993442612568,4.884481683873649,0.006105602104842062,-0.03348824126108152,0.8009753240577392,1.3779405046761337,0.04895930861433347,-1.6101518869400024,0.5322115073601404
P0__shard_04_f1127,direct,1,800.0,3.977353018463493,4.2801326472120325,0.00535016580901504,-0.3027796287485396,3.4927259109481463,7.29297501041153,0.10200223606079817,-1.965281367301941,0.5431277354558309
G38__G__f3141,direct,1,800.0,3.851514575452788,4.977359663752188,0.006221699579690235,-1.1258450882994002,2.818549224847206,5.674887334959849,0.03826427894333998,-3.8847367763519287,0.6766972045103709
P0__shard_04_f0835,direct,1,800.0,3.1678175568030777,4.999868820971498,0.006249836026214373,-1.8320512641684203,3.0926441447337254,5.7996484770159995,0.08540163096040487,-3.8381168842315674,0.5671392306685448
TEX__shard_05_f0915,direct,1,800.0,1.1992214863088655,2.7138442088700936,0.0033923052610876168,-1.514622722561228,2.415999135605557,5.501228163435539,0.07606526960929234,-2.71797776222229,0.6541706820329031
TEX__shard_01_f0073,direct,1,800.0,3.694662750989756,7.173025184911497,0.008966281481139371,-3.478362433921741,6.6726931514926875,8.000000558066118,0.0856679327165087,-2.8673458099365234,0.6681019738316536
G38__G__f1041,direct,1,791.9595947265625,4.672266976538063,6.433475901253167,0.008123490067033575,-1.7612089247151035,3.103099085898323,5.597907852031265,0.09362476660559575,-2.86474871635437,0.5922632316748301
TEX__shard_06_f0146,direct,1,800.0,0.8849341720731435,0.6313255895294615,0.0007891569869118268,0.253608582543682,0.5970788604289528,1.005502832225425,0.06337319314479828,-1.8289095163345337,0.5994522199034691
G38__G__f27477,direct,1,1101.45361328125,2.2172675662373376,2.663561656735804,0.0024182240855345747,-0.44629409049846647,0.899006757046968,1.9557902126941875,0.08320215810090303,-1.74578857421875,0.6204432994127274
G38__G__f1216,direct,1,800.0,4.324585777336175,4.17040721225797,0.005213009015322463,0.1541785650782046,1.4171231947282288,3.5552953043955293,0.05291285815959176,-1.8569560050964355,0.6144725133975347
P0__shard_06_f1083,direct,1,865.3323364257812,4.2445367554683475,4.49107076444223,0.00518999530630325,-0.24653400897388256,1.9184533704891633,6.2306223237709935,0.05598207345853249,-2.6986892223358154,0.600572203596433
G38__G__f16517,direct,1,791.9595947265625,1.9644480286057941,5.287983081127793,0.006677086957894056,-3.323535052521999,3.8146900924235716,7.919595690403183,0.11837469165523846,-4.178995609283447,0.6491039991378784
G38__G__f31891,direct,1,791.9595947265625,2.3648693305683333,3.1073126712173433,0.003923574752939506,-0.7424433406490101,1.4151631308263946,3.0054499513504402,0.09548754555483659,-2.027089834213257,0.5863270784417788
TEX__shard_03_f0568,direct,1,800.0,1.6179492939832922,1.5707096219934444,0.0019633870274918057,0.0472396719898478,0.4914292698350532,1.0941426993169716,0.06610249044994514,-0.5847663283348083,0.5875535036126772
G38__G__f2861,direct,1,1101.45361328125,7.163920314261242,9.096084657487166,0.008258254862308516,-1.9321643432259243,2.0073835519747574,2.9636814079793123,0.12532084186871847,-2.5556209087371826,0.6946631918350855
G38__G__f24500,direct,1,865.3323364257812,1.4462742905113677,1.389340824742773,0.0016055575023133733,0.056933465768594704,0.3118040063049472,0.6172958528699316,0.07254998789479335,-0.3766654431819916,0.62747656305631
TEX__shard_03_f0741,direct,1,1101.45361328125,1.5180100659478681,2.205601065729588,0.0020024457127695676,-0.68759099978172,1.3004304611604942,1.8569075714444891,0.04559550015255809,-4.1575493812561035,0.5698042859633764
P0__shard_02_f0598,direct,1,791.9595947265625,5.291541367810944,6.836469424947717,0.008632346233911244,-1.5449280571367732,3.1228660603190606,6.860176327270514,0.07009059594323237,-2.804901123046875,0.6009010920921961
TEX__shard_02_f0246,direct,1,800.0,1.0305746262998263,0.9630018809452077,0.0012037523511815096,0.06757274535461866,0.44544070654797935,0.9996547087510318,0.06250021482507388,-1.0106176137924194,0.5818487008412679
TEX__shard_04_f1238,direct,1,1101.45361328125,2.6335791926690377,6.628487126534814,0.006017944874490386,-3.9949079338657767,4.8774142111179,11.01453579680163,0.057725085876882076,-4.807344913482666,0.6084362640976906
G38__G__f27041,direct,1,800.0,2.272404469209137,3.0599025687494605,0.0038248782109368256,-0.7874980995403233,2.4976452239441764,4.521658416040361,0.08853870381911595,-2.803163766860962,0.6437890554467837
G38__G__f32343,direct,1,1101.45361328125,4.248306577335855,5.0758700983638025,0.004608337597842813,-0.8275635210279475,2.6991913310358386,3.6816352013137448,0.08492033618191878,-4.2459797859191895,0.5983872810999552
TEX__shard_06_f0073,direct,1,800.0,11.544953113544356,15.448230757761745,0.019310288447202183,-3.9032776442173898,6.1549125326946434,8.000000517008266,0.08327233077337344,-3.095661163330078,0.6415906250476837
G38__G__f20418,direct,1,800.0,3.0237567979988667,3.801988110757852,0.004752485138447315,-0.7782313127589853,1.1475891071958455,3.0086153648947995,0.0939387958496809,-1.8790587186813354,0.5976658215125402
P0__shard_04_f1111,direct,1,865.3323364257812,1.1712929649551709,1.689403777379403,0.0019523178624728324,-0.5181108124242322,1.5980272791773182,2.7479912334466365,0.08625613463421662,-2.580735445022583,0.6183041259646416
G38__G__f18981,direct,1,1101.45361328125,1.823550991876172,3.0112154439553707,0.002733855886118441,-1.1876644520791986,1.5432234565287952,4.056397157567504,0.09038215906669696,-2.8804876804351807,0.6054564590255419
G38__G__f33685,direct,1,800.0,1.6477155519323945,1.4882101768303606,0.0018602627210379508,0.1595053751020339,1.7074020857322783,2.540880055830411,0.0868974815433224,-2.202542781829834,0.5454260781407356
G38__G__f22606,direct,1,800.0,5.4396218450446385,7.56479847104181,0.009455998088802263,-2.125176625997171,4.131503868461119,8.000000569997285,0.09539837886889775,-3.1231629848480225,0.63198471814394
G38__G__f27695,direct,1,865.3323364257812,1.4452940197422703,2.168020226879348,0.0025054191732095258,-0.7227262071370777,2.58962170137233,5.0369859557411045,0.1235881478836139,-2.795583486557007,0.6522277543942133
G38__G__f38192,direct,1,800.0,1.325967101065737,1.8445053456724492,0.0023056316820905614,-0.5185382446067122,0.9437242146919711,1.5724725362369596,0.07296930967519681,-2.466541051864624,0.6072926074266434
G38__G__f2119,direct,1,800.0,1.1899796771695748,1.3893825458704028,0.0017367281823380035,-0.19940286870082802,0.3759240176755985,0.6281439013738712,0.1186744353423516,-0.692482054233551,0.5832533712188402
P0__shard_01_f0717,direct,1,800.0,1.152708168652141,1.7003034144028488,0.002125379268003561,-0.5475952457507078,0.8773549039871471,2.0369949498907376,0.0775800570845604,-2.1143715381622314,0.6163291782140732
G38__G__f17310,direct,1,800.0,2.459802533811029,2.997505809156193,0.0037468822614452413,-0.537703275345164,0.9010085299753298,1.7562718702993911,0.10083078903456529,-1.9021248817443848,0.5786327670017878
G38__G__f19471,direct,1,1101.45361328125,8.752123358419535,11.719981501898802,0.010640467615322237,-2.9678581434792672,3.3665287509246724,5.760437431267979,0.10096520589043696,-3.4436264038085938,0.6546343018611273
G38__G__f2485,direct,1,865.3323364257812,3.117061731722187,4.319042138336638,0.00499119466189864,-1.2019804066144508,1.4440737265927799,3.460068100286165,0.09253578322629134,-2.843644380569458,0.5711220055818558
TEX__shard_04_f0738,direct,1,800.0,3.751679076400673,4.184496912853179,0.005230621141066474,-0.43281783645250593,0.7954107279236732,1.24599200250837,0.04143837746232748,-2.7266414165496826,0.5585810542106628
G38__G__f15233,direct,1,865.3323364257812,2.965522946716602,3.913445542087336,0.004522476945969288,-0.9479225953707342,1.368799958860101,2.1923779260342227,0.08147717701892059,-3.3433122634887695,0.6525729944308599
TEX__shard_01_f0081,direct,1,1101.45361328125,2.073985258279905,4.009037247237732,0.0036397694817984555,-1.9350519889578268,2.001065936087197,4.195165470540409,0.07830745540559292,-3.7583141326904297,0.6445286323626837
G38__G__f13706,direct,1,800.0,2.5772202698932425,3.0653020919024385,0.003831627614878048,-0.48808182200919603,0.9424585380204407,2.065802708686638,0.14557277659575144,-1.0108323097229004,0.7322771896918615
TEX__shard_06_f1249,direct,1,865.3323364257812,4.588800724058719,8.186516175181133,0.009460545770189512,-3.597715451122414,4.304493734231848,8.30011323722724,0.06170360123117765,-3.407381296157837,0.599704439441363
G38__G__f39518,direct,1,800.0,2.7568234202401642,3.3742602032337485,0.004217825254042185,-0.6174367829935843,3.6961208420082463,6.101504719988322,0.1169753409922123,-2.349998950958252,0.7358768234650294
P0__shard_03_f0367,direct,1,800.0,0.7059734924147412,2.1708474077002435,0.0027135592596253043,-1.4648739152855024,2.147170610611334,3.8915642034046884,0.08923984753588836,-3.3337557315826416,0.6593784093856812
G38__G__f32125,direct,1,800.0,2.4406550365235145,2.2570102106117864,0.002821262763264733,0.18364482591172804,1.7570445207401981,2.4855370421163676,0.06627719600995381,-1.9184046983718872,0.6279285053412119
G38__G__f2585,direct,1,1101.45361328125,2.946248941009295,5.571208977626204,0.005058051388137421,-2.6249600366169092,3.2714944224979146,4.287757525609634,0.08513019854823749,-6.102969646453857,0.6094577312469482
G38__G__f17365,direct,1,1101.45361328125,1.9171956686058549,3.8395675999360472,0.0034859094869169357,-1.9223719313301924,2.9208998382481406,7.5739802934425065,0.06415217866500218,-5.0523834228515625,0.5778926412264506
TEX__shard_02_f0827,direct,1,800.0,1.9596173281153904,2.197893633951829,0.002747367042439786,-0.23827630583643855,1.1167747344535217,1.8958952535410312,0.09265224852909644,-2.003797769546509,0.6039186318715414
P0__shard_04_f0601,direct,1,800.0,1.6004660562953692,2.0709072876853654,0.0025886341096067068,-0.47044123138999616,0.7918349613945409,1.524337248313716,0.0848266299193104,-1.7478981018066406,0.5481105844179789
P0__shard_05_f0639,direct,1,800.0,8.86053776756521,11.384072676666303,0.014230090845832878,-2.523534909101093,6.412028875195547,8.000000249592548,0.09384830047686894,-2.443286895751953,0.6344805335005125
G38__G__f38558,direct,1,800.0,1.2214749081767193,1.7139031613674218,0.0021423789517092773,-0.4924282531907025,0.6869909535618913,1.1369870985292625,0.06891001109033823,-2.3165335655212402,0.5791186168789864
G38__G__f13214,direct,1,1101.45361328125,5.909393056767772,6.3200045350605,0.005737876256298341,-0.4106114782927275,1.0849282016932766,2.353319970396198,0.15842223539948463,-0.9637727737426758,0.6276671588420868
G38__G__f27638,direct,1,865.3323364257812,3.9271649786445293,5.7124312268733135,0.006601430440549894,-1.7852662482287842,3.5340454946515116,5.865904766712226,0.07672803197056055,-3.369581460952759,0.6241132542490959
TEX__shard_02_f0119,direct,1,800.0,2.958182866002164,4.314690586702578,0.005393363233378222,-1.3565077207004137,2.2315137652061336,5.5005344413394255,0.07293787567565839,-3.3898956775665283,0.6169418717424074
TEX__shard_03_f0971,direct,1,800.0,2.181791611142884,2.2450151768091535,0.002806268971011442,-0.06322356566626963,0.5212422271009483,1.2089353364321018,0.059589700773358345,-1.1479960680007935,0.5628464197119077
G38__G__f3768,direct,1,1101.45361328125,5.448945171100224,6.1840343355581435,0.005614430113979829,-0.7350891644579196,2.2405717203226194,3.566908261141969,0.11025889342029889,-2.644070625305176,0.5687708333134651
P0__shard_03_f0532,direct,1,1101.45361328125,4.749071563729512,6.442421070165678,0.005849017146508413,-1.6933495064361663,2.7029237390973946,4.169508133729089,0.05287752874816457,-4.0883708000183105,0.5882919182380041
P0__shard_01_f0757,direct,1,800.0,1.8837978650573093,1.6155214005584406,0.0020194017506980507,0.26827646449886866,0.8443431056810651,1.5407299624230892,0.06711077286551397,-1.52460777759552,0.5867599075039228
P0__shard_04_f0508,direct,1,1101.45361328125,2.144877077772147,2.7695837265234395,0.002514480585589801,-0.6247066487512924,1.1480625043144181,2.0222733728722893,0.058140543599923454,-3.7304344177246094,0.5838975235819817
G38__G__f28486,direct,1,1101.45361328125,2.638740562595491,2.7844732815892765,0.0025279986810286827,-0.1457327189937856,0.6610312186852586,1.069928834996528,0.06449613564958175,-1.5077385902404785,0.5982458839813868
G38__G__f8440,direct,1,1101.45361328125,7.88250829118123,7.078882403440348,0.006426854765451475,0.803625887740882,7.061480661773858,11.01453616293467,0.08610259741544724,-3.291969060897827,0.6380511149764061
G38__G__f0141,direct,1,1101.45361328125,2.7098602308398156,2.9033227166294657,0.002635901032618537,-0.19346248578965008,1.1481591579887294,1.59233767024328,0.08704624697566032,-1.99112069606781,0.604992056886355
G38__G__f23445,direct,1,800.0,2.148572002063636,2.7789632151271775,0.003473704018908972,-0.6303912130635414,2.164975169457956,3.4379960156035247,0.09033312648534775,-3.072984457015991,0.6672210693359375
P0__shard_00_f0867,direct,1,800.0,1.8790282319831721,2.3779537363385055,0.002972442170423132,-0.49892550435533334,1.074097988535787,3.5685293610822413,0.052195788671573005,-3.0134849548339844,0.5949989805618922
G38__G__f30529,direct,1,800.0,1.9141403799685948,3.250424549945567,0.004063030687431959,-1.3362841699769723,1.5760404296249868,2.3822454417697667,0.07146881396571796,-3.6761322021484375,0.6110574627916018
TEX__shard_07_f0670,direct,1,800.0,1.5397542564011193,4.6179264921941785,0.005772408115242723,-3.078172235793059,4.399752753431443,8.000000580981203,0.0852177736038963,-3.8789517879486084,0.6067498251795769
G38__G__f19504,direct,1,1101.45361328125,4.374853826972947,6.151566705764992,0.005584953039864625,-1.7767128787920452,2.587648578750998,4.213214394466752,0.07933607045561075,-5.974938869476318,0.5625520373384157
TEX__shard_04_f1236,direct,1,865.3323364257812,3.199026723081604,3.701125505827866,0.004277114525865529,-0.5020987827462622,1.3148712248152343,2.3509070064055453,0.07016703579574823,-2.467740297317505,0.5670811235904694
G38__G__f9318,direct,1,1101.45361328125,4.609026946069534,6.16563835131972,0.005597728562487687,-1.5566114052501865,3.692434664057241,6.795664645089946,0.11781485937535763,-5.276986122131348,0.738602469364802
G38__G__f10745,direct,1,800.0,1.414792322322847,1.1773975388896942,0.0014717469236121177,0.23739478343315268,0.8574721543948085,1.7323335634868657,0.07801767873267333,-1.592475414276123,0.6241909464200338
TEX__shard_03_f0201,direct,1,1101.45361328125,3.408705212427021,4.21909973217866,0.0038304833551817824,-0.8103945197516387,1.3762101662206883,2.2447219055576433,0.06772917788475752,-2.7777135372161865,0.5817194283008575
G38__G__f39546,direct,1,800.0,162.20830048987034,161.16192653002565,0.20145240816253207,1.0463739598446864,4.279395589026624,6.802257888605009,0.08636969855676095,0.3255888521671295,0.6937608371178309
G38__G__f4587,direct,1,800.0,1.2589498258893388,1.5389511719095115,0.0019236889648868894,-0.2800013460201727,0.5705448627147879,1.0378476818688167,0.08560140058398247,-1.0428472757339478,0.6391898194948832
TEX__shard_05_f0955,direct,1,791.9595947265625,2.6594569832890746,4.153741981700568,0.005244891291625449,-1.4942849984114934,3.1535884493919557,7.91959582219838,0.05984473585461577,-3.2177047729492188,0.5904248133301735
P0__shard_05_f0705,direct,1,1101.45361328125,3.3766984567429623,3.840487633555095,0.0034867447773077012,-0.4637891768121327,1.3145387642677968,2.9163997381819406,0.05837395756194989,-3.04577898979187,0.5771290163199106
TEX__shard_03_f1099,direct,1,800.0,6.341518231576585,6.2516928601991975,0.007814616075248996,0.08982537137738777,3.2419990712647744,5.316278325724542,0.07932776305824518,-1.6909745931625366,0.5783908292651176
G38__G__f19458,direct,1,800.0,2.713465526294719,3.491981714432346,0.004364977143040433,-0.778516188137627,1.339885813210171,2.7815122934273564,0.07085018325597048,-2.552915334701538,0.5740404104193052
G38__G__f17353,direct,1,1101.45361328125,1.5242306525093299,2.212921444992774,0.002009091820399446,-0.688690792483444,2.2841936798334537,5.283245294331023,0.08075328419605891,-2.0928728580474854,0.6634219189484915
G38__G__f20521,direct,1,1101.45361328125,3.1020552334037794,3.036288564295754,0.0027566195504598657,0.06576666910802542,0.8017760075655742,1.807206260341096,0.08677241982271273,-0.6340475678443909,0.6527354121208191
G38__G__f15694,direct,1,1101.45361328125,2.9777269973095555,4.926364322996865,0.004472602625834726,-1.9486373256873097,2.5606872764978186,3.36852349655764,0.0897430789967378,-5.7686848640441895,0.6449751357237498
TEX__shard_03_f0532,direct,1,800.0,0.9713422412773518,1.7309056513990408,0.002163632064248801,-0.759563410121689,1.8831430564508769,4.162012885486653,0.06457611514876287,-2.9314424991607666,0.6431616917252541
P0__shard_00_f0416,direct,1,1101.45361328125,4.824981235365787,5.191598192880869,0.004713406111960544,-0.36661695751508283,1.4712372785990515,2.557659291673447,0.07284292454520862,-3.416447877883911,0.6309872940182686
P0__shard_03_f0082,direct,1,800.0,5.636263267084532,5.287599500867998,0.006609499376084998,0.34866376621653394,5.485219862651686,8.00000023032662,0.07334178158392508,-1.012326955795288,0.6182665477196375
G38__G__f38156,direct,1,800.0,2.1912763805735858,1.8121550286904624,0.002265193785863078,0.37912135188312335,0.5699841419710001,1.6416047243272098,0.05658110727866491,-0.17025519907474518,0.606764480471611
G38__G__f37848,direct,1,800.0,2.41797374533159,3.939470750940745,0.004924338438675932,-1.521497005609155,1.8741686112009504,2.7088779089170676,0.05140143850197395,-4.09841775894165,0.5986282750964165
TEX__shard_00_f0721,direct,1,800.0,1.365503661875696,1.129719955375359,0.0014121499442191986,0.23578370650033698,0.39635851786432236,0.5384704248501927,0.06023269395033518,-0.6863692402839661,0.570941835641861
P0__shard_01_f0289,direct,1,1101.45361328125,3.636923722148724,3.5822877764952388,0.0032523274092528865,0.05463594565348506,4.673849857941828,11.014536114109262,0.058543010304371514,-4.403579235076904,0.56287299344937
P0__shard_00_f0593,direct,1,800.0,3.323245829274038,3.056677601958283,0.0038208470024478536,0.266568227315755,1.7676794371944893,4.081629972870675,0.054101608538379274,-2.33534836769104,0.616383858025074
