frame_id,domain,session,detection_count,top_score,selector_status,selected_hypothesis,expected_hypothesis,correct,prediction_failure,short_success,long_success,short_score,long_score,score_margin,pose_valid,restricted_adds_error_m,restricted_adds_normalized,rotation_error_deg,translation_error_m,yaw_error_deg
1778653723571790336,DAY,eval_pallet09,2,0.8904455304145813,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,18.9593315382778,8.86048238216992,10.098849156107882,True,1.1670535386592242,0.6838921797163802,86.24565764969974,0.12453836367542306,86.22816337556795
1778653730458996736,DAY,eval_pallet09,1,0.8548349142074585,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,16.633251428219918,7.345904761968564,9.287346666251354,True,1.1609024866743671,0.6802876695460023,85.29965945582104,0.19570433794121972,85.29814289021706
1778653738858078976,DAY,eval_pallet09,2,0.9034551382064819,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,20.836657359894833,10.160341269493468,10.676316090401365,True,1.1526765431686825,0.6754672750671085,84.63918188170139,0.18193390604990547,84.63368920973649
1778653796073599488,DAY,eval_pallet09,3,0.2592373192310333,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,2.7674920948372788,3.3761536831419394,0.6086615883046607,True,2.3088177682392192,1.3529648501842086,14.217488050465807,2.3033868767769965,14.193710287555795
1778653798391620864,DAY,eval_pallet09,6,0.40702399611473083,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,5.459208079946738,1.9904855100320988,3.4687225699146396,True,1.0501130258921834,0.6153651588692628,72.35102376869425,0.44646504955984,72.34444041217793
1778653804674198784,DAY,eval_pallet09,13,0.1195857971906662,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,6.533215419036649,2.191827820301855,4.341387598734794,True,1.1056978559515134,0.6479378124187413,77.31802985418125,0.44504716689579144,77.31168859287511
1778653806958839552,DAY,eval_pallet09,4,0.052769239991903305,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,8.255963058149131,4.004604336179373,4.251358721969758,True,1.1278595586051567,0.6609245475015539,81.3012610158747,0.3064830493351792,81.30067419685386
1778653811763352320,DAY,eval_pallet09,3,0.35055011510849,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,2.786867680633914,3.3409038454869013,0.5540361648529872,True,1.95552568810797,1.1459360526578557,23.769821250066567,1.9379889662511018,23.750543304083813
1778653814384002560,DAY,eval_pallet09,6,0.16336193680763245,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,7.283268904591133,7.939496604748046,0.6562277001569132,True,0.4673493587734874,0.2738662461259884,24.71002309657753,0.34904293573837386,24.495578211059822
1778653821069351168,DAY,eval_pallet09,5,0.18430711328983307,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,4.29948017673181,5.066420430376408,0.7669402536445986,True,1.6278913715707564,0.953942678348789,17.205690812200405,1.6166525588717184,17.17688018166064
1778653823253508096,DAY,eval_pallet09,3,0.7154682874679565,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,8.557482210775946,12.535564214155535,3.9780820033795887,True,1.2587035063460452,0.7375989670196298,7.809727836837387,1.2558343498872013,7.758201875096181
1778653832794714368,DAY,eval_pallet09,5,0.04695858806371689,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,8.993710977023458,9.237868821205799,0.24415784418234132,True,0.20024703475081804,0.1173445575040297,10.045616688767566,0.15964178785998662,9.911067055242661
1778653871330109184,DAY,eval_pallet09,5,0.09424787014722824,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,6.894723637772235,4.591898577857795,2.30282505991444,True,1.218775662457315,0.7142012913484604,87.81433485523867,0.3917700660165031,87.81194390448904
1778653882316513792,DAY,eval_pallet09,4,0.4842905104160309,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,6.3765772166344314,4.2937985159197245,2.082778700714707,True,1.1953168398408662,0.7004544452944443,88.03086127987854,0.25413493036423834,88.01866667454716
1778653884903302656,DAY,eval_pallet09,4,0.8337724804878235,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,7.88278292737889,5.873865389905789,2.008917537473101,True,0.07219300783403018,0.042305028734686986,4.089862273086468,0.05379493139861806,4.048614178300318
1778653889069260032,DAY,eval_pallet09,2,0.752328634262085,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,10.410651802111735,5.848780101227206,4.561871700884529,True,0.1249803589138222,0.07323836246407822,7.857969507185182,0.05742603284711768,7.78246297845677
1778653898342159872,DAY,eval_pallet09,2,0.7307753562927246,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,8.666239961614272,8.366276970243518,0.29996299137075333,True,0.17671938478750326,0.10355737869516299,11.269836150412912,0.0739791516822043,11.213582759426602
1779449467555301888,NIGHT,eval_night08,15,0.37785133719444275,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.7684501375844103,0.9151274789926218,0.14667734140821154,True,14.979499777726424,8.777971545178337,75.99011030232133,14.963066861465602,75.96974169567964
1779449470423201536,NIGHT,eval_night08,13,0.032898951321840286,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,0.931119766752318,1.1827477615393753,0.25162799478705733,True,16.333520580311564,9.571426350281039,0.9434656745822851,16.333517092452663,0.11915876484833286
1779449475060066816,NIGHT,eval_night08,14,0.06331446021795273,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.7721696800756268,0.9424107290837179,0.17024104900809112,True,15.498034049961312,9.081832098228691,77.24653382475482,15.481774460490044,77.15263472803485
1779449479095927552,NIGHT,eval_night08,13,0.4422379434108734,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.7885649537808164,0.9575024786722772,0.16893752489146086,True,16.600835284210532,9.728072493293237,75.85682312037486,16.58591587063014,75.8164276054307
1779449481331070208,NIGHT,eval_night08,12,0.06927292793989182,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.7311315055240737,1.0337840405357135,0.3026525350116398,True,10.748816194329732,6.298795293449998,80.19840356747407,10.723459023957323,80.04127922688237
1779449483432542720,NIGHT,eval_night08,4,0.0291130393743515,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,2.6833791228172683,4.068254189905685,1.3848750670884171,True,4.605351007642742,2.698730979038216,68.12691075935781,4.55975765226356,68.06379820728917
1779449485800670464,NIGHT,eval_night08,6,0.039998628199100494,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,1.2732691076769318,1.6984420826992865,0.42517297502235474,True,6.326893323778675,3.7075530150938993,70.13490204428386,6.292705075629118,70.1343332130426
1779449488068910592,NIGHT,eval_night08,5,0.20212525129318237,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,10.414169223878638,4.8178478281505095,5.596321395728128,True,0.18922477121779044,0.11088552234984925,11.26061852692572,0.1287921871350794,10.4997778675986
1779449492505469440,NIGHT,eval_night08,12,0.08589150011539459,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,6.539161784685149,9.015829093917981,2.476667309232832,True,1.188951957514599,0.6967246307627564,85.32763133598709,0.4025879045046141,85.27360697518188
1779449496875356416,NIGHT,eval_night08,8,0.0578654482960701,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,2.886672648098832,4.867062723325739,1.9803900752269068,True,3.744096042958354,2.194036450828103,86.85529646737277,3.6537978319264988,86.84976651184223
1779449499143611648,NIGHT,eval_night08,2,0.9030252695083618,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,9.156804182198638,8.360043598945586,0.796760583253052,True,0.19910732096365732,0.11667668639072189,8.955272285535484,0.1766841500143605,8.742650826975394
1779449501478488320,NIGHT,eval_night08,7,0.8860564231872559,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,19.285975885364184,9.797611795393488,9.488364089970696,True,0.041645268226898104,0.02440408457634862,2.53858804987058,0.025082674455866857,2.3668441856382354
1779449575470221824,NIGHT,eval_night09,7,0.040329381823539734,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.39903533701019867,0.8373515574729106,0.4383162204627119,True,7.149873402497539,4.189818499284806,88.69446924310095,7.102497052411148,88.49855334424974
1779449580573721600,NIGHT,eval_night09,7,0.04629792273044586,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.453696681319768,1.1234186036172449,0.6697219222974768,True,6.619039199740094,3.878750199531507,88.7660208382417,6.56745171434566,88.569476327864
1779449591514485504,NIGHT,eval_night09,8,0.010470040142536163,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,0.9671854068512099,1.5793233373723963,0.6121379305211864,True,7.130507544416792,4.178470126261461,78.58054286210961,7.0883678651710715,78.22321285325988
1779449593782795264,NIGHT,eval_night09,10,0.20341230928897858,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,3.88747795392103,7.620224062950537,3.732746109029507,True,1.2364682307277723,0.7245691182548121,86.09235550993331,0.5514399006430528,86.09108774973964
1779449596017728000,NIGHT,eval_night09,10,0.436716228723526,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,6.6058096058546845,4.929510146352483,1.6762994595022018,True,0.37784720973935526,0.2214180783559184,0.9827227576366592,0.37773211256310274,0.5833481757031233
1779449602689248000,NIGHT,eval_night09,9,0.05280686542391777,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,6.374186742249689,5.492173452952307,0.8820132892973822,True,0.4318823681618605,0.2530826259115876,3.4129849323453243,0.4306188278584799,2.974203392550307
1779449604823769344,NIGHT,eval_night09,11,0.062437865883111954,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,1.8381174465972163,3.6245517741228177,1.7864343275256014,True,2.2780572469691904,1.334939216189096,80.68756435786806,2.132969504658149,80.63935500511754
1779449631842893312,NIGHT,eval_night09,2,0.7797709107398987,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,short-face-front,False,,True,True,5.56879166340841,4.5739093075491555,0.9948823558592546,True,1.1340340543232947,0.6645427956756507,82.480426989423,0.2183829948697343,82.46626028643162
1779449634044385536,NIGHT,eval_night09,7,0.03889385238289833,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.066834608592211,6.509499657588707,1.4426650489964956,True,0.41271264392596196,0.24184918712067136,8.275400797127187,0.40398579090667874,8.013645208330693
1779449638581035008,NIGHT,eval_night09,11,0.22873441874980927,SELECTED_PARITY_SIGN_AMBIGUOUS,long-face-front,long-face-front,True,,True,True,4.841028122680152,4.4651738958265526,0.37585422685359937,True,1.217681790735321,0.7135602836384423,89.81734069458481,0.2944204473829495,89.68715937913952
1779449643284402176,NIGHT,eval_night09,3,0.006532629486173391,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.551317732033988,5.701043409376445,0.1497256773424569,True,0.591690966482227,0.3467303010373538,12.208627981277036,0.5783222658675392,11.766627824183873
1779449645419136000,NIGHT,eval_night09,12,0.5911419987678528,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.0792791780974,7.13298019753301,2.0537010194356107,True,0.5671227105957009,0.3323333282220627,4.935097628030538,0.5648853990525949,4.181221802157549
1779449647620845824,NIGHT,eval_night09,2,0.8296496272087097,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,5.761973385394348,9.348866978390726,3.586893592996378,True,0.15633688307350666,0.09161325354279647,2.2513111977908054,0.15451302612590218,2.043434292187939
1779449649655479552,NIGHT,eval_night09,5,0.9261310696601868,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,8.361299939391102,12.309491059005301,3.948191119614199,True,0.04552181866432391,0.02667573916682902,2.4897312717664786,0.03705603211533336,2.067960615606725
1779449656527024896,NIGHT,eval_night09,3,0.8741535544395447,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,short-face-front,True,,True,True,10.683901853086617,22.5993026422848,11.915400789198184,True,0.01846189129904548,0.01081864941405899,1.2046998155070436,0.013123246915657883,0.6131536749325911
1779449661263803392,NIGHT,eval_night09,4,0.10895995050668716,SELECTED_PARITY_SIGN_AMBIGUOUS,short-face-front,long-face-front,False,,True,True,2.5532832453451686,2.80859728572197,0.2553140403768013,True,5.846069331309041,3.425790647407006,64.3407774343138,5.805070530610078,50.42701706003168
