frame_id,raw_diagonal_px,point_normalized,direct_seed1_normalized,direct_seed2_normalized,direct_seed3_normalized,hough_seed1_normalized,hough_seed2_normalized,hough_seed3_normalized
G38__G__f36327,800.0,0.0007541094491527539,0.0017362352677219555,0.00248662717891151,0.0022690041621555622,0.0009557027226047299,0.0012206504173278509,0.0012726597291741056
G38__G__f31378,800.0,0.002739264031465459,0.003600968955911974,0.006933737552500367,0.0029653900813926015,0.004167460662296824,0.003281938309787519,0.005348174345872349
G38__G__f38253,800.0,0.006679089053829504,0.006594744520454399,0.00644045928292853,0.006689354304864062,0.0057076939675935615,0.005927169536353363,0.00709289079182972
P0__shard_07_f0959,865.3323061113574,0.0039165972891194,0.004399603558626925,0.00827004182512112,0.0042362872487797035,0.003913433620369866,0.0043932100686113786,0.0035234074335849614
TEX__shard_07_f0056,865.3323061113574,0.0035952507150886427,0.0032473495285593413,0.005612747951035499,0.00373483190612021,0.0037539613704744,0.003536444830638024,0.0035524562830432363
G38__G__f30182,800.0,0.009051512573097076,0.009463235163893633,0.00810414214627461,0.00990545451396039,0.008506315446666213,0.008489524216811322,0.007788319550953179
G38__G__f7718,800.0,0.0035994768255356935,0.0034762615387021888,0.0073794589560562465,0.0037177271401773737,0.003960209751414947,0.004421514550923243,0.0052047940944376725
TEX__shard_02_f1069,800.0,0.0010820957912765254,0.002344937340200279,0.007219868427388626,0.0024430094593858353,0.0015116848641767628,0.0014612257773965547,0.0015289060388778153
TEX__shard_03_f0911,800.0,0.00197427077057191,0.0039212038389734635,0.007131705426903272,0.003502870378451967,0.002639130497359658,0.0033962486386114655,0.002966758826219902
G38__G__f32764,800.0,0.00606374180326571,0.007174945065120921,0.008557593050906764,0.006901731416626582,0.00478011793936306,0.006273681821612857,0.005891696832036719
P0__shard_04_f1127,800.0,0.004971691273079366,0.005783608135392273,0.009514755016996857,0.005932060810253117,0.005326545964146534,0.004319917251119565,0.004662974886397593
G38__G__f3141,800.0,0.004814393219315985,0.006546944055393424,0.012310347719148008,0.0057599771104906265,0.009745254149838371,0.007093175707535082,0.007350046271625452
P0__shard_04_f0835,800.0,0.003959771946003847,0.005552127172258587,0.01121276132118672,0.00570671218462652,0.005693551123328711,0.004655818713792601,0.004278842185667666
TEX__shard_05_f0915,800.0,0.001499026857886082,0.0015635288114238574,0.00742588125526069,0.0017532125887055321,0.002679245013915272,0.0022932642794896425,0.002684560158197014
TEX__shard_01_f0073,800.0,0.004618328438737195,0.005394547398735702,0.010691993844383458,0.004737100667516856,0.005832750644477956,0.005805951200353186,0.006060122493653879
G38__G__f1041,791.9595949289333,0.005899627968971486,0.0072760723821871775,0.007850630658440117,0.005600204994718232,0.009110750380782573,0.007927830034670276,0.008037075995939544
TEX__shard_06_f0146,800.0,0.0011061677150914293,0.0015308330592846793,0.004974138202926385,0.00186744279866717,0.0012455213310415497,0.0013494686633433956,0.0012634419281063083
G38__G__f27477,1101.4535850411492,0.002013037677075156,0.0017831651452165542,0.003647728265888243,0.0017446981058347117,0.003145929731195563,0.002125442571387112,0.002958773230943934
G38__G__f1216,800.0,0.0054057322216702185,0.006475704045261933,0.011594698401721717,0.008403791557146547,0.005401875980382003,0.005489104977333535,0.006432746431899076
P0__shard_06_f1083,865.3323061113574,0.004905094523215604,0.005935744389320708,0.005407523079360761,0.005217207601234015,0.005792549094018185,0.003687190572250769,0.00445566726630282
G38__G__f16517,791.9595949289333,0.002480490218420896,0.0038653482744841292,0.008002327182113826,0.005563990887793929,0.003425435813160626,0.0029438673060979046,0.00384210442667682
G38__G__f31891,791.9595949289333,0.0029860984647588564,0.004988923885322696,0.003519999792817548,0.003536688815821137,0.0030233420351332926,0.0033716002360082687,0.003270237761582299
TEX__shard_03_f0568,800.0,0.0020224366174791154,0.0021638698224906777,0.0034697993904992995,0.0018929441449375816,0.00208413922544121,0.002665633847821874,0.002619113549482097
G38__G__f2861,1101.4535850411492,0.0065040600998122,0.0064232318902084935,0.007004997896445124,0.006514978642189264,0.006668058961812824,0.005683063904960879,0.0069373015425819055
G38__G__f24500,865.3323061113574,0.0016713513182128328,0.0018439515292079064,0.0027219557042048735,0.0014235429668690278,0.0023599690659511945,0.0021125676856934062,0.0021770954448533013
TEX__shard_03_f0741,1101.4535850411492,0.0013781879568635267,0.0019172589819239413,0.006039375611515386,0.0017393519795066005,0.0014585367041984193,0.0013219590185015305,0.0015120733531131482
P0__shard_02_f0598,791.9595949289333,0.006681579971621888,0.007845594532144791,0.013117230787339897,0.007831216507046516,0.006660071562180176,0.008261939162481368,0.0053922085865759925
TEX__shard_02_f0246,800.0,0.0012882182828747829,0.0014153085982374052,0.0046989487711181065,0.0016987284782644812,0.0006924569689780339,0.0006151859042416028,0.0008374230978195579
TEX__shard_04_f1238,1101.4535850411492,0.0023910033327193265,0.0033817337176579175,0.011545727744346666,0.002900331264174291,0.0030767975382833715,0.003827945117803577,0.0029979856294706873
G38__G__f27041,800.0,0.0028405055865114216,0.004121221508473807,0.005298253320961202,0.003406291438681749,0.003303861574499366,0.0049243131273827455,0.00507850739729308
G38__G__f32343,1101.4535850411492,0.0038570000906367223,0.005164965736144149,0.009602075974641995,0.004939761608879954,0.004128501450791782,0.0048493825403913325,0.004177095363944818
TEX__shard_06_f0073,800.0,0.014431191391930444,0.015378267345101487,0.018884087551148617,0.014122849363337847,0.01779870184046097,0.01889400985849203,0.017253833805477674
G38__G__f20418,800.0,0.0037796959974985833,0.004642668497506163,0.004799203841004522,0.004453206457038287,0.0036451041816094763,0.0021486971612416595,0.0034266061367138846
P0__shard_04_f1111,865.3323061113574,0.0013535759114538827,0.0016607863851316419,0.005270269046750241,0.002306255883182066,0.002250803727612684,0.0019270696516405419,0.002232549082683465
G38__G__f18981,1101.4535850411492,0.0016555858700192494,0.002408591145140873,0.0028437794801207507,0.0017375579776516944,0.0016400974555270832,0.0013898706463316161,0.0015144496112010494
G38__G__f33685,800.0,0.002059644439915493,0.003202684923322322,0.00755479927771306,0.003760596125634215,0.0023068799692140536,0.00217905363907063,0.0018882180073288618
G38__G__f22606,800.0,0.006799527306305798,0.009084543838752719,0.01088554769257578,0.00873079715410851,0.009236443365304284,0.005595344350495865,0.00662090396351072
G38__G__f27695,865.3323061113574,0.0016702184924045575,0.001983419419360991,0.0020558659617791503,0.0017365517846608988,0.002163090365918512,0.002390776496177083,0.0017050013634247502
G38__G__f38192,800.0,0.0016574588763321712,0.002254124287951496,0.0024934148798241886,0.0016697158366438508,0.0016560344602643217,0.0016991844366980524,0.0013939682165045055
G38__G__f2119,800.0,0.0014874745964619685,0.0018382946033613256,0.0016926545430102702,0.001556685175265115,0.0015025768016602508,0.0015583157448302053,0.001511804416697585
P0__shard_01_f0717,800.0,0.0014408852108151763,0.0016185735758339481,0.0077224417231865775,0.001965896104080798,0.0014047047162079184,0.0014999977842780204,0.0010386105668261116
G38__G__f17310,800.0,0.003074753167263786,0.003880965150915337,0.0037859198861406405,0.0048523758090911785,0.004153758161485922,0.004386759252449241,0.004225727658741464
G38__G__f19471,1101.4535850411492,0.007945975642807105,0.008293328877227182,0.01436274143852876,0.008983696650402438,0.009160217059115126,0.007142287195204932,0.008740562191248833
G38__G__f2485,865.3323061113574,0.00360215573798427,0.0077769208790288225,0.004681228573852399,0.004497444585477949,0.0036892638651326347,0.004212423687791632,0.0034184259851609603
TEX__shard_04_f0738,800.0,0.004689598845500842,0.007003315213572758,0.01160108597806952,0.0060477433659578625,0.005013312789444479,0.0049495503702726516,0.004516153957545891
G38__G__f15233,865.3323061113574,0.0034270336676127475,0.004841639199305453,0.0051198654433558454,0.004188432150114867,0.003942507029036472,0.0035303898910454927,0.003926592571727628
TEX__shard_01_f0081,1101.4535850411492,0.0018829529327851096,0.0021597887609176533,0.007381353271343926,0.0021346941746579057,0.001772988999539346,0.001860017094849606,0.0024514171400817947
G38__G__f13706,800.0,0.003221525337366553,0.003248099379016883,0.0030707054908258725,0.003231637282540273,0.0034605437975456887,0.0031335839600253952,0.004489233287345732
TEX__shard_06_f1249,865.3323061113574,0.0053029347126538435,0.005071760178452733,0.013402853874084412,0.005493064911134447,0.004754722107752836,0.005121329250574811,0.00409051907900391
G38__G__f39518,800.0,0.003446029275300205,0.003442331402952369,0.00562763200901613,0.004107823270781885,0.004958614412134834,0.003495848632580295,0.00573744094540021
P0__shard_03_f0367,800.0,0.0008824668655184265,0.0016222558553112864,0.005492515526464319,0.0016900412573534857,0.0012620257072298866,0.0015456721722419142,0.0009081964422334164
G38__G__f32125,800.0,0.003050818795654393,0.0041998903839998575,0.004058352798658111,0.003776789753359172,0.003435240188852683,0.004517230992234425,0.004801636337901727
G38__G__f2585,1101.4535850411492,0.0026748734408987614,0.004317190584201394,0.005658994412789753,0.0044300615431187036,0.0026156989544897547,0.0022485192677896937,0.0025716433544326752
G38__G__f17365,1101.4535850411492,0.0017406050464979243,0.001872790338977722,0.007509642681469267,0.004372712624123302,0.0014206094588288631,0.0026024265680985393,0.0024801073866543024
TEX__shard_02_f0827,800.0,0.002449521660144238,0.0031276240685506485,0.006908852629481598,0.0033967636542239863,0.003937918799451475,0.0023959024134084113,0.003133916811965299
P0__shard_04_f0601,800.0,0.0020005825703692114,0.0019749317509161006,0.009261387580612838,0.002578377535949292,0.001676720531813224,0.0018930241720588018,0.0017235103252792644
P0__shard_05_f0639,800.0,0.011075672209456513,0.012603872615040628,0.01653424595357631,0.011819921427351922,0.012867909463908409,0.011398161462567993,0.012947289460260273
G38__G__f38558,800.0,0.0015268436352208993,0.0026607267452588967,0.004446764386329747,0.0038833142217118265,0.001507890472171308,0.0016230299135309685,0.0019254101721354578
G38__G__f13214,1101.4535850411492,0.005365085862012973,0.005193542659987619,0.005482540083772931,0.0053591007400074255,0.0052387494699622115,0.005605379966687147,0.005129825736408136
G38__G__f27638,865.3323061113574,0.004538331633881184,0.008732223579382692,0.012201143905343728,0.0059502445434146236,0.005908995784191842,0.0065892030008626035,0.00603415513197453
TEX__shard_02_f0119,800.0,0.003697728582502705,0.0047456706797666896,0.011153095033170888,0.004476364763205287,0.005385707840303549,0.005322128148606098,0.005867061242726723
TEX__shard_03_f0971,800.0,0.0027272395139286048,0.0032385258707980525,0.004666058741058234,0.0035232865347311587,0.0016169036803330276,0.0016490927445535757,0.0013107098201294099
G38__G__f3768,1101.4535850411492,0.004947049285691559,0.0057090809572648595,0.007459533616659884,0.005565154152451337,0.00600022033692709,0.005467057281433016,0.005223221843852003
P0__shard_03_f0532,1101.4535850411492,0.0043116402072921585,0.004733605047896649,0.007377627873454349,0.004976773954154665,0.003358571243881496,0.0030287921060914813,0.0033204751460010787
P0__shard_01_f0757,800.0,0.0023547473313216367,0.0029338897979650945,0.005199794508817384,0.003340447935836167,0.0021288360719536083,0.0015669822027440023,0.0025254246039697528
P0__shard_04_f0508,1101.4535850411492,0.0019473149907556174,0.002898189390287477,0.006807463447081928,0.0026903167076034024,0.0031898632453726157,0.004445976640716514,0.002546097992379763
G38__G__f28486,1101.4535850411492,0.0023956892949755213,0.0032699844828232385,0.004002967358284142,0.0028954272840290575,0.0026995010018937755,0.002717354158866285,0.0025835107402115754
G38__G__f8440,1101.4535850411492,0.007156459789348951,0.008977967660267889,0.006988162393219632,0.0073285487876723916,0.006440326009841424,0.006287414121347392,0.0053372695907302325
G38__G__f0141,1101.4535850411492,0.002460258214819445,0.004535109166977869,0.005289148373800005,0.002130077756038583,0.002243114329967889,0.0025318701562253455,0.0024333935381652574
G38__G__f23445,800.0,0.002685715002579545,0.002777740131355792,0.0038990394751793017,0.0028104344275638317,0.003193728701869748,0.0026694247747926403,0.0027603686109004067
P0__shard_00_f0867,800.0,0.0023487852899789653,0.003225008888819064,0.006975473519318982,0.0029746778797260453,0.003448256685034812,0.004286084180740387,0.0041114016126889774
G38__G__f30529,800.0,0.0023926754749607434,0.003208568696601969,0.005148431798829728,0.002594413403895599,0.003939897644215675,0.0035132137058465985,0.003298752240372384
TEX__shard_07_f0670,800.0,0.001924692820501399,0.0024866576293011674,0.010697078271906357,0.0021890243331175677,0.0031221460046495283,0.004061367007515538,0.005202014926880994
G38__G__f19504,1101.4535850411492,0.003971891223005558,0.006314382562494604,0.00573333915183961,0.004815444160011152,0.0043204641988887965,0.004325907710256589,0.004020676893521053
TEX__shard_04_f1236,865.3323061113574,0.0036968765646314948,0.003734659158289117,0.007055364177406749,0.004246981158566121,0.0027276937572204094,0.0025194428867137985,0.002099844608987111
G38__G__f9318,1101.4535850411492,0.004184494933481328,0.0046213602513780795,0.006817140487100077,0.004442144636740252,0.004865032968136399,0.0044097343190520775,0.006478271713193245
G38__G__f10745,800.0,0.0017684904029035586,0.0018846150795128348,0.005500232168247938,0.0019126824191889272,0.002230335205557705,0.0018397516243306305,0.0016049451501106192
TEX__shard_03_f0201,1101.4535850411492,0.0030947334129378455,0.0033231034344811,0.008674053164274938,0.003109838155741213,0.002435935741460077,0.002734380408730092,0.002819663469413175
G38__G__f39546,800.0,0.20276037561233792,0.19984790856887125,0.20335807645256027,0.20017214155491728,0.20295903502845156,0.20005825431759675,0.2029903828877427
G38__G__f4587,800.0,0.0015736872823616736,0.0015983858557381693,0.004646062902946497,0.0013144884616404613,0.0015411578120171604,0.0015838797896258153,0.0018152257889895171
TEX__shard_05_f0955,791.9595949289333,0.003358071548495756,0.004051019613794062,0.006949471661956772,0.0036963904219737267,0.0034495298514573207,0.0044936427580179635,0.0034539908282498893
P0__shard_05_f0705,1101.4535850411492,0.003065674761607692,0.0035309168544903737,0.007069378760670969,0.003590023325417511,0.00288006255021612,0.0025516450005532098,0.002893584228384221
TEX__shard_03_f1099,800.0,0.007926897789470732,0.009683476191066059,0.00993991782255642,0.008658609630748219,0.005487815972733987,0.006011175976922692,0.005161990657416965
G38__G__f19458,800.0,0.003391831907868399,0.00451575027503435,0.006592039885060974,0.004858046574003107,0.0028947590904211196,0.0028703358244720253,0.002714163066232834
G38__G__f17353,1101.4535850411492,0.0013838355725651265,0.0018287361966416228,0.00218749211213148,0.0018714517976838082,0.0015259179342646076,0.0020241453364704303,0.0023961183211224026
G38__G__f20521,1101.4535850411492,0.0028163286002540816,0.003659311393002965,0.00248939498006532,0.002872732361912171,0.0031052343235485856,0.0029819137818959058,0.002705467663068715
G38__G__f15694,1101.4535850411492,0.0027034520907191118,0.004097481905616971,0.0033402305726196054,0.0028988551487941125,0.002979146548722413,0.0026263948852869277,0.0027563172575352777
TEX__shard_03_f0532,800.0,0.0012141778015966897,0.0018477747277246487,0.004559474486207363,0.0015719723204605407,0.001693621767216164,0.0010857468741222068,0.001242659029830684
P0__shard_00_f0416,1101.4535850411492,0.004380557928989382,0.004895933447185433,0.010552962123862034,0.004470482136303293,0.0038266459713461832,0.004444370457156974,0.0037775669577859634
P0__shard_03_f0082,800.0,0.007045329083855665,0.007234270331692644,0.006820539982164528,0.007016702277996651,0.006169853756218631,0.006034696406982675,0.005856180360686696
G38__G__f38156,800.0,0.0027390954757169823,0.0026599571715944614,0.0024175174479134417,0.002852349108345582,0.001901370750870702,0.0021359125529672274,0.002182504335526391
G38__G__f37848,800.0,0.0030224671816644877,0.0037198872393654735,0.010171901029532795,0.00326710004089136,0.005257129310518478,0.0052971787016410695,0.005025821799452264
TEX__shard_00_f0721,800.0,0.00170687957734462,0.001562720522492272,0.005044930622125207,0.002303281898829301,0.0012400299156755288,0.0013219889117567463,0.001513102218978462
P0__shard_01_f0289,1101.4535850411492,0.0033019309860549888,0.003626867399954501,0.00714582602512237,0.004441497854602138,0.0030498200951633615,0.0034562565547357365,0.003769107296744682
P0__shard_00_f0593,800.0,0.0041540572865925475,0.0055312571593541145,0.008006473181714558,0.003970760368822365,0.0022428610665906697,0.002222562445145338,0.0025592089323153242
G38__G__f16920,791.9595949289333,0.003749567356740533,0.00494849173199739,0.006674253189221879,0.004200957939134012,0.0033534770383073574,0.0034485419954042133,0.00247777586258429
G38__G__f2181,800.0,0.0024187201061596966,0.00330071820111415,0.0054836967430802195,0.0034252853927511815,0.0021635223149195277,0.0025935022108750337,0.0021447273057151124
G38__G__f11295,791.9595949289333,0.0038965282318665327,0.004099220926675031,0.0088272412781477,0.005080414368186553,0.004424757834323153,0.006053573421481073,0.006322261391081848
G38__G__f15593,865.3323061113574,0.0012898379347750079,0.001282784203674723,0.0033548668747685195,0.0014941120244781662,0.0017241885003239769,0.0017888233669201812,0.0016301497112807095
TEX__shard_06_f0858,1101.4535850411492,0.008553763031901876,0.00824120968474972,0.012170975674998237,0.007674195710271456,0.008949734280088177,0.010016563382594788,0.009878428952002688
P0__shard_02_f0620,800.0,0.001779134888060381,0.0024815116953216627,0.005598085654225362,0.00251477316903384,0.002884577437385748,0.0018225703500546432,0.0029321805751529994
G38__G__f14032,800.0,0.004170819944778942,0.006414513013265399,0.008663221904560495,0.0046364109142172545,0.005807609223351032,0.006503155453616639,0.0053482121929031125
G38__G__f17674,791.9595949289333,0.003907963390543415,0.0045424945757612635,0.004098919844170381,0.00391987772112885,0.0037398152614346795,0.005872007398910038,0.004027395494747328
TEX__shard_01_f1225,1101.4535850411492,0.010822408731777273,0.010938701322885878,0.017194253308024588,0.010730392731928978,0.012605225662982326,0.012589525914431587,0.011450125532494047
G38__G__f18901,800.0,0.0017539773241627083,0.0029828651248026746,0.002588941657163363,0.0015148058904314913,0.0015606794315845885,0.0016602840887008957,0.001721335603788373
P0__shard_07_f0036,800.0,0.0019426196573453136,0.004130823070619699,0.008849460441095375,0.002807668975738445,0.0030326947024222227,0.0031255810506183477,0.0037761590369004283
TEX__shard_02_f0209,865.3323061113574,0.0016329007074474184,0.002082840175706913,0.005267522193306365,0.0025914820270650555,0.0046922152437739026,0.003970578277955772,0.004301016917060066
P0__shard_03_f0707,1101.4535850411492,0.001730568000280317,0.002553677680343738,0.005423508452379098,0.0027456393755069734,0.0032423177345691275,0.0018530701246726828,0.002890326142887376
TEX__shard_03_f0384,800.0,0.006073422936579092,0.006331376993488684,0.007134100791704063,0.005941044473735838,0.007436473237607076,0.007392006197450467,0.006134104858835382
G38__G__f5404,1101.4535850411492,0.004851706145181564,0.0043403850834791285,0.004507264032695535,0.005364177293584054,0.004959083742407039,0.004757899990520206,0.005057415121548317
P0__shard_05_f1184,1101.4535850411492,0.0035672304396003455,0.004112457509105864,0.009278534951353513,0.004478648086311514,0.0045341888918563845,0.004985901701873186,0.004289625284135926
G38__G__f0548,1101.4535850411492,0.0024093834581303797,0.0025855388101440114,0.0036719283096216288,0.0023374138213231132,0.0025484663870759035,0.002331676807850165,0.0027475183599874496
TEX__shard_01_f1196,800.0,0.002659494471015442,0.005071369473703156,0.007972222829999645,0.0039582644222718455,0.002007455733364025,0.0024507694063636005,0.0022634344036970245
P0__shard_07_f0971,1101.4535850411492,0.004069705769783333,0.00447028947527793,0.005968441775235176,0.00406147310227534,0.004297790242635701,0.004183662533525219,0.004049095271112606
TEX__shard_05_f0916,1101.4535850411492,0.008177576951833234,0.008463890566971279,0.01437428831617569,0.00791657353184569,0.005826002267345807,0.007482182327607423,0.006026992849323449
TEX__shard_03_f0082,800.0,0.0031007154191534736,0.00324716599367221,0.008719610010282326,0.0032594868023090085,0.0036123966822751773,0.004098942727153407,0.004467289277471199
G38__G__f1518,865.3323061113574,0.0021353826262912883,0.0036422476757942287,0.0026363398917987084,0.0055472239785389725,0.002557224596141162,0.002088756437143114,0.0023556823606070486
G38__G__f5745,865.3323061113574,0.006349793525613934,0.006819230724104209,0.012449058434158002,0.006903327662852892,0.011412780667009126,0.011412695984503783,0.011235660327526398
G38__G__f1385,800.0,0.0025462656723604336,0.0029517048954492333,0.0025856487176144625,0.0027560709539729274,0.002650654923901357,0.003081603900578424,0.002552265382411512
P0__shard_04_f1162,1101.4535850411492,0.002785657738479938,0.003129584235380938,0.007583207686205999,0.0037370877709391693,0.004174294379194778,0.0034345086806908953,0.003942374600157184
P0__shard_01_f0499,1101.4535850411492,0.004448882394515175,0.0050872264970533675,0.008993805317938244,0.005836720647764388,0.003922971209713031,0.0038233028902562314,0.004115961229870555
TEX__shard_06_f0443,865.3323061113574,0.004803283402839949,0.004823007718490858,0.005842827398627757,0.005023758527428559,0.002049984824438544,0.006798366635634289,0.002498797141077489
P0__shard_06_f0578,865.3323061113574,0.006780034313412229,0.009790919980724337,0.013234198994566583,0.008894223634801352,0.005090118024683548,0.007129321366696284,0.006385604590578577
P0__shard_03_f0825,1101.4535850411492,0.0022894501740029325,0.00259586841898187,0.006934967957722117,0.002826305514987949,0.002371001739121843,0.002779618529384664,0.0023422166517778377
G38__G__f13891,800.0,0.0024255825623329184,0.0036199361371472226,0.006596452511751199,0.0026447059976499364,0.0021254949343437767,0.0020740836267773783,0.0021602944248979663
TEX__shard_00_f0503,1101.4535850411492,0.0016269029806730878,0.0018533681530770272,0.004660729411769726,0.0022614993227367333,0.0018097320961696906,0.0021832350604954302,0.002288509421189785
P0__shard_01_f0469,800.0,0.001201472049257978,0.0020523162378597013,0.0052130232946351095,0.0019126179525654169,0.0018531743907409049,0.0018939652796442059,0.0017809724234285052
P0__shard_05_f0588,800.0,0.003127656913115231,0.003647950470004562,0.005006842612995106,0.0045003462884066715,0.004158656972277976,0.003894243377571046,0.004020537695462632
G38__G__f18096,1101.4535850411492,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEX__shard_03_f0114,865.3323061113574,0.005449069253325677,0.0055349388305562805,0.008763955832035712,0.006099256394139828,0.0060640942473064695,0.005814317524524019,0.005301904303671931
G38__G__f1436,800.0,0.0025430407026286466,0.0036504084574531413,0.0031178159008960257,0.0033286104657733835,0.00278573760008255,0.0021411455816219287,0.002141045298453033
G38__G__f1422,865.3323061113574,0.0024177784854219715,0.004315880343191981,0.005772163853808526,0.004464168217551117,0.0022114260717521613,0.0023771788046136676,0.0024326612148699196
G38__G__f33519,800.0,0.0016535892314232003,0.003549551405845801,0.002264281073201148,0.002088211222076724,0.0020065507552614703,0.003243334664977683,0.003582764737816308
G38__G__f1992,1101.4535850411492,0.002896046205844612,0.0032821723000773227,0.0033250318046413566,0.0024653156399905957,0.00477550394132757,0.004057647825375175,0.00448446939635136
P0__shard_05_f0649,800.0,0.009488612185158356,0.009742514245491624,0.005974440961080958,0.009807822193780293,0.012339691957721468,0.0064254091539510585,0.011948979038900957
G38__G__f33777,1101.4535850411492,0.0009594000941319109,0.0012551071858519483,0.0013454912133431354,0.0012556908883366703,0.0012610427909950591,0.0009531360024352186,0.001144666457347928
TEX__shard_00_f0648,865.3323061113574,0.0060898451331791266,0.006577017092431304,0.009546028492570614,0.0064672364864657205,0.007982838622664454,0.007241170217040679,0.007515459129964865
G38__G__f39917,791.9595949289333,0.004586004937037434,0.008351851608227833,0.004919574509621317,0.009501758185771215,0.005563271454118018,0.005070554824190291,0.004567901204637555
G38__G__f18768,865.3323061113574,0.004825673296326097,0.005044914258293245,0.005238232743914367,0.005358794879482532,0.0045460763780342086,0.004774827654082801,0.0035149415784689847
P0__shard_02_f0467,800.0,0.00540138642426394,0.007071512480657245,0.008630063222643102,0.007969324612241055,0.008544271141708755,0.007775930697175664,0.0066482898990052886
P0__shard_04_f1029,800.0,0.006096694234546344,0.009938192468849113,0.009306765105277564,0.00840904057966314,0.007608605922898641,0.0058182449041809916,0.005976427277757066
G38__G__f16086,865.3323061113574,0.006159043171077465,0.008757034995635125,0.010093459781277412,0.009593364152393993,0.010038357029514897,0.01189976026396136,0.011318260679228571
TEX__shard_07_f0787,800.0,0.0036343188384534014,0.004018947976977939,0.0068883638502163416,0.00365015314617544,0.004536865868656219,0.005945947926169945,0.004780176840352506
TEX__shard_04_f0584,865.3323061113574,0.008701838792780978,0.008712724628880224,0.012609305437860529,0.008861143947444151,0.009554684810818165,0.009949248727870397,0.00941724974419498
P0__shard_02_f1022,800.0,0.002829713341673964,0.003332027962085184,0.00632080749344007,0.0037333709413009397,0.00243360936162171,0.0033428368057788625,0.0021665587627732793
TEX__shard_06_f0311,800.0,0.0010881839441704833,0.0014564208972550835,0.006866292322458325,0.0017600123042406436,0.0025181199797331445,0.0025080611331758356,0.0023944217606659914
P0__shard_07_f0137,800.0,0.002544452576861449,0.0030778654190383977,0.006884900563989049,0.0028569321056134463,0.00561482657777034,0.007545336574407881,0.006115890819359684
TEX__shard_03_f0390,791.9595949289333,0.0032067559351824228,0.003125074829832418,0.006190465879947826,0.002982868667539532,0.0038231905524181878,0.004142829368195949,0.004377542732460902
P0__shard_07_f1180,800.0,0.0018814625042223075,0.004068430109426877,0.00891054342671864,0.003113259999598377,0.004204768790530004,0.004033476794673032,0.004099960135828583
G38__G__f24564,800.0,0.0015168117741450177,0.00153360887968801,0.0016268569231201787,0.0013394179385563152,0.0022048508416364237,0.0019144975669171472,0.00217280311670491
G38__G__f23932,800.0,0.0031541287577741277,0.006718152164025715,0.009568926774322252,0.0075067707521114255,0.006377598245004884,0.005456363332686882,0.003025014824723377
TEX__shard_04_f0491,800.0,0.001950452614054195,0.0019330662588705099,0.007559520265793135,0.0022203399944154944,0.0017132577114213142,0.002347298081956203,0.0016224524644913633
TEX__shard_03_f0708,800.0,0.01093631777136155,0.011038710719006887,0.020277835808939017,0.011352522126411312,0.012926791347899797,0.013411535644468963,0.013035512453515068
P0__shard_03_f0663,800.0,0.0014746034518339458,0.0018957928630806552,0.006387920853763481,0.0020520256250574492,0.0020819139783176573,0.0020518142057762787,0.0025975355659833754
TEX__shard_00_f0850,800.0,0.016608158512689396,0.015923678146634212,0.016200912610479613,0.016109432892047186,0.01465396831274668,0.017180595943969975,0.015272981457362616
G38__G__f31988,865.3323061113574,0.0013861246597877586,0.0014149695584713478,0.001894566574035328,0.0013818105721301573,0.0013500143267648251,0.0013375177238724614,0.0013492708724619693
P0__shard_02_f0841,865.3323061113574,0.0027845876160727027,0.003596458645290218,0.011426761222453863,0.003681686346810153,0.0029245282309933187,0.003277364990397859,0.00277107936259161
G38__G__f4048,800.0,0.0012915667440520457,0.0015314512965323818,0.0026404620564223114,0.0011918032212405952,0.0012286233923901652,0.0013967056657771947,0.001359240294951002
G38__G__f6057,1101.4535850411492,0.00652112322283969,0.00909675587284194,0.00967158084201629,0.00660826843763548,0.006497712354694133,0.006411688453690931,0.005137068984025593
G38__G__f16489,1101.4535850411492,0.0016976875049358755,0.0019799010324747907,0.005317862412502406,0.0023367590874925443,0.0015804682460798397,0.001927123272434122,0.0012469259771792696
G38__G__f7377,791.9595949289333,0.16810966445006567,0.16607263181180582,0.1666059265092226,0.16800030944909636,0.16246544728942597,0.1615028014241377,0.16094274001095438
G38__G__f29904,800.0,0.0043131754124019015,0.008057077134661748,0.010207902517630492,0.0050663776818375295,0.004596984317891845,0.004679834715682462,0.002719667887635988
TEX__shard_06_f0358,1101.4535850411492,0.0017019879629784067,0.0018621120185616635,0.007841632899383982,0.002059503901067881,0.00182450614966738,0.001737121203180399,0.00183404176332582
P0__shard_07_f1223,1101.4535850411492,0.001150504329042894,0.001908453773689659,0.007143737444391561,0.0019349796821886023,0.0014605286999146586,0.0021067879307759677,0.0015793755520358197
P0__shard_00_f0429,800.0,0.0016143456630822823,0.0017794606779655692,0.005258194284073498,0.002174808028312879,0.004268162095541746,0.0038848290825585874,0.0039141620275674775
G38__G__f27392,800.0,0.0034191371561880122,0.008088124951066563,0.00806505592385783,0.00710118530990069,0.005785600324028795,0.005519143188382615,0.0061009617856192366
TEX__shard_07_f0488,800.0,0.0034594861355583743,0.0033400028223001697,0.009222897425097389,0.0035847416202617792,0.0027343125082905395,0.0036843516944012316,0.0024954849898111923
TEX__shard_00_f0368,1101.4535850411492,0.005453788165250593,0.00517263305102312,0.010855771657673293,0.005001690582593265,0.002499451490994337,0.005356794155752385,0.004108066536616634
