arm,seed,eta,frame_id,evaluable,E_sym,E_fixed,frame_mean_px,fixed_frame_mean_px,branch,n_corners,center_error_px,rescue,true_collapse
B0_P,3,0,P0__shard_03_f0948,True,0.0031616470156719243,0.0031616470156719243,2.7358753031814773,2.7358753031814773,0,8,2.1532180750821466,False,False
B0_P,3,0,P0__shard_04_f0495,True,0.0077758090547634506,0.0077758090547634506,6.2206472438107605,6.2206472438107605,0,6,10.023232685315417,False,False
B0_P,3,0,TEX__shard_04_f1055,True,0.01403424188043034,0.01403424188043034,12.14428289091738,12.14428289091738,0,6,9.110413118792515,False,False
B0_P,3,0,G38__G__f17408,True,0.001397407617744126,0.001397407617744126,1.5391796303280794,1.5391796303280794,0,8,0.7775830121899984,False,False
B0_P,3,0,P0__shard_00_f0419,True,0.0017611813693807527,0.0017611813693807527,1.4089450955046021,1.4089450955046021,0,8,0.5109018019193998,False,False
B0_P,3,0,TEX__shard_02_f1014,True,0.0014074427167210467,0.0014074427167210467,1.1259541733768375,1.1259541733768375,0,8,0.3875042783823488,False,False
B0_P,3,0,G38__G__f9531,True,0.008950525262603155,0.008950525262603155,7.160420210082525,7.160420210082525,0,8,6.574959926923084,False,False
B0_P,3,0,TEX__shard_00_f0217,True,0.001203644255390639,0.001203644255390639,0.9629154043125112,0.9629154043125112,0,8,0.10045761924231836,False,False
B0_P,3,0,TEX__shard_04_f0899,True,0.0010650847431258209,0.0010650847431258209,0.9216522369730893,0.9216522369730893,0,8,1.1010940540178893,False,False
B0_P,3,0,G38__G__f3228,True,0.0034928477409898197,0.0034928477409898197,2.7942781927918556,2.7942781927918556,0,8,1.9750423042804781,False,False
B0_P,3,0,G38__G__f23607,True,0.0018787593115046058,0.0018787593115046058,2.069366179086189,2.069366179086189,0,8,1.1940143370977319,False,False
B0_P,3,0,P0__shard_05_f1143,True,0.005370507101559707,0.005370507101559707,5.91536430050189,5.91536430050189,0,8,7.68616444842528,False,False
B0_P,3,0,TEX__shard_07_f1065,True,0.001042275476231048,0.001042275476231048,0.9019146414503261,0.9019146414503261,0,8,1.1164171708385005,False,False
B0_P,3,0,G38__G__f20638,True,0.013587396069854736,0.013587396069854736,10.869916855883789,10.869916855883789,0,6,5.694280378225806,False,False
B0_P,3,0,G38__G__f22741,True,0.0017382096311629718,0.0017382096311629718,1.5041289486392264,1.5041289486392264,0,8,0.9260619196793505,False,False
B0_P,3,0,TEX__shard_05_f0999,True,0.0014959789601270512,0.0014959789601270512,1.196783168101641,1.196783168101641,0,8,1.1951115434080133,False,False
B0_P,3,0,G38__G__f12826,True,0.0032465673899922864,0.0032465673899922864,2.597253911993829,2.597253911993829,0,8,1.5965466886346034,False,False
B0_P,3,0,P0__shard_06_f0541,True,0.0017553927012627778,0.0017553927012627778,1.4043141610102223,1.4043141610102223,0,8,0.215019983449266,False,False
B0_P,3,0,P0__shard_03_f1242,True,0.00190536508817504,0.00190536508817504,1.524292070540032,1.524292070540032,0,8,0.2917049225158317,False,False
B0_P,3,0,G38__G__f4483,True,0.0019171827333080884,0.0019171827333080884,1.5337461866464708,1.5337461866464708,0,8,0.49658962542880664,False,False
B0_P,3,0,G38__G__f22017,True,0.14657338124700245,0.14657338124700245,117.25870499760197,117.25870499760197,0,8,3.361533479561185,False,True
B0_P,3,0,TEX__shard_00_f0336,True,0.01269017177469932,0.01269017177469932,13.977635196030569,13.977635196030569,0,8,4.699609746050793,False,False
B0_P,3,0,G38__G__f4607,True,0.002284939683396206,0.002284939683396206,1.8279517467169648,1.8279517467169648,0,8,1.3569431822688383,False,False
B0_P,3,0,G38__G__f13619,True,0.0031641608796191822,0.0031641608796191822,3.4851763445035044,3.4851763445035044,0,8,0.30942172474505397,False,False
B0_P,3,0,TEX__shard_01_f0274,True,0.002861148435805727,0.002861148435805727,2.2889187486445817,2.2889187486445817,0,8,1.6839545401942533,False,False
B0_P,3,0,TEX__shard_07_f0323,True,0.004415034793423343,0.004415034793423343,4.86295590129755,4.86295590129755,0,8,5.765448486866438,False,False
B0_P,3,0,TEX__shard_06_f0561,True,0.003064186716104967,0.003064186716104967,2.6515397574028983,2.6515397574028983,0,8,1.528606849119299,False,False
B0_P,3,0,G38__G__f18292,True,0.006337311377889212,0.006337311377889212,5.06984910231137,5.06984910231137,0,8,0.2753876641246748,False,False
B0_P,3,0,G38__G__f23543,True,0.18584583436701332,0.1861827635015602,147.1823917045295,147.449225965445,1,8,1.5166239550498741,False,True
B0_P,3,0,G38__G__f16293,True,0.0012615644532685626,0.0012615644532685626,1.091672477654999,1.091672477654999,0,8,1.2490638227177728,False,False
B0_P,3,0,P0__shard_03_f0632,True,0.007965489023104611,0.007965489023104611,6.372391218483688,6.372391218483688,0,8,2.003952711272007,False,False
B0_P,3,0,P0__shard_05_f0013,True,0.003552860046505859,0.003552860046505859,2.8422880372046873,2.8422880372046873,0,8,0.2335638402401774,False,False
B0_P,3,0,P0__shard_06_f0868,True,0.00207377829106048,0.00207377829106048,2.2841705332690734,2.2841705332690734,0,8,0.13904861171149482,False,False
B0_P,3,0,G38__G__f19114,True,0.0008531557384102771,0.0008531557384102771,0.9397114466704286,0.9397114466704286,0,8,0.48796924066798514,False,False
B0_P,3,0,TEX__shard_06_f0195,True,0.011354812253260854,0.011354812253260854,9.083849802608682,9.083849802608682,0,8,2.4410480851011993,False,False
B0_P,3,0,P0__shard_04_f0669,True,0.0013724524257711726,0.0013724524257711726,1.097961940616938,1.097961940616938,0,6,1.3632912298734137,False,False
B0_P,3,0,G38__G__f24949,True,0.001954886545330188,0.001954886545330188,1.5639092362641505,1.5639092362641505,0,8,2.1093217617020743,False,False
B0_P,3,0,G38__G__f7371,True,0.0013863594455712652,0.0013863594455712652,1.1090875564570122,1.1090875564570122,0,8,0.8108935311975904,False,False
B0_P,3,0,G38__G__f28917,True,0.0013486735457583063,0.0013486735457583063,1.4855013120256448,1.4855013120256448,0,8,0.3641522430650594,False,False
B0_P,3,0,G38__G__f22935,True,0.001901957630541542,0.001901957630541542,2.094918050756351,2.094918050756351,0,8,1.0032155328979566,False,False
B0_P,3,0,TEX__shard_04_f0182,True,0.0017847125563475396,0.0017847125563475396,1.4277700450780317,1.4277700450780317,0,8,0.9594824781351923,False,False
B0_P,3,0,TEX__shard_06_f0925,True,0.003722579742990228,0.003722579742990228,2.9481327453491937,2.9481327453491937,0,6,8.173399617997774,False,False
B0_P,3,0,G38__G__f29713,True,0.0033200470504681848,0.0033200470504681848,3.6568777262434753,3.6568777262434753,0,8,0.5465759179102347,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_03_f0886,True,0.001743982999332735,0.001743982999332735,1.5091248306315976,1.5091248306315976,0,8,1.0423466445262781,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_06_f0123,True,0.0011740592667323921,0.0011740592667323921,0.9392474133859137,0.9392474133859137,0,8,0.5507310210274601,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f15878,True,0.00133624520761547,0.00133624520761547,1.1562961470361441,1.1562961470361441,0,8,1.2455027524784403,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f23773,True,0.0022385587978061366,0.0022385587978061366,2.4656686131689742,2.4656686131689742,0,8,0.3571072729625691,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_06_f0228,True,0.001242649015609483,0.001242649015609483,0.9941192124875865,0.9941192124875865,0,8,1.18286971531303,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_07_f0807,True,0.003725445131074273,0.003725445131074273,4.103404895495852,4.103404895495852,0,8,2.528941183957609,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_00_f0066,True,0.0030487726990450327,0.0030487726990450327,3.3580816193387317,3.3580816193387317,0,8,2.796101507322381,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f35828,True,0.004499467034955445,0.004499467034955445,3.5995736279643555,3.5995736279643555,0,8,2.7899028250827906,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f0613,True,0.002155347377306034,0.002155347377306034,2.3740150957427693,2.3740150957427693,0,8,2.7257796596013364,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f19284,True,0.0034411057215266664,0.0034411057215266664,3.790218233481157,3.790218233481157,0,6,7.18086990255122,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_00_f0296,True,0.0015177891975730008,0.0015177891975730008,1.2142313580584005,1.2142313580584005,0,8,0.5237292078655365,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f6313,True,0.00508589479981312,0.00508589479981312,5.601877060396299,5.601877060396299,0,8,2.6551948101692266,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f0717,True,0.00736000649957472,0.00736000649957472,6.3688513972715715,6.3688513972715715,0,8,4.722784608267131,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f0738,True,0.0017668987128312233,0.0017668987128312233,1.9461569216525427,1.9461569216525427,0,8,1.7798670993085985,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f5154,True,0.004265546996495505,0.004265546996495505,3.6911156193038295,3.6911156193038295,0,8,1.3242554055387652,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f1423,True,0.0021455630852257935,0.0021455630852257935,2.3632381521538988,2.3632381521538988,0,8,1.0077726677303356,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f0622,True,0.004037010816648681,0.004037010816648681,3.2296086533189445,3.2296086533189445,0,8,2.2716872379221,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f1228,True,0.002094176411069881,0.002094176411069881,1.8121585031951062,1.8121585031951062,0,8,1.0881720238416368,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f25107,True,0.0026748536166599497,0.0026748536166599497,2.1398828933279597,2.1398828933279597,0,8,1.5195284137394443,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_01_f0396,True,0.0014372216762859999,0.0014372216762859999,1.138221496574543,1.138221496574543,0,8,0.20471364955615703,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_06_f0180,True,0.004808186573270364,0.004808186573270364,3.8078894909099334,3.8078894909099334,0,8,2.5653987021555165,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_06_f0157,True,0.00475136834716228,0.00475136834716228,3.8010946777298242,3.8010946777298242,0,8,4.188794231858295,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_06_f0310,True,0.0015973534538779191,0.0015973534538779191,1.759410688351696,1.759410688351696,0,8,2.182896973020032,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f4537,True,0.0020487618772640544,0.0020487618772640544,1.6390095018112434,1.6390095018112434,0,8,3.3183038991692833,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_02_f1010,True,0.0009431973061295265,0.0009431973061295265,0.7545578449036212,0.7545578449036212,0,8,0.8511699248736028,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f5785,True,0.004431573458323835,0.004431573458323835,3.8347836803932474,3.8347836803932474,0,8,4.080553606664262,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_07_f1015,True,0.002353398425114128,0.002353398425114128,2.5921591323721507,2.5921591323721507,0,8,1.4232716895786155,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f0679,True,0.0022409250115153537,0.0022409250115153537,1.792740009212283,1.792740009212283,0,8,1.269243678227823,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_02_f1202,True,0.00392084153513151,0.00392084153513151,4.318624965248844,4.318624965248844,0,6,1.4969107627245608,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f39772,True,0.0013667289763590416,0.0013667289763590416,1.0933831810872332,1.0933831810872332,0,8,0.10708671848875158,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f0496,True,0.004573068386525752,0.004573068386525752,3.9572238129172734,3.9572238129172734,0,8,3.906221273671566,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f37410,True,0.001467943130007708,0.001467943130007708,1.6168712231835156,1.6168712231835156,0,8,1.8451748954822569,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f4553,True,0.007165741556751827,0.007165741556751827,5.732593245401461,5.732593245401461,0,8,3.4753044378918445,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f30791,True,0.003011170806550963,0.003011170806550963,2.4089366452407703,2.4089366452407703,0,8,1.8303151362820227,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_00_f0953,True,0.0017118857239962909,0.0017118857239962909,1.3695085791970327,1.3695085791970327,0,8,1.1976947555340574,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_07_f1011,True,0.0021013436585572967,0.0021013436585572967,1.8183605539918624,1.8183605539918624,0,8,1.4651124819348662,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_03_f0753,True,0.0016008554038331332,0.0016008554038331332,1.763267923684501,1.763267923684501,0,8,1.8199341465076035,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_01_f1179,True,0.0015681909703530738,0.0015681909703530738,1.254552776282459,1.254552776282459,0,8,1.1434613543834895,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f1697,True,0.0028781989588733342,0.0028781989588733342,3.170202561712737,3.170202561712737,0,8,1.3827024234271292,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_07_f0488,True,0.0035302422890051773,0.0035302422890051773,3.054832701076687,3.054832701076687,0,8,2.434864895853332,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f20044,True,0.0017727169277441017,0.0017727169277441017,1.533989227167444,1.533989227167444,0,8,1.8289926500296037,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_03_f0811,True,0.0026208921240431105,0.0026208921240431105,2.0967136992344884,2.0967136992344884,0,8,2.6372197278923317,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_05_f1127,True,0.0018343784487681234,0.0018343784487681234,1.4675027590144987,1.4675027590144987,0,8,1.0399533789026603,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f1035,True,0.0018109005860376397,0.0018109005860376397,1.9946229426442763,1.9946229426442763,0,8,1.5276545752404445,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f18316,True,0.0036424437856099967,0.0036424437856099967,2.9139550284879974,2.9139550284879974,0,8,0.44590059364467505,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_03_f0741,True,0.0019507845002420246,0.0019507845002420246,1.5606276001936197,1.5606276001936197,0,8,1.9042921517281843,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f32732,True,0.0011436841314185922,0.0011436841314185922,0.9057516214449172,0.9057516214449172,0,8,0.8523811098031472,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_01_f0538,True,0.005009863648486939,0.005009863648486939,4.335196864248662,4.335196864248662,0,8,2.787659195254878,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_04_f1136,True,0.0008766264005088695,0.0008766264005088695,0.9655632915822125,0.9655632915822125,0,8,2.1254303559331778,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_03_f0189,True,0.001654943138796102,0.001654943138796102,1.3106480978313784,1.3106480978313784,0,8,0.6959591379367747,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f9534,True,0.004553168869899729,0.004553168869899729,3.6425350959197837,3.6425350959197837,0,8,3.3291577438998936,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_03_f1208,True,0.003943307146734324,0.003943307146734324,3.1546457173874596,3.1546457173874596,0,8,1.9688043601278096,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_03_f0559,True,0.0012409605431121036,0.0012409605431121036,1.366860439105438,1.366860439105438,0,8,1.3206417003928705,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f1249,True,0.001868689325633596,0.001868689325633596,1.4949514605068768,1.4949514605068768,0,8,0.586406837327947,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_01_f1176,True,0.003178462480237307,0.003178462480237307,2.51721385834555,2.51721385834555,0,8,4.395848948270742,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f10451,True,0.004498347129191557,0.004498347129191557,3.598677703353246,3.598677703353246,0,8,3.2244664388875424,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_07_f0971,True,0.005254378562516393,0.005254378562516393,5.787454104847042,5.787454104847042,0,8,4.187160509494392,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f20173,True,0.0033096081493842254,0.0033096081493842254,2.6476865195073804,2.6476865195073804,0,8,1.6543549038630767,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_02_f1175,True,0.0018218887931881892,0.0018218887931881892,2.0067259428034236,2.0067259428034236,0,8,0.754890722002274,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_05_f0611,True,0.002762918957525921,0.002762918957525921,2.188120178423699,2.188120178423699,0,8,0.23158384576434105,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f3246,True,0.0010136883839614182,0.0010136883839614182,1.116530704628873,1.116530704628873,0,8,0.3759910545784547,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f30379,True,0.004431464991058359,0.004431464991058359,3.545171992846687,3.545171992846687,0,6,3.7498657420147934,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_05_f1057,True,0.0010845393945345557,0.0010845393945345557,1.1945698042284436,1.1945698042284436,0,8,1.4318910897565802,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f2953,True,0.001188776233719464,0.001188776233719464,0.9510209869755712,0.9510209869755712,0,8,0.4834118135793454,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f20921,True,0.002149922655141808,0.002149922655141808,2.3680400160671304,2.3680400160671304,0,8,1.944901690519745,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f10686,True,0.001071448749923861,0.001071448749923861,0.8571589999390888,0.8571589999390888,0,8,0.2761164270041931,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_03_f0970,True,0.002000773036200584,0.002000773036200584,1.6006184289604675,1.6006184289604675,0,8,2.5759249172023777,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_02_f0051,True,0.001622226201790347,0.001622226201790347,1.2977809614322777,1.2977809614322777,0,8,0.38115243968499424,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_02_f0762,True,0.002576500313691752,0.002576500313691752,2.8378955073754257,2.8378955073754257,0,8,3.7532025669204923,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f2381,True,0.0024879075181240538,0.0024879075181240538,1.990326014499243,1.990326014499243,0,8,1.8303912710146026,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_01_f0986,True,0.003558996683473284,0.003558996683473284,3.0797148075526097,3.0797148075526097,0,8,0.7627322273476105,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f26570,True,0.004323245678941492,0.004323245678941492,3.4238358966727653,3.4238358966727653,0,8,3.007558376784749,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f10993,True,0.0033710605848365693,0.0033710605848365693,2.6968484678692555,2.6968484678692555,0,8,3.2891647421266987,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f0428,True,0.00626756857440377,0.00626756857440377,5.4235295681998865,5.4235295681998865,0,8,8.881164388617897,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f0650,True,0.004833848205781148,0.004833848205781148,3.8670785646249186,3.8670785646249186,0,8,5.05027959317823,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_06_f1069,True,0.0017629731136115838,0.0017629731136115838,1.4103784908892671,1.4103784908892671,0,8,1.0429766776422573,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f0625,True,0.0018019806440314526,0.0018019806440314526,1.441584515225162,1.441584515225162,0,8,1.465427962625974,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f1098,True,0.0013459635289687077,0.0013459635289687077,1.0767708231749662,1.0767708231749662,0,8,0.4215715507996233,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f1021,True,0.002998583365304231,0.002998583365304231,2.374756867346976,2.374756867346976,0,8,2.94714723343275,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f17170,True,0.002170065793574183,0.002170065793574183,1.7360526348593466,1.7360526348593466,0,8,1.7962157916594057,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f22217,True,0.0012270510757339946,0.0012270510757339946,0.9816408605871958,0.9816408605871958,0,8,0.41225412767552866,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f31731,True,0.013826711879293732,0.013826711879293732,11.061369503434985,11.061369503434985,0,8,11.718662975338951,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f3824,True,0.0022969311232743372,0.0022969311232743372,1.8375448986194698,1.8375448986194698,0,8,1.4822392993737412,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f1074,True,0.0007331865087017502,0.0007331865087017502,0.8075709085133465,0.8075709085133465,0,8,1.0046029575583528,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f1055,True,0.014158906372244007,0.014158906372244007,11.327125097795205,11.327125097795205,0,6,8.628562952723987,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_01_f0506,True,0.0014591291074817821,0.0014591291074817821,1.1673032859854258,1.1673032859854258,0,8,1.1479004364916594,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f26128,True,0.006026411868175323,0.006026411868175323,4.8211294945402585,4.8211294945402585,0,8,3.9535497295577016,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f9435,True,0.003631850763303355,0.003631850763303355,3.1427577964615856,3.1427577964615856,0,8,1.2254256239517374,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f26583,True,0.0017557182171951196,0.0017557182171951196,1.4045745737560957,1.4045745737560957,0,8,0.8883792152874698,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_06_f0353,True,0.002556720083481771,0.002556720083481771,2.045376066785417,2.045376066785417,0,8,2.152617540268669,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f22076,True,0.002943274262253015,0.002943274262253015,2.354619409802412,2.354619409802412,0,8,0.8987845418068748,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f16795,True,0.006546936743750886,0.006546936743750886,5.237549395000709,5.237549395000709,0,8,2.9085783238297496,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_03_f0447,True,0.001478734125914514,0.001478734125914514,1.1829873007316112,1.1829873007316112,0,8,0.5394453060235133,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_06_f0823,True,0.005982703297846667,0.005982703297846667,5.17702644150568,5.17702644150568,0,8,0.9543780423586936,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f28849,True,0.0023744250358833257,0.0023744250358833257,1.8995400287066606,1.8995400287066606,0,8,2.797359874381188,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f32802,True,0.0022095568317060505,0.0022095568317060505,1.7498797334103808,1.7498797334103808,0,8,0.8783979637697299,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f9949,True,0.0031311628970510253,0.0031311628970510253,2.50493031764082,2.50493031764082,0,8,2.3615968066701423,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_07_f0056,True,0.0027782280237966884,0.0027782280237966884,3.0600892168726492,3.0600892168726492,0,8,1.2765957593732948,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f0912,True,0.0009990027023451878,0.0009990027023451878,0.7911697754822047,0.7911697754822047,0,8,0.5247090159850984,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f0588,True,0.004844929064756242,0.004844929064756242,3.875943251804993,3.875943251804993,0,8,3.3195126347980186,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f17895,True,0.005984035914380191,0.005984035914380191,5.178179597643796,5.178179597643796,0,8,4.94534965093001,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_05_f0494,True,0.0015684999316708335,0.0015684999316708335,1.2421885705320928,1.2421885705320928,0,8,1.0868614935997114,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f25394,True,0.004275803101913651,0.004275803101913651,3.420642481530921,3.420642481530921,0,8,1.4759285325202611,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_04_f0959,True,0.009749775400058603,0.009749775400058603,8.436795631000493,8.436795631000493,0,8,0.6587797491061499,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_05_f0846,True,0.0019818953195111823,0.0019818953195111823,1.5695810144316247,1.5695810144316247,0,8,0.14787748769095804,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_03_f1083,True,0.0009873337444382532,0.0009873337444382532,1.0875022924436157,1.0875022924436157,0,8,1.2812995429246756,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_03_f0669,True,0.003681465416618986,0.003681465416618986,2.9155718600904486,2.9155718600904486,0,8,3.436370860427383,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f1264,True,0.0011777210602088195,0.0011777210602088195,0.9327074937822506,0.9327074937822506,0,8,0.8319806506328897,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_04_f0063,True,0.008527128399198548,0.008527128399198548,6.753141152936284,6.753141152936284,0,6,7.3762647387193745,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_07_f0001,True,0.003672681150103402,0.003672681150103402,3.178089649230689,3.178089649230689,0,8,0.8983042405365417,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_06_f0881,True,0.0017030304955814757,0.0017030304955814757,1.4736873061194862,1.4736873061194862,0,8,0.9982815228332097,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_01_f0219,True,0.010370478451922687,0.010370478451922687,8.29638276153815,8.29638276153815,0,8,9.401537832847202,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f38324,True,0.0016465748073396453,0.0016465748073396453,1.8136257245826917,1.8136257245826917,0,8,1.307160087867714,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f39670,True,0.0035202052615578116,0.0035202052615578116,2.8161642092462493,2.8161642092462493,0,8,2.8604329404115,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f6209,True,0.0009414997587243822,0.0009414997587243822,0.7531998069795057,0.7531998069795057,0,8,0.38672651165851946,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_02_f0252,True,0.002183577300395984,0.002183577300395984,1.889519980924069,1.889519980924069,0,8,1.7886149956454043,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_04_f0539,True,0.00261270354860707,0.00261270354860707,2.090162838885656,2.090162838885656,0,8,0.4565627573311453,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_07_f0878,True,0.0018043560545677319,0.0018043560545677319,1.9874144449943316,1.9874144449943316,0,8,1.4113781414811502,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f8649,True,0.011525665453351016,0.011525665453351016,9.220532362680812,9.220532362680812,0,8,7.082522460842597,False,False
B1_ONE_AMBIG,1,1.0,TEX__shard_07_f0513,True,0.0011433664058352762,0.0011433664058352762,1.2593650267228784,1.2593650267228784,0,8,1.110117747117918,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_07_f0537,True,0.0016081850733165929,0.0016081850733165929,1.2865480586532743,1.2865480586532743,0,8,0.6172376174697006,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f2794,True,0.0008918657273048687,0.0008918657273048687,0.9823487027152795,0.9823487027152795,0,8,0.644130497001882,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f39742,True,0.0011813841183385076,0.0011813841183385076,0.9451072946708061,0.9451072946708061,0,8,0.7999941935120033,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f22693,True,0.004476161082792792,0.004476161082792792,3.5809288662342333,3.5809288662342333,0,8,2.3542876300987454,False,False
B1_ONE_AMBIG,1,1.0,G38__G__f21768,True,0.0020122711419349026,0.0020122711419349026,1.6098169135479221,1.6098169135479221,0,8,0.4292610516748635,False,False
B1_ONE_AMBIG,1,1.0,P0__shard_01_f0159,True,0.0013175328468016175,0.0013175328468016175,1.054026277441294,1.054026277441294,0,8,0.6444038872977735,False,False
