frame_id,edge,a,b,role_3D,source,asset,symmetry_order,available,GT_evaluable,ambiguity,ambiguity_bin,concentration,physical_visibility,GT_alignment,projected_length_px,length_bin,MAP_endpoint_distance_px,posterior_expected_endpoint_distance_px,MAP_angle_deg,R0_connected_endpoint_distance_px,P1_connected_endpoint_distance_px
TEX__shard_03_f0387,0,0,1,width_axis_X,TEX,scene.usd,2,True,True,0.5644734501838684,2,0.4355265498161316,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",182.80784606933594,4,1.1082229614257812,4.236908912658691,0.6940797345579616,0.6234185496714179,0.587748448348216
TEX__shard_03_f0387,1,1,2,height_axis_Y,TEX,scene.usd,2,True,True,0.3727126121520996,1,0.6272873878479004,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",19.87629508972168,2,2.68060302734375,5.986825466156006,0.1834539611091176,0.5982077550752822,0.1677966863035548
TEX__shard_03_f0387,2,2,3,width_axis_X,TEX,scene.usd,2,True,True,0.44104552268981934,1,0.5589544773101807,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",182.3790283203125,4,0.365325927734375,2.8303284645080566,0.22985018505318222,0.847270662409042,0.9067393929830578
TEX__shard_03_f0387,3,3,0,height_axis_Y,TEX,scene.usd,2,True,True,0.36850038170814514,1,0.6314996480941772,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",17.757835388183594,2,2.1943511962890625,5.7104411125183105,1.1110032533825847,0.2618446683528463,0.11923779586560006
TEX__shard_03_f0387,4,4,5,width_axis_X,TEX,scene.usd,2,True,True,0.46006548404693604,1,0.539934515953064,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",151.8082733154297,4,0.8137435913085938,2.428844928741455,0.6145304692043024,0.17267967998817885,0.2564031727032579
TEX__shard_03_f0387,5,5,6,height_axis_Y,TEX,scene.usd,2,True,True,0.3539937436580658,1,0.6460062265396118,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",15.527238845825195,1,1.149993896484375,6.079957485198975,2.5811125475263825,0.9394542480483222,0.3185310501819173
TEX__shard_03_f0387,6,6,7,width_axis_X,TEX,scene.usd,2,True,True,0.5581081509590149,2,0.4418918490409851,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",151.47430419921875,4,2.883514404296875,3.677659034729004,2.1820263173523626,0.3599898587131368,0.4432229937906572
TEX__shard_03_f0387,7,7,4,height_axis_Y,TEX,scene.usd,2,True,True,0.4588884115219116,1,0.5411115884780884,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",14.197895050048828,1,2.2894134521484375,9.244488716125488,1.178855784356569,1.2974964275630843,0.69621216507761
TEX__shard_03_f0387,8,0,4,depth_axis_Z,TEX,scene.usd,2,True,True,0.4620552957057953,1,0.5379446744918823,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",106.74886322021484,4,1.404205322265625,2.9243321418762207,1.5076603578567547,0.1886431914342171,0.31437008635185143
TEX__shard_03_f0387,9,1,5,depth_axis_Z,TEX,scene.usd,2,True,True,0.4313850402832031,1,0.5686149597167969,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",78.41983032226562,4,0.1840362548828125,3.4939310550689697,0.26687861114866307,0.4500872575843385,0.5475721694183818
TEX__shard_03_f0387,10,2,6,depth_axis_Z,TEX,scene.usd,2,True,True,0.4052436053752899,1,0.5947563648223877,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",79.842041015625,4,1.87493896484375,3.9265365600585938,1.9944903450486677,0.6753070708020668,0.4654325242488966
TEX__shard_03_f0387,11,3,7,depth_axis_Z,TEX,scene.usd,2,True,True,0.49646830558776855,1,0.5035316944122314,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",107.18218994140625,4,1.6446380615234375,4.069212436676025,1.4879316283014896,0.6705259195344198,0.8930904868714082
TEX__shard_06_f0890,0,0,1,depth_axis_Z,TEX,scene.usd,2,True,True,0.5005477666854858,2,0.49945223331451416,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",203.78219604492188,4,0.3702812194824219,2.5438199043273926,0.20747905542313175,0.3696008961944376,0.19425124521445034
TEX__shard_06_f0890,1,1,2,height_axis_Y,TEX,scene.usd,2,True,True,0.38849180936813354,1,0.6115081906318665,UNKNOWN,"same whole-object branch as P1 2D metric, posthoc only",28.966106414794922,2,1.0897064208984375,7.056729316711426,3.260927578471555,2.7501711910097146,1.6672587284704912
