center_frame_id,source_recording,center_rgb,neighbor_rgb_paths,gt_annotation_path,lighting,manual_gt_status,paper_eval_recording_overlap,eligible,exclusion_reason
night_eval_manual_gt__1779449266426633216,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449266426633216.png,data/pallet/raw_data/night/capturenight06/rgb/1779449266092538112.png|data/pallet/raw_data/night/capturenight06/rgb/1779449266159333376.png|data/pallet/raw_data/night/capturenight06/rgb/1779449266259720448.png|data/pallet/raw_data/night/capturenight06/rgb/1779449266559952384.png|data/pallet/raw_data/night/capturenight06/rgb/1779449266626557184.png|data/pallet/raw_data/night/capturenight06/rgb/1779449266693243648.png,legacy_unverified/annotations/night_eval_manual_gt/1779449266426633216.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449268560877056,capturenight06,data/pallet/raw_data/night/capturenight06/rgb/1779449268560877056.png,data/pallet/raw_data/night/capturenight06/rgb/1779449268360736768.png|data/pallet/raw_data/night/capturenight06/rgb/1779449268427726336.png|data/pallet/raw_data/night/capturenight06/rgb/1779449268494286336.png|data/pallet/raw_data/night/capturenight06/rgb/1779449268594439168.png|data/pallet/raw_data/night/capturenight06/rgb/1779449268694425344.png|data/pallet/raw_data/night/capturenight06/rgb/1779449268728015616.png,legacy_unverified/annotations/night_eval_manual_gt/1779449268560877056.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449302793770240,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449302793770240.png,,legacy_unverified/annotations/night_eval_manual_gt/1779449302793770240.json,night,manual_gt_legacy,False,False,tracklet would cross the recording boundary
night_eval_manual_gt__1779449305228291328,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449305228291328.png,data/pallet/raw_data/night/capturenight07/rgb/1779449304994793728.png|data/pallet/raw_data/night/capturenight07/rgb/1779449305061510656.png|data/pallet/raw_data/night/capturenight07/rgb/1779449305161774336.png|data/pallet/raw_data/night/capturenight07/rgb/1779449305295054592.png|data/pallet/raw_data/night/capturenight07/rgb/1779449305361731584.png|data/pallet/raw_data/night/capturenight07/rgb/1779449305428557056.png,legacy_unverified/annotations/night_eval_manual_gt/1779449305228291328.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449309498034944,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449309498034944.png,data/pallet/raw_data/night/capturenight07/rgb/1779449309297866240.png|data/pallet/raw_data/night/capturenight07/rgb/1779449309364539392.png|data/pallet/raw_data/night/capturenight07/rgb/1779449309431243776.png|data/pallet/raw_data/night/capturenight07/rgb/1779449309564768768.png|data/pallet/raw_data/night/capturenight07/rgb/1779449309631520000.png|data/pallet/raw_data/night/capturenight07/rgb/1779449309698076928.png,legacy_unverified/annotations/night_eval_manual_gt/1779449309498034944.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449314101526272,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449314101526272.png,data/pallet/raw_data/night/capturenight07/rgb/1779449313901350144.png|data/pallet/raw_data/night/capturenight07/rgb/1779449313967844608.png|data/pallet/raw_data/night/capturenight07/rgb/1779449314034650880.png|data/pallet/raw_data/night/capturenight07/rgb/1779449314168224256.png|data/pallet/raw_data/night/capturenight07/rgb/1779449314268520704.png|data/pallet/raw_data/night/capturenight07/rgb/1779449314401818112.png,legacy_unverified/annotations/night_eval_manual_gt/1779449314101526272.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449316336256768,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449316336256768.png,data/pallet/raw_data/night/capturenight07/rgb/1779449316136296192.png|data/pallet/raw_data/night/capturenight07/rgb/1779449316202717696.png|data/pallet/raw_data/night/capturenight07/rgb/1779449316269641984.png|data/pallet/raw_data/night/capturenight07/rgb/1779449316402849536.png|data/pallet/raw_data/night/capturenight07/rgb/1779449316469638912.png|data/pallet/raw_data/night/capturenight07/rgb/1779449316536368896.png,legacy_unverified/annotations/night_eval_manual_gt/1779449316336256768.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449318604401920,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449318604401920.png,data/pallet/raw_data/night/capturenight07/rgb/1779449318404259072.png|data/pallet/raw_data/night/capturenight07/rgb/1779449318471123200.png|data/pallet/raw_data/night/capturenight07/rgb/1779449318537711616.png|data/pallet/raw_data/night/capturenight07/rgb/1779449318671271936.png|data/pallet/raw_data/night/capturenight07/rgb/1779449318771398400.png|data/pallet/raw_data/night/capturenight07/rgb/1779449318837782016.png,legacy_unverified/annotations/night_eval_manual_gt/1779449318604401920.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449320806001408,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449320806001408.png,data/pallet/raw_data/night/capturenight07/rgb/1779449320605964032.png|data/pallet/raw_data/night/capturenight07/rgb/1779449320672584192.png|data/pallet/raw_data/night/capturenight07/rgb/1779449320739525632.png|data/pallet/raw_data/night/capturenight07/rgb/1779449320872825600.png|data/pallet/raw_data/night/capturenight07/rgb/1779449320939628288.png|data/pallet/raw_data/night/capturenight07/rgb/1779449321006185216.png,legacy_unverified/annotations/night_eval_manual_gt/1779449320806001408.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449325409244928,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449325409244928.png,data/pallet/raw_data/night/capturenight07/rgb/1779449325108864512.png|data/pallet/raw_data/night/capturenight07/rgb/1779449325242669568.png|data/pallet/raw_data/night/capturenight07/rgb/1779449325342560768.png|data/pallet/raw_data/night/capturenight07/rgb/1779449325476149760.png|data/pallet/raw_data/night/capturenight07/rgb/1779449325542620160.png|data/pallet/raw_data/night/capturenight07/rgb/1779449325609343488.png,legacy_unverified/annotations/night_eval_manual_gt/1779449325409244928.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449327510928384,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449327510928384.png,data/pallet/raw_data/night/capturenight07/rgb/1779449327243793408.png|data/pallet/raw_data/night/capturenight07/rgb/1779449327310711552.png|data/pallet/raw_data/night/capturenight07/rgb/1779449327377365248.png|data/pallet/raw_data/night/capturenight07/rgb/1779449327610870272.png|data/pallet/raw_data/night/capturenight07/rgb/1779449327710850816.png|data/pallet/raw_data/night/capturenight07/rgb/1779449327777536256.png,legacy_unverified/annotations/night_eval_manual_gt/1779449327510928384.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449331847057152,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449331847057152.png,data/pallet/raw_data/night/capturenight07/rgb/1779449331646960640.png|data/pallet/raw_data/night/capturenight07/rgb/1779449331713645312.png|data/pallet/raw_data/night/capturenight07/rgb/1779449331780376064.png|data/pallet/raw_data/night/capturenight07/rgb/1779449331913881856.png|data/pallet/raw_data/night/capturenight07/rgb/1779449331980681216.png|data/pallet/raw_data/night/capturenight07/rgb/1779449332047401728.png,legacy_unverified/annotations/night_eval_manual_gt/1779449331847057152.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449334048644864,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449334048644864.png,data/pallet/raw_data/night/capturenight07/rgb/1779449333848690944.png|data/pallet/raw_data/night/capturenight07/rgb/1779449333915431168.png|data/pallet/raw_data/night/capturenight07/rgb/1779449333981873920.png|data/pallet/raw_data/night/capturenight07/rgb/1779449334115422976.png|data/pallet/raw_data/night/capturenight07/rgb/1779449334249196032.png|data/pallet/raw_data/night/capturenight07/rgb/1779449334382394880.png,legacy_unverified/annotations/night_eval_manual_gt/1779449334048644864.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449336550657792,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449336550657792.png,data/pallet/raw_data/night/capturenight07/rgb/1779449336350760704.png|data/pallet/raw_data/night/capturenight07/rgb/1779449336417098496.png|data/pallet/raw_data/night/capturenight07/rgb/1779449336483892736.png|data/pallet/raw_data/night/capturenight07/rgb/1779449336684196864.png|data/pallet/raw_data/night/capturenight07/rgb/1779449336784133120.png|data/pallet/raw_data/night/capturenight07/rgb/1779449336850662144.png,legacy_unverified/annotations/night_eval_manual_gt/1779449336550657792.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449338785268736,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449338785268736.png,data/pallet/raw_data/night/capturenight07/rgb/1779449338585124352.png|data/pallet/raw_data/night/capturenight07/rgb/1779449338651844608.png|data/pallet/raw_data/night/capturenight07/rgb/1779449338718582272.png|data/pallet/raw_data/night/capturenight07/rgb/1779449338852098816.png|data/pallet/raw_data/night/capturenight07/rgb/1779449338985642240.png|data/pallet/raw_data/night/capturenight07/rgb/1779449339152440320.png,legacy_unverified/annotations/night_eval_manual_gt/1779449338785268736.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449341220191744,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449341220191744.png,data/pallet/raw_data/night/capturenight07/rgb/1779449341053488384.png|data/pallet/raw_data/night/capturenight07/rgb/1779449341086842368.png|data/pallet/raw_data/night/capturenight07/rgb/1779449341153628928.png|data/pallet/raw_data/night/capturenight07/rgb/1779449341320570368.png|data/pallet/raw_data/night/capturenight07/rgb/1779449341387144448.png|data/pallet/raw_data/night/capturenight07/rgb/1779449341453793536.png,legacy_unverified/annotations/night_eval_manual_gt/1779449341220191744.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449343555269120,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449343555269120.png,data/pallet/raw_data/night/capturenight07/rgb/1779449343321954816.png|data/pallet/raw_data/night/capturenight07/rgb/1779449343421926400.png|data/pallet/raw_data/night/capturenight07/rgb/1779449343488524800.png|data/pallet/raw_data/night/capturenight07/rgb/1779449343622032640.png|data/pallet/raw_data/night/capturenight07/rgb/1779449343722766336.png|data/pallet/raw_data/night/capturenight07/rgb/1779449343889220608.png,legacy_unverified/annotations/night_eval_manual_gt/1779449343555269120.json,night,manual_gt_legacy,False,True,
night_eval_manual_gt__1779449345790144768,capturenight07,data/pallet/raw_data/night/capturenight07/rgb/1779449345790144768.png,data/pallet/raw_data/night/capturenight07/rgb/1779449345590336768.png|data/pallet/raw_data/night/capturenight07/rgb/1779449345656779264.png|data/pallet/raw_data/night/capturenight07/rgb/1779449345723522560.png|data/pallet/raw_data/night/capturenight07/rgb/1779449345890345728.png|data/pallet/raw_data/night/capturenight07/rgb/1779449345957050368.png|data/pallet/raw_data/night/capturenight07/rgb/1779449346023913728.png,legacy_unverified/annotations/night_eval_manual_gt/1779449345790144768.json,night,manual_gt_legacy,False,True,
outside_eval_manual_gt__1778651516783228672,capturepallet02,data/pallet/raw_data/outside/capturepallet02/rgb/1778651516783228672.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651516783228672.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651528574938624,capturepallet02,data/pallet/raw_data/outside/capturepallet02/rgb/1778651528574938624.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651528574938624.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651530557153024,capturepallet02,data/pallet/raw_data/outside/capturepallet02/rgb/1778651530557153024.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651530557153024.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651534387246080,capturepallet02,data/pallet/raw_data/outside/capturepallet02/rgb/1778651534387246080.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651534387246080.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651571906584064,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651571906584064.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651571906584064.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651573855324672,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651573855324672.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651573855324672.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651577517179648,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651577517179648.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651577517179648.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651579432408064,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651579432408064.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651579432408064.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651583329453568,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651583329453568.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651583329453568.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651585345475584,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651585345475584.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651585345475584.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651587361112320,capturepallet03,data/pallet/raw_data/outside/capturepallet03/rgb/1778651587361112320.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651587361112320.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651607668742912,capturepallet04,data/pallet/raw_data/outside/capturepallet04/rgb/1778651607668742912.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651607668742912.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651609885579008,capturepallet04,data/pallet/raw_data/outside/capturepallet04/rgb/1778651609885579008.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651609885579008.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651611935350016,capturepallet04,data/pallet/raw_data/outside/capturepallet04/rgb/1778651611935350016.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651611935350016.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651614152548352,capturepallet04,data/pallet/raw_data/outside/capturepallet04/rgb/1778651614152548352.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651614152548352.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651616134528000,capturepallet04,data/pallet/raw_data/outside/capturepallet04/rgb/1778651616134528000.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651616134528000.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651641769099008,capturepallet05,data/pallet/raw_data/outside/capturepallet05/rgb/1778651641769099008.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651641769099008.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651643683196416,capturepallet05,data/pallet/raw_data/outside/capturepallet05/rgb/1778651643683196416.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651643683196416.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651649495359744,capturepallet05,data/pallet/raw_data/outside/capturepallet05/rgb/1778651649495359744.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651649495359744.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778651661590473216,capturepallet05,data/pallet/raw_data/outside/capturepallet05/rgb/1778651661590473216.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778651661590473216.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653390451955456,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653390451955456.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653390451955456.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653424183454208,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653424183454208.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653424183454208.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653427207115264,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653427207115264.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653427207115264.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653429693238272,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653429693238272.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653429693238272.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653453647432960,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653453647432960.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653453647432960.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653458082420992,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653458082420992.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653458082420992.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653524402450688,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653524402450688.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653524402450688.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653526754124544,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653526754124544.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653526754124544.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653547248477440,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653547248477440.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653547248477440.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653554639401216,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653554639401216.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653554639401216.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653557293510656,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653557293510656.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653557293510656.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
outside_eval_manual_gt__1778653560115684096,capturepallet08,data/pallet/raw_data/outside/capturepallet08/rgb/1778653560115684096.png,,legacy_unverified/annotations/outside_eval_manual_gt/1778653560115684096.json,unknown,eval_canonical_legacy,True,False,recording feeds PAPER_EVAL 319
pallet11_gt__1778654556961287168,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654556961287168.png,,legacy_unverified/annotations/pallet11_gt/1778654556961287168.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654557095835648,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654557095835648.png,,legacy_unverified/annotations/pallet11_gt/1778654557095835648.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654557633476096,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654557633476096.png,,legacy_unverified/annotations/pallet11_gt/1778654557633476096.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654557801188096,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654557801188096.png,,legacy_unverified/annotations/pallet11_gt/1778654557801188096.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654557868730624,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654557868730624.png,,legacy_unverified/annotations/pallet11_gt/1778654557868730624.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654558305478144,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654558305478144.png,,legacy_unverified/annotations/pallet11_gt/1778654558305478144.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654558943664384,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654558943664384.png,,legacy_unverified/annotations/pallet11_gt/1778654558943664384.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654559481424896,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654559481424896.png,,legacy_unverified/annotations/pallet11_gt/1778654559481424896.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654559682851584,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654559682851584.png,,legacy_unverified/annotations/pallet11_gt/1778654559682851584.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654560119460352,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654560119460352.png,,legacy_unverified/annotations/pallet11_gt/1778654560119460352.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654562101951744,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654562101951744.png,,legacy_unverified/annotations/pallet11_gt/1778654562101951744.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654562404179200,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654562404179200.png,,legacy_unverified/annotations/pallet11_gt/1778654562404179200.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654562471191808,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654562471191808.png,,legacy_unverified/annotations/pallet11_gt/1778654562471191808.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654562504733184,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654562504733184.png,,legacy_unverified/annotations/pallet11_gt/1778654562504733184.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563546398464,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563546398464.png,,legacy_unverified/annotations/pallet11_gt/1778654563546398464.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563613624576,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563613624576.png,,legacy_unverified/annotations/pallet11_gt/1778654563613624576.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563647095552,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563647095552.png,,legacy_unverified/annotations/pallet11_gt/1778654563647095552.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563714262784,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563714262784.png,,legacy_unverified/annotations/pallet11_gt/1778654563714262784.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563781773568,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563781773568.png,,legacy_unverified/annotations/pallet11_gt/1778654563781773568.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563848655104,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563848655104.png,,legacy_unverified/annotations/pallet11_gt/1778654563848655104.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654563915926016,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654563915926016.png,,legacy_unverified/annotations/pallet11_gt/1778654563915926016.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564050290176,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564050290176.png,,legacy_unverified/annotations/pallet11_gt/1778654564050290176.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564117577984,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564117577984.png,,legacy_unverified/annotations/pallet11_gt/1778654564117577984.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564251808256,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564251808256.png,,legacy_unverified/annotations/pallet11_gt/1778654564251808256.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564319096064,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564319096064.png,,legacy_unverified/annotations/pallet11_gt/1778654564319096064.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564386439680,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564386439680.png,,legacy_unverified/annotations/pallet11_gt/1778654564386439680.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564856418816,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564856418816.png,,legacy_unverified/annotations/pallet11_gt/1778654564856418816.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654564923753984,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654564923753984.png,,legacy_unverified/annotations/pallet11_gt/1778654564923753984.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654565662959104,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654565662959104.png,,legacy_unverified/annotations/pallet11_gt/1778654565662959104.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654566167167232,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654566167167232.png,,legacy_unverified/annotations/pallet11_gt/1778654566167167232.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654566469200640,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654566469200640.png,,legacy_unverified/annotations/pallet11_gt/1778654566469200640.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654566536434176,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654566536434176.png,,legacy_unverified/annotations/pallet11_gt/1778654566536434176.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654566906248704,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654566906248704.png,,legacy_unverified/annotations/pallet11_gt/1778654566906248704.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654567309250048,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654567309250048.png,,legacy_unverified/annotations/pallet11_gt/1778654567309250048.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654567376455680,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654567376455680.png,,legacy_unverified/annotations/pallet11_gt/1778654567376455680.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654567578362880,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654567578362880.png,,legacy_unverified/annotations/pallet11_gt/1778654567578362880.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
pallet11_gt__1778654567746037504,capturepallet11,data/pallet/raw_data/outside/capturepallet11/rgb/1778654567746037504.png,,legacy_unverified/annotations/pallet11_gt/1778654567746037504.json,unknown,manual_gt_legacy,True,False,known-broken annotation set
