frame_id,model,domain,session,n_detections,top1_conf,top1_iou,top1_correct_box,any_correct_candidate,best_candidate_iou,first_correct_rank,first_correct_conf,failure_class,valid_kp_count,kp_median_px,kp_max_px,front_error,rear_error,bottom_error,gt_bbox_area,pred_bbox_area,mean_luma,top1_box
1778653796073599488,C42,DAY,eval_pallet09,5,0.46764516830444336,0.6098682857620783,True,True,0.6098682857620783,1,0.46764516830444336,N3,8,53.7527918447699,99.63763559778,51.856936711874276,53.7527918447699,54.37310094319038,13531.3,8252.3,107.55,"[228.9, 250.7, 451.3, 287.8]"
1778653804674198784,C42,DAY,eval_pallet09,14,0.09440869837999344,0.0,False,False,0.48220067478274,,,N1A,,,,,,,6657.1,2068.3,110.95,"[584.8, -100.0, 696.8, -81.5]"
1779449467555301888,C43,NIGHT,eval_night08,16,0.37240222096443176,0.02551429695101726,False,True,0.7799838683116534,3,0.3346100449562073,N1B,,,,,,,10032.0,1636.7,66.55,"[245.3, 343.6, 331.0, 362.7]"
1779449470423201536,C43,NIGHT,eval_night08,9,0.33390018343925476,0.028514808360465355,False,True,0.6771322452474796,2,0.06839009374380112,N1B,,,,,,,9324.0,2381.1,66.97,"[159.9, 339.8, 256.1, 364.6]"
1779449475060066816,C43,NIGHT,eval_night08,12,0.16148313879966736,0.026902405855270168,False,True,0.7201065346221336,2,0.10074052959680557,N1B,,,,,,,9805.0,2264.9,67.14,"[158.0, 342.3, 256.2, 365.4]"
1779449479095927552,C43,NIGHT,eval_night08,14,0.3614985942840576,0.7341367475891813,True,True,0.8016600400718625,1,0.3614985942840576,N4,8,11.921328447601194,40.01086873544277,22.561544757524324,11.234668712656458,11.566815346572582,10212.0,9759.6,67.65,"[315.0, 318.2, 571.1, 356.3]"
1779449481331070208,C43,NIGHT,eval_night08,12,0.618887722492218,0.6921983718312329,True,True,0.8079656111961752,1,0.618887722492218,N4,8,10.317336028645638,15.251357972172514,7.282771343339019,10.317336028645638,10.564771917791337,12852.0,14386.4,70.33,"[240.2, 323.6, 564.3, 368.0]"
1779449483432542720,C43,NIGHT,eval_night08,8,0.8137211203575134,0.034950766964123144,False,True,0.5954068584618417,2,0.026905274018645287,N1B,,,,,,,23977.1,3824.9,90.33,"[227.2, 366.3, 378.9, 391.6]"
1779449485800670464,C43,NIGHT,eval_night08,7,0.07575134187936783,0.0,False,True,0.5810625758333331,2,0.033864621073007584,N1B,,,,,,,16992.0,6637.8,76.86,"[-56.9, 305.4, 167.5, 335.0]"
1779449488068910592,C43,NIGHT,eval_night08,3,0.8447807431221008,0.5001202986689818,True,True,0.5203439637020693,1,0.8447807431221008,N3,8,35.245614394237656,84.02683467217781,44.32322558085441,35.245614394237656,35.30562731263306,17136.0,28783.3,69.32,"[66.9, 326.3, 485.7, 395.0]"
1779449492505469440,C43,NIGHT,eval_night08,5,0.43375363945961,0.6596284628826323,True,True,0.6905755164717865,1,0.43375363945961,N3,8,22.964383598225627,47.270100590823155,20.787723573632995,31.23037862575895,22.964383598225627,25681.0,31768.8,74.0,"[188.6, 336.8, 674.2, 402.2]"
1779449496875356416,C43,NIGHT,eval_night08,7,0.01748756319284439,0.014558862323293531,False,True,0.6368200482809677,2,0.01051517017185688,N1B,,,,,,,35856.9,12589.0,63.74,"[147.5, 397.4, 351.2, 459.2]"
1779449499143611648,C43,NIGHT,eval_night08,8,0.27808329463005066,0.7823833410869894,True,True,0.7823833410869894,1,0.27808329463005066,N4,8,16.988984212651836,25.97986352326443,10.28399122009166,23.016015306354163,20.493768060333615,34875.0,38138.9,62.41,"[151.4, 337.0, 609.2, 420.3]"
1779449501478488320,C43,NIGHT,eval_night08,4,0.9001060128211975,0.8949681614691289,True,True,0.8949681614691289,1,0.9001060128211975,N4,8,9.832145870209345,23.83914134923311,9.832145870209345,14.488894877500524,9.832145870209345,72346.0,66274.6,57.06,"[-4.2, 343.1, 586.8, 455.3]"
1779449575470221824,C43,NIGHT,eval_night09,13,0.4845260977745056,0.5643512316656383,True,True,0.6134540070732715,1,0.4845260977745056,N4,8,12.798242038043849,38.974684925359774,12.038929455551056,24.774890905067874,14.379055467349687,14688.0,15331.0,71.17,"[275.1, 323.5, 572.9, 375.0]"
1779449580573721600,C43,NIGHT,eval_night09,10,0.47992613911628723,0.6509006001013519,True,True,0.7811195334647142,1,0.47992613911628723,N4,8,19.227248937236933,45.14769509954215,10.831422092435727,33.009533243248725,20.735475494596358,15548.0,15950.4,71.88,"[273.8, 325.1, 574.5, 378.2]"
1779449591514485504,C43,NIGHT,eval_night09,16,0.4638383686542511,0.4223891059027778,False,True,0.7440393347847329,2,0.058424849063158035,N1B,,,,,,,13500.0,5702.3,72.78,"[152.7, 323.6, 359.1, 351.2]"
1779449593782795264,C43,NIGHT,eval_night09,8,0.03829671069979668,0.3624363869092901,False,False,0.3741573363848133,,,N1A,,,,,,,16317.0,6133.7,80.39,"[304.3, 328.1, 450.4, 370.1]"
1779449596017728000,C43,NIGHT,eval_night09,5,0.693079948425293,0.7758291796390765,True,True,0.8052562709025699,1,0.693079948425293,N4,8,18.97848439673089,54.789394298079756,18.97848439673089,28.272819666178815,18.97848439673089,33825.0,30216.9,80.51,"[165.5, 340.0, 579.1, 413.1]"
1779449602689248000,C43,NIGHT,eval_night09,6,0.6611406803131104,0.7895098233596494,True,True,0.7928709520430473,1,0.6611406803131104,N3,8,45.65131846488484,89.38237076860081,48.07265923290587,44.513476922748566,43.87675776389377,30582.8,27222.6,63.85,"[121.8, 333.4, 506.3, 404.3]"
1779449604823769344,C43,NIGHT,eval_night09,3,0.012288274243474007,0.0,False,True,0.5705207690594182,3,0.0026497559156268835,N1B,,,,,,,67203.7,5086.2,60.78,"[414.6, 146.4, 487.4, 216.3]"
1779449631842893312,C43,NIGHT,eval_night09,4,0.7707476615905762,0.7564739947583506,True,True,0.7564739947583506,1,0.7707476615905762,N4,8,18.34765074801411,27.263625678034845,4.680559056660261,26.660300012565315,19.392222504600227,15158.0,11661.7,62.62,"[243.1, 319.4, 508.5, 363.3]"
1779449634044385536,C43,NIGHT,eval_night09,6,0.5511934757232666,0.793544602338641,True,True,0.793544602338641,1,0.5511934757232666,N3,8,151.27426871903413,158.87225889220593,151.48693893456567,151.27426871903413,151.27426871903413,13998.6,13158.5,63.38,"[184.3, 320.2, 496.1, 362.4]"
1779449638581035008,C43,NIGHT,eval_night09,5,0.5108729004859924,0.7642577427099356,True,True,0.7642577427099356,1,0.5108729004859924,N3,8,145.90658815789078,152.37644687467375,147.1382618691062,137.8554472400151,145.90658815789078,13323.4,11869.4,64.17,"[188.2, 320.1, 489.0, 359.6]"
1779449643284402176,C43,NIGHT,eval_night09,8,0.622519850730896,0.7940725303336653,True,True,0.7940725303336653,1,0.622519850730896,N3,8,147.0020653917456,164.57575438446509,145.85599378099644,153.86836850630903,147.0020653917456,14400.0,13271.7,83.7,"[15.0, 321.3, 325.1, 364.1]"
1779449645419136000,C43,NIGHT,eval_night09,1,0.8330090641975403,0.8276297812751836,True,True,0.8276297812751836,1,0.8330090641975403,N3,8,22.125919831919074,27.732071515417665,10.984076499294503,24.73145687550977,20.07678296191586,16324.0,14230.2,64.06,"[125.0, 318.8, 413.2, 368.2]"
1779449647620845824,C43,NIGHT,eval_night09,1,0.9206432104110718,0.8480253000199877,True,True,0.8480253000199877,1,0.9206432104110718,N4,8,12.274260994854608,14.538638606193361,10.328244918795537,13.208043564021871,12.459009661063709,30853.2,26164.3,64.99,"[71.9, 323.5, 448.9, 392.9]"
1779449649655479552,C43,NIGHT,eval_night09,1,0.8914321064949036,0.8540510002871257,True,True,0.8540510002871257,1,0.8914321064949036,N4,8,6.196233338795922,15.399020121114535,6.196233338795922,8.857302881444246,14.018351982755362,57040.0,60749.5,48.85,"[23.0, 330.4, 513.5, 454.2]"
1779449656527024896,C43,NIGHT,eval_night09,4,0.4979214370250702,0.0,False,True,0.8938466121746957,2,0.013272038660943508,N1B,,,,,,,74983.7,5196.2,44.1,"[190.3, 146.6, 273.2, 209.2]"
1779449661263803392,C43,NIGHT,eval_night09,3,0.8035471439361572,0.5773259080926416,True,True,0.5773259080926416,1,0.8035471439361572,N3,8,88.73458242430378,111.72132805068924,88.73458242430378,53.063719240268156,98.34705463943344,255617.1,147797.1,46.83,"[110.8, 321.8, 717.7, 565.3]"
1775201430551447040,C43,DAY,eval_noapril,9,0.7775071859359741,0.5613463661186184,True,True,0.715120808384232,1,0.7775071859359741,N3,8,20.63494734500212,44.38329396228169,5.011940175332267,40.146110890373286,21.646206827141267,27946.2,16018.3,115.67,"[296.5, 284.7, 571.5, 342.9]"
1775201430786751744,C43,DAY,eval_noapril,4,0.7680351138114929,0.5345405278098748,True,True,0.5345405278098748,1,0.7680351138114929,N3,8,26.134246189966955,53.87932713039936,2.719622346673991,52.102452315536574,26.806988127374847,30318.4,16327.6,113.91,"[309.1, 300.9, 595.4, 357.9]"
1778651519235162880,C43,DAY,eval_outside,5,0.9260266423225403,0.9450646709049075,True,True,0.9450646709049075,1,0.9260266423225403,N4,8,3.7804861171641297,8.938610669437647,3.430657844083176,5.942277885848557,3.491731466923462,14743.8,14814.7,109.17,"[345.1, 295.2, 617.6, 349.6]"
1778651650570397184,C43,DAY,eval_outside,11,0.5240992307662964,0.5080080649589792,True,True,0.7935682886572668,1,0.5240992307662964,N3,8,47.775772315106444,72.2440208561793,39.50125155881408,47.90478729789368,47.501766153698824,13055.7,6770.8,99.76,"[246.5, 284.8, 434.2, 320.9]"
1778651650839160832,C43,DAY,eval_outside,10,0.27707165479660034,0.3854217781147407,False,True,0.5545450947650766,2,0.03509087860584259,N1B,,,,,,,15640.4,6028.1,97.54,"[303.6, 279.7, 480.7, 313.8]"
1778652154608392192,C43,DAY,eval_pallet07,3,0.7780532240867615,0.6350991857646058,True,True,0.6354803855064735,1,0.7780532240867615,N3,8,50.44285959112442,106.16026699892967,9.246540333319743,92.98986052743626,51.43577447275595,80077.8,51871.7,105.35,"[184.3, 295.1, 659.8, 404.1]"
1778652156557165568,C43,DAY,eval_pallet07,4,0.9490094780921936,0.7846285084382612,True,True,0.7846285084382612,1,0.9490094780921936,N3,8,21.09107400624331,60.662978216014615,8.858918968074105,45.35443820896329,24.508667131112926,78700.1,62065.6,103.68,"[116.7, 290.9, 574.1, 426.6]"
1778652172717607680,C43,DAY,eval_pallet07,5,0.1618632823228836,0.8371430663564811,True,True,0.8371430663564811,1,0.1618632823228836,N4,8,16.321029562269285,52.42132921363739,15.213067344175718,31.71322887754444,10.509129552768565,105825.0,101676.9,106.87,"[81.7, 301.2, 596.0, 498.9]"
1778652176547299328,C43,DAY,eval_pallet07,1,0.9446199536323547,0.7910318645111839,True,True,0.7910318645111839,1,0.9446199536323547,N3,8,22.19568484722795,43.994088168796644,4.043960720660759,40.9565127727265,24.253054242923017,76944.0,61619.1,109.59,"[102.6, 302.7, 596.1, 427.6]"
1778653007724386048,C43,DAY,eval_cad,2,0.9209569096565247,0.9317148460224459,True,True,0.9317148460224459,1,0.9209569096565247,N4,8,11.446907256153516,22.957525552336318,8.235582482379773,15.92527021739424,15.92527021739424,231672.0,216589.3,94.5,"[38.1, 1.3, 618.6, 374.4]"
1778653017736058368,C43,DAY,eval_cad,1,0.8967463374137878,0.942451984600954,True,True,0.942451984600954,1,0.8967463374137878,N4,8,19.576256238379564,25.661646572225052,16.44940833833014,23.48165049139842,19.45041904604135,293239.7,280986.2,104.48,"[1.8, 39.3, 644.6, 476.4]"
1778653018878592768,C43,DAY,eval_cad,1,0.9532262086868286,0.894451040872459,True,True,0.894451040872459,1,0.9532262086868286,N4,8,16.089807654056504,36.46505351065202,16.089807654056504,19.550026828310422,15.504819584210402,277713.2,249718.8,110.44,"[15.6, 56.9, 645.2, 453.5]"
1778653030166875904,C43,DAY,eval_cad,1,0.9566368460655212,0.9522017957293946,True,True,0.9522017957293946,1,0.9566368460655212,N4,8,12.741829406149868,25.536201619780304,12.194949488010462,17.214804234464054,11.152984500689195,197784.0,190634.6,100.35,"[83.7, 40.2, 623.1, 393.6]"
1778653055868669952,C43,DAY,eval_cad,1,0.9574326872825623,0.9784507606335777,True,True,0.9784507606335777,1,0.9574326872825623,N4,8,13.435602108024886,20.23684139031566,15.979917754588705,11.982557834107077,13.603331853961794,204660.0,204292.4,94.04,"[26.8, 17.5, 566.3, 396.2]"
1778653337772735232,C43,DAY,eval_outside,7,0.04240167513489723,0.23111338184321487,False,False,0.23111338184321487,,,N1A,,,,,,,4378.0,1033.9,104.3,"[286.0, 237.8, 355.4, 252.6]"
1778653378457989888,C43,DAY,eval_outside,9,0.16932940483093262,0.40586907758042723,False,True,0.8398501518896248,3,0.0679829940199852,N1B,,,,,,,43978.4,18380.5,111.94,"[25.8, 241.9, 326.7, 303.0]"
1778653455932024064,C43,DAY,eval_outside,3,0.6447290182113647,0.9476705469289746,True,True,0.9476705469289746,1,0.6447290182113647,N4,8,7.603063961846765,65.8105708604773,4.0116495637528775,38.33529440006434,9.633092086328542,20075.0,19390.3,109.29,"[124.8, 238.6, 493.3, 291.2]"
1778653522084302848,C43,DAY,eval_outside,5,0.7829294204711914,0.8506760515052151,True,True,0.8506760515052151,1,0.7829294204711914,N4,8,4.19653834908234,6.466760052029737,3.673839646337938,4.930306440984033,4.90448853873515,2929.7,2794.6,94.9,"[355.4, 240.5, 496.1, 260.3]"
1778653540259983104,C43,DAY,eval_outside,3,0.5841418504714966,0.9204305946621238,True,True,0.9204305946621238,1,0.5841418504714966,N4,8,5.514184003802308,24.720788615463626,3.8408385623901746,16.27882235221887,7.25625881873165,18646.2,17585.0,124.42,"[66.8, 245.7, 403.9, 297.8]"
1778653545299653120,C43,DAY,eval_outside,2,0.9416084289550781,0.9055301351039212,True,True,0.9055301351039212,1,0.9416084289550781,N4,8,8.823947326418113,49.96729708639264,6.1055637341921365,28.877269537568054,10.414524272275083,29688.1,28528.4,104.77,"[104.2, 247.6, 554.1, 311.0]"
1778653664407620608,C43,DAY,eval_pallet09,5,0.23532746732234955,0.9067789522160375,True,True,0.9067789522160375,1,0.23532746732234955,N3,8,21.06494628812851,35.40941756814485,18.1396643826779,24.527883325249686,22.025808443585472,21102.4,19208.1,98.55,"[158.4, 252.5, 548.8, 301.8]"
1778653674184865536,C43,DAY,eval_pallet09,5,0.7992857098579407,0.8977878123084724,True,True,0.8977878123084724,1,0.7992857098579407,N3,8,231.40963615964307,263.63500444569553,231.40963615964307,228.17781104748082,231.40963615964307,31013.2,27843.3,101.09,"[101.9, 252.7, 544.0, 315.7]"
1778653699314620416,C43,DAY,eval_pallet09,14,0.29843226075172424,0.6477538586592348,True,True,0.8542953366763913,1,0.29843226075172424,N3,8,32.69905420769276,65.68005695154461,2.021703194965991,64.18545277917056,32.69905420769276,6156.0,3987.6,105.58,"[112.2, 242.2, 286.9, 265.0]"
1778653706706429696,C43,DAY,eval_pallet09,14,0.4106602668762207,0.7493891521419966,True,True,0.9481199885182955,1,0.4106602668762207,N3,8,26.86280694740358,52.378707575447265,5.516636614180303,50.04245810094723,26.730791403241636,6641.0,4976.7,105.89,"[92.8, 245.4, 282.8, 271.6]"
1778653711544007680,C43,DAY,eval_pallet09,6,0.7624607086181641,0.9375582818374958,True,True,0.9375582818374958,1,0.7624607086181641,N4,8,11.776029555036086,49.371620729724796,9.949325255573092,28.316775255491642,12.94044898264574,10801.8,10762.1,111.39,"[85.0, 236.3, 368.2, 274.3]"
1778653713962971904,C43,DAY,eval_pallet09,7,0.7602559328079224,0.43821610056698795,False,True,0.8654705641786792,2,0.3329741060733795,N1B,,,,,,,10558.6,4708.5,115.47,"[317.9, 242.8, 489.0, 270.3]"
1778653796073599488,C43,DAY,eval_pallet09,7,0.021397076547145844,0.4624749453131559,False,True,0.5914080683536099,3,0.02047625184059143,N1B,,,,,,,13531.3,6257.9,107.55,"[278.4, 248.7, 449.2, 285.3]"
1778653804674198784,C43,DAY,eval_pallet09,9,0.2854297161102295,0.4711749225346196,False,False,0.4711749225346196,,,N1A,,,,,,,6657.1,3923.8,110.95,"[442.5, 260.8, 577.2, 290.0]"
1779449467555301888,E42,NIGHT,eval_night08,15,0.07680218666791916,0.583597510816309,True,True,0.7606633333797136,1,0.07680218666791916,N3,8,48.27081172396902,55.153808590592334,40.41445600254001,50.70447066740789,48.27081172396902,10032.0,7268.1,66.55,"[366.2, 321.6, 595.1, 353.3]"
1779449470423201536,E42,NIGHT,eval_night08,8,0.03135808929800987,0.013534017150435477,False,False,0.17304719368331753,,,N1A,,,,,,,9324.0,1855.8,66.97,"[160.3, 342.9, 245.5, 364.7]"
1779449475060066816,E42,NIGHT,eval_night08,10,0.0504799447953701,0.1677207228361091,False,False,0.16832263652377313,,,N1A,,,,,,,9805.0,3459.5,67.14,"[405.4, 324.5, 537.6, 350.6]"
1779449479095927552,E42,NIGHT,eval_night08,9,0.15634337067604065,0.7555013945038677,True,True,0.7555013945038677,1,0.15634337067604065,N4,8,12.536349879286956,39.66974266481866,20.14418369217946,12.536349879286956,12.560378566044015,10212.0,8761.3,67.65,"[315.8, 319.2, 565.6, 354.3]"
1779449481331070208,E42,NIGHT,eval_night08,8,0.043844208121299744,0.027824264087669515,False,True,0.747805165997593,4,0.00623237295076251,N1B,,,,,,,12852.0,3053.0,70.33,"[192.2, 349.6, 299.4, 378.1]"
1779449483432542720,E42,NIGHT,eval_night08,3,0.8237220048904419,0.031690498214979115,False,False,0.031690498214979115,,,N1A,,,,,,,23977.1,3546.7,90.33,"[232.4, 366.7, 373.9, 391.8]"
1779449485800670464,E42,NIGHT,eval_night08,8,0.1853944957256317,0.031111907982512534,False,True,0.6935083200945972,2,0.07512622326612473,N1B,,,,,,,16992.0,4769.2,76.86,"[178.8, 361.4, 317.2, 395.9]"
1779449488068910592,E42,NIGHT,eval_night08,6,0.6176918745040894,0.6324891298913584,True,True,0.6324891298913584,1,0.6176918745040894,N4,8,16.295338353779886,23.643110589078848,9.770752706448562,22.512410809522766,19.34897919974416,17136.0,19487.1,69.32,"[137.7, 329.8, 491.1, 384.9]"
1779449492505469440,E42,NIGHT,eval_night08,10,0.1295035481452942,0.0034121014629590273,False,True,0.6030862952638937,7,0.0021365168504416943,N1B,,,,,,,25681.0,7307.9,74.0,"[100.8, 388.6, 260.7, 434.3]"
1779449496875356416,E42,NIGHT,eval_night08,3,0.46479690074920654,0.012383318728061744,False,True,0.5332521203087613,3,0.002696569776162505,N1B,,,,,,,35856.9,10321.4,63.74,"[148.5, 398.6, 348.3, 450.3]"
1779449499143611648,E42,NIGHT,eval_night08,3,0.74705570936203,0.7651781163074788,True,True,0.7651781163074788,1,0.74705570936203,N3,8,22.441201317232633,46.65985979507571,23.75294314400741,22.441201317232633,27.113676543213785,34875.0,30637.4,62.41,"[172.3, 342.5, 612.6, 412.1]"
1779449501478488320,E42,NIGHT,eval_night08,1,0.8999060392379761,0.8507047004185652,True,True,0.8507047004185652,1,0.8999060392379761,N4,8,15.068768594971646,48.11185060502419,13.34620969905772,30.95063388053765,15.068768594971646,72346.0,64252.0,57.06,"[-5.7, 346.9, 601.1, 452.8]"
1779449575470221824,E42,NIGHT,eval_night09,9,0.12731391191482544,0.7041206150260151,True,True,0.7041206150260151,1,0.12731391191482544,N4,8,13.046966656739018,33.084060114425284,18.090156906561937,13.046966656739018,13.082355201226203,14688.0,13687.2,71.17,"[288.5, 318.6, 573.0, 366.7]"
1779449580573721600,E42,NIGHT,eval_night09,13,0.30145540833473206,0.5456897842568176,True,True,0.7311542531595704,1,0.30145540833473206,N3,8,29.173392614253622,47.51216664505386,29.173392614253622,32.09098768789954,29.173392614253622,15548.0,8484.4,71.88,"[320.4, 325.6, 562.6, 360.6]"
1779449591514485504,E42,NIGHT,eval_night09,4,0.04661862179636955,0.3117272081487029,False,True,0.5956257038368411,2,0.005971834994852543,N1B,,,,,,,13500.0,4223.2,72.78,"[243.0, 322.0, 372.3, 354.6]"
1779449593782795264,E42,NIGHT,eval_night09,3,0.09318985790014267,0.30721503132226924,False,False,0.3382203046491264,,,N1A,,,,,,,16317.0,5797.7,80.39,"[310.8, 332.2, 453.7, 372.8]"
1779449596017728000,E42,NIGHT,eval_night09,3,0.001928452169522643,0.4576024632760532,False,True,0.6401066378239508,2,0.0012940425658598542,N1B,,,,,,,33825.0,15478.4,80.51,"[194.5, 337.0, 437.2, 400.8]"
1779449602689248000,E42,NIGHT,eval_night09,2,0.8206758499145508,0.6970445165259844,True,True,0.6970445165259844,1,0.8206758499145508,N3,8,45.91703100345818,105.50072992015356,57.5680782892921,44.25783992093423,44.3990921957899,30582.8,25721.8,63.85,"[154.9, 333.9, 508.5, 406.7]"
1779449604823769344,E42,NIGHT,eval_night09,2,0.016617314890027046,0.3327163713369307,False,False,0.3327163713369307,,,N1A,,,,,,,67203.7,22359.8,60.78,"[177.2, 335.7, 418.0, 428.6]"
1779449631842893312,E42,NIGHT,eval_night09,10,0.3447940945625305,0.055434849334826224,False,True,0.7042368561568149,2,0.2539885640144348,N1B,,,,,,,15158.0,1727.1,62.62,"[175.9, 350.4, 280.8, 366.9]"
1779449634044385536,E42,NIGHT,eval_night09,6,0.3970775604248047,0.711228141564237,True,True,0.711228141564237,1,0.3970775604248047,N3,8,28.798641055381704,62.57683125170122,2.4125964415493524,59.349014648795304,30.339484603978367,13998.6,10104.0,63.38,"[263.6, 319.3, 498.4, 362.4]"
1779449638581035008,E42,NIGHT,eval_night09,7,0.22928555309772491,0.052887591404867575,False,False,0.4503326799194276,,,N1A,,,,,,,13323.4,1749.8,64.17,"[167.4, 348.4, 268.0, 365.8]"
1779449643284402176,E42,NIGHT,eval_night09,4,0.014818993397057056,0.7905842832824985,True,True,0.7905842832824985,1,0.014818993397057056,N3,8,140.45267312215853,169.80437857519362,140.45267312215853,149.31118729347503,137.33004197577566,14400.0,12426.3,83.7,"[21.9, 322.2, 321.4, 363.7]"
1779449645419136000,E42,NIGHT,eval_night09,8,0.07540813088417053,0.3730936753083109,False,True,0.6344314057099796,2,0.014394920319318771,N1B,,,,,,,16324.0,6260.0,64.06,"[237.2, 323.3, 415.5, 358.4]"
1779449647620845824,E42,NIGHT,eval_night09,4,0.2581426501274109,0.7421853429068361,True,True,0.7421853429068361,1,0.2581426501274109,N3,8,191.1834659163704,224.2556367087394,164.56718176086707,207.64080296867206,191.1834659163704,30853.2,22898.8,64.99,"[117.0, 325.5, 447.6, 394.8]"
1779449649655479552,E42,NIGHT,eval_night09,3,0.021210188046097755,0.8306907578146677,True,True,0.8306907578146677,1,0.021210188046097755,N3,8,140.6809734689088,208.16066001989876,111.59251403374577,183.5935324578219,140.73930613525957,57040.0,54078.8,48.85,"[48.1, 333.3, 516.3, 448.8]"
1779449656527024896,E42,NIGHT,eval_night09,1,0.012065015733242035,0.8974350029807101,True,True,0.8974350029807101,1,0.012065015733242035,N3,8,194.24924008276497,259.15227791848304,192.95899267622423,218.69679996486983,194.24924008276497,74983.7,67293.0,44.1,"[104.9, 331.8, 613.9, 464.0]"
1779449661263803392,E42,NIGHT,eval_night09,3,0.03953093662858009,0.0,False,True,0.5292711647952699,3,0.001167324255220592,N1B,,,,,,,255617.1,15592.8,46.83,"[158.9, 28.0, 290.9, 146.2]"
1775201430551447040,E42,DAY,eval_noapril,2,0.9242587089538574,0.9137543806083653,True,True,0.9137543806083653,1,0.9242587089538574,N4,8,6.685566982783912,32.8299946628021,5.4713477315103916,18.322467859852804,5.420893134057144,27946.2,26572.8,115.67,"[296.3, 248.1, 573.3, 344.1]"
1775201430786751744,E42,DAY,eval_noapril,9,0.06373117864131927,0.46257688549982817,False,False,0.46257688549982817,,,N1A,,,,,,,30318.4,14148.8,113.91,"[308.3, 306.8, 595.7, 356.0]"
1778651519235162880,E42,DAY,eval_outside,8,0.9261839985847473,0.9225406105753466,True,True,0.9225406105753466,1,0.9261839985847473,N4,8,3.6281368141656696,6.1934486534839355,3.7149533139916544,3.437804418265527,2.3072556563781226,14743.8,15703.3,109.17,"[347.9, 293.2, 620.9, 350.7]"
1778651650570397184,E42,DAY,eval_outside,14,0.1534312218427658,0.75089441699996,True,True,0.75089441699996,1,0.1534312218427658,N3,8,33.665303492025345,64.60980141036575,26.85246395485719,41.07189949005012,34.09279737468049,13055.7,10432.6,99.76,"[250.2, 280.0, 455.4, 330.9]"
1778651650839160832,E42,DAY,eval_outside,10,0.38193923234939575,0.364300007895586,False,False,0.4164779251785127,,,N1A,,,,,,,15640.4,5697.8,97.54,"[299.1, 278.5, 455.4, 314.9]"
1778652154608392192,E42,DAY,eval_pallet07,5,0.20659172534942627,0.3277783566051347,False,True,0.6451527486298043,2,0.1484491527080536,N1B,,,,,,,80077.8,26358.2,105.35,"[189.0, 293.9, 500.9, 378.4]"
1778652156557165568,E42,DAY,eval_pallet07,7,0.5501110553741455,0.4253600502751659,False,True,0.7558877725315681,2,0.24739201366901398,N1B,,,,,,,78700.1,33648.6,103.68,"[116.8, 294.1, 440.0, 398.2]"
1778652172717607680,E42,DAY,eval_pallet07,1,0.5475666522979736,0.29379670663640717,False,False,0.29379670663640717,,,N1A,,,,,,,105825.0,31801.4,106.87,"[92.5, 316.9, 294.8, 474.1]"
1778652176547299328,E42,DAY,eval_pallet07,2,0.09041137993335724,0.6473384931464734,True,True,0.6473384931464734,1,0.09041137993335724,N3,8,49.11080413766035,72.55063910628613,39.27456363568469,56.081393941785734,50.31393370008354,76944.0,50891.4,109.59,"[133.7, 307.3, 605.1, 415.3]"
1778653007724386048,E42,DAY,eval_cad,1,0.7878183722496033,0.8911098467154931,True,True,0.8911098467154931,1,0.7878183722496033,N3,8,25.14705727954263,40.70367236171655,11.393058863478183,34.16019869040426,25.871194849224644,231672.0,214317.3,94.5,"[38.2, 21.2, 632.5, 381.8]"
1778653017736058368,E42,DAY,eval_cad,2,0.6908562779426575,0.9726580026111273,True,True,0.9726580026111273,1,0.6908562779426575,N4,8,15.965821415641702,26.114771707495088,7.2806651495243795,22.093266601877428,16.781224817248514,293239.7,288153.6,104.48,"[12.6, 42.2, 667.1, 482.5]"
1778653018878592768,E42,DAY,eval_cad,2,0.747210681438446,0.9179316118370159,True,True,0.9179316118370159,1,0.747210681438446,N4,8,13.108844409185,25.795219421712748,13.108844409185,16.601709218027754,14.619045911976237,277713.2,258015.5,110.44,"[25.5, 55.5, 672.0, 454.6]"
1778653030166875904,E42,DAY,eval_cad,1,0.8595120310783386,0.9658022109735448,True,True,0.9658022109735448,1,0.8595120310783386,N4,8,12.95903882244155,30.09818951114539,6.647724829138492,20.59542099751858,9.76777235611572,197784.0,195459.3,100.35,"[86.3, 40.9, 627.2, 402.2]"
1778653055868669952,E42,DAY,eval_cad,1,0.9330997467041016,0.9737564929396135,True,True,0.9737564929396135,1,0.9330997467041016,N4,8,6.597694245214861,19.903974765179335,5.705373327343365,7.563802194356384,7.563802194356384,204660.0,202976.2,94.04,"[30.5, 17.0, 567.1, 395.3]"
1778653337772735232,E42,DAY,eval_outside,2,0.05082140117883682,0.0,False,False,0.06902812072604135,,,N1A,,,,,,,4378.0,17015.8,104.3,"[-87.7, -6.7, 179.7, 57.0]"
1778653378457989888,E42,DAY,eval_outside,7,0.06134437024593353,0.10787571863580653,False,False,0.23152045438832167,,,N1A,,,,,,,43978.4,4744.2,111.94,"[111.8, 251.8, 233.5, 290.8]"
1778653455932024064,E42,DAY,eval_outside,4,0.643742561340332,0.8703978253703111,True,True,0.9094053587636315,1,0.643742561340332,N4,8,14.47485885045879,47.68528803420438,6.833360515918085,33.26653031225176,13.388014685876891,20075.0,17944.8,109.29,"[128.2, 241.2, 497.2, 289.9]"
