frame,domain,label,model,max_conf,n_candidates
000684,NEG,0,C43,0.041075922548770905,4
000685,NEG,0,C43,0.04124049097299576,3
000686,NEG,0,C43,0.04700782522559166,2
000687,NEG,0,C43,0.04979559779167175,2
000688,NEG,0,C43,0.07444333285093307,2
000689,NEG,0,C43,0.03131785988807678,2
000690,NEG,0,C43,0.0833047404885292,3
000691,NEG,0,C43,0.3627963364124298,1
000692,NEG,0,C43,0.06521812826395035,1
000693,NEG,0,C43,0.05319780111312866,3
000694,NEG,0,C43,0.1091499999165535,6
000695,NEG,0,C43,0.02458849735558033,2
000696,NEG,0,C43,0.0014107399620115757,1
000697,NEG,0,C43,0.005202393978834152,3
000698,NEG,0,C43,0.005570939276367426,2
000699,NEG,0,C43,0.0062903366051614285,1
000700,NEG,0,C43,0.0,0
000701,NEG,0,C43,0.0,0
000702,NEG,0,C43,0.0028068465180695057,1
000703,NEG,0,C43,0.001678746659308672,1
000704,NEG,0,C43,0.0,0
000705,NEG,0,C43,0.0016276860842481256,1
000706,NEG,0,C43,0.0034777186810970306,4
000707,NEG,0,C43,0.011835061013698578,3
000708,NEG,0,C43,0.002469113562256098,3
000709,NEG,0,C43,0.008030835539102554,3
000710,NEG,0,C43,0.0011298679746687412,1
000711,NEG,0,C43,0.0014883462572470307,1
000712,NEG,0,C43,0.004978496115654707,4
000713,NEG,0,C43,0.00283154402859509,4
000714,NEG,0,C43,0.0011153361992910504,1
000715,NEG,0,C43,0.0019085636595264077,3
000716,NEG,0,C43,0.0,0
000717,NEG,0,C43,0.001382595975883305,1
000718,NEG,0,C43,0.003524399595335126,3
000719,NEG,0,C43,0.004982647951692343,3
000720,NEG,0,C43,0.0020464989356696606,2
000721,NEG,0,C43,0.0,0
000722,NEG,0,C43,0.0030899078119546175,5
000723,NEG,0,C43,0.003831105772405863,3
000724,NEG,0,C43,0.001112764817662537,1
000725,NEG,0,C43,0.003386752912774682,2
000726,NEG,0,C43,0.0022124650422483683,1
000727,NEG,0,C43,0.0016470254631713033,1
000728,NEG,0,C43,0.004149103537201881,3
000729,NEG,0,C43,0.007243200670927763,1
000730,NEG,0,C43,0.0012880578869953752,1
000731,NEG,0,C43,0.0,0
000732,NEG,0,C43,0.002564065158367157,2
000733,NEG,0,C43,0.0,0
000734,NEG,0,C43,0.0,0
000735,NEG,0,C43,0.0,0
000736,NEG,0,C43,0.0030966028571128845,2
000737,NEG,0,C43,0.0,0
000738,NEG,0,C43,0.0,0
000739,NEG,0,C43,0.0,0
000740,NEG,0,C43,0.0,0
000741,NEG,0,C43,0.0,0
000742,NEG,0,C43,0.0,0
000743,NEG,0,C43,0.0,0
000744,NEG,0,C43,0.0,0
000745,NEG,0,C43,0.0,0
000746,NEG,0,C43,0.0,0
000747,NEG,0,C43,0.0,0
000748,NEG,0,C43,0.0010744377505034208,1
000749,NEG,0,C43,0.0,0
000750,NEG,0,C43,0.0,0
000751,NEG,0,C43,0.0,0
000752,NEG,0,C43,0.0,0
000753,NEG,0,C43,0.0,0
000754,NEG,0,C43,0.0,0
000755,NEG,0,C43,0.0,0
000756,NEG,0,C43,0.0,0
000757,NEG,0,C43,0.0,0
000758,NEG,0,C43,0.0,0
000759,NEG,0,C43,0.0,0
000760,NEG,0,C43,0.0,0
000761,NEG,0,C43,0.0,0
000762,NEG,0,C43,0.0,0
000763,NEG,0,C43,0.0,0
000764,NEG,0,C43,0.0,0
000765,NEG,0,C43,0.0,0
000766,NEG,0,C43,0.0,0
000767,NEG,0,C43,0.0026765575166791677,1
000768,NEG,0,C43,0.0,0
000769,NEG,0,C43,0.001269554952159524,1
000770,NEG,0,C43,0.0,0
000771,NEG,0,C43,0.0,0
000772,NEG,0,C43,0.0,0
000773,NEG,0,C43,0.004978240933269262,3
000774,NEG,0,C43,0.0,0
000775,NEG,0,C43,0.0,0
000776,NEG,0,C43,0.0,0
000777,NEG,0,C43,0.0,0
000778,NEG,0,C43,0.001257159630768001,1
000779,NEG,0,C43,0.0,0
000780,NEG,0,C43,0.0,0
000781,NEG,0,C43,0.0,0
000782,NEG,0,C43,0.0015548104420304298,1
000783,NEG,0,C43,0.007608083542436361,1
000784,NEG,0,C43,0.005049120634794235,3
000785,NEG,0,C43,0.0,0
000786,NEG,0,C43,0.0,0
000787,NEG,0,C43,0.0037369574420154095,1
000788,NEG,0,C43,0.007213505916297436,2
000789,NEG,0,C43,0.003448998788371682,3
000790,NEG,0,C43,0.001990811200812459,1
000791,NEG,0,C43,0.0,0
000792,NEG,0,C43,0.0014135238016024232,1
000793,NEG,0,C43,0.0014063637936487794,1
000794,NEG,0,C43,0.0,0
000795,NEG,0,C43,0.006921760737895966,2
000796,NEG,0,C43,0.0,0
000797,NEG,0,C43,0.0,0
000798,NEG,0,C43,0.0,0
000799,NEG,0,C43,0.0,0
000800,NEG,0,C43,0.001649059820920229,1
000801,NEG,0,C43,0.0,0
000802,NEG,0,C43,0.0,0
000803,NEG,0,C43,0.0,0
000804,NEG,0,C43,0.0,0
000805,NEG,0,C43,0.03498001769185066,1
000806,NEG,0,C43,0.1734977513551712,2
000807,NEG,0,C43,0.0015956744318827987,1
000808,NEG,0,C43,0.036837249994277954,2
000809,NEG,0,C43,0.0,0
000810,NEG,0,C43,0.01306579727679491,3
000811,NEG,0,C43,0.02528909221291542,4
000812,NEG,0,C43,0.0,0
000813,NEG,0,C43,0.0,0
000814,NEG,0,C43,0.0,0
000815,NEG,0,C43,0.0013720772694796324,1
000816,NEG,0,C43,0.0,0
000817,NEG,0,C43,0.0,0
000818,NEG,0,C43,0.0,0
000819,NEG,0,C43,0.002141838427633047,2
000820,NEG,0,C43,0.006688806694000959,2
000821,NEG,0,C43,0.0012144631473347545,1
000822,NEG,0,C43,0.0,0
000823,NEG,0,C43,0.0,0
000824,NEG,0,C43,0.0,0
000825,NEG,0,C43,0.0,0
000826,NEG,0,C43,0.00286530121229589,1
000827,NEG,0,C43,0.0,0
000828,NEG,0,C43,0.0,0
000829,NEG,0,C43,0.0,0
000830,NEG,0,C43,0.0,0
000831,NEG,0,C43,0.0,0
000832,NEG,0,C43,0.0,0
000833,NEG,0,C43,0.0010210595792159438,1
000834,NEG,0,C43,0.0,0
000835,NEG,0,C43,0.0,0
000836,NEG,0,C43,0.0,0
000837,NEG,0,C43,0.0,0
000838,NEG,0,C43,0.0,0
000839,NEG,0,C43,0.0012681675143539906,1
000840,NEG,0,C43,0.027036206796765327,1
000841,NEG,0,C43,0.0,0
000842,NEG,0,C43,0.0015623532235622406,1
000843,NEG,0,C43,0.0010693188523873687,1
000844,NEG,0,C43,0.002476695692166686,2
000845,NEG,0,C43,0.00957415159791708,1
000846,NEG,0,C43,0.0592443123459816,1
000847,NEG,0,C43,0.10219545662403107,1
000848,NEG,0,C43,0.08881133794784546,1
000849,NEG,0,C43,0.07480069249868393,2
000850,NEG,0,C43,0.032397981733083725,2
000851,NEG,0,C43,0.07545837759971619,1
000852,NEG,0,C43,0.06113213300704956,3
000853,NEG,0,C43,0.3440059721469879,2
000854,NEG,0,C43,0.014800501987338066,1
000855,NEG,0,C43,0.2002466917037964,3
000856,NEG,0,C43,0.03801500052213669,1
000857,NEG,0,C43,0.20652982592582703,1
000858,NEG,0,C43,0.014720781706273556,2
000859,NEG,0,C43,0.04876680672168732,3
000860,NEG,0,C43,0.0770539715886116,3
000861,NEG,0,C43,0.019836733117699623,1
000862,NEG,0,C43,0.001215277356095612,1
000863,NEG,0,C43,0.0,0
000864,NEG,0,C43,0.002189525170251727,2
000865,NEG,0,C43,0.0,0
000866,NEG,0,C43,0.0,0
000867,NEG,0,C43,0.0,0
000868,NEG,0,C43,0.004026396200060844,1
000869,NEG,0,C43,0.0012363967252895236,1
000870,NEG,0,C43,0.0,0
000871,NEG,0,C43,0.0,0
000872,NEG,0,C43,0.0,0
000873,NEG,0,C43,0.0,0
000874,NEG,0,C43,0.0,0
000875,NEG,0,C43,0.0015750883612781763,2
000876,NEG,0,C43,0.0,0
000877,NEG,0,C43,0.006505502387881279,1
000878,NEG,0,C43,0.006407174747437239,1
000879,NEG,0,C43,0.0,0
000880,NEG,0,C43,0.0,0
000881,NEG,0,C43,0.0,0
000882,NEG,0,C43,0.0,0
000883,NEG,0,C43,0.0,0
000884,NEG,0,C43,0.0,0
000885,NEG,0,C43,0.0011516737286001444,1
000886,NEG,0,C43,0.0,0
000887,NEG,0,C43,0.0,0
000888,NEG,0,C43,0.0,0
000889,NEG,0,C43,0.0,0
000890,NEG,0,C43,0.0,0
000891,NEG,0,C43,0.0,0
000892,NEG,0,C43,0.0,0
000893,NEG,0,C43,0.0,0
000894,NEG,0,C43,0.0,0
000895,NEG,0,C43,0.0,0
000896,NEG,0,C43,0.0,0
000897,NEG,0,C43,0.0,0
000898,NEG,0,C43,0.0021407785825431347,1
000899,NEG,0,C43,0.0,0
000900,NEG,0,C43,0.0,0
000901,NEG,0,C43,0.0,0
000902,NEG,0,C43,0.0024178489111363888,1
000903,NEG,0,C43,0.0,0
000904,NEG,0,C43,0.0,0
000905,NEG,0,C43,0.0,0
000906,NEG,0,C43,0.0,0
000907,NEG,0,C43,0.0,0
000908,NEG,0,C43,0.0,0
000909,NEG,0,C43,0.0,0
000910,NEG,0,C43,0.00107879051938653,1
000911,NEG,0,C43,0.007656402885913849,1
000912,NEG,0,C43,0.0,0
000913,NEG,0,C43,0.0,0
000914,NEG,0,C43,0.0,0
000915,NEG,0,C43,0.0,0
000916,NEG,0,C43,0.0,0
000917,NEG,0,C43,0.0,0
000918,NEG,0,C43,0.0,0
000919,NEG,0,C43,0.003344127209857106,2
000920,NEG,0,C43,0.02797936275601387,3
000921,NEG,0,C43,0.0,0
000922,NEG,0,C43,0.0,0
000923,NEG,0,C43,0.0,0
000924,NEG,0,C43,0.0028788901399821043,1
000925,NEG,0,C43,0.0,0
000926,NEG,0,C43,0.0,0
000927,NEG,0,C43,0.0,0
000928,NEG,0,C43,0.0,0
000929,NEG,0,C43,0.0,0
000930,NEG,0,C43,0.0,0
000931,NEG,0,C43,0.0,0
000932,NEG,0,C43,0.0,0
000933,NEG,0,C43,0.0,0
000934,NEG,0,C43,0.0,0
000935,NEG,0,C43,0.0,0
000936,NEG,0,C43,0.0,0
000937,NEG,0,C43,0.0,0
000938,NEG,0,C43,0.0,0
000939,NEG,0,C43,0.0,0
000940,NEG,0,C43,0.0,0
000941,NEG,0,C43,0.0,0
000942,NEG,0,C43,0.0,0
000943,NEG,0,C43,0.0,0
000944,NEG,0,C43,0.0,0
000945,NEG,0,C43,0.0,0
000946,NEG,0,C43,0.0,0
000947,NEG,0,C43,0.0,0
000948,NEG,0,C43,0.0,0
000949,NEG,0,C43,0.0,0
000950,NEG,0,C43,0.0,0
000951,NEG,0,C43,0.0,0
000952,NEG,0,C43,0.0,0
000953,NEG,0,C43,0.0,0
000954,NEG,0,C43,0.0,0
000955,NEG,0,C43,0.0,0
000956,NEG,0,C43,0.0,0
000957,NEG,0,C43,0.0,0
000958,NEG,0,C43,0.0,0
000959,NEG,0,C43,0.0,0
000960,NEG,0,C43,0.0,0
000961,NEG,0,C43,0.0,0
000962,NEG,0,C43,0.0012519306037575006,1
000963,NEG,0,C43,0.0,0
000964,NEG,0,C43,0.0,0
000965,NEG,0,C43,0.0,0
000966,NEG,0,C43,0.0,0
000967,NEG,0,C43,0.0,0
000968,NEG,0,C43,0.0,0
000969,NEG,0,C43,0.0047583081759512424,2
000970,NEG,0,C43,0.05376872792840004,2
000971,NEG,0,C43,0.007864858023822308,2
000972,NEG,0,C43,0.0033426813315600157,1
000973,NEG,0,C43,0.0,0
000974,NEG,0,C43,0.0,0
000975,NEG,0,C43,0.0,0
000976,NEG,0,C43,0.00185522495303303,1
000977,NEG,0,C43,0.00829250831156969,2
000978,NEG,0,C43,0.0022516907192766666,3
000979,NEG,0,C43,0.009439775720238686,3
000980,NEG,0,C43,0.04691680893301964,2
000981,NEG,0,C43,0.009175204671919346,1
000982,NEG,0,C43,0.012808865867555141,2
000983,NEG,0,C43,0.023213375359773636,2
000984,NEG,0,C43,0.0,0
000985,NEG,0,C43,0.018849680200219154,1
000986,NEG,0,C43,0.0,0
000987,NEG,0,C43,0.0,0
000988,NEG,0,C43,0.004931584000587463,1
000989,NEG,0,C43,0.1253187656402588,1
000990,NEG,0,C43,0.0,0
000991,NEG,0,C43,0.0,0
000992,NEG,0,C43,0.0,0
000993,NEG,0,C43,0.0,0
000994,NEG,0,C43,0.00278135621920228,1
000995,NEG,0,C43,0.0,0
000996,NEG,0,C43,0.0012674900935962796,1
000997,NEG,0,C43,0.0016556271584704518,1
000998,NEG,0,C43,0.014285841956734657,1
000999,NEG,0,C43,0.0,0
001000,NEG,0,C43,0.0,0
001001,NEG,0,C43,0.003911277279257774,1
001002,NEG,0,C43,0.0030755437910556793,1
001003,NEG,0,C43,0.0,0
001004,NEG,0,C43,0.0,0
001005,NEG,0,C43,0.0,0
001006,NEG,0,C43,0.0,0
001007,NEG,0,C43,0.0,0
001008,NEG,0,C43,0.010847050696611404,4
001009,NEG,0,C43,0.02342955581843853,1
001010,NEG,0,C43,0.0019549233838915825,1
001011,NEG,0,C43,0.0,0
001012,NEG,0,C43,0.0,0
001013,NEG,0,C43,0.0,0
001014,NEG,0,C43,0.0,0
001015,NEG,0,C43,0.0,0
001016,NEG,0,C43,0.0011096171801909804,1
001017,NEG,0,C43,0.0,0
001018,NEG,0,C43,0.0,0
001019,NEG,0,C43,0.0,0
001020,NEG,0,C43,0.0010498971678316593,1
001021,NEG,0,C43,0.0,0
001022,NEG,0,C43,0.0028562487568706274,2
001023,NEG,0,C43,0.001794721931219101,3
001024,NEG,0,C43,0.0012211330467835069,1
001025,NEG,0,C43,0.002048841444775462,2
001026,NEG,0,C43,0.005431226920336485,1
001027,NEG,0,C43,0.006041486281901598,2
001028,NEG,0,C43,0.0018249325221404433,5
001029,NEG,0,C43,0.02188532054424286,5
001030,NEG,0,C43,0.02400735579431057,9
001031,NEG,0,C43,0.024080175906419754,4
001032,NEG,0,C43,0.0022414429113268852,1
001033,NEG,0,C43,0.014024388045072556,5
001034,NEG,0,C43,0.01674821972846985,3
001035,NEG,0,C43,0.0020446875132620335,3
001036,NEG,0,C43,0.023373378440737724,5
001037,NEG,0,C43,0.001181793981231749,2
001038,NEG,0,C43,0.0015411004424095154,2
001039,NEG,0,C43,0.004435834474861622,2
001040,NEG,0,C43,0.0,0
001041,NEG,0,C43,0.0,0
001042,NEG,0,C43,0.00187687948346138,1
001043,NEG,0,C43,0.0,0
001044,NEG,0,C43,0.0016133730532601476,1
001045,NEG,0,C43,0.0,0
001046,NEG,0,C43,0.0,0
001047,NEG,0,C43,0.002257558284327388,3
001048,NEG,0,C43,0.0,0
001049,NEG,0,C43,0.006986889056861401,1
001050,NEG,0,C43,0.00900736078619957,1
001051,NEG,0,C43,0.009419278241693974,2
001052,NEG,0,C43,0.007477200124412775,2
001053,NEG,0,C43,0.002317769918590784,1
001054,NEG,0,C43,0.004466806538403034,2
001055,NEG,0,C43,0.002435242524370551,2
001056,NEG,0,C43,0.0,0
001057,NEG,0,C43,0.0,0
001058,NEG,0,C43,0.0023809049744158983,1
001059,NEG,0,C43,0.0,0
001060,NEG,0,C43,0.0035393203143030405,2
001061,NEG,0,C43,0.001235202536918223,1
001062,NEG,0,C43,0.001482199295423925,1
001063,NEG,0,C43,0.0011728259269148111,1
001064,NEG,0,C43,0.0,0
001065,NEG,0,C43,0.0,0
001066,NEG,0,C43,0.0,0
001067,NEG,0,C43,0.0,0
001068,NEG,0,C43,0.0021573591511696577,1
001069,NEG,0,C43,0.0,0
001070,NEG,0,C43,0.002128566848114133,1
001071,NEG,0,C43,0.0,0
001072,NEG,0,C43,0.0,0
001073,NEG,0,C43,0.001161608612164855,1
001074,NEG,0,C43,0.0015667785191908479,1
001075,NEG,0,C43,0.0,0
001076,NEG,0,C43,0.0034803138114511967,2
001077,NEG,0,C43,0.0016224526334553957,2
001078,NEG,0,C43,0.00720389885827899,2
001079,NEG,0,C43,0.001840157900005579,1
001080,NEG,0,C43,0.001505631604231894,1
001081,NEG,0,C43,0.003058379516005516,1
001082,NEG,0,C43,0.006383722182363272,4
001083,NEG,0,C43,0.041041478514671326,4
001084,NEG,0,C43,0.02241116389632225,3
001085,NEG,0,C43,0.01470073964446783,5
001086,NEG,0,C43,0.01708313263952732,5
001087,NEG,0,C43,0.02251969277858734,5
001088,NEG,0,C43,0.005835690535604954,5
001089,NEG,0,C43,0.002327472437173128,4
001090,NEG,0,C43,0.0025884518399834633,3
001091,NEG,0,C43,0.004189490806311369,4
001092,NEG,0,C43,0.003628457896411419,2
001093,NEG,0,C43,0.0,0
001094,NEG,0,C43,0.0,0
001095,NEG,0,C43,0.0030326060950756073,7
001096,NEG,0,C43,0.018504323437809944,2
001097,NEG,0,C43,0.001212586765177548,1
001098,NEG,0,C43,0.0,0
001099,NEG,0,C43,0.0,0
001100,NEG,0,C43,0.0,0
001101,NEG,0,C43,0.0,0
001102,NEG,0,C43,0.0016110414871945977,2
001103,NEG,0,C43,0.0011578492121770978,1
001104,NEG,0,C43,0.0,0
001105,NEG,0,C43,0.001545489882119,2
001106,NEG,0,C43,0.0,0
001107,NEG,0,C43,0.002829343546181917,2
001108,NEG,0,C43,0.025155188515782356,2
001109,NEG,0,C43,0.012161615304648876,1
001110,NEG,0,C43,0.002130125882104039,2
001111,NEG,0,C43,0.0013266234891489148,2
001112,NEG,0,C43,0.0,0
001113,NEG,0,C43,0.0,0
001114,NEG,0,C43,0.0,0
001115,NEG,0,C43,0.001161807682365179,2
001116,NEG,0,C43,0.0,0
001117,NEG,0,C43,0.0,0
001118,NEG,0,C43,0.0019114690367132425,1
001119,NEG,0,C43,0.00121792231220752,1
001120,NEG,0,C43,0.0026116450317204,1
001121,NEG,0,C43,0.0,0
001122,NEG,0,C43,0.001274607959203422,2
001123,NEG,0,C43,0.0011153590166941285,1
001124,NEG,0,C43,0.0,0
001125,NEG,0,C43,0.0,0
001126,NEG,0,C43,0.0,0
001127,NEG,0,C43,0.0,0
001128,NEG,0,C43,0.0,0
001129,NEG,0,C43,0.002791451057419181,1
001130,NEG,0,C43,0.005610684864223003,1
001131,NEG,0,C43,0.01352624874562025,1
001132,NEG,0,C43,0.0018664664821699262,1
001133,NEG,0,C43,0.0010447222739458084,1
001134,NEG,0,C43,0.0,0
001135,NEG,0,C43,0.0,0
001136,NEG,0,C43,0.0,0
001137,NEG,0,C43,0.0,0
001138,NEG,0,C43,0.0,0
001139,NEG,0,C43,0.0,0
001140,NEG,0,C43,0.0,0
001141,NEG,0,C43,0.0024846852757036686,1
001142,NEG,0,C43,0.002260745270177722,2
001143,NEG,0,C43,0.0017093248898163438,2
001144,NEG,0,C43,0.0,0
001145,NEG,0,C43,0.0,0
001146,NEG,0,C43,0.0,0
001147,NEG,0,C43,0.0014336011372506618,1
001148,NEG,0,C43,0.002210083184763789,2
001149,NEG,0,C43,0.0017190334619954228,3
001150,NEG,0,C43,0.04336310923099518,2
001151,NEG,0,C43,0.002151616383343935,4
001152,NEG,0,C43,0.11301553249359131,4
001153,NEG,0,C43,0.043981101363897324,4
001154,NEG,0,C43,0.006892555393278599,3
001155,NEG,0,C43,0.0269909854978323,2
001156,NEG,0,C43,0.0017229280201718211,1
001157,NEG,0,C43,0.0,0
001158,NEG,0,C43,0.0014310511760413647,1
001159,NEG,0,C43,0.00612499238923192,3
001160,NEG,0,C43,0.009690104983747005,3
001161,NEG,0,C43,0.002401249948889017,3
001162,NEG,0,C43,0.0013947351835668087,2
001163,NEG,0,C43,0.0036066791508346796,1
001164,NEG,0,C43,0.0015256591141223907,1
001165,NEG,0,C43,0.0,0
001166,NEG,0,C43,0.0,0
001167,NEG,0,C43,0.0012075549457222223,1
001168,NEG,0,C43,0.00201047514565289,1
001169,NEG,0,C43,0.0,0
001170,NEG,0,C43,0.0,0
001171,NEG,0,C43,0.0,0
001172,NEG,0,C43,0.0,0
001173,NEG,0,C43,0.0,0
001174,NEG,0,C43,0.0,0
001175,NEG,0,C43,0.0,0
001176,NEG,0,C43,0.0,0
001177,NEG,0,C43,0.0,0
001178,NEG,0,C43,0.0,0
001179,NEG,0,C43,0.0,0
001180,NEG,0,C43,0.0,0
001181,NEG,0,C43,0.0,0
001182,NEG,0,C43,0.0,0
001183,NEG,0,C43,0.0,0
001184,NEG,0,C43,0.0,0
001185,NEG,0,C43,0.0,0
001186,NEG,0,C43,0.0,0
001187,NEG,0,C43,0.0,0
001188,NEG,0,C43,0.0,0
001189,NEG,0,C43,0.0,0
001190,NEG,0,C43,0.0,0
001191,NEG,0,C43,0.0,0
001192,NEG,0,C43,0.003273799316957593,1
001193,NEG,0,C43,0.0019987737759947777,1
001194,NEG,0,C43,0.012145745567977428,2
001195,NEG,0,C43,0.007929248735308647,1
001196,NEG,0,C43,0.0011637305142357945,1
001197,NEG,0,C43,0.0012293109903112054,1
001198,NEG,0,C43,0.0,0
001199,NEG,0,C43,0.001425479189492762,1
001200,NEG,0,C43,0.01257400307804346,1
001201,NEG,0,C43,0.0,0
001202,NEG,0,C43,0.0,0
001203,NEG,0,C43,0.0,0
001204,NEG,0,C43,0.0,0
001205,NEG,0,C43,0.0,0
001206,NEG,0,C43,0.0,0
001207,NEG,0,C43,0.0013055246090516448,1
001208,NEG,0,C43,0.0,0
001209,NEG,0,C43,0.0,0
001210,NEG,0,C43,0.0,0
001211,NEG,0,C43,0.0,0
001212,NEG,0,C43,0.0,0
001213,NEG,0,C43,0.0,0
001214,NEG,0,C43,0.0,0
001215,NEG,0,C43,0.0,0
001216,NEG,0,C43,0.0,0
001217,NEG,0,C43,0.0,0
001218,NEG,0,C43,0.0,0
001219,NEG,0,C43,0.0,0
001220,NEG,0,C43,0.0,0
001221,NEG,0,C43,0.0,0
001222,NEG,0,C43,0.0,0
001223,NEG,0,C43,0.0,0
001224,NEG,0,C43,0.0,0
001225,NEG,0,C43,0.0,0
001226,NEG,0,C43,0.0,0
001227,NEG,0,C43,0.0,0
001228,NEG,0,C43,0.0,0
001229,NEG,0,C43,0.0010095806792378426,1
001230,NEG,0,C43,0.011424954980611801,2
001231,NEG,0,C43,0.0030146983917802572,1
001232,NEG,0,C43,0.0,0
001233,NEG,0,C43,0.0,0
001234,NEG,0,C43,0.0,0
001235,NEG,0,C43,0.0,0
001236,NEG,0,C43,0.0,0
001237,NEG,0,C43,0.0,0
001238,NEG,0,C43,0.0,0
001239,NEG,0,C43,0.0,0
001240,NEG,0,C43,0.0,0
001241,NEG,0,C43,0.0,0
001242,NEG,0,C43,0.0,0
001243,NEG,0,C43,0.0,0
001244,NEG,0,C43,0.0,0
001245,NEG,0,C43,0.0030776921194046736,1
001246,NEG,0,C43,0.0,0
001247,NEG,0,C43,0.007060395088046789,1
001248,NEG,0,C43,0.003215717151761055,1
001249,NEG,0,C43,0.0,0
001250,NEG,0,C43,0.0,0
001251,NEG,0,C43,0.0,0
001252,NEG,0,C43,0.0,0
001253,NEG,0,C43,0.0013747391058132052,1
001254,NEG,0,C43,0.0,0
001255,NEG,0,C43,0.0,0
001256,NEG,0,C43,0.0,0
001257,NEG,0,C43,0.0,0
001258,NEG,0,C43,0.0017628696514293551,2
001259,NEG,0,C43,0.00459702406078577,2
001260,NEG,0,C43,0.019164759665727615,1
001261,NEG,0,C43,0.002530415542423725,1
001262,NEG,0,C43,0.011350540444254875,1
001263,NEG,0,C43,0.01188112236559391,1
001264,NEG,0,C43,0.012572155334055424,1
001265,NEG,0,C43,0.011097867973148823,1
001266,NEG,0,C43,0.0,0
001267,NEG,0,C43,0.0,0
001268,NEG,0,C43,0.0,0
001269,NEG,0,C43,0.0,0
001270,NEG,0,C43,0.0,0
001271,NEG,0,C43,0.0017613263335078955,1
001272,NEG,0,C43,0.0,0
001273,NEG,0,C43,0.0010165577987208962,1
001274,NEG,0,C43,0.0025421143509447575,1
001275,NEG,0,C43,0.0,0
001276,NEG,0,C43,0.0,0
001277,NEG,0,C43,0.0,0
001278,NEG,0,C43,0.0014711825642734766,1
001279,NEG,0,C43,0.0,0
001280,NEG,0,C43,0.011548342183232307,5
001281,NEG,0,C43,0.008580518886446953,5
001282,NEG,0,C43,0.010452826507389545,4
001283,NEG,0,C43,0.02586401253938675,9
001284,NEG,0,C43,0.042888540774583817,10
001285,NEG,0,C43,0.011918862350285053,5
001286,NEG,0,C43,0.007418920751661062,9
001287,NEG,0,C43,0.002648478141054511,2
001288,NEG,0,C43,0.0,0
001289,NEG,0,C43,0.001555141992866993,1
001290,NEG,0,C43,0.0,0
001291,NEG,0,C43,0.0011005124542862177,1
001292,NEG,0,C43,0.001701562898233533,2
001293,NEG,0,C43,0.0,0
001294,NEG,0,C43,0.004796223249286413,3
001295,NEG,0,C43,0.037967924028635025,2
001296,NEG,0,C43,0.004143008030951023,1
001297,NEG,0,C43,0.0,0
001298,NEG,0,C43,0.0016960292123258114,1
001299,NEG,0,C43,0.002254651626572013,1
001300,NEG,0,C43,0.005744919180870056,1
001301,NEG,0,C43,0.005256786476820707,4
001302,NEG,0,C43,0.004890682175755501,6
001303,NEG,0,C43,0.0032475097104907036,6
001304,NEG,0,C43,0.0014542504213750362,3
001305,NEG,0,C43,0.0020144120790064335,4
001306,NEG,0,C43,0.002165707526728511,3
001307,NEG,0,C43,0.0011129725025966763,1
001308,NEG,0,C43,0.0017964354483410716,3
001309,NEG,0,C43,0.0033449376933276653,2
001310,NEG,0,C43,0.004449118860065937,2
001311,NEG,0,C43,0.0027348343282938004,4
001312,NEG,0,C43,0.005559689365327358,2
001313,NEG,0,C43,0.031117571517825127,4
001314,NEG,0,C43,0.0014925813302397728,2
001315,NEG,0,C43,0.0035062211100012064,1
001316,NEG,0,C43,0.0,0
001317,NEG,0,C43,0.007105526048690081,3
001318,NEG,0,C43,0.011017336510121822,2
001319,NEG,0,C43,0.001416202518157661,1
001320,NEG,0,C43,0.001133262412622571,2
001321,NEG,0,C43,0.0015007206238806248,1
001322,NEG,0,C43,0.0011658314615488052,1
001323,NEG,0,C43,0.001210714690387249,2
001324,NEG,0,C43,0.0,0
001325,NEG,0,C43,0.0023055574856698513,6
001326,NEG,0,C43,0.08830437064170837,3
001327,NEG,0,C43,0.13106869161128998,5
001328,NEG,0,C43,0.020782489329576492,3
001329,NEG,0,C43,0.0633610188961029,5
001330,NEG,0,C43,0.04424074664711952,2
001331,NEG,0,C43,0.014038564637303352,6
001332,NEG,0,C43,0.03279457986354828,5
001333,NEG,0,C43,0.10509342700242996,9
001334,NEG,0,C43,0.11680974811315536,10
001335,NEG,0,C43,0.08108524233102798,12
001336,NEG,0,C43,0.15243779122829437,8
001337,NEG,0,C43,0.148952454328537,5
001338,NEG,0,C43,0.017902465537190437,5
001339,NEG,0,C43,0.15994682908058167,8
001340,NEG,0,C43,0.14526520669460297,7
001341,NEG,0,C43,0.17593081295490265,8
001342,NEG,0,C43,0.023542797192931175,7
001343,NEG,0,C43,0.16404393315315247,4
001344,NEG,0,C43,0.001687041250988841,3
001345,NEG,0,C43,0.003918210975825787,4
001346,NEG,0,C43,0.015189955942332745,3
001347,NEG,0,C43,0.0011926514562219381,2
001348,NEG,0,C43,0.0,0
001349,NEG,0,C43,0.009364781901240349,3
001350,NEG,0,C43,0.002455543726682663,1
001351,NEG,0,C43,0.013699421659111977,3
001352,NEG,0,C43,0.0024308098945766687,1
001353,NEG,0,C43,0.012941494584083557,1
001354,NEG,0,C43,0.004963639657944441,1
001355,NEG,0,C43,0.004456957336515188,2
001356,NEG,0,C43,0.013122573494911194,4
001357,NEG,0,C43,0.004919384140521288,4
001358,NEG,0,C43,0.0027783196419477463,1
001359,NEG,0,C43,0.0,0
001360,NEG,0,C43,0.0,0
001361,NEG,0,C43,0.0,0
