adjacent_face_median_delta_cm,bbox_depth_spread_cm,bbox_pixels,best_face,face_iqr_cm,face_mad_cm,face_median_m,face_p10_p90_cm,face_strict_fraction,face_valid_points,image_path,kp_local_mad_cm,kp_valid_samples,lighting,n_faces_evaluated,plane_residual_median_mm,plane_residual_p90_mm,ring_mad_cm,ring_median_m,ring_minus_face_cm,source_recording
24.699974060058594,1302.7000427246094,3059,near,251.09996795654297,102.50000953674316,7.247000217437744,504.00004386901855,0.9889230769230769,1607,data/pallet/raw_data/night/capturenight04/rgb/1779448995742138880.png,508.2000255584717,8,night,6,24.293955256315726,54.99817466283116,153.10001373291016,7.080000400543213,-16.699981689453125,capturenight04
35.80002784729004,1034.1999530792236,3496,near,269.8000431060791,71.89998626708984,7.6050004959106445,507.7000141143799,0.9978734715576821,1877,data/pallet/raw_data/night/capturenight04/rgb/1779448995842268416.png,501.54998302459717,8,night,6,19.580854107508777,43.362141159395165,203.00002098083496,7.897000312805176,29.199981689453125,capturenight04
44.20003890991211,1016.4000511169434,3410,near,148.20003509521484,63.4000301361084,7.163000106811523,355.60007095336914,0.9689608636977058,1436,data/pallet/raw_data/night/capturenight04/rgb/1779448995908997632.png,146.44999504089355,8,night,6,22.03868099448837,52.37470474328291,181.6999912261963,7.797000408172607,63.4000301361084,capturenight04
0.0,965.7000541687012,3190,near,223.19998741149902,60.99996566772461,7.163000106811523,513.800048828125,0.9042236763831053,1520,data/pallet/raw_data/night/capturenight04/rgb/1779448995975839232.png,248.54998588562012,8,night,6,22.82469630650704,50.91420776290414,219.29998397827148,7.897000312805176,73.40002059936523,capturenight04
8.40001106262207,1331.700038909912,3450,near,148.00000190734863,47.79996871948242,7.247000217437744,285.40000915527344,0.9841269841269841,1488,data/pallet/raw_data/night/capturenight04/rgb/1779448996042380800.png,205.05001544952393,8,night,6,15.89869454105325,39.03232316645687,118.29996109008789,7.163000106811523,-8.40001106262207,capturenight04
35.80002784729004,1131.4000129699707,3542,near,257.1000099182129,105.20000457763672,7.6050004959106445,465.000057220459,0.9571428571428572,1541,data/pallet/raw_data/night/capturenight04/rgb/1779448996109074688.png,283.1500291824341,8,night,6,24.329103339529684,49.49229747571169,183.89997482299805,7.289999961853027,-31.50005340576172,capturenight04
76.10001564025879,1495.500087738037,3744,near,131.3000202178955,49.39999580383301,6.844000339508057,470.79997062683105,0.889943074003795,1407,data/pallet/raw_data/night/capturenight04/rgb/1779448996175852288.png,392.45004653930664,8,night,6,20.82228241843111,50.679071574057794,171.70000076293945,7.4210004806518555,57.70001411437988,capturenight04
48.89998435974121,1238.0000114440918,3496,near,224.6999740600586,88.0000114440918,7.333000183105469,415.40002822875977,0.9566441441441441,1699,data/pallet/raw_data/night/capturenight04/rgb/1779448996242531328.png,213.69998455047607,8,night,6,16.385176924560767,41.41035859924122,185.29996871948242,7.163000106811523,-17.00000762939453,capturenight04
33.299970626831055,1847.900152206421,3864,near,203.80001068115234,84.00001525878906,7.000000476837158,434.10000801086426,0.9516129032258065,1593,data/pallet/raw_data/night/capturenight04/rgb/1779448996342642432.png,479.1499853134155,8,night,6,21.402476177308063,40.60749694668657,145.89996337890625,7.163000106811523,16.299962997436523,capturenight04
7.999992370605469,1023.0000495910645,4050,near,162.10002899169922,79.40001487731934,7.080000400543213,373.90003204345703,0.9962962962962963,1883,data/pallet/raw_data/night/capturenight04/rgb/1779448996409331456.png,513.349986076355,8,night,6,24.785755804318374,51.17377935878874,179.60000038146973,7.247000217437744,16.699981689453125,capturenight04
38.500022888183594,1274.3000030517578,3648,near,163.70000839233398,63.80000114440918,6.695000171661377,305.6799697875988,0.9592457420924574,1577,data/pallet/raw_data/night/capturenight04/rgb/1779448996476049664.png,292.6000118255615,8,night,6,26.313196943972137,52.474514770799274,144.39997673034668,6.76900053024292,7.400035858154297,capturenight04
22.60003089904785,1034.3000888824463,3124,near,194.5000171661377,82.20000267028809,6.9210004806518555,370.19996643066406,0.9765432098765432,1582,data/pallet/raw_data/night/capturenight04/rgb/1779448996542800128.png,330.5999994277954,8,night,6,22.826909954784334,47.516355060586484,163.3500099182129,6.9210004806518555,0.0,capturenight04
15.899991989135742,1364.8000717163086,4264,near,212.3000144958496,71.70000076293945,7.080000400543213,512.1000289916992,0.9921915668922436,1906,data/pallet/raw_data/night/capturenight04/rgb/1779448996609514496.png,253.00002098083496,8,night,6,17.146130997469463,41.95705627382164,147.00002670288086,6.9210004806518555,-15.899991989135742,capturenight04
7.999992370605469,1107.1999549865723,3979,near,141.30001068115234,60.50000190734863,7.000000476837158,311.1000061035156,0.9741935483870968,1661,data/pallet/raw_data/night/capturenight04/rgb/1779448996676195584.png,541.2499904632568,8,night,6,19.128051175951608,46.99348287947022,173.29998016357422,7.333000183105469,33.299970626831055,capturenight04
16.299962997436523,1564.1000747680664,3984,near,349.20005798339844,112.39995956420898,7.163000106811523,776.6000747680664,0.9419619928094505,1834,data/pallet/raw_data/night/capturenight04/rgb/1779448996743038208.png,258.80000591278076,8,night,6,21.398338382256842,46.73229983193398,162.4000072479248,6.844000339508057,-31.89997673034668,capturenight04
94.0999984741211,1279.9000263214111,3975,near,86.39998435974121,29.899978637695312,6.2220001220703125,245.70002555847168,0.9007874015748032,1716,data/pallet/raw_data/night/capturenight04/rgb/1779448996776275712.png,345.1000213623047,8,night,6,27.064993784510534,52.992004224389284,108.50000381469727,6.350000381469727,12.800025939941406,capturenight04
12.800025939941406,1078.100061416626,4725,near,139.6749973297119,48.30002784729004,6.350000381469727,324.7999668121338,0.96987087517934,2028,data/pallet/raw_data/night/capturenight04/rgb/1779448996842973184.png,422.85001277923584,8,night,6,26.082454887249774,50.97922553337546,173.50001335144043,7.000000476837158,65.00000953674316,capturenight04
25.099992752075195,1246.6000080108643,4350,near,67.29998588562012,31.69999122619629,6.099000453948975,187.2000217437744,0.8828202581926514,1778,data/pallet/raw_data/night/capturenight04/rgb/1779448996943315456.png,417.6000118255615,8,night,6,27.71936935509197,57.39576592120736,115.29998779296875,6.2860002517700195,18.699979782104492,capturenight04
31.69999122619629,1793.5000896453857,4862,near,166.09997749328613,58.40001106262207,6.4160003662109375,531.6000461578395,0.9392789373814042,1980,data/pallet/raw_data/night/capturenight04/rgb/1779448997009748224.png,495.0500249862671,8,night,6,24.503596394356066,54.436954187149404,186.70001029968262,7.000000476837158,58.40001106262207,capturenight04
27.899980545043945,1613.200044631958,4966,near,217.3999786376953,72.60003089904785,6.695000171661377,488.9599847793579,0.9469153515064562,1980,data/pallet/raw_data/night/capturenight04/rgb/1779448997043097344.png,534.7499847412109,8,night,6,25.80491126645039,56.27331185292127,157.2500228881836,6.882500648498535,18.75004768371582,capturenight04
40.89999198913574,1705.7000637054443,4375,near,109.99999046325684,36.299991607666016,6.2860002517700195,338.2999897003174,0.9460511679644049,1701,data/pallet/raw_data/night/capturenight04/rgb/1779448997109807616.png,446.10002040863037,8,night,6,27.237241672162156,57.34293988218596,100.19998550415039,6.2220001220703125,-6.400012969970703,capturenight04
19.79999542236328,1118.7999725341797,4025,near,135.20002365112305,44.499969482421875,6.484000205993652,373.90003204345703,0.9639546858908342,1872,data/pallet/raw_data/night/capturenight04/rgb/1779448997243585792.png,238.0500078201294,8,night,6,22.68246540851007,44.01689902219695,146.20003700256348,6.553000450134277,6.9000244140625,capturenight04
13.899993896484375,1466.6000843048096,4394,near,196.09994888305664,64.29996490478516,6.623000144958496,443.0000305175781,0.9588894821142552,1796,data/pallet/raw_data/night/capturenight04/rgb/1779448997343404032.png,249.399995803833,8,night,6,21.779211389042064,45.01412727942883,202.29997634887695,7.333000183105469,71.00000381469727,capturenight04
6.999969482421875,1113.0999565124512,3850,near,100.29997825622559,45.39999961853027,6.553000450134277,228.99999618530273,0.9670103092783505,1407,data/pallet/raw_data/night/capturenight04/rgb/1779448997410059520.png,283.59999656677246,8,night,6,23.66154622218019,49.05296776038329,153.10001373291016,7.080000400543213,52.699995040893555,capturenight04
14.199972152709961,1230.6000232696533,3750,near,153.99999618530273,65.59996604919434,6.695000171661377,332.7000141143799,0.9891891891891892,1647,data/pallet/raw_data/night/capturenight04/rgb/1779448997476757504.png,277.15001106262207,8,night,6,18.85918643701692,46.002504822481804,167.80004501342773,6.76900053024292,7.400035858154297,capturenight04
30.500030517578125,1508.1000804901123,3624,near,184.00001525878906,71.40002250671387,7.000000476837158,377.50000953674316,0.9966044142614601,1761,data/pallet/raw_data/night/capturenight04/rgb/1779448997543482368.png,229.79998588562012,8,night,6,14.170209891256357,36.29083287938053,172.39999771118164,7.080000400543213,7.999992370605469,capturenight04
23.099994659423828,1023.2000350952148,3243,near,60.99996566772461,28.500032424926758,6.76900053024292,208.80002975463867,0.9580246913580247,1552,data/pallet/raw_data/night/capturenight04/rgb/1779448997610183168.png,205.40001392364502,8,night,6,24.514217320744816,45.626158401230285,111.00001335144043,6.9210004806518555,15.199995040893555,capturenight04
48.30002784729004,1290.8999919891357,3744,near,141.30001068115234,41.900014877319336,6.2860002517700195,445.5000400543213,0.8996394230769231,1497,data/pallet/raw_data/night/capturenight04/rgb/1779448997676944384.png,300.3999948501587,8,night,6,25.1770347074995,49.410238816589455,104.69999313354492,6.450000286102295,16.40000343322754,capturenight04
19.79999542236328,1968.5999870300293,3552,near,177.79998779296875,44.499969482421875,6.484000205993652,603.9000511169434,0.9382504288164666,1641,data/pallet/raw_data/night/capturenight04/rgb/1779448997743654400.png,332.5999975204468,8,night,6,24.419960245708154,49.56122720979337,185.29996871948242,7.163000106811523,67.89999008178711,capturenight04
21.09999656677246,942.0000076293945,3427,near,181.9000244140625,59.599971771240234,6.695000171661377,476.79996490478516,0.9815539407490218,1756,data/pallet/raw_data/night/capturenight04/rgb/1779448997810235136.png,348.85003566741943,8,night,6,22.834874208988957,46.73040977988852,126.69997215270996,6.623000144958496,-7.200002670288086,capturenight04
30.500030517578125,1082.4999809265137,3634,near,131.3000202178955,60.50000190734863,7.000000476837158,277.29997634887695,0.9689403166869671,1591,data/pallet/raw_data/night/capturenight04/rgb/1779448997876958464.png,234.20000076293945,8,night,6,23.642765957478282,58.64270783438794,126.90000534057617,6.76900053024292,-23.099994659423828,capturenight04
7.999992370605469,1352.0000457763672,3552,near,243.5999870300293,59.600019454956055,7.080000400543213,583.6000442504883,0.9832884097035041,1824,data/pallet/raw_data/night/capturenight04/rgb/1779448997943774464.png,542.5000190734863,8,night,6,21.442497754520897,41.31432821352673,150.0,7.000000476837158,-7.999992370605469,capturenight04
31.099987030029297,1364.8000717163086,3454,near,84.89999771118164,35.30001640319824,6.76900053024292,215.20004272460938,0.9111731843575419,1631,data/pallet/raw_data/night/capturenight04/rgb/1779448998044233216.png,343.149995803833,8,night,6,23.88434299536373,47.5473772420562,124.39999580383301,6.844000339508057,7.499980926513672,capturenight04
31.099987030029297,1195.7000255584717,3816,near,237.39995956420898,73.00000190734863,7.080000400543213,556.0000419616699,0.9815642458100559,1757,data/pallet/raw_data/night/capturenight04/rgb/1779448998210887936.png,338.8499975204468,8,night,6,16.866061912244422,42.97696043927402,178.39999198913574,7.333000183105469,25.299978256225586,capturenight04
45.70002555847168,1389.0000343322754,3528,near,147.80001640319824,52.39996910095215,6.623000144958496,321.39997482299805,0.9571773220747889,1587,data/pallet/raw_data/night/capturenight04/rgb/1779448998310703360.png,201.85000896453857,8,night,6,23.19083909302867,44.406070621806585,136.1999750137329,6.695000171661377,7.200002670288086,capturenight04
14.600038528442383,1343.8000202178955,3703,near,173.69999885559082,78.90000343322754,6.76900053024292,421.68000221252646,0.935009196811772,1525,data/pallet/raw_data/night/capturenight04/rgb/1779448998377343232.png,365.30001163482666,8,night,6,27.228393994120488,56.31162388025522,136.60001754760742,6.76900053024292,0.0,capturenight04
39.39995765686035,1508.1000804901123,3768,near,315.5000686645508,74.6999740600586,7.163000106811523,730.9200668334988,0.884698275862069,1642,data/pallet/raw_data/night/capturenight04/rgb/1779448998444140800.png,174.3000030517578,8,night,6,28.312401196158795,54.899695093153255,119.29998397827148,6.844000339508057,-31.89997673034668,capturenight04
0.0,1332.6000213623047,3576,near,284.39998626708984,109.39996242523193,7.163000106811523,637.4000549316406,0.9865196078431373,1610,data/pallet/raw_data/night/capturenight04/rgb/1779448998510825728.png,379.65002059936523,8,night,6,23.545728936640465,55.55951382986923,251.94997787475586,7.652500152587891,48.95000457763672,capturenight04
8.299970626831055,1156.0999870300293,3519,near,197.39999771118164,91.99995994567871,7.080000400543213,464.0000343322754,0.971396522714526,1732,data/pallet/raw_data/night/capturenight04/rgb/1779448998577659904.png,235.50000190734863,8,night,6,21.42180177902385,48.28015301230335,197.00002670288086,7.4210004806518555,34.10000801086426,capturenight04
38.500022888183594,850.600004196167,3234,near,122.60003089904785,55.20000457763672,6.695000171661377,257.4999809265137,0.9783415841584159,1581,data/pallet/raw_data/night/capturenight04/rgb/1779448998644287488.png,189.70000743865967,8,night,6,24.74631145512795,59.14347200072523,124.30000305175781,7.000000476837158,30.500030517578125,capturenight04
14.900016784667969,1137.8000259399414,3322,near,144.7000026702881,62.200021743774414,6.844000339508057,346.49996757507324,0.9479166666666666,1638,data/pallet/raw_data/night/capturenight04/rgb/1779448998711155456.png,249.55003261566162,8,night,6,25.256477239256867,58.60544057015805,116.40000343322754,6.9210004806518555,7.700014114379883,capturenight04
7.499980926513672,1424.7000694274902,3480,near,121.60000801086426,41.900014877319336,6.76900053024292,304.6999931335449,0.9549488054607509,1399,data/pallet/raw_data/night/capturenight04/rgb/1779448998811361536.png,256.000018119812,8,night,6,20.85196000390829,41.9292895104863,137.2000217437744,6.9210004806518555,15.199995040893555,capturenight04
28.500032424926758,1129.9999713897705,3124,near,132.39998817443848,61.70001029968262,6.484000205993652,316.9999599456787,0.9403884795713329,1404,data/pallet/raw_data/night/capturenight04/rgb/1779448998911428608.png,243.2499885559082,8,night,6,20.325965166869906,44.53287108467847,155.4999828338623,6.76900053024292,28.500032424926758,capturenight04
76.30000114440918,1118.400001525879,3256,near,230.3999900817871,76.30000114440918,7.247000217437744,458.4000587463379,0.9808580858085808,1486,data/pallet/raw_data/night/capturenight04/rgb/1779448999078382336.png,473.10004234313965,8,night,6,19.162399504654566,41.45413410175152,152.19998359680176,7.333000183105469,8.599996566772461,capturenight04
24.699974060058594,1377.1000385284424,3450,near,215.20004272460938,84.00001525878906,7.000000476837158,476.79996490478516,0.9856584093872229,1512,data/pallet/raw_data/night/capturenight04/rgb/1779448999245274880.png,541.6500329971313,8,night,6,20.174228515807286,39.77851783459241,149.10001754760742,7.0400004386901855,3.9999961853027344,capturenight04
15.600013732910156,1042.6000595092773,3588,near,162.10002899169922,55.80000877380371,6.844000339508057,311.1000061035156,0.9969287469287469,1623,data/pallet/raw_data/night/capturenight04/rgb/1779448999378395392.png,385.9750032424927,8,night,6,14.294747525565796,34.809001410015895,173.29998016357422,7.333000183105469,48.89998435974121,capturenight04
42.799997329711914,879.9000263214111,3358,near,107.70001411437988,50.5000114440918,6.4160003662109375,224.299955368042,0.9456152277362339,1391,data/pallet/raw_data/night/capturenight04/rgb/1779448999444925440.png,366.95003509521484,8,night,6,23.882447508895766,52.32387774708736,100.4000186920166,6.553000450134277,13.700008392333984,capturenight04
27.899980545043945,1107.1999549865723,3450,near,141.40000343322754,53.49998474121094,6.695000171661377,288.79995346069336,0.9815447710184553,1436,data/pallet/raw_data/night/capturenight04/rgb/1779448999511495680.png,149.62501525878906,8,night,6,17.30513339517681,36.17730136673535,117.19999313354492,6.623000144958496,-7.200002670288086,capturenight04
30.500030517578125,1201.800012588501,3212,near,179.69999313354492,79.69999313354492,7.000000476837158,405.9000015258789,0.9634317862165963,1370,data/pallet/raw_data/night/capturenight04/rgb/1779448999578210048.png,411.8000030517578,8,night,6,18.554491844369636,40.507226830656876,139.30001258850098,6.844000339508057,-15.600013732910156,capturenight04
23.099994659423828,1520.2000617980957,3672,near,143.82500648498535,60.900020599365234,6.76900053024292,342.4399852752705,0.9722222222222222,1540,data/pallet/raw_data/night/capturenight04/rgb/1779448999678507520.png,220.30000686645508,8,night,6,24.186467832698213,52.9605948156878,115.00000953674316,6.553000450134277,-21.600008010864258,capturenight04
28.500032424926758,1066.8000221252441,3388,near,106.39996528625488,44.499969482421875,6.484000205993652,218.20001602172852,0.9852658552210122,1538,data/pallet/raw_data/night/capturenight04/rgb/1779448999878697472.png,355.3999900817871,8,night,6,22.50528196584331,45.78385617238814,110.59999465942383,6.4160003662109375,-6.799983978271484,capturenight04
6.799983978271484,1332.6000213623047,3427,near,150.600004196167,49.30000305175781,6.4160003662109375,370.19996643066406,0.9625,1617,data/pallet/raw_data/night/capturenight04/rgb/1779449000011977472.png,452.0000219345093,8,night,6,21.4543384627466,49.861892386540326,138.49997520446777,6.695000171661377,27.899980545043945,capturenight04
6.599998474121094,1078.100061416626,4212,near,104.09998893737793,42.70000457763672,6.350000381469727,207.69996643066406,0.998234255444379,1696,data/pallet/raw_data/night/capturenight04/rgb/1779449000078600448.png,253.25000286102295,8,night,6,21.024642958097704,45.81469293863169,121.89998626708984,6.484000205993652,13.399982452392578,capturenight04
20.300006866455078,1296.1999893188477,4212,near,171.99997901916504,63.0000114440918,6.553000450134277,352.19998359680176,0.9988655700510494,1761,data/pallet/raw_data/night/capturenight04/rgb/1779449000112084480.png,309.50000286102295,8,night,6,15.367843774935196,36.13569976826002,141.30001068115234,6.76900053024292,21.600008010864258,capturenight04
13.700008392333984,1694.7000980377197,3775,near,126.69997215270996,54.90002632141113,6.4160003662109375,290.39998054504395,0.9443021766965429,1475,data/pallet/raw_data/night/capturenight04/rgb/1779449000212066304.png,137.4000072479248,8,night,6,20.261463190115457,47.938424425572116,103.99999618530273,6.350000381469727,-6.599998474121094,capturenight04
6.599998474121094,988.2200336456299,3624,near,88.19999694824219,34.49997901916504,6.350000381469727,218.89996528625488,0.9672727272727273,1596,data/pallet/raw_data/night/capturenight04/rgb/1779449000345709312.png,179.29997444152832,8,night,6,23.05681286745259,47.2002286532063,92.9999828338623,6.2860002517700195,-6.400012969970703,capturenight04
6.400012969970703,1326.9000053405762,3575,near,53.49998474121094,19.249987602233887,6.2860002517700195,153.20000648498535,0.9883268482490273,1524,data/pallet/raw_data/night/capturenight04/rgb/1779449000512551936.png,246.74999713897705,8,night,6,20.93233059396543,45.46085856621932,86.5999698638916,6.2220001220703125,-6.400012969970703,capturenight04
19.79999542236328,1213.700008392334,3525,near,85.80002784729004,32.39998817443848,6.484000205993652,160.09998321533203,1.0,1528,data/pallet/raw_data/night/capturenight04/rgb/1779449000579018752.png,231.1500072479248,8,night,6,17.361277426013746,41.94980298894768,115.00000953674316,6.553000450134277,6.9000244140625,capturenight04
13.899993896484375,1279.9000263214111,3978,near,153.99999618530273,58.39996337890625,6.623000144958496,321.39997482299805,0.9802421924792861,1538,data/pallet/raw_data/night/capturenight04/rgb/1779449000645796352.png,300.950026512146,8,night,6,13.30593944646983,35.065626532584666,117.40002632141113,6.623000144958496,0.0,capturenight04
58.39996337890625,1389.300012588501,4082,near,142.10000038146973,63.60001564025879,6.039000511169434,292.90003776550293,0.9846350832266325,1538,data/pallet/raw_data/night/capturenight04/rgb/1779449000712556800.png,279.1999816894531,8,night,6,22.96760253027811,49.0537019752936,157.39998817443848,6.623000144958496,58.39996337890625,capturenight04
138.1999969482422,1268.5999870300293,5018,near,190.70000648498535,90.29998779296875,7.4210004806518555,404.40006256103516,0.9969024264326277,1931,data/pallet/raw_data/night/capturenight04/rgb/1779449000778987008.png,302.60002613067627,8,night,6,18.556140826412868,49.15623357683869,184.39998626708984,7.247000217437744,-17.400026321411133,capturenight04
86.80000305175781,1187.4799919128418,4290,near,151.95000171661377,63.0000114440918,6.553000450134277,286.5000247955322,0.9935822637106184,1703,data/pallet/raw_data/night/capturenight04/rgb/1779449000845747712.png,245.05000114440918,8,night,6,12.506882593591767,29.017526624509806,86.30003929138184,6.039000511169434,-51.399993896484375,capturenight04
20.300006866455078,896.1999893188477,4887,near,126.69997215270996,53.90000343322754,6.350000381469727,288.9000415802002,0.9878447872837774,2113,data/pallet/raw_data/night/capturenight04/rgb/1779449000912457472.png,329.55002784729004,8,night,6,22.12969394550777,45.1833384118453,102.09999084472656,6.2860002517700195,-6.400012969970703,capturenight04
34.49997901916504,1194.8999881744385,4428,near,217.3999786376953,82.80000686645508,6.695000171661377,428.39999198913574,0.996742671009772,1836,data/pallet/raw_data/night/capturenight04/rgb/1779449000979246080.png,290.45000076293945,8,night,6,19.335082306438977,46.8336282618864,125.9000301361084,6.350000381469727,-34.49997901916504,capturenight04
40.89999198913574,1029.4000148773193,4536,near,113.99998664855957,58.19997787475586,6.2860002517700195,244.6000099182129,0.9819951338199513,2018,data/pallet/raw_data/night/capturenight04/rgb/1779449001079804672.png,220.79997062683105,8,night,6,27.25233769652544,60.64253609299928,115.19999504089355,6.160000324249268,-12.599992752075195,capturenight04
6.400012969970703,911.7000102996826,4671,near,138.0000114440918,46.49996757507324,6.2220001220703125,273.40002059936523,0.9905561385099685,1888,data/pallet/raw_data/night/capturenight04/rgb/1779449001179373568.png,294.7999954223633,8,night,6,22.368604705651553,43.54261664551871,183.0000400543213,6.9210004806518555,69.9000358581543,capturenight04
57.09996223449707,1103.4000873565674,4806,near,126.69997215270996,47.500038146972656,5.651000499725342,290.89999198913574,0.9647619047619047,2026,data/pallet/raw_data/night/capturenight04/rgb/1779449001246239488.png,290.75000286102295,8,night,6,21.42579513682175,43.217739179222086,140.99998474121094,6.2220001220703125,57.09996223449707,capturenight04
50.89998245239258,947.5000858306885,4394,near,116.40000343322754,45.599985122680664,6.160000324249268,222.760009765625,0.9926884139482565,1765,data/pallet/raw_data/night/capturenight04/rgb/1779449001312810752.png,254.24997806549072,8,night,6,13.006427578141425,35.46549137844293,140.79999923706055,6.4160003662109375,25.600004196166992,capturenight04
0.0,1014.300012588501,4455,near,103.29999923706055,45.599985122680664,6.160000324249268,233.2700014114379,0.976770538243626,1724,data/pallet/raw_data/night/capturenight04/rgb/1779449001379706112.png,270.14997005462646,8,night,6,17.56857907057139,40.83266154629796,130.8000087738037,6.484000205993652,32.39998817443848,capturenight04
0.0,629.7000408172607,3625,near,92.10000038146973,32.39998817443848,6.160000324249268,198.60000610351562,0.9940199335548173,1496,data/pallet/raw_data/night/capturenight04/rgb/1779449001446244608.png,88.19997310638428,8,night,6,17.41813390838423,39.85887282581112,93.10002326965332,5.9800004959106445,-17.999982833862305,capturenight04
117.29998588562012,1301.4999866485596,4825,near,271.04997634887695,117.29998588562012,7.333000183105469,574.6000099182138,0.994205697730565,2059,data/pallet/raw_data/night/capturenight04/rgb/1779449001512946688.png,482.4000120162964,8,night,6,22.92676011546968,53.35323793853826,284.95001792907715,7.898500442504883,56.550025939941406,capturenight04
41.19997024536133,1296.1999893188477,4700,near,234.39998626708984,99.80001449584961,6.9210004806518555,439.4000053405762,0.9673024523160763,1775,data/pallet/raw_data/night/capturenight04/rgb/1779449001579698432.png,587.250018119812,8,night,6,23.55418246513589,52.993516007383676,210.90002059936523,7.512000560760498,59.10000801086426,capturenight04
29.800033569335938,1274.3000030517578,3900,near,117.29998588562012,52.39996910095215,6.623000144958496,245.70002555847168,0.9589308996088657,1471,data/pallet/raw_data/night/capturenight04/rgb/1779449001646437376.png,95.54998874664307,8,night,6,15.087068154643578,40.08003106285063,112.10002899169922,6.484000205993652,-13.899993896484375,capturenight04
37.70003318786621,1101.1999607086182,5025,near,168.9000129699707,65.00000953674316,7.000000476837158,340.57997703552445,0.9880705394190872,1905,data/pallet/raw_data/night/capturenight04/rgb/1779449001713209856.png,309.94999408721924,8,night,6,19.47749849230789,40.63719411570652,288.9000415802002,8.438000679016113,143.8000202178955,capturenight04
15.600013732910156,1489.1000747680664,4175,near,95.90001106262207,36.00001335144043,6.844000339508057,190.79999923706055,0.9553571428571429,1284,data/pallet/raw_data/night/capturenight04/rgb/1779449001779744000.png,397.40002155303955,8,night,6,18.768119063686143,41.762494668570355,137.5999927520752,7.080000400543213,23.600006103515625,capturenight04
7.700014114379883,1371.000051498413,3552,near,164.99996185302734,69.9000358581543,6.9210004806518555,323.04998397827217,0.9979123173277662,1434,data/pallet/raw_data/night/capturenight04/rgb/1779449001846655488.png,270.8000421524048,8,night,6,22.500091724787037,53.3320646865865,159.59997177124023,7.247000217437744,32.59997367858887,capturenight04
7.899999618530273,1424.7000694274902,3625,near,107.70001411437988,51.200008392333984,7.000000476837158,257.69996643066406,0.9744861800141743,1375,data/pallet/raw_data/night/capturenight04/rgb/1779449001913375488.png,228.44998836517334,8,night,6,19.638427631037377,38.39631902400073,132.29999542236328,7.080000400543213,7.999992370605469,capturenight04
7.999992370605469,1131.4000129699707,3480,near,124.39999580383301,61.9999885559082,7.080000400543213,276.69997215270996,0.9878310665712241,1380,data/pallet/raw_data/night/capturenight04/rgb/1779449001980044800.png,181.850004196167,8,night,6,24.54450512310808,51.291046919250526,179.40001487731934,7.6050004959106445,52.500009536743164,capturenight04
7.999992370605469,1321.0000038146973,3456,near,203.80001068115234,89.69998359680176,7.000000476837158,373.90003204345703,0.9973297730307076,1494,data/pallet/raw_data/night/capturenight04/rgb/1779449002046723584.png,227.85000801086426,8,night,6,13.997350482154953,31.72549180844537,142.10000038146973,6.9210004806518555,-7.899999618530273,capturenight04
33.299970626831055,1144.000005722046,3588,near,250.59995651245117,98.29998016357422,7.333000183105469,466.22003555298033,0.9950155763239875,1597,data/pallet/raw_data/night/capturenight04/rgb/1779449002113535232.png,408.5500240325928,8,night,6,16.873078308871627,49.90132474498081,297.20001220703125,8.676000595092773,134.30004119873047,capturenight04
17.00000762939453,1495.500087738037,3381,near,224.6999740600586,74.6999740600586,7.163000106811523,369.9100112915046,0.9992779783393502,1384,data/pallet/raw_data/night/capturenight04/rgb/1779449002180256000.png,318.0500030517578,8,night,6,11.347297203891662,23.58135189055707,108.09998512268066,6.732000350952148,-43.0999755859375,capturenight04
31.89997673034668,1054.9000263214111,3611,near,183.99996757507324,74.4999885559082,6.844000339508057,364.49995040893555,0.9962240402769037,1583,data/pallet/raw_data/night/capturenight04/rgb/1779449002246842880.png,250.99999904632568,8,night,6,15.662147529762242,35.139886257041994,182.1000099182129,7.4210004806518555,57.70001411437988,capturenight04
7.499980926513672,1012.9000520706174,3564,near,149.25000667572021,65.19999504089355,6.76900053024292,329.3999671936035,0.9724186704384724,1375,data/pallet/raw_data/night/capturenight04/rgb/1779449002313468672.png,415.25001525878906,8,night,6,15.967214361605746,32.07364604143557,182.1000099182129,7.4210004806518555,65.19999504089355,capturenight04
15.199995040893555,1060.9000205993652,3542,near,215.20004272460938,88.19999694824219,6.9210004806518555,457.3000431060791,0.9925187032418953,1592,data/pallet/raw_data/night/capturenight04/rgb/1779449002380348672.png,261.7499828338623,8,night,6,22.735914813392768,49.807880192214434,178.9999485015869,7.289999961853027,36.89994812011719,capturenight04
0.0,1054.9000263214111,3519,near,208.80002975463867,76.10001564025879,6.9210004806518555,434.10000801086426,0.9818181818181818,1728,data/pallet/raw_data/night/capturenight04/rgb/1779449002446963712.png,356.8000316619873,8,night,6,19.999731785134962,40.27977854735091,140.00000953674316,7.000000476837158,7.899999618530273,capturenight04
107.89995193481445,1276.5000343322754,3427,near,317.7000045776367,130.4999828338623,8.0,634.8999977111816,0.990780577750461,1612,data/pallet/raw_data/night/capturenight04/rgb/1779449002513573888.png,296.75002098083496,8,night,6,27.217008790777633,57.28617518938172,214.59999084472656,7.797000408172607,-20.299959182739258,capturenight04
53.349971771240234,1195.7000255584717,3312,near,230.3999900817871,98.25000762939453,7.466500282287598,458.50000381469727,0.9910714285714286,1554,data/pallet/raw_data/night/capturenight04/rgb/1779449002613942528.png,258.60002040863037,8,night,6,12.829901748597889,34.50105759486546,224.9000072479248,7.700000286102295,23.350000381469727,capturenight04
