image_path,source_recording,lighting,loose_valid_fraction,strict_valid_fraction,zero_fraction,dtype_max_fraction,raw_p95,raw_p99,raw_max,metric_p99_m
data/pallet/raw_data/night/capturenight01/rgb/1779448559805096448.png,capturenight01,night,0.9108138020833333,0.811923828125,0.08918619791666667,0.09888997395833334,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448559871845632.png,capturenight01,night,0.9055013020833333,0.8063606770833334,0.09449869791666667,0.099140625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448559938961408.png,capturenight01,night,0.9011328125,0.8068912760416667,0.0988671875,0.09424153645833333,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560005681920.png,capturenight01,night,0.907294921875,0.8149641927083333,0.092705078125,0.09233072916666667,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560072252416.png,capturenight01,night,0.9087955729166667,0.811123046875,0.09120442708333333,0.09767252604166667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560138961152.png,capturenight01,night,0.9122623697916666,0.812509765625,0.08773763020833333,0.09975260416666666,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560205639168.png,capturenight01,night,0.905341796875,0.8187467447916666,0.094658203125,0.08659505208333333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560272403200.png,capturenight01,night,0.9120345052083333,0.7936783854166667,0.08796549479166667,0.11835611979166667,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560339000576.png,capturenight01,night,0.906103515625,0.803974609375,0.093896484375,0.10212890625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560405550336.png,capturenight01,night,0.909189453125,0.800634765625,0.090810546875,0.1085546875,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560472310272.png,capturenight01,night,0.900185546875,0.7918196614583334,0.099814453125,0.10836588541666667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560572304640.png,capturenight01,night,0.9009016927083333,0.7956608072916667,0.09909830729166667,0.10524088541666667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560706199552.png,capturenight01,night,0.9124251302083334,0.8290950520833333,0.08757486979166666,0.083330078125,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560839287296.png,capturenight01,night,0.9088346354166666,0.810966796875,0.09116536458333334,0.09786783854166667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448560939523840.png,capturenight01,night,0.9032194010416666,0.8103287760416666,0.09678059895833334,0.092890625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561039358208.png,capturenight01,night,0.8974967447916666,0.8136002604166667,0.10250325520833334,0.083896484375,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561072713984.png,capturenight01,night,0.9034375,0.8242708333333333,0.0965625,0.07916666666666666,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561139390208.png,capturenight01,night,0.8915462239583334,0.803486328125,0.10845377604166667,0.08805989583333333,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561206179584.png,capturenight01,night,0.9032747395833334,0.8258658854166666,0.09672526041666667,0.07740885416666667,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561306284544.png,capturenight01,night,0.8966927083333334,0.80810546875,0.10330729166666666,0.08858723958333334,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561439704064.png,capturenight01,night,0.904912109375,0.8039290364583334,0.095087890625,0.10098307291666667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561506335744.png,capturenight01,night,0.899658203125,0.811484375,0.100341796875,0.088173828125,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561639944704.png,capturenight01,night,0.9148795572916667,0.8242610677083333,0.08512044270833333,0.09061848958333334,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561706437376.png,capturenight01,night,0.902470703125,0.7994466145833333,0.097529296875,0.10302408854166667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561773113600.png,capturenight01,night,0.91798828125,0.8226334635416667,0.08201171875,0.09535481770833333,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561839908608.png,capturenight01,night,0.9099446614583333,0.8302864583333334,0.09005533854166667,0.079658203125,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561906653440.png,capturenight01,night,0.9070638020833334,0.8214778645833334,0.09293619791666667,0.0855859375,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448561940019200.png,capturenight01,night,0.91095703125,0.81033203125,0.08904296875,0.100625,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562040061184.png,capturenight01,night,0.914892578125,0.809853515625,0.085107421875,0.1050390625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562106935040.png,capturenight01,night,0.9138639322916666,0.802275390625,0.08613606770833333,0.11158854166666667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562173515008.png,capturenight01,night,0.912451171875,0.8208723958333334,0.087548828125,0.09157877604166667,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562240250624.png,capturenight01,night,0.9106640625,0.8219401041666666,0.0893359375,0.08872395833333334,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562307045632.png,capturenight01,night,0.9103255208333333,0.8185514322916667,0.08967447916666667,0.09177408854166667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562373650432.png,capturenight01,night,0.908681640625,0.8100325520833334,0.091318359375,0.09864908854166667,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562440314624.png,capturenight01,night,0.9040983072916666,0.8137337239583333,0.09590169270833333,0.09036458333333333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562507033600.png,capturenight01,night,0.9156673177083333,0.816640625,0.08433268229166667,0.09902669270833334,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562573821952.png,capturenight01,night,0.9238509114583333,0.834033203125,0.07614908854166667,0.08981770833333333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562640468480.png,capturenight01,night,0.9211328125,0.8331282552083333,0.0788671875,0.08800455729166666,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562707172096.png,capturenight01,night,0.9217936197916666,0.8262272135416666,0.07820638020833333,0.09556640625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562773888512.png,capturenight01,night,0.9159212239583333,0.8229720052083334,0.08407877604166666,0.09294921875,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562840642816.png,capturenight01,night,0.92171875,0.841357421875,0.07828125,0.080361328125,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448562940692992.png,capturenight01,night,0.9281119791666667,0.8271875,0.07188802083333333,0.10092447916666666,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563007424000.png,capturenight01,night,0.9288997395833334,0.8431380208333333,0.07110026041666667,0.08576171875,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563040706560.png,capturenight01,night,0.9301399739583334,0.8412890625,0.06986002604166666,0.08885091145833333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563107470592.png,capturenight01,night,0.9324479166666667,0.8549283854166667,0.06755208333333333,0.07751953125,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563174348288.png,capturenight01,night,0.93572265625,0.8490201822916666,0.06427734375,0.08670247395833333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563240990720.png,capturenight01,night,0.9344856770833333,0.855087890625,0.06551432291666667,0.07939778645833333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563307585024.png,capturenight01,night,0.9447884114583334,0.8761067708333333,0.05521158854166667,0.068681640625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563374284544.png,capturenight01,night,0.9455436197916667,0.8539680989583334,0.054456380208333335,0.09157552083333333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563440962816.png,capturenight01,night,0.95404296875,0.87875,0.04595703125,0.07529296875,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563507704320.png,capturenight01,night,0.9487044270833334,0.8603125,0.051295572916666664,0.08839192708333334,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563574654208.png,capturenight01,night,0.9523600260416667,0.869560546875,0.04763997395833333,0.08279947916666666,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563607899648.png,capturenight01,night,0.951123046875,0.8618782552083334,0.048876953125,0.08924479166666667,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563707862272.png,capturenight01,night,0.955654296875,0.869462890625,0.044345703125,0.08619140625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563774616576.png,capturenight01,night,0.94666015625,0.8550716145833334,0.05333984375,0.09158854166666666,47383.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448563908286464.png,capturenight01,night,0.9552766927083334,0.87255859375,0.04472330729166667,0.08271809895833333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448563974884608.png,capturenight01,night,0.9506966145833333,0.8616048177083333,0.049303385416666665,0.089091796875,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564041467392.png,capturenight01,night,0.955615234375,0.8721061197916666,0.044384765625,0.08350911458333334,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564108194816.png,capturenight01,night,0.9525748697916666,0.8770345052083334,0.04742513020833333,0.07554036458333334,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564175086336.png,capturenight01,night,0.953876953125,0.871875,0.046123046875,0.082001953125,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564241627904.png,capturenight01,night,0.958798828125,0.8854720052083334,0.041201171875,0.07332682291666667,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448564308297216.png,capturenight01,night,0.9666634114583333,0.864033203125,0.03333658854166666,0.10263020833333333,51332.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564375002624.png,capturenight01,night,0.955341796875,0.8698502604166667,0.044658203125,0.08549153645833334,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564441820928.png,capturenight01,night,0.952890625,0.8641015625,0.047109375,0.0887890625,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564543738624.png,capturenight01,night,0.960048828125,0.8958430989583334,0.039951171875,0.06420572916666667,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564675462912.png,capturenight01,night,0.9578971354166667,0.874384765625,0.04210286458333334,0.08351236979166667,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448564742131712.png,capturenight01,night,0.9619498697916666,0.8680403645833333,0.03805013020833333,0.09390950520833333,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448564842037248.png,capturenight01,night,0.9531575520833333,0.8817350260416666,0.04684244791666667,0.07142252604166667,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448564908756992.png,capturenight01,night,0.957265625,0.9003450520833334,0.042734375,0.05692057291666667,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448565009317376.png,capturenight01,night,0.9549967447916666,0.8937109375,0.045003255208333336,0.06128580729166667,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448565075561216.png,capturenight01,night,0.9647037760416667,0.892509765625,0.03529622395833333,0.07219401041666666,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448565109166592.png,capturenight01,night,0.9559147135416667,0.889375,0.04408528645833333,0.06653971354166667,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448565209115392.png,capturenight01,night,0.9636490885416666,0.8884700520833333,0.036350911458333336,0.07517903645833333,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448565376182784.png,capturenight01,night,0.9663802083333334,0.9015625,0.03361979166666667,0.06481770833333333,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448565442449152.png,capturenight01,night,0.9689029947916666,0.9043684895833334,0.031097005208333334,0.06453450520833333,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448565509260032.png,capturenight01,night,0.9636165364583333,0.8987467447916667,0.03638346354166667,0.06486979166666666,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448565576023808.png,capturenight01,night,0.9658365885416667,0.9017936197916666,0.034163411458333334,0.06404296875,47383.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448565642651648.png,capturenight01,night,0.9651171875,0.9089192708333333,0.0348828125,0.05619791666666667,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448565709402368.png,capturenight01,night,0.9801920572916667,0.9220865885416667,0.019807942708333335,0.05810546875,43999.0,61598.0,61598.0,61.598
data/pallet/raw_data/night/capturenight01/rgb/1779448565775963392.png,capturenight01,night,0.97599609375,0.9257877604166667,0.02400390625,0.050208333333333334,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448565876252672.png,capturenight01,night,0.9714908854166666,0.9198795572916667,0.02850911458333333,0.051611328125,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566010053888.png,capturenight01,night,0.9733528645833334,0.9096940104166666,0.026647135416666665,0.06365885416666667,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566176696832.png,capturenight01,night,0.97337890625,0.913056640625,0.02662109375,0.060322265625,38499.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566310067456.png,capturenight01,night,0.965771484375,0.906279296875,0.034228515625,0.0594921875,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566376614400.png,capturenight01,night,0.97017578125,0.9160319010416667,0.02982421875,0.054143880208333335,38499.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566443400960.png,capturenight01,night,0.9697200520833333,0.9001432291666667,0.030279947916666668,0.06957682291666667,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566509847552.png,capturenight01,night,0.9740852864583334,0.9137727864583334,0.025914713541666665,0.0603125,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566576811520.png,capturenight01,night,0.9709895833333333,0.91609375,0.029010416666666667,0.05489583333333333,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566643478528.png,capturenight01,night,0.9748828125,0.9145279947916667,0.0251171875,0.060354817708333335,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566709964288.png,capturenight01,night,0.97419921875,0.9129069010416667,0.02580078125,0.061292317708333335,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566776783872.png,capturenight01,night,0.9771809895833333,0.9105826822916666,0.022819010416666667,0.06659830729166667,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566843497472.png,capturenight01,night,0.9696712239583334,0.9049186197916667,0.03032877604166667,0.06475260416666667,38499.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566910357504.png,capturenight01,night,0.969521484375,0.9054166666666666,0.030478515625,0.06410481770833333,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448566976892160.png,capturenight01,night,0.9715625,0.9195052083333334,0.0284375,0.052057291666666665,38499.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567043573248.png,capturenight01,night,0.971484375,0.92078125,0.028515625,0.050703125,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567110280448.png,capturenight01,night,0.9674641927083333,0.9055989583333334,0.03253580729166667,0.061865234375,38499.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567177049344.png,capturenight01,night,0.9621809895833333,0.9023046875,0.03781901041666667,0.05987630208333333,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567243765504.png,capturenight01,night,0.969609375,0.900849609375,0.030390625,0.068759765625,38499.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567310637824.png,capturenight01,night,0.9786100260416667,0.9252897135416667,0.021389973958333332,0.0533203125,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567377293824.png,capturenight01,night,0.9684114583333333,0.91947265625,0.031588541666666664,0.04893880208333334,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567443850496.png,capturenight01,night,0.9706770833333334,0.9120572916666667,0.029322916666666667,0.058619791666666664,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567510740480.png,capturenight01,night,0.9709733072916666,0.9155631510416666,0.029026692708333333,0.05541015625,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567577416448.png,capturenight01,night,0.9669401041666666,0.90712890625,0.03305989583333333,0.05981119791666667,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567643946240.png,capturenight01,night,0.9745703125,0.9160123697916667,0.0254296875,0.05855794270833333,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567710776576.png,capturenight01,night,0.9722981770833333,0.9110904947916667,0.027701822916666667,0.06120768229166667,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567777427200.png,capturenight01,night,0.9688248697916667,0.9107552083333333,0.031175130208333332,0.05806966145833333,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567844325888.png,capturenight01,night,0.9706510416666667,0.9009440104166667,0.029348958333333335,0.06970703125,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567910852352.png,capturenight01,night,0.9658854166666667,0.907451171875,0.03411458333333333,0.058434244791666666,43999.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448567977713920.png,capturenight01,night,0.9701432291666666,0.9168684895833333,0.029856770833333334,0.053274739583333335,41066.0,55999.0,61598.0,55.999
data/pallet/raw_data/night/capturenight01/rgb/1779448568044300544.png,capturenight01,night,0.969697265625,0.9126529947916666,0.030302734375,0.057044270833333334,41066.0,55999.0,61598.0,55.999
