epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
22,108.902,0.38584,0.4255,0.05447,0.17406,0.00278,0,0.97924,0.95306,0.99212,0.92371,0.97924,0.95306,0.99212,0.98674,0.41279,0.11118,0.00391,0.27403,0.00306,0,0.00466163,0.00466163,0.00466163
23,113.767,0.43231,0.46588,0.06481,0.19504,0.00339,0,0.99322,0.98706,0.9949,0.89923,0.99322,0.98706,0.9949,0.9909,0.47072,0.09127,0.00406,0.19226,0.00337,0,0.00427565,0.00427565,0.00427565
24,118.594,0.44393,0.52512,0.07231,0.19786,0.00321,0,0.99925,0.99663,0.995,0.94547,0.99925,0.99663,0.995,0.99026,0.35749,0.09843,0.00288,0.11477,0.00257,0,0.00389445,0.00389445,0.00389445
25,123.395,0.38943,0.42538,0.05742,0.16239,0.00271,0,0.99963,1,0.995,0.9434,0.99963,1,0.995,0.99262,0.36937,0.078,0.00261,0.11248,0.00262,0,0.00352037,0.00352037,0.00352037
26,128.251,0.38529,0.39235,0.04672,0.16593,0.00286,0,0.98971,0.97179,0.99349,0.94804,0.98971,0.97179,0.99349,0.99098,0.35363,0.08122,0.00233,0.1521,0.0024,0,0.00315572,0.00315572,0.00315572
27,133.083,0.38034,0.39371,0.04966,0.16689,0.00291,0,0.99229,0.98316,0.99477,0.92964,0.99229,0.98316,0.99477,0.98603,0.40839,0.09279,0.00181,0.16639,0.00279,0,0.00280275,0.00280275,0.00280275
28,137.92,0.37613,0.31606,0.0529,0.16402,0.0026,0,1,0.99913,0.995,0.94209,1,0.99913,0.995,0.98538,0.34927,0.10154,0.00201,0.11324,0.00231,0,0.00246363,0.00246363,0.00246363
29,142.675,0.37144,0.42109,0.04989,0.15983,0.00267,0,1,0.9932,0.995,0.94388,1,0.9932,0.995,0.98671,0.35917,0.10261,0.00217,0.13521,0.00242,0,0.00214046,0.00214046,0.00214046
30,147.573,0.33481,0.2808,0.04819,0.15236,0.00238,0,0.99877,1,0.995,0.94608,0.99877,1,0.995,0.98947,0.34109,0.09116,0.00255,0.11649,0.00237,0,0.00183523,0.00183523,0.00183523
31,153.506,0.27892,0.25111,0.00437,0.11522,0.002,0,0.99613,1,0.99497,0.93091,0.99613,1,0.99497,0.98913,0.38309,0.08978,0.00251,0.12029,0.00298,0,0.00154982,0.00154982,0.00154982
32,158.274,0.26934,0.22169,0.00419,0.10828,0.00195,0,0.99282,1,0.99493,0.94881,0.99282,1,0.99493,0.99115,0.33865,0.08582,0.00224,0.10972,0.00239,0,0.00128599,0.00128599,0.00128599
33,163.003,0.26374,0.19866,0.0096,0.11748,0.00187,0,0.98764,0.99663,0.99446,0.94875,0.98764,0.99663,0.99446,0.99151,0.35247,0.08262,0.00201,0.14967,0.00242,0,0.00104537,0.00104537,0.00104537
34,167.758,0.2505,0.21022,0.00659,0.10152,0.00174,0,0.9965,0.95928,0.99232,0.95009,0.9965,0.95928,0.99232,0.98941,0.32875,0.08111,0.00182,0.23532,0.00231,0,0.000829431,0.000829431,0.000829431
35,172.468,0.25133,0.20371,0.00699,0.10315,0.00176,0,0.99834,0.9798,0.99477,0.95696,0.99834,0.9798,0.99477,0.99062,0.32797,0.08376,0.00181,0.14671,0.00217,0,0.000639518,0.000639518,0.000639518
36,177.211,0.24692,0.19685,0.00591,0.10449,0.00174,0,0.99913,1,0.995,0.95506,0.99913,1,0.995,0.99005,0.32837,0.08509,0.00171,0.11285,0.00226,0,0.000476796,0.000476796,0.000476796
37,181.95,0.24618,0.23411,0.00495,0.10671,0.0017,0,0.99938,1,0.995,0.95415,0.99938,1,0.995,0.99116,0.32633,0.08,0.00167,0.1068,0.00216,0,0.00034227,0.00034227,0.00034227
38,186.744,0.23765,0.18211,0.00535,0.10925,0.00164,0,0.99865,1,0.995,0.94971,0.99865,1,0.995,0.99013,0.33479,0.08082,0.00166,0.10842,0.00234,0,0.000236769,0.000236769,0.000236769
39,191.476,0.23283,0.20022,0.00601,0.10241,0.00157,0,0.99593,1,0.99493,0.95732,0.99593,1,0.99493,0.98988,0.32101,0.08175,0.00162,0.11708,0.00216,0,0.000160943,0.000160943,0.000160943
40,196.209,0.24048,0.21475,0.00374,0.09807,0.0017,0,0.99562,1,0.99497,0.95493,0.99562,1,0.99497,0.98982,0.33268,0.08272,0.0016,0.12409,0.00221,0,0.000115259,0.000115259,0.000115259
