fid,set,population,reproj,box_conf,kp_conf_mean,kp_conf_4th,Y0_R,Y0_t,Y0_adds,Y0_iou,Y0_s5,YH_R,YH_t,YH_adds,YH_iou,YH_s5,ORACLE_R,ORACLE_t,ORACLE_adds,ORACLE_iou,ORACLE_s5,hough_wins_R,hough_wins_5cm5
1775201414728017664,eval_noapril,REAL_DEV_OPEN_56,3.0792991678801456,0.9613998532295227,0.9975743815302849,0.9967380166053772,1.5572590812960323,0.028480097485436957,0.032123215970556326,0.7993490177291739,1,5.290169909682525,0.023517709448178718,0.0659519191104885,0.6648656601451776,0,1.5572590812960323,0.028480097485436957,0.032123215970556326,0.7993490177291739,1,0,0
1775201415399297536,eval_noapril,REAL_DEV_OPEN_56,2.7884269852925323,0.8929381966590881,0.9976610541343689,0.9976154565811157,2.2408219931280686,0.029512934283987866,0.03685256443126027,0.7273768899539151,1,11.861084105878659,0.07816610669458988,0.16494366421061993,0.42275170424775627,0,2.2408219931280686,0.029512934283987866,0.03685256443126027,0.7273768899539151,1,0,0
1775201416944730624,eval_noapril,REAL_DEV_OPEN_56,3.3470726213846915,0.9517239332199097,0.9974802881479263,0.9981769323348999,0.44074025230241715,0.024212010750166307,0.0245450311810186,0.7894323018015025,1,8.837358938726261,0.03714486136793712,0.11357467816684269,0.5136480575328752,0,0.44074025230241715,0.024212010750166307,0.0245450311810186,0.7894323018015025,1,0,0
1775201418120676608,eval_noapril,REAL_DEV_OPEN_56,1.5412431211229476,0.9332009553909302,0.9975236505270004,0.9981555342674255,0.9165961517328275,0.034295983030160654,0.03504743423628377,0.690558321316251,1,7.075671922571525,0.020790127740147515,0.09731453029443034,0.5985997484283453,0,0.9165961517328275,0.034295983030160654,0.03504743423628377,0.690558321316251,1,0,0
1775201421043401984,eval_noapril,REAL_DEV_OPEN_56,1.7358265763131144,0.9576252698898315,0.9969605952501297,0.9978117346763611,0.5586895996628508,0.014119526858605633,0.0148993893299485,0.8596360090883778,1,3.9603927353046355,0.02721926721137062,0.04761011408231944,0.6941040716081682,1,0.5586895996628508,0.014119526858605633,0.0148993893299485,0.8596360090883778,1,0,0
1775201428535961600,eval_noapril,REAL_DEV_OPEN_56,2.1315197954275336,0.9483822584152222,0.9969155341386795,0.9963558912277222,0.9886969081815787,0.030415369054632067,0.03179839667172865,0.7840797099275865,1,3.0982111360828584,0.008329945058054672,0.04402256347892597,0.8024076081762461,1,0.9886969081815787,0.030415369054632067,0.03179839667172865,0.7840797099275865,1,0,0
1775201429879521792,eval_noapril,REAL_DEV_OPEN_56,2.0315870373125824,0.9493755102157593,0.997387669980526,0.9977837204933167,0.7138455285232225,0.03867483055605355,0.0391156476845551,0.6868062500562685,1,6.293399973916406,0.033075782343561615,0.07648488725837464,0.5911956061118238,0,0.7138455285232225,0.03867483055605355,0.0391156476845551,0.6868062500562685,1,0,0
1775201430551447040,eval_noapril,REAL_DEV_OPEN_56,2.5853828129647503,0.9638331532478333,0.9970325008034706,0.9977295994758606,1.4801581761042015,0.08127524198565761,0.08235325521111748,0.5125633229403108,0,7.187531175054853,0.020720244050865484,0.0983548715018775,0.602743636230315,0,1.4801581761042015,0.08127524198565761,0.08235325521111748,0.5125633229403108,0,0,0
1775201430786751744,eval_noapril,REAL_DEV_OPEN_56,3.1895643919309187,0.9031143188476562,0.9956353083252907,0.9980903267860413,0.8548243774412432,0.030124947659702733,0.03134621192852836,0.8439699557520983,1,4.427349256786715,0.015707856326937098,0.060139136016330086,0.706563990226038,1,0.8548243774412432,0.030124947659702733,0.03134621192852836,0.8439699557520983,1,0,0
1775201436800711168,eval_noapril,REAL_DEV_OPEN_56,5.506170251081446,0.9703620076179504,0.9962146207690239,0.9965693950653076,1.257166106698909,0.010870340946241631,0.016138082569068485,0.8673317314577417,1,4.485399178079247,0.025661584686785175,0.048960841471983894,0.641112260150486,1,1.257166106698909,0.010870340946241631,0.016138082569068485,0.8673317314577417,1,0,0
