epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
262,10940,0.44765,0.80658,0.30697,0.89301,0.97401,0.97958,0.98735,0.93497,0.97401,0.97958,0.98735,0.86501,0.40238,0.61495,0.305,0.82238,0.000690521,0.000690521,0.000690521
263,10981.6,0.44528,0.77646,0.30855,0.90427,0.97503,0.97487,0.98747,0.9287,0.97503,0.97487,0.98747,0.86802,0.38873,0.56873,0.29198,0.81955,0.000687692,0.000687692,0.000687692
264,11023.3,0.44698,0.79809,0.30077,0.89521,0.97405,0.97358,0.98772,0.93303,0.97405,0.97358,0.98772,0.85102,0.3954,0.57653,0.2805,0.82197,0.000684863,0.000684863,0.000684863
265,11064.9,0.43928,0.7709,0.30463,0.89714,0.97361,0.974,0.9863,0.92775,0.97361,0.974,0.9863,0.85201,0.40745,0.5992,0.2927,0.82369,0.000682033,0.000682033,0.000682033
266,11106.5,0.44906,0.79081,0.31071,0.89951,0.93185,0.97522,0.97934,0.91612,0.93185,0.97522,0.97934,0.85062,0.41404,0.59842,0.30958,0.83257,0.000679204,0.000679204,0.000679204
267,11148.1,0.44171,0.77501,0.30594,0.89531,0.92394,0.9795,0.97804,0.91193,0.92394,0.9795,0.97804,0.85577,0.43276,0.62415,0.30073,0.84082,0.000676374,0.000676374,0.000676374
268,11189.7,0.43864,0.74846,0.30227,0.89285,0.97363,0.97826,0.98415,0.91655,0.97363,0.97826,0.98415,0.8539,0.40993,0.58921,0.30812,0.83427,0.000673545,0.000673545,0.000673545
269,11231,0.44388,0.76693,0.30696,0.89536,0.97271,0.97956,0.98373,0.92137,0.97271,0.97956,0.98373,0.851,0.40838,0.63973,0.31511,0.83875,0.000670715,0.000670715,0.000670715
270,11272.4,0.44848,0.79719,0.30239,0.89636,0.97213,0.97996,0.98397,0.91908,0.97213,0.97996,0.98397,0.85212,0.39375,0.67331,0.30799,0.82795,0.000667886,0.000667886,0.000667886
271,11313.7,0.44586,0.74217,0.29512,0.89553,0.96971,0.9751,0.98425,0.9246,0.96971,0.9751,0.98425,0.85574,0.40321,0.64036,0.29991,0.83175,0.000665057,0.000665057,0.000665057
272,11355.3,0.44126,0.77305,0.30084,0.89538,0.98208,0.97436,0.98641,0.92214,0.98208,0.97436,0.98641,0.85725,0.41289,0.62078,0.27417,0.83062,0.000662227,0.000662227,0.000662227
273,11396.7,0.44314,0.76794,0.30365,0.89182,0.97635,0.9795,0.98578,0.92668,0.97635,0.9795,0.98578,0.85755,0.41389,0.64087,0.27397,0.84014,0.000659398,0.000659398,0.000659398
274,11438.3,0.44394,0.7687,0.29818,0.89549,0.98284,0.9765,0.98525,0.918,0.98284,0.9765,0.98525,0.85717,0.41233,0.66683,0.28308,0.82899,0.000656568,0.000656568,0.000656568
275,11479.9,0.43913,0.77049,0.30134,0.89072,0.97723,0.9795,0.98547,0.92269,0.97723,0.9795,0.98547,0.8637,0.42154,0.64986,0.28607,0.8285,0.000653739,0.000653739,0.000653739
276,11521.5,0.43732,0.75355,0.30036,0.88833,0.97435,0.97792,0.98426,0.92368,0.97435,0.97792,0.98426,0.86652,0.41316,0.62653,0.28932,0.82698,0.000650909,0.000650909,0.000650909
277,11563.1,0.44678,0.76755,0.29979,0.89673,0.97659,0.97578,0.98384,0.91751,0.97659,0.97578,0.98384,0.85542,0.40238,0.64091,0.28346,0.82943,0.00064808,0.00064808,0.00064808
278,11604.7,0.43571,0.7833,0.29663,0.89331,0.92942,0.9795,0.9786,0.90985,0.92942,0.9795,0.9786,0.85905,0.40811,0.6638,0.29158,0.82591,0.000645251,0.000645251,0.000645251
279,11646.2,0.45485,0.76757,0.3077,0.89791,0.97649,0.97299,0.98551,0.91356,0.97649,0.97299,0.98551,0.86382,0.40647,0.64448,0.29455,0.82213,0.000642421,0.000642421,0.000642421
280,11687.7,0.44992,0.76235,0.30336,0.89926,0.93134,0.9795,0.97883,0.90994,0.93134,0.9795,0.97883,0.85314,0.40803,0.65232,0.29152,0.82637,0.000639592,0.000639592,0.000639592
281,11729.6,0.44095,0.76302,0.29978,0.89577,0.93227,0.9795,0.98068,0.91664,0.93227,0.9795,0.97969,0.85561,0.40088,0.58954,0.28813,0.82828,0.000636762,0.000636762,0.000636762
282,11771.1,0.44638,0.76644,0.30301,0.89694,0.93011,0.97798,0.98734,0.92301,0.93011,0.97798,0.98598,0.86762,0.41335,0.58194,0.27772,0.84114,0.000633933,0.000633933,0.000633933
283,11812.8,0.44316,0.76239,0.29869,0.896,0.95712,0.97488,0.98553,0.92147,0.95712,0.97488,0.98553,0.86439,0.41359,0.57658,0.29264,0.84431,0.000631104,0.000631104,0.000631104
284,11854.4,0.44076,0.77504,0.29254,0.89228,0.9684,0.97517,0.98673,0.92402,0.9684,0.97517,0.98673,0.86403,0.39744,0.56256,0.28308,0.82865,0.000628274,0.000628274,0.000628274
285,11896.1,0.43651,0.74175,0.29537,0.8903,0.9696,0.9727,0.98665,0.92585,0.9696,0.9727,0.98665,0.87259,0.40453,0.56032,0.271,0.83197,0.000625445,0.000625445,0.000625445
286,11937.8,0.43854,0.76909,0.29501,0.88879,0.96915,0.97498,0.98549,0.92442,0.96915,0.97498,0.98549,0.8665,0.39014,0.59952,0.25653,0.82136,0.000622615,0.000622615,0.000622615
287,11979.3,0.43939,0.77092,0.29404,0.89677,0.97758,0.97813,0.98599,0.92252,0.97758,0.97813,0.98599,0.85271,0.41452,0.6033,0.27119,0.82817,0.000619786,0.000619786,0.000619786
288,12020.9,0.43774,0.73917,0.29741,0.89178,0.97844,0.97794,0.98582,0.92302,0.97844,0.97794,0.98582,0.85682,0.40855,0.61147,0.27821,0.82833,0.000616956,0.000616956,0.000616956
289,12062.7,0.44528,0.78662,0.30116,0.89206,0.9749,0.98008,0.98558,0.92425,0.9749,0.98008,0.98558,0.86352,0.39339,0.57239,0.27216,0.82483,0.000614127,0.000614127,0.000614127
290,12104.4,0.44218,0.77767,0.29169,0.89559,0.9759,0.97966,0.98574,0.93166,0.9759,0.97966,0.98574,0.85877,0.38692,0.58102,0.27142,0.82442,0.000611298,0.000611298,0.000611298
291,12145.8,0.4358,0.74906,0.29306,0.89472,0.97794,0.97895,0.98516,0.92681,0.97794,0.97895,0.98516,0.86664,0.39728,0.57964,0.27972,0.82809,0.000608468,0.000608468,0.000608468
292,12187.2,0.43693,0.75592,0.29096,0.89517,0.97506,0.9795,0.98591,0.92439,0.97506,0.9795,0.98591,0.86082,0.40824,0.59468,0.27967,0.8357,0.000605639,0.000605639,0.000605639
293,12228.5,0.43493,0.74795,0.28888,0.89353,0.97548,0.97938,0.98564,0.92334,0.97548,0.97938,0.98564,0.86224,0.40568,0.60543,0.28104,0.82784,0.000602809,0.000602809,0.000602809
294,12269.9,0.43897,0.76597,0.29726,0.89533,0.97675,0.97757,0.98659,0.92825,0.97675,0.97757,0.98659,0.85969,0.40309,0.59738,0.28339,0.83066,0.00059998,0.00059998,0.00059998
295,12311.3,0.43407,0.73535,0.29253,0.89456,0.97504,0.97649,0.98691,0.92516,0.97504,0.97649,0.98691,0.86462,0.40476,0.61172,0.29559,0.82814,0.000597151,0.000597151,0.000597151
296,12352.9,0.43155,0.74954,0.28783,0.89385,0.97503,0.97803,0.98674,0.91585,0.97503,0.97803,0.98674,0.8575,0.40333,0.60984,0.27388,0.82567,0.000594321,0.000594321,0.000594321
297,12394.5,0.43383,0.74496,0.28771,0.89619,0.97445,0.97711,0.98798,0.92855,0.97445,0.97711,0.98798,0.86632,0.40756,0.59819,0.27598,0.833,0.000591492,0.000591492,0.000591492
298,12436.2,0.43403,0.73931,0.29253,0.89166,0.97794,0.97861,0.98828,0.93183,0.97794,0.97861,0.98828,0.86652,0.40439,0.61015,0.26318,0.82991,0.000588662,0.000588662,0.000588662
299,12477.8,0.42119,0.73626,0.28426,0.89006,0.97889,0.9795,0.98827,0.92732,0.97889,0.9795,0.98827,0.87021,0.40679,0.60101,0.25856,0.83,0.000585833,0.000585833,0.000585833
300,12519.5,0.43721,0.76659,0.29208,0.89578,0.977,0.98222,0.9863,0.92361,0.977,0.98222,0.9863,0.86306,0.41599,0.67135,0.26766,0.83509,0.000583003,0.000583003,0.000583003
301,12561,0.42808,0.74491,0.28927,0.89101,0.9771,0.98851,0.98623,0.91651,0.9771,0.98851,0.98623,0.86272,0.41168,0.66816,0.27349,0.83352,0.000580174,0.000580174,0.000580174
302,12602.7,0.4311,0.71503,0.28803,0.88819,0.97042,0.98791,0.98604,0.9232,0.97042,0.98791,0.98604,0.86366,0.39478,0.61275,0.27595,0.82767,0.000577345,0.000577345,0.000577345
303,12644.2,0.43448,0.7683,0.28912,0.89618,0.97021,0.98468,0.98591,0.9183,0.97021,0.98468,0.98591,0.86911,0.40179,0.59091,0.28903,0.83138,0.000574515,0.000574515,0.000574515
304,12685.7,0.43245,0.73201,0.2949,0.88899,0.97751,0.98351,0.98772,0.92583,0.97751,0.98351,0.98772,0.8729,0.40593,0.60341,0.27618,0.82524,0.000571686,0.000571686,0.000571686
305,12727.3,0.43244,0.76941,0.29009,0.89391,0.97864,0.98325,0.98748,0.91921,0.97864,0.98325,0.98748,0.85993,0.40787,0.65338,0.26969,0.83463,0.000568856,0.000568856,0.000568856
306,12768.8,0.43728,0.75362,0.29866,0.89407,0.97357,0.97908,0.98662,0.91264,0.97357,0.97908,0.98662,0.86522,0.40921,0.64529,0.27192,0.83176,0.000566027,0.000566027,0.000566027
307,12810.4,0.43544,0.75768,0.2906,0.89158,0.97195,0.98337,0.98622,0.91996,0.97195,0.98337,0.98622,0.85917,0.40296,0.64594,0.28059,0.82633,0.000563197,0.000563197,0.000563197
308,12852.1,0.42774,0.74096,0.29197,0.89093,0.97206,0.98674,0.98618,0.92627,0.97206,0.98674,0.98618,0.85941,0.38346,0.61583,0.30181,0.81922,0.000560368,0.000560368,0.000560368
309,12893.7,0.42867,0.73344,0.29032,0.89851,0.9718,0.98697,0.98615,0.92,0.9718,0.98697,0.98615,0.86287,0.37886,0.6022,0.28798,0.81998,0.000557539,0.000557539,0.000557539
310,12935.3,0.43384,0.72289,0.29579,0.896,0.97285,0.9795,0.98634,0.92633,0.97285,0.9795,0.98634,0.87132,0.39093,0.61081,0.27498,0.82401,0.000554709,0.000554709,0.000554709
311,12977,0.42976,0.74488,0.29436,0.89424,0.97574,0.9795,0.98653,0.9246,0.97574,0.9795,0.98653,0.87223,0.38332,0.60473,0.27009,0.81711,0.00055188,0.00055188,0.00055188
312,13018.5,0.43331,0.74092,0.29698,0.89613,0.93442,0.9795,0.97979,0.91805,0.93442,0.9795,0.97979,0.85789,0.38699,0.59761,0.2715,0.81812,0.00054905,0.00054905,0.00054905
313,13060.1,0.43494,0.75094,0.29863,0.89146,0.9338,0.9795,0.97988,0.91544,0.9338,0.9795,0.97988,0.85566,0.39467,0.60207,0.2815,0.82095,0.000546221,0.000546221,0.000546221
314,13101.4,0.43444,0.75744,0.29403,0.89021,0.93408,0.9795,0.98,0.92335,0.93408,0.9795,0.98,0.85855,0.40762,0.6051,0.2736,0.82932,0.000543392,0.000543392,0.000543392
315,13143,0.42632,0.73061,0.2848,0.89092,0.97425,0.97827,0.98663,0.91791,0.97425,0.97827,0.98663,0.86621,0.41197,0.61939,0.2665,0.82917,0.000540562,0.000540562,0.000540562
316,13184.5,0.4288,0.72633,0.28652,0.88888,0.97559,0.97991,0.98621,0.9236,0.97559,0.97991,0.98621,0.86811,0.40076,0.58995,0.2681,0.82337,0.000537733,0.000537733,0.000537733
317,13225.8,0.42615,0.73944,0.28455,0.89573,0.97701,0.98094,0.98551,0.9241,0.97701,0.98094,0.98551,0.86804,0.39562,0.61293,0.26685,0.82378,0.000534903,0.000534903,0.000534903
318,13267.4,0.41385,0.7442,0.27305,0.88541,0.975,0.98653,0.98533,0.92618,0.975,0.98653,0.98533,0.86767,0.38135,0.60312,0.25237,0.81868,0.000532074,0.000532074,0.000532074
319,13309,0.4211,0.73285,0.28037,0.88908,0.97556,0.98524,0.98516,0.92533,0.97556,0.98524,0.98516,0.86368,0.38665,0.60894,0.26253,0.81855,0.000529244,0.000529244,0.000529244
320,13350.6,0.41936,0.71898,0.2832,0.88935,0.9745,0.9795,0.98407,0.91844,0.9745,0.9795,0.98407,0.85123,0.38245,0.59766,0.27007,0.81974,0.000526415,0.000526415,0.000526415
321,13392.1,0.41949,0.72636,0.27968,0.88844,0.9749,0.9795,0.98531,0.91848,0.9749,0.9795,0.98531,0.86199,0.37891,0.59241,0.26266,0.82104,0.000523586,0.000523586,0.000523586
322,13433.7,0.42317,0.78359,0.28538,0.8907,0.97445,0.9795,0.98604,0.92042,0.97445,0.9795,0.98604,0.86802,0.39046,0.59705,0.27207,0.82613,0.000520756,0.000520756,0.000520756
323,13475.4,0.41795,0.72204,0.27423,0.88723,0.97498,0.98054,0.9862,0.91936,0.97498,0.98054,0.9862,0.86501,0.38644,0.58728,0.26677,0.8243,0.000517927,0.000517927,0.000517927
324,13517,0.42189,0.72772,0.28224,0.89236,0.97486,0.97797,0.98612,0.92675,0.97486,0.97797,0.98612,0.87061,0.37296,0.60233,0.26846,0.81853,0.000515097,0.000515097,0.000515097
325,13558.6,0.43147,0.75225,0.29136,0.89313,0.97278,0.97647,0.98564,0.92458,0.97278,0.97647,0.98564,0.86723,0.36322,0.59766,0.27303,0.81538,0.000512268,0.000512268,0.000512268
326,13600.2,0.42579,0.71818,0.28332,0.88657,0.93202,0.97635,0.98005,0.92349,0.93202,0.97635,0.98005,0.8627,0.36689,0.62094,0.26636,0.81793,0.000509438,0.000509438,0.000509438
327,13641.7,0.43381,0.7411,0.28987,0.89087,0.93156,0.9795,0.97995,0.92129,0.93156,0.9795,0.97995,0.86808,0.39033,0.61562,0.28781,0.82224,0.000506609,0.000506609,0.000506609
328,13683.2,0.42211,0.72671,0.28024,0.8862,0.97069,0.97997,0.98603,0.92829,0.97069,0.97997,0.98603,0.86657,0.40245,0.65035,0.29654,0.82246,0.00050378,0.00050378,0.00050378
329,13724.9,0.42767,0.7108,0.27976,0.888,0.97168,0.98261,0.98604,0.92899,0.97168,0.98261,0.98604,0.86671,0.38831,0.61596,0.29104,0.8193,0.00050095,0.00050095,0.00050095
330,13766.5,0.42088,0.73895,0.28196,0.88899,0.97519,0.9795,0.98587,0.92993,0.97519,0.9795,0.98587,0.86513,0.38866,0.61118,0.26635,0.82139,0.000498121,0.000498121,0.000498121
331,13808.3,0.42798,0.73541,0.28718,0.88619,0.97595,0.9795,0.98644,0.92062,0.97595,0.9795,0.98644,0.86227,0.39429,0.59235,0.26088,0.82411,0.000495291,0.000495291,0.000495291
332,13850,0.42344,0.71449,0.28106,0.88367,0.97396,0.97896,0.98604,0.92327,0.97396,0.97896,0.98604,0.87259,0.39529,0.6177,0.2806,0.82618,0.000492462,0.000492462,0.000492462
333,13891.5,0.41314,0.72975,0.27454,0.88634,0.97199,0.98121,0.98631,0.92743,0.97199,0.98121,0.98631,0.87102,0.39279,0.62241,0.28926,0.82234,0.000489633,0.000489633,0.000489633
334,13933.2,0.42582,0.75395,0.29121,0.89268,0.96891,0.97847,0.98556,0.92152,0.96891,0.97847,0.98556,0.86387,0.40759,0.63478,0.2853,0.82627,0.000486803,0.000486803,0.000486803
335,13974.9,0.41375,0.72875,0.27702,0.88431,0.97149,0.97825,0.98581,0.92652,0.97149,0.97825,0.98581,0.86089,0.39921,0.64068,0.28079,0.82113,0.000483974,0.000483974,0.000483974
336,14016.3,0.42509,0.76371,0.28087,0.88507,0.9748,0.97866,0.98556,0.92093,0.9748,0.97866,0.98556,0.86639,0.38612,0.64431,0.27802,0.81815,0.000481144,0.000481144,0.000481144
337,14057.6,0.42484,0.73071,0.27845,0.88978,0.97485,0.9782,0.98649,0.92326,0.97485,0.9782,0.98649,0.86961,0.38159,0.64592,0.27981,0.81387,0.000478315,0.000478315,0.000478315
338,14099,0.42731,0.72323,0.28596,0.89162,0.97082,0.9797,0.98731,0.92681,0.97082,0.9797,0.98731,0.86418,0.38662,0.62545,0.29367,0.8167,0.000475485,0.000475485,0.000475485
339,14140.4,0.41937,0.73134,0.27651,0.88649,0.97226,0.9799,0.98783,0.93308,0.97226,0.9799,0.98783,0.86342,0.37005,0.60961,0.30118,0.81554,0.000472656,0.000472656,0.000472656
340,14182.1,0.42348,0.74352,0.28412,0.88538,0.92334,0.98278,0.98191,0.92675,0.92334,0.98278,0.98191,0.86067,0.36389,0.60846,0.30138,0.81558,0.000469827,0.000469827,0.000469827
341,14223.7,0.40876,0.69626,0.27977,0.88786,0.96088,0.92525,0.97739,0.92301,0.96088,0.92525,0.97739,0.86989,0.37026,0.60986,0.30945,0.81695,0.000466997,0.000466997,0.000466997
342,14265.5,0.42173,0.71845,0.28383,0.89136,0.91703,0.98419,0.98163,0.92991,0.91703,0.98419,0.98163,0.8619,0.37701,0.61236,0.30543,0.81932,0.000464168,0.000464168,0.000464168
343,14307.1,0.42158,0.72996,0.27717,0.88734,0.92548,0.98268,0.98024,0.93116,0.92548,0.98268,0.98024,0.86201,0.37521,0.61023,0.29413,0.81636,0.000461338,0.000461338,0.000461338
344,14348.6,0.4139,0.73507,0.27372,0.88665,0.97086,0.98017,0.9869,0.9344,0.97086,0.98017,0.9869,0.8665,0.36498,0.59759,0.28909,0.81434,0.000458509,0.000458509,0.000458509
345,14390.2,0.42792,0.71792,0.27902,0.89396,0.97222,0.98026,0.98802,0.93628,0.97222,0.98026,0.98802,0.87063,0.3602,0.60626,0.28283,0.81227,0.00045568,0.00045568,0.00045568
346,14431.7,0.42826,0.73437,0.28407,0.89198,0.97402,0.98053,0.98791,0.93245,0.97402,0.98053,0.98791,0.86665,0.36443,0.6095,0.27966,0.81165,0.00045285,0.00045285,0.00045285
347,14473.2,0.41402,0.70794,0.27491,0.89047,0.97328,0.98188,0.98665,0.92395,0.97328,0.98188,0.98665,0.86865,0.37813,0.6167,0.28907,0.8189,0.000450021,0.000450021,0.000450021
348,14514.9,0.4177,0.72805,0.27776,0.88739,0.97353,0.98118,0.98668,0.9221,0.97353,0.98118,0.98668,0.87153,0.38291,0.63265,0.27607,0.82032,0.000447191,0.000447191,0.000447191
349,14556.6,0.41347,0.71031,0.27894,0.88925,0.97304,0.98043,0.98663,0.93036,0.97304,0.98043,0.98663,0.87033,0.37959,0.63347,0.27539,0.81996,0.000444362,0.000444362,0.000444362
350,14598.3,0.42008,0.76353,0.28143,0.88752,0.93059,0.98074,0.98095,0.9268,0.93059,0.98074,0.98095,0.86751,0.38277,0.63422,0.27748,0.82254,0.000441532,0.000441532,0.000441532
351,14639.8,0.41339,0.69838,0.27842,0.88564,0.97086,0.98074,0.98674,0.92856,0.97086,0.98074,0.98674,0.87545,0.37978,0.59006,0.29355,0.81815,0.000438703,0.000438703,0.000438703
352,14681.3,0.40296,0.7081,0.26604,0.8826,0.97068,0.98111,0.9864,0.92771,0.97068,0.98111,0.9864,0.87634,0.382,0.58978,0.29972,0.81833,0.000435874,0.000435874,0.000435874
353,14722.8,0.41604,0.74738,0.27402,0.8848,0.97171,0.98164,0.98663,0.93002,0.97171,0.98164,0.98663,0.87706,0.37468,0.58528,0.28621,0.81804,0.000433044,0.000433044,0.000433044
354,14764.2,0.40999,0.71502,0.26863,0.88277,0.9723,0.98167,0.98705,0.93134,0.9723,0.98167,0.98705,0.8727,0.36938,0.57809,0.28605,0.81774,0.000430215,0.000430215,0.000430215
355,14805.7,0.4231,0.70534,0.27552,0.88897,0.97198,0.98139,0.98763,0.92993,0.97198,0.98139,0.98763,0.87497,0.3723,0.57937,0.28713,0.81942,0.000427385,0.000427385,0.000427385
356,14847.4,0.4084,0.72793,0.27093,0.88495,0.97253,0.98138,0.98581,0.9288,0.97253,0.98138,0.98581,0.8735,0.36728,0.61085,0.28605,0.81983,0.000424556,0.000424556,0.000424556
357,14889,0.41082,0.69473,0.27046,0.88638,0.9723,0.98134,0.98596,0.9286,0.9723,0.98134,0.98596,0.86827,0.3674,0.6165,0.28683,0.81888,0.000421726,0.000421726,0.000421726
358,14930.6,0.41165,0.73481,0.26659,0.88713,0.9718,0.98062,0.98582,0.92778,0.9718,0.98062,0.98582,0.86067,0.36314,0.6159,0.30075,0.81456,0.000418897,0.000418897,0.000418897
359,14971.9,0.41241,0.75201,0.27804,0.8868,0.97221,0.98103,0.98579,0.92769,0.97221,0.98103,0.98579,0.85655,0.3615,0.59786,0.2904,0.81166,0.000416068,0.000416068,0.000416068
360,15013.3,0.40903,0.71099,0.27235,0.88397,0.97225,0.98106,0.98617,0.93587,0.97225,0.98106,0.98617,0.86311,0.35136,0.6264,0.29294,0.81094,0.000413238,0.000413238,0.000413238
361,15054.7,0.40652,0.72422,0.27284,0.88316,0.97199,0.98044,0.98622,0.93431,0.97199,0.98044,0.98622,0.87181,0.35511,0.62128,0.27703,0.81361,0.000410409,0.000410409,0.000410409
362,15096.1,0.41159,0.71154,0.27043,0.88074,0.973,0.9801,0.98627,0.93531,0.973,0.9801,0.98627,0.8661,0.35502,0.63147,0.26767,0.81453,0.000407579,0.000407579,0.000407579
363,15137.7,0.41175,0.70758,0.27478,0.88954,0.97413,0.98033,0.98572,0.93032,0.97413,0.98033,0.98572,0.86666,0.35629,0.59972,0.27445,0.81506,0.00040475,0.00040475,0.00040475
364,15179.3,0.41245,0.70972,0.2705,0.88962,0.97208,0.98045,0.98484,0.92577,0.97208,0.98045,0.98484,0.86633,0.35706,0.6079,0.28018,0.81483,0.000401921,0.000401921,0.000401921
365,15220.9,0.40204,0.70471,0.26302,0.87914,0.97202,0.98042,0.98534,0.92235,0.97202,0.98042,0.98534,0.86342,0.35613,0.61324,0.27903,0.81124,0.000399091,0.000399091,0.000399091
366,15262.7,0.40801,0.70067,0.26625,0.88087,0.97165,0.9795,0.98592,0.91973,0.97165,0.9795,0.98592,0.86256,0.36514,0.62449,0.28021,0.81084,0.000396262,0.000396262,0.000396262
367,15304.3,0.41082,0.72142,0.27167,0.8872,0.97177,0.9795,0.98626,0.92338,0.97177,0.9795,0.98626,0.86565,0.36978,0.6174,0.29021,0.81009,0.000393432,0.000393432,0.000393432
368,15346.1,0.41159,0.73096,0.27265,0.88593,0.97142,0.9795,0.98567,0.93383,0.97142,0.9795,0.98567,0.86383,0.36587,0.60906,0.28593,0.80993,0.000390603,0.000390603,0.000390603
369,15387.6,0.41047,0.69901,0.27489,0.88163,0.97118,0.9795,0.98517,0.93312,0.97118,0.9795,0.98517,0.86373,0.36943,0.60757,0.28753,0.81115,0.000387773,0.000387773,0.000387773
370,15429.3,0.40948,0.70369,0.26296,0.88176,0.97208,0.98085,0.98664,0.93336,0.97208,0.98085,0.98664,0.86432,0.36702,0.61665,0.28644,0.81062,0.000384944,0.000384944,0.000384944
371,15470.9,0.41399,0.72128,0.27145,0.88593,0.97246,0.98125,0.9873,0.93095,0.97246,0.98125,0.9873,0.87542,0.36355,0.62402,0.27711,0.81234,0.000382115,0.000382115,0.000382115
372,15512.5,0.4075,0.72789,0.27265,0.88388,0.97214,0.97911,0.98655,0.92683,0.97214,0.97911,0.98655,0.87622,0.37023,0.61083,0.26756,0.81662,0.000379285,0.000379285,0.000379285
373,15554.1,0.39687,0.70072,0.25737,0.88071,0.97216,0.97665,0.98584,0.92788,0.97216,0.97665,0.98584,0.87257,0.37224,0.59442,0.27755,0.81841,0.000376456,0.000376456,0.000376456
374,15595.9,0.40361,0.70287,0.26705,0.87699,0.97165,0.97664,0.98649,0.92705,0.97165,0.97664,0.98649,0.87766,0.37009,0.60496,0.28544,0.81684,0.000373626,0.000373626,0.000373626
375,15637.6,0.41061,0.70825,0.26798,0.88583,0.97206,0.98073,0.98783,0.9327,0.97206,0.98073,0.98783,0.8741,0.36273,0.63552,0.28225,0.81562,0.000370797,0.000370797,0.000370797
376,15679.2,0.4089,0.68056,0.26827,0.88633,0.97314,0.98093,0.98765,0.93229,0.97314,0.98093,0.98765,0.87362,0.36277,0.63346,0.2804,0.8157,0.000367967,0.000367967,0.000367967
377,15721,0.41893,0.72569,0.28201,0.88507,0.97358,0.98058,0.9861,0.93527,0.97358,0.98058,0.9861,0.86978,0.36461,0.65551,0.27217,0.81349,0.000365138,0.000365138,0.000365138
378,15762.6,0.41048,0.71242,0.26728,0.88828,0.9734,0.98013,0.98532,0.9347,0.9734,0.98013,0.98532,0.87165,0.36662,0.6447,0.26833,0.81501,0.000362309,0.000362309,0.000362309
379,15804.1,0.40292,0.69259,0.26759,0.88354,0.97472,0.98018,0.98564,0.93685,0.97472,0.98018,0.98564,0.87291,0.36937,0.63087,0.27284,0.81543,0.000359479,0.000359479,0.000359479
380,15845.7,0.40872,0.71639,0.26516,0.89084,0.9749,0.9798,0.98665,0.9334,0.9749,0.9798,0.98665,0.86791,0.37216,0.64113,0.27703,0.81713,0.00035665,0.00035665,0.00035665
381,15887.1,0.40908,0.68862,0.26827,0.8883,0.97359,0.9797,0.987,0.92716,0.97359,0.9797,0.987,0.86778,0.37929,0.6368,0.27422,0.8195,0.00035382,0.00035382,0.00035382
382,15928.3,0.40331,0.7041,0.26042,0.88405,0.97204,0.97958,0.98604,0.9223,0.97204,0.97958,0.98604,0.86102,0.37954,0.64419,0.27773,0.82255,0.000350991,0.000350991,0.000350991
383,15969.8,0.40118,0.69688,0.26509,0.88829,0.97226,0.9795,0.98499,0.91971,0.97226,0.9795,0.98499,0.86352,0.37094,0.63431,0.28312,0.81896,0.000348162,0.000348162,0.000348162
384,16011.1,0.40542,0.71502,0.26535,0.887,0.9716,0.97971,0.98467,0.92053,0.9716,0.97971,0.98467,0.86072,0.36705,0.62226,0.28397,0.81753,0.000345332,0.000345332,0.000345332
385,16052.6,0.40518,0.69977,0.2654,0.88668,0.97123,0.97932,0.98525,0.92466,0.97123,0.97932,0.98525,0.86516,0.36689,0.62294,0.28536,0.81626,0.000342503,0.000342503,0.000342503
386,16094.1,0.40433,0.70122,0.25994,0.88182,0.9714,0.97944,0.98599,0.92984,0.9714,0.97944,0.98599,0.86171,0.36379,0.62935,0.28099,0.81516,0.000339673,0.000339673,0.000339673
387,16135.7,0.39747,0.7111,0.26449,0.88429,0.97414,0.97959,0.98659,0.93051,0.97414,0.97959,0.98659,0.86391,0.36412,0.64573,0.27572,0.81429,0.000336844,0.000336844,0.000336844
388,16177.2,0.4072,0.6973,0.26712,0.88258,0.97428,0.97963,0.98589,0.92779,0.97428,0.97963,0.98589,0.8675,0.36308,0.64204,0.27772,0.81244,0.000334014,0.000334014,0.000334014
389,16218.8,0.40665,0.70687,0.27087,0.88282,0.97299,0.97958,0.98548,0.92507,0.97299,0.97958,0.98548,0.85803,0.36312,0.63851,0.27742,0.81088,0.000331185,0.000331185,0.000331185
390,16260.3,0.40207,0.69507,0.26093,0.87858,0.97102,0.97957,0.98548,0.92564,0.97102,0.97957,0.98548,0.86054,0.36159,0.6613,0.27849,0.8102,0.000328356,0.000328356,0.000328356
391,16302,0.3944,0.69466,0.26123,0.88402,0.97173,0.97972,0.98589,0.93147,0.97173,0.97972,0.98589,0.86539,0.36274,0.64526,0.27997,0.8107,0.000325526,0.000325526,0.000325526
392,16343.6,0.39991,0.70297,0.26343,0.888,0.97167,0.97982,0.98624,0.92841,0.97167,0.97982,0.98624,0.86098,0.35622,0.64402,0.27325,0.8107,0.000322697,0.000322697,0.000322697
393,16385.3,0.40742,0.70172,0.26635,0.88156,0.97123,0.97971,0.98622,0.92785,0.97123,0.97971,0.98622,0.8625,0.35432,0.65646,0.27187,0.81063,0.000319867,0.000319867,0.000319867
