image_path,source_recording,lighting,full_valid_ratio_strict,full_valid_ratio_loose,zero_ratio,saturated_ratio,has_roi,bbox_valid_ratio,hull_valid_ratio,roi_valid_pixels,roi_pixels,largest_component_ratio,usable_support
data/pallet/raw_data/outside/capturepallet10/rgb/1778654246937554176.png,capturepallet10,day,0.9292252604166666,0.99662109375,0.00337890625,0.06739583333333334,True,1.0,1.0,1587,1587,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247004391168.png,capturepallet10,day,0.9273274739583334,0.9965299479166667,0.0034700520833333332,0.06920247395833333,True,1.0,1.0,512,512,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247071615488.png,capturepallet10,day,0.9368619791666667,0.993681640625,0.006318359375,0.05681966145833333,True,1.0,1.0,424,424,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247105188608.png,capturepallet10,day,0.9162174479166667,0.9928645833333334,0.007135416666666667,0.07664713541666666,True,1.0,1.0,1596,1596,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247172360960.png,capturepallet10,day,0.9344075520833334,0.9963216145833333,0.0036783854166666666,0.0619140625,True,1.0,1.0,1101,1101,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247239534336.png,capturepallet10,day,0.929072265625,0.9920670572916667,0.007932942708333333,0.06299479166666666,True,0.997289972899729,0.9974025974025974,1152,1155,0.9974025974025974,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247306919680.png,capturepallet10,day,0.925146484375,0.9939290364583333,0.006070963541666667,0.06878255208333334,True,1.0,1.0,364,364,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247373957888.png,capturepallet10,day,0.91716796875,0.9919140625,0.0080859375,0.07474609375,True,0.998989898989899,0.9990680335507922,1072,1073,0.9990680335507922,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247441137408.png,capturepallet10,day,0.92388671875,0.9895377604166666,0.010462239583333333,0.06565104166666667,True,1.0,1.0,1773,1773,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247508367872.png,capturepallet10,day,0.9269270833333333,0.9945345052083333,0.005465494791666667,0.067607421875,True,1.0,1.0,1562,1562,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247575518720.png,capturepallet10,day,0.9237174479166667,0.994150390625,0.005849609375,0.07043294270833333,True,1.0,1.0,1776,1776,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247642928640.png,capturepallet10,day,0.9138704427083333,0.9903125,0.0096875,0.07644205729166667,True,1.0,1.0,1154,1154,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247709954816.png,capturepallet10,day,0.9295149739583334,0.9924772135416666,0.007522786458333333,0.06296223958333333,True,1.0,1.0,1483,1483,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247777318400.png,capturepallet10,day,0.93015625,0.9931087239583334,0.006891276041666667,0.06295247395833334,True,1.0,1.0,1680,1680,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247844267008.png,capturepallet10,day,0.9422786458333333,0.9936881510416666,0.006311848958333333,0.05140950520833333,True,1.0,1.0,391,391,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247911500800.png,capturepallet10,day,0.92869140625,0.9922819010416667,0.007718098958333333,0.06359049479166666,True,1.0,1.0,378,378,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654247978690048.png,capturepallet10,day,0.9370247395833333,0.9937141927083334,0.0062858072916666665,0.056689453125,True,1.0,1.0,367,367,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248012266240.png,capturepallet10,day,0.9215852864583334,0.9948307291666667,0.005169270833333333,0.07324544270833333,True,1.0,1.0,360,360,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248079720448.png,capturepallet10,day,0.9203352864583333,0.9919986979166666,0.008001302083333333,0.07166341145833334,True,0.9953149401353462,0.9953325554259043,1706,1714,0.9953325554259043,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248146736128.png,capturepallet10,day,0.91439453125,0.992939453125,0.007060546875,0.078544921875,True,0.9983748645720477,0.9985014985014985,1999,2002,0.9985014985014985,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248214020864.png,capturepallet10,day,0.9284407552083334,0.9911946614583333,0.008805338541666667,0.06275390625,True,1.0,1.0,1049,1049,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248281259264.png,capturepallet10,day,0.9264322916666666,0.99482421875,0.00517578125,0.06839192708333333,True,1.0,1.0,1254,1254,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248348237312.png,capturepallet10,day,0.9301399739583334,0.9949479166666667,0.005052083333333333,0.06480794270833333,True,0.9991452991452991,0.9992378048780488,1311,1312,0.9992378048780488,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248415396608.png,capturepallet10,day,0.9205338541666667,0.995771484375,0.004228515625,0.07523763020833334,True,1.0,1.0,1279,1279,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248482836992.png,capturepallet10,day,0.9222298177083333,0.9946614583333333,0.005338541666666667,0.072431640625,True,0.9433962264150944,0.938,938,1000,0.932,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248549962240.png,capturepallet10,day,0.9177962239583334,0.992275390625,0.007724609375,0.07447916666666667,True,0.9949494949494949,0.9935779816513761,1083,1090,0.9917431192660551,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248617035776.png,capturepallet10,day,0.90951171875,0.9936295572916667,0.006370442708333333,0.08411783854166667,True,1.0,1.0,504,504,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248684323584.png,capturepallet10,day,0.9167838541666666,0.9932486979166667,0.006751302083333333,0.07646484375,True,1.0,1.0,396,396,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248751546880.png,capturepallet10,day,0.91564453125,0.9944954427083333,0.005504557291666667,0.07885091145833334,True,1.0,1.0,364,364,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248919625984.png,capturepallet10,day,0.9265299479166667,0.9926302083333334,0.007369791666666667,0.06610026041666667,True,1.0,1.0,873,873,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654248986536960.png,capturepallet10,day,0.8995247395833333,0.9933203125,0.0066796875,0.09379557291666667,True,1.0,1.0,402,402,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249053559040.png,capturepallet10,day,0.9120475260416666,0.9875130208333334,0.012486979166666667,0.07546549479166667,True,1.0,1.0,412,412,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249087220736.png,capturepallet10,day,0.9039453125,0.9895279947916666,0.010472005208333333,0.08558268229166667,True,1.0,1.0,348,348,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249154436608.png,capturepallet10,day,0.8910807291666667,0.9906770833333334,0.009322916666666667,0.09959635416666666,True,1.0,1.0,357,357,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249221633280.png,capturepallet10,day,0.9031022135416666,0.994228515625,0.005771484375,0.09112630208333333,True,1.0,1.0,467,467,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249288815872.png,capturepallet10,day,0.896162109375,0.9914192708333334,0.008580729166666667,0.09525716145833334,True,1.0,0.9990990990990991,1109,1110,0.9990990990990991,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249356047104.png,capturepallet10,day,0.8893196614583333,0.9941764322916666,0.005823567708333333,0.10485677083333333,True,0.998989898989899,0.9981718464351006,1092,1094,0.9981718464351006,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249423318272.png,capturepallet10,day,0.8868229166666667,0.994072265625,0.005927734375,0.10724934895833334,True,1.0,1.0,1058,1058,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249524332288.png,capturepallet10,day,0.8837239583333333,0.9936979166666666,0.006302083333333333,0.10997395833333333,True,0.9981308411214953,0.9981498612395929,1079,1081,0.9981498612395929,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249692572672.png,capturepallet10,day,0.8877278645833333,0.990693359375,0.009306640625,0.10296549479166667,True,1.0,1.0,439,439,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249793120256.png,capturepallet10,day,0.8764388020833334,0.9896907552083334,0.010309244791666667,0.113251953125,True,1.0,1.0,455,455,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249860211712.png,capturepallet10,day,0.880673828125,0.9939420572916666,0.006057942708333333,0.11326822916666666,True,1.0,1.0,427,427,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249927308032.png,capturepallet10,day,0.872353515625,0.9940462239583333,0.005953776041666667,0.12169270833333333,True,0.9975786924939467,0.9977426636568849,442,443,0.9977426636568849,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654249960992000.png,capturepallet10,day,0.886962890625,0.9916080729166666,0.008391927083333334,0.10464518229166667,True,0.9938053097345133,0.9947826086956522,1144,1150,0.9947826086956522,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250061974272.png,capturepallet10,day,0.8952213541666667,0.993271484375,0.006728515625,0.09805013020833334,True,0.9827272727272728,0.9746835443037974,1155,1185,0.9746835443037974,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250128860160.png,capturepallet10,day,0.881787109375,0.993642578125,0.006357421875,0.11185546875,True,1.0,1.0,336,336,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250195977728.png,capturepallet10,day,0.8667122395833333,0.9953092447916667,0.004690755208333334,0.12859700520833334,True,0.9990909090909091,0.9924496644295302,1183,1192,0.9924496644295302,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250297127680.png,capturepallet10,day,0.862158203125,0.9866959635416667,0.013304036458333333,0.12453776041666667,True,0.9917452830188679,0.9666666666666667,957,990,0.9666666666666667,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250431447552.png,capturepallet10,day,0.868525390625,0.9919563802083333,0.008043619791666666,0.12343098958333333,True,1.0,1.0,586,586,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250565929216.png,capturepallet10,day,0.8619075520833334,0.994404296875,0.005595703125,0.13249674479166668,True,0.95,0.9520426287744227,1072,1126,0.9520426287744227,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250632809984.png,capturepallet10,day,0.849326171875,0.9915364583333334,0.008463541666666666,0.14221028645833333,True,1.0,1.0,343,343,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250700055808.png,capturepallet10,day,0.8459407552083333,0.9924153645833333,0.007584635416666667,0.146474609375,True,1.0,1.0,457,457,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250767326464.png,capturepallet10,day,0.8685091145833334,0.9893489583333334,0.010651041666666666,0.12083984375,True,0.999195494770716,0.9984639016897081,1300,1302,0.9984639016897081,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250834659584.png,capturepallet10,day,0.8692057291666667,0.9930859375,0.0069140625,0.12388020833333334,True,0.9920255183413078,0.9921568627450981,1265,1275,0.9921568627450981,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250901549568.png,capturepallet10,day,0.8510481770833334,0.991708984375,0.008291015625,0.14066080729166666,True,0.9984126984126984,0.9982964224872232,586,587,0.9982964224872232,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654250968899840.png,capturepallet10,day,0.8565885416666666,0.9951985677083334,0.004801432291666667,0.13861002604166667,True,0.9983319432860718,0.9977678571428571,1341,1344,0.9977678571428571,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251069964544.png,capturepallet10,day,0.8709375,0.9950065104166667,0.004993489583333333,0.12406901041666667,True,1.0,1.0,1016,1016,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251136865280.png,capturepallet10,day,0.86482421875,0.9953548177083333,0.004645182291666667,0.13053059895833333,True,0.9714946070878274,0.9712062256809338,1248,1285,0.9712062256809338,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251204025088.png,capturepallet10,day,0.8794466145833333,0.995654296875,0.004345703125,0.11620768229166667,True,1.0,0.9985855728429985,1412,1414,0.9985855728429985,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251237634816.png,capturepallet10,day,0.8582356770833334,0.9932942708333333,0.006705729166666666,0.13505859375,True,1.0,1.0,1206,1206,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251304935680.png,capturepallet10,day,0.844462890625,0.98294921875,0.01705078125,0.138486328125,True,0.9934640522875817,0.994475138121547,360,362,0.994475138121547,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251372154880.png,capturepallet10,day,0.8520279947916667,0.9923697916666666,0.0076302083333333335,0.140341796875,True,1.0,1.0,326,326,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251439320832.png,capturepallet10,day,0.842607421875,0.9896321614583333,0.010367838541666667,0.14702473958333334,True,0.9942307692307693,0.9814651368049426,1112,1133,0.9814651368049426,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251506406144.png,capturepallet10,day,0.87357421875,0.987529296875,0.012470703125,0.113955078125,True,1.0,1.0,596,596,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251573760512.png,capturepallet10,day,0.8666080729166666,0.9902180989583333,0.009781901041666667,0.12361002604166667,True,1.0,0.9933993399339934,903,909,0.9933993399339934,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251607207424.png,capturepallet10,day,0.8539876302083333,0.9917545572916666,0.008245442708333333,0.13776692708333332,True,1.0,1.0,1449,1449,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251741987840.png,capturepallet10,day,0.8757779947916666,0.992861328125,0.007138671875,0.11708333333333333,True,1.0,1.0,1080,1080,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251876142336.png,capturepallet10,day,0.8727408854166666,0.9967057291666667,0.0032942708333333335,0.12396484375,True,0.998062015503876,0.9973315543695798,1495,1499,0.9973315543695798,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654251977120768.png,capturepallet10,day,0.8698795572916667,0.99431640625,0.00568359375,0.12443684895833333,True,0.9770992366412213,0.9797859690844233,1648,1682,0.9797859690844233,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252111312128.png,capturepallet10,day,0.86970703125,0.9938118489583333,0.006188151041666667,0.12410481770833333,True,0.9844961240310077,0.9854251012145749,1217,1235,0.9838056680161943,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252178228480.png,capturepallet10,day,0.867587890625,0.99220703125,0.00779296875,0.124619140625,True,1.0,1.0,412,412,1.0,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252245488384.png,capturepallet10,day,0.889716796875,0.9926334635416667,0.007366536458333333,0.10291666666666667,True,0.9923664122137404,0.9921197793538219,1259,1269,0.9921197793538219,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252279128320.png,capturepallet10,day,0.8778841145833334,0.99443359375,0.00556640625,0.11654947916666666,True,0.9993827160493827,0.9993630573248408,1569,1570,0.9993630573248408,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252346867968.png,capturepallet10,day,0.8708951822916666,0.9930078125,0.0069921875,0.12211263020833334,True,0.907100199071002,0.911651728553137,1424,1562,0.911651728553137,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252413469440.png,capturepallet10,day,0.8668717447916666,0.9945703125,0.0054296875,0.12769856770833332,True,0.9247572815533981,0.9031811894882434,653,723,0.9031811894882434,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252480809216.png,capturepallet10,day,0.855712890625,0.9905924479166667,0.009407552083333333,0.13487955729166667,True,0.9878787878787879,0.9889250814332248,1518,1535,0.9889250814332248,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252615318016.png,capturepallet10,day,0.8911067708333333,0.9937890625,0.0062109375,0.10268229166666666,True,0.9960407239819005,0.9958823529411764,1693,1700,0.9958823529411764,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252783673088.png,capturepallet10,day,0.8849674479166667,0.9934733072916667,0.0065266927083333336,0.108505859375,True,0.9502398081534772,0.9487970388648982,1538,1621,0.9487970388648982,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252884021248.png,capturepallet10,day,0.8705533854166667,0.991103515625,0.008896484375,0.12055013020833333,True,0.9585006693440429,0.9819354838709677,761,775,0.9819354838709677,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654252984852224.png,capturepallet10,day,0.8623404947916666,0.98701171875,0.01298828125,0.12467122395833333,True,0.9809523809523809,0.9703315881326352,556,573,0.9703315881326352,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253051845632.png,capturepallet10,day,0.87822265625,0.9949934895833333,0.005006510416666667,0.11677083333333334,True,0.9966666666666667,0.9956043956043956,1359,1365,0.9956043956043956,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253119152384.png,capturepallet10,day,0.8723372395833333,0.9926888020833333,0.007311197916666666,0.1203515625,True,0.9950248756218906,0.9943181818181818,525,528,0.9943181818181818,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253219875072.png,capturepallet10,day,0.8625748697916666,0.9947981770833333,0.005201822916666667,0.13222330729166668,True,0.9832535885167464,0.9835423197492164,1255,1276,0.9835423197492164,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253287031296.png,capturepallet10,day,0.86568359375,0.9923111979166667,0.007688802083333333,0.12662760416666666,True,0.9470529470529471,0.9477575160177427,1923,2029,0.9477575160177427,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253354048000.png,capturepallet10,day,0.8617643229166667,0.9899283854166666,0.010071614583333333,0.1281640625,True,0.998001998001998,0.9976481655691439,2121,2126,0.9976481655691439,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253421357824.png,capturepallet10,day,0.8688118489583333,0.9962109375,0.0037890625,0.12739908854166668,True,1.0,0.9993939393939394,1649,1650,0.9993939393939394,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253522191104.png,capturepallet10,day,0.851123046875,0.9932942708333333,0.006705729166666666,0.14217122395833334,True,0.9978925184404637,0.9979969954932398,1993,1997,0.9979969954932398,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253622855936.png,capturepallet10,day,0.8702213541666667,0.9911458333333333,0.008854166666666666,0.12092447916666667,True,0.9924690693921463,0.9921436588103255,1768,1782,0.9921436588103255,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253690049280.png,capturepallet10,day,0.8721321614583334,0.99111328125,0.00888671875,0.11898111979166667,True,0.9989648033126294,0.9989588755856325,1919,1921,0.9989588755856325,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253757372416.png,capturepallet10,day,0.8581770833333333,0.9869889322916666,0.013011067708333334,0.12881184895833334,True,0.9204781704781705,0.925146771037182,1891,2044,0.925146771037182,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253824451072.png,capturepallet10,day,0.856845703125,0.993896484375,0.006103515625,0.13705078125,True,0.996031746031746,0.9965703086722195,2034,2041,0.9965703086722195,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253858098944.png,capturepallet10,day,0.8728515625,0.9941243489583333,0.005875651041666667,0.12127278645833334,True,0.9059251559251559,0.9140958709065021,1926,2107,0.9140958709065021,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654253925161984.png,capturepallet10,day,0.8619694010416666,0.9945670572916666,0.0054329427083333335,0.13259765625,True,0.9953222453222453,0.9961032635168047,2045,2053,0.9961032635168047,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254060054784.png,capturepallet10,day,0.8726595052083334,0.9848990885416666,0.015100911458333333,0.11223958333333334,True,0.9941299790356394,0.9941203075531434,2198,2211,0.9941203075531434,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254194281728.png,capturepallet10,day,0.8846712239583333,0.9945735677083334,0.005426432291666667,0.10990234375,True,0.9423076923076923,0.9442211055276382,1879,1990,0.9442211055276382,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254362382848.png,capturepallet10,day,0.8685514322916666,0.9935514322916666,0.0064485677083333335,0.125,True,0.9725274725274725,0.9747716398434102,2241,2299,0.9747716398434102,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254462807808.png,capturepallet10,day,0.896611328125,0.99248046875,0.00751953125,0.095869140625,True,0.9959935897435898,0.9959167006941608,2439,2449,0.9959167006941608,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254563739904.png,capturepallet10,day,0.8772200520833333,0.9943391927083334,0.005660807291666667,0.117119140625,True,0.9388888888888889,0.937609841827768,2134,2276,0.937609841827768,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254664624896.png,capturepallet10,day,0.8758984375,0.978251953125,0.021748046875,0.102353515625,True,0.9715447154471545,0.9714170692431562,2413,2484,0.9714170692431562,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254731633920.png,capturepallet10,day,0.879443359375,0.9940104166666667,0.005989583333333334,0.11456705729166666,True,0.9155555555555556,0.921161825726141,2442,2651,0.921161825726141,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254798842880.png,capturepallet10,day,0.8835188802083334,0.9932063802083333,0.006793619791666667,0.1096875,True,0.939662447257384,0.9426030719482619,2332,2474,0.9426030719482619,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254832357120.png,capturepallet10,day,0.89115234375,0.994375,0.005625,0.10322265625,True,0.9695473251028807,0.9690931272875153,2383,2459,0.9682797885319235,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654254933504768.png,capturepallet10,day,0.8689811197916667,0.9921744791666667,0.007825520833333334,0.123193359375,True,0.9727272727272728,0.9706563706563707,2514,2590,0.9637065637065637,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255000428800.png,capturepallet10,day,0.8799186197916666,0.9964973958333333,0.0035026041666666665,0.11657877604166667,True,0.9436349693251533,0.9449850299401198,2525,2672,0.9449850299401198,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255068223232.png,capturepallet10,day,0.8963671875,0.993486328125,0.006513671875,0.097119140625,True,0.9621212121212122,0.9620111731843576,2583,2685,0.9620111731843576,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255202496000.png,capturepallet10,day,0.8632942708333333,0.9860546875,0.0139453125,0.12276041666666666,True,0.9544715447154472,0.9581636430951499,2588,2701,0.9581636430951499,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255303083264.png,capturepallet10,day,0.8646516927083333,0.98796875,0.01203125,0.12331705729166667,True,0.9254658385093167,0.924904214559387,2414,2610,0.924904214559387,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255403535872.png,capturepallet10,day,0.8659244791666667,0.9934244791666667,0.006575520833333333,0.1275,True,0.9501984843016962,0.9481454807346057,2633,2777,0.9481454807346057,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255437357824.png,capturepallet10,day,0.8877115885416667,0.9931412760416667,0.006858723958333333,0.1054296875,True,0.9352272727272727,0.9343453510436432,2462,2635,0.9343453510436432,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255504357632.png,capturepallet10,day,0.8838834635416667,0.9963932291666666,0.0036067708333333334,0.112509765625,True,0.9559725730783111,0.9564138908575478,2699,2822,0.9564138908575478,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255571857920.png,capturepallet10,day,0.881279296875,0.9932194010416666,0.006780598958333333,0.11194010416666667,True,0.9821969696969697,0.9819887429643527,2617,2665,0.9819887429643527,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255672617216.png,capturepallet10,day,0.8602408854166667,0.9930078125,0.0069921875,0.13276692708333335,True,0.9573170731707317,0.9592298980747452,2541,2649,0.9592298980747452,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255739666944.png,capturepallet10,day,0.8548697916666667,0.9946744791666666,0.005325520833333333,0.1398046875,True,0.8530120481927711,0.8612975391498882,2310,2682,0.8594332587621178,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255806924544.png,capturepallet10,day,0.881865234375,0.9958919270833333,0.004108072916666667,0.11402669270833334,True,0.936377245508982,0.9383783783783783,2604,2775,0.9383783783783783,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255874173952.png,capturepallet10,day,0.8709635416666667,0.988994140625,0.011005859375,0.11803059895833333,True,0.8843537414965986,0.8915708812260537,2327,2610,0.8915708812260537,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654255974815232.png,capturepallet10,day,0.8549674479166667,0.994306640625,0.005693359375,0.13933919270833334,True,0.9632734530938124,0.9644327967053538,2576,2671,0.9644327967053538,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256042052608.png,capturepallet10,day,0.8688053385416666,0.9951627604166666,0.004837239583333333,0.126357421875,True,0.9381526104417671,0.93812375249501,2350,2505,0.93812375249501,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256109577472.png,capturepallet10,day,0.8823470052083333,0.9944108072916666,0.005589192708333334,0.11206380208333333,True,0.944578313253012,0.9442198868229588,2336,2474,0.9442198868229588,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256176483840.png,capturepallet10,day,0.860693359375,0.9965885416666667,0.003411458333333333,0.13589518229166667,True,0.8937373737373737,0.8989019310867096,2374,2641,0.8936009087466869,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256243497216.png,capturepallet10,day,0.873173828125,0.9929557291666666,0.007044270833333333,0.11978190104166667,True,0.9527272727272728,0.9541213063763608,2454,2572,0.9541213063763608,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256310691840.png,capturepallet10,day,0.8682161458333333,0.9944856770833334,0.0055143229166666665,0.12626953125,True,0.9215909090909091,0.9179626749611197,2361,2572,0.9179626749611197,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256378026496.png,capturepallet10,day,0.86083984375,0.994658203125,0.005341796875,0.133818359375,True,0.9103030303030303,0.9155622870124953,2418,2641,0.9132904202953427,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256445260800.png,capturepallet10,day,0.8628743489583334,0.9872395833333333,0.012760416666666666,0.124365234375,True,0.9157684630738523,0.922521838207368,2429,2633,0.9213824534751235,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256512208384.png,capturepallet10,day,0.8744791666666667,0.9880891927083333,0.011910807291666667,0.11361002604166667,True,0.9377510040160643,0.9410870391486127,2476,2631,0.9372862029646523,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256579462912.png,capturepallet10,day,0.8825,0.9961686197916667,0.0038313802083333333,0.11366861979166666,True,0.9234848484848485,0.9230769230769231,2424,2626,0.9230769230769231,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256646760704.png,capturepallet10,day,0.8588248697916666,0.9959537760416667,0.0040462239583333335,0.13712890625,True,0.8771717171717172,0.8838709677419355,2329,2635,0.8747628083491461,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256713803776.png,capturepallet10,day,0.8765983072916667,0.9961490885416666,0.0038509114583333334,0.11955078125,True,0.9706325301204819,0.9704769114307343,2564,2642,0.9704769114307343,True
data/pallet/raw_data/outside/capturepallet10/rgb/1778654256781122816.png,capturepallet10,day,0.8619205729166667,0.991494140625,0.008505859375,0.12957356770833334,True,0.9499246987951807,0.9496593489780469,2509,2642,0.9466313398940197,True
