source_recording,lighting,rgb_path,depth_path,rgb_timestamp,depth_timestamp,timestamp_delta_ms,pairing_method,paired
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515032679168.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515032679168.png,1778654515032679168,1778654515032679168,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515099835648.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515099835648.png,1778654515099835648,1778654515099835648,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515167045888.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515167045888.png,1778654515167045888,1778654515167045888,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515234111744.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515234111744.png,1778654515234111744,1778654515234111744,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515301368576.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515301368576.png,1778654515301368576,1778654515301368576,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515368563712.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515368563712.png,1778654515368563712,1778654515368563712,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515469417728.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515469417728.png,1778654515469417728,1778654515469417728,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515536761600.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515536761600.png,1778654515536761600,1778654515536761600,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515603770624.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515603770624.png,1778654515603770624,1778654515603770624,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515670865408.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515670865408.png,1778654515670865408,1778654515670865408,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515738042624.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515738042624.png,1778654515738042624,1778654515738042624,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515838914048.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515838914048.png,1778654515838914048,1778654515838914048,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515906079488.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515906079488.png,1778654515906079488,1778654515906079488,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654515939716864.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654515939716864.png,1778654515939716864,1778654515939716864,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516006997504.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516006997504.png,1778654516006997504,1778654516006997504,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516074029312.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516074029312.png,1778654516074029312,1778654516074029312,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516141234944.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516141234944.png,1778654516141234944,1778654516141234944,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516208648192.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516208648192.png,1778654516208648192,1778654516208648192,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516275661568.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516275661568.png,1778654516275661568,1778654516275661568,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516343007744.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516343007744.png,1778654516343007744,1778654516343007744,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516410168576.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516410168576.png,1778654516410168576,1778654516410168576,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516477141504.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516477141504.png,1778654516477141504,1778654516477141504,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516544427520.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516544427520.png,1778654516544427520,1778654516544427520,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516611566336.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516611566336.png,1778654516611566336,1778654516611566336,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516645408768.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516645408768.png,1778654516645408768,1778654516645408768,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516712460800.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516712460800.png,1778654516712460800,1778654516712460800,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516813302528.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516813302528.png,1778654516813302528,1778654516813302528,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516880496128.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516880496128.png,1778654516880496128,1778654516880496128,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654516947389696.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654516947389696.png,1778654516947389696,1778654516947389696,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517014726144.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517014726144.png,1778654517014726144,1778654517014726144,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517081930496.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517081930496.png,1778654517081930496,1778654517081930496,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517148996864.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517148996864.png,1778654517148996864,1778654517148996864,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517216231168.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517216231168.png,1778654517216231168,1778654517216231168,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517283466240.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517283466240.png,1778654517283466240,1778654517283466240,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517350697728.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517350697728.png,1778654517350697728,1778654517350697728,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517384191744.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517384191744.png,1778654517384191744,1778654517384191744,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517451582208.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517451582208.png,1778654517451582208,1778654517451582208,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517518601216.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517518601216.png,1778654517518601216,1778654517518601216,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517619526912.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517619526912.png,1778654517619526912,1778654517619526912,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517686770432.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517686770432.png,1778654517686770432,1778654517686770432,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517753779968.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517753779968.png,1778654517753779968,1778654517753779968,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517787467776.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517787467776.png,1778654517787467776,1778654517787467776,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517854754560.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517854754560.png,1778654517854754560,1778654517854754560,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517921893376.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517921893376.png,1778654517921893376,1778654517921893376,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654517989111552.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654517989111552.png,1778654517989111552,1778654517989111552,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518056239616.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518056239616.png,1778654518056239616,1778654518056239616,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518089789184.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518089789184.png,1778654518089789184,1778654518089789184,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518190971136.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518190971136.png,1778654518190971136,1778654518190971136,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518324993024.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518324993024.png,1778654518324993024,1778654518324993024,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518392566528.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518392566528.png,1778654518392566528,1778654518392566528,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518459632128.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518459632128.png,1778654518459632128,1778654518459632128,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518526805248.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518526805248.png,1778654518526805248,1778654518526805248,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518593924352.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518593924352.png,1778654518593924352,1778654518593924352,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518661063168.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518661063168.png,1778654518661063168,1778654518661063168,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518728234496.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518728234496.png,1778654518728234496,1778654518728234496,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518761696768.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518761696768.png,1778654518761696768,1778654518761696768,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518829114368.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518829114368.png,1778654518829114368,1778654518829114368,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518896081920.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518896081920.png,1778654518896081920,1778654518896081920,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518963407872.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518963407872.png,1778654518963407872,1778654518963407872,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654518997101056.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654518997101056.png,1778654518997101056,1778654518997101056,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519064431360.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519064431360.png,1778654519064431360,1778654519064431360,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519131420672.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519131420672.png,1778654519131420672,1778654519131420672,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519164967424.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519164967424.png,1778654519164967424,1778654519164967424,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519232464896.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519232464896.png,1778654519232464896,1778654519232464896,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519299434752.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519299434752.png,1778654519299434752,1778654519299434752,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519366560000.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519366560000.png,1778654519366560000,1778654519366560000,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519433709568.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519433709568.png,1778654519433709568,1778654519433709568,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519501129984.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519501129984.png,1778654519501129984,1778654519501129984,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519568483584.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519568483584.png,1778654519568483584,1778654519568483584,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519635442432.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519635442432.png,1778654519635442432,1778654519635442432,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519803745024.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519803745024.png,1778654519803745024,1778654519803745024,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519870634240.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519870634240.png,1778654519870634240,1778654519870634240,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654519937705216.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654519937705216.png,1778654519937705216,1778654519937705216,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520004982528.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520004982528.png,1778654520004982528,1778654520004982528,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520072178688.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520072178688.png,1778654520072178688,1778654520072178688,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520139251712.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520139251712.png,1778654520139251712,1778654520139251712,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520206423552.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520206423552.png,1778654520206423552,1778654520206423552,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520240004864.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520240004864.png,1778654520240004864,1778654520240004864,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520375258112.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520375258112.png,1778654520375258112,1778654520375258112,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520509407744.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520509407744.png,1778654520509407744,1778654520509407744,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520643462912.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520643462912.png,1778654520643462912,1778654520643462912,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520744237056.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520744237056.png,1778654520744237056,1778654520744237056,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520845036032.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520845036032.png,1778654520845036032,1778654520845036032,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520911976192.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520911976192.png,1778654520911976192,1778654520911976192,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654520979242496.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654520979242496.png,1778654520979242496,1778654520979242496,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521046674176.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521046674176.png,1778654521046674176,1778654521046674176,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521181271552.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521181271552.png,1778654521181271552,1778654521181271552,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521315529216.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521315529216.png,1778654521315529216,1778654521315529216,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521415933184.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521415933184.png,1778654521415933184,1778654521415933184,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521483570176.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521483570176.png,1778654521483570176,1778654521483570176,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521550774528.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521550774528.png,1778654521550774528,1778654521550774528,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521617827328.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521617827328.png,1778654521617827328,1778654521617827328,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521684739840.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521684739840.png,1778654521684739840,1778654521684739840,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521751788288.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521751788288.png,1778654521751788288,1778654521751788288,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521818991616.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521818991616.png,1778654521818991616,1778654521818991616,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521852673536.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521852673536.png,1778654521852673536,1778654521852673536,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521919887104.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521919887104.png,1778654521919887104,1778654521919887104,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654521987035136.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654521987035136.png,1778654521987035136,1778654521987035136,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522054306816.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522054306816.png,1778654522054306816,1778654522054306816,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522121471744.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522121471744.png,1778654522121471744,1778654522121471744,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522188649472.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522188649472.png,1778654522188649472,1778654522188649472,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522255826176.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522255826176.png,1778654522255826176,1778654522255826176,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522323179520.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522323179520.png,1778654522323179520,1778654522323179520,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522356633600.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522356633600.png,1778654522356633600,1778654522356633600,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522423881472.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522423881472.png,1778654522423881472,1778654522423881472,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522491168000.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522491168000.png,1778654522491168000,1778654522491168000,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522558252032.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522558252032.png,1778654522558252032,1778654522558252032,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522625613056.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522625613056.png,1778654522625613056,1778654522625613056,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522726398976.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522726398976.png,1778654522726398976,1778654522726398976,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522827352320.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522827352320.png,1778654522827352320,1778654522827352320,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522894210816.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522894210816.png,1778654522894210816,1778654522894210816,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654522961460992.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654522961460992.png,1778654522961460992,1778654522961460992,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654523028564224.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654523028564224.png,1778654523028564224,1778654523028564224,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654523062285056.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654523062285056.png,1778654523062285056,1778654523062285056,UNMEASURABLE,EXACT_FILENAME_STEM,True
capturepallet11,day,data/pallet/raw_data/outside/capturepallet11/rgb/1778654523129419776.png,data/pallet/raw_data/outside/capturepallet11/depth/1778654523129419776.png,1778654523129419776,1778654523129419776,UNMEASURABLE,EXACT_FILENAME_STEM,True
