rec,light,roi_px,z_med,spread_p10_p90_cm,ring_minus_roi_cm
capturepallet10,day,3009,5.653000354766846,590.10009765625,282.59997367858887
capturepallet10,day,2784,5.87000036239624,469.6000099182129,226.99999809265137
capturepallet10,day,2975,6.1050004959106445,647.5000381469727,249.3000030517578
capturepallet10,day,2736,5.927000045776367,453.9599800109862,190.00000953674316
capturepallet10,day,2720,6.709000110626221,747.8000640869141,165.4000759124756
capturepallet10,day,2688,6.494000434875488,500.100040435791,198.4999656677246
capturepallet10,day,2688,6.426000118255615,531.2000274658203,101.90000534057617
capturepallet10,day,2505,6.294000148773193,579.4000625610352,173.8999843597412
capturepallet10,day,2624,6.359000205993652,579.4000625610352,200.40006637573242
capturepallet10,day,2822,5.985000133514404,499.4000434875488,226.49998664855957
capturepallet10,day,2505,5.985000133514404,434.30004119873047,194.3000316619873
capturepallet10,day,2640,5.927000045776367,465.99998474121094,200.10004043579102
capturepallet10,day,2460,6.294000148773193,536.8000030517578,195.59998512268066
capturepallet10,day,2788,5.985000133514404,511.40003204345703,261.30003929138184
capturepallet10,day,2624,6.1660003662109375,551.4999866485596,231.2999725341797
capturepallet10,day,2430,6.1660003662109375,511.40003204345703,197.39999771118164
capturepallet10,day,2460,6.359000205993652,547.9000091552734,223.90003204345703
capturepallet10,day,2445,5.87000036239624,557.8000068664551,249.30005073547363
capturepallet10,day,2737,6.636000156402588,523.900032043457,161.3999843597412
capturepallet10,day,2975,6.1660003662109375,522.1000671386719,197.39999771118164
capturepallet10,day,2624,6.859000205993652,553.9999961853027,186.20004653930664
capturepallet10,day,2430,6.426000118255615,503.00002098083496,160.69998741149902
capturepallet10,day,2992,6.426000118255615,551.4999866485596,205.2999973297119
capturepallet10,day,2656,6.229000091552734,495.8000183105469,213.40007781982422
capturepallet10,day,2640,5.985000133514404,512.3600292205832,194.3000316619873
capturepallet10,day,2775,5.705000400543213,425.8000373840332,243.4999942779541
capturepallet10,day,2672,6.709000110626221,536.8000030517578,176.99999809265137
capturepallet10,day,2873,6.044000148773193,586.6000652313232,243.4999942779541
capturepallet10,day,3145,5.985000133514404,503.00002098083496,215.50002098083496
capturepallet10,day,2550,8.479000091552734,893.4000015258789,77.09999084472656
capturepallet10,day,2907,6.1050004959106445,541.8000221252441,172.19996452331543
capturepallet10,day,3114,5.218000411987305,604.7999858856201,260.8999729156494
capturepallet10,day,3186,12.718000411987305,1065.9000396728516,-119.89994049072266
capturepallet10,day,2992,4.522000312805176,199.48002338409526,60.79998016357422
capturepallet10,day,3222,4.299000263214111,228.2000112533584,-33.500003814697266
capturepallet10,day,3168,4.522000312805176,266.00000858306885,6.799983978271484
capturepallet10,day,3572,5.705000400543213,523.4000205993652,183.19997787475586
capturepallet10,day,3420,4.732000350952148,329.3999910354614,92.10000038146973
capturepallet10,day,3420,4.845000267028809,439.9000644683838,158.09998512268066
capturepallet10,day,3094,7.5370001792907715,727.400016784668,118.40004920959473
capturepallet10,day,3312,9.690000534057617,1066.3000106811523,-29.800033569335938
capturepallet10,day,3111,5.087000370025635,426.9000053405762,127.19998359680176
capturepallet10,day,3330,5.550000190734863,485.7999801635742,154.90002632141113
capturepallet10,day,3111,5.130000114440918,490.2000427246094,188.70000839233398
capturepallet10,day,3330,5.402000427246094,560.7000350952148,123.39997291564941
capturepallet10,day,3162,6.9770002365112305,637.999963760376,127.29997634887695
capturepallet10,day,3366,6.494000434875488,641.200065612793,186.90004348754883
capturepallet10,day,3348,5.451000213623047,459.6000671386719,190.40002822875977
capturepallet10,day,3438,5.174000263214111,520.6999778747559,184.29999351501465
capturepallet10,day,3629,5.500000476837158,509.60001945495605,135.8999729156494
capturepallet10,day,3648,6.359000205993652,593.5999870300293,117.79999732971191
capturepallet10,day,3438,4.556000232696533,465.90003967285156,186.9999885559082
capturepallet10,day,3705,6.709000110626221,677.60009765625,101.90000534057617
capturepallet10,day,3900,4.556000232696533,540.9999847412109,173.79999160766602
capturepallet10,day,3724,5.402000427246094,623.5199928283675,161.4999771118164
capturepallet10,day,4137,4.732000350952148,614.4000291824341,236.70001029968262
capturepallet10,day,3743,4.845000267028809,661.3000869750977,201.39999389648438
capturepallet10,day,3743,4.845000267028809,626.200008392334,138.39998245239258
capturepallet10,day,3800,4.625,633.5000038146973,239.20001983642578
capturepallet10,day,3800,4.625,582.6000452041626,239.20001983642578
capturepallet10,day,3800,4.845000267028809,560.0000381469727,179.09998893737793
capturepallet10,day,3980,4.299000263214111,557.5999975204468,280.0000190734863
capturepallet10,day,3980,4.963000297546387,577.7000427246094,221.89998626708984
capturepallet11,day,720,9.846000671386719,718.0000305175781,-298.70004653930664
capturepallet11,day,567,11.305000305175781,1048.8300895690918,-455.9000015258789
capturepallet11,day,594,3.700000286102295,567.9999828338623,28.999996185302734
capturepallet11,day,640,3.3360002040863037,663.4400558471684,90.30001163482666
capturepallet11,day,852,3.2820000648498535,374.1000175476074,60.60001850128174
capturepallet11,day,610,10.347000122070312,680.7000637054443,-109.70001220703125
capturepallet11,day,477,8.479000091552734,882.3000192642212,-282.59997367858887
capturepallet11,day,770,10.008000373840332,624.4000434875488,-351.3999938964844
capturepallet11,day,814,10.347000122070312,637.000036239624,-356.3999652862549
capturepallet11,day,560,10.5260009765625,637.000036239624,-259.80005264282227
capturepallet11,day,750,10.008000373840332,624.4000434875488,-256.3000202178955
capturepallet11,day,720,10.5260009765625,670.8000659942627,99.30000305175781
capturepallet11,day,670,10.710000038146973,696.1999893188477,80.90009689331055
capturepallet11,day,700,10.347000122070312,650.200080871582,117.20008850097656
capturepallet11,day,660,10.347000122070312,660.7000350952148,117.20008850097656
capturepallet11,day,690,10.347000122070312,680.7000637054443,95.80001831054688
capturepallet11,day,544,9.846000671386719,568.7000513076782,68.00003051757812
capturepallet11,day,536,10.008000373840332,549.0500450134277,51.8000602722168
capturepallet11,day,536,9.690000534057617,564.0000343322754,83.60004425048828
capturepallet11,day,544,10.008000373840332,614.7000789642334,51.8000602722168
capturepallet11,day,603,10.008000373840332,563.800048828125,70.19996643066406
capturepallet11,day,544,9.690000534057617,621.1000442504883,83.60004425048828
capturepallet11,day,552,9.465499877929688,535.7999801635742,106.05010986328125
capturepallet11,day,730,10.175000190734863,652.0000457763672,145.45011520385742
capturepallet11,day,560,9.392000198364258,548.5700273513798,113.40007781982422
capturepallet11,day,552,9.690000534057617,591.6000366210938,65.69995880126953
capturepallet11,day,585,10.175000190734863,692.9000377655029,44.299983978271484
capturepallet11,day,504,9.690000534057617,600.3000736236572,15.600013732910156
capturepallet11,day,700,9.465499877929688,685.8000755310059,124.45001602172852
capturepallet11,day,480,9.846000671386719,600.3000736236572,-15.600013732910156
capturepallet11,day,630,10.710000038146973,696.1999893188477,59.50002670288086
capturepallet11,day,558,10.9010009765625,696.1999893188477,40.399932861328125
capturepallet11,day,20320,40.69900131225586,3561.100387573242,-1889.5999908447266
capturepallet11,day,639,9.392000198364258,553.600025177002,113.40007781982422
capturepallet11,day,536,9.539000511169434,573.400068283081,80.79996109008789
capturepallet11,day,20060,46.96000289916992,3329.900360107422,-2435.000228881836
capturepallet11,day,639,8.140000343322754,439.1000270843506,70.80001831054688
capturepallet11,day,630,8.97800064086914,620.5999851226807,56.0999870300293
capturepallet11,day,560,8.848000526428223,459.60001945495605,54.399967193603516
capturepallet11,day,738,8.363000869750977,540.6000137329102,88.69991302490234
capturepallet11,day,780,8.306500434875488,550.1000881195068,80.55000305175781
capturepallet11,day,711,8.363000869750977,446.40002250671387,35.79998016357422
capturepallet11,day,207,7.928000450134277,433.7000846862793,105.00001907348633
capturepallet11,day,360,7.445000171661377,296.60000801086426,18.600034713745117
capturepallet11,day,351,8.363000869750977,366.70007705688477,198.3999252319336
capturepallet11,day,315,8.721000671386719,317.10004806518555,128.69997024536133
capturepallet11,day,297,8.306500434875488,315.45000076293945,186.8499755859375
capturepallet11,day,410,8.598000526428223,352.7400684356694,230.30004501342773
capturepallet11,day,460,8.784500122070312,450.20008087158203,32.75003433227539
capturepallet11,day,540,8.97800064086914,383.2000255584717,86.80000305175781
capturepallet11,day,187,6.564000129699707,107.38001823425299,37.30001449584961
capturepallet11,day,850,8.479000091552734,526.1000156402588,49.900054931640625
capturepallet11,day,600,8.479000091552734,495.7000255584717,77.09999084472656
capturepallet11,day,18837,46.96000289916992,2713.2003784179688,-2348.000144958496
capturepallet11,day,488,8.848000526428223,444.46006298065186,61.749935150146484
capturepallet11,day,480,9.392000198364258,527.3000240325928,14.700031280517578
capturepallet11,day,20672,33.91600036621094,3369.499969482422,-1211.2998962402344
capturepallet11,day,512,10.5260009765625,656.5999984741211,77.89993286132812
capturepallet11,day,720,10.9010009765625,696.1999893188477,181.69994354248047
capturepallet11,day,520,9.690000534057617,602.9000759124756,83.60004425048828
capturepallet11,day,549,11.74000072479248,604.1999816894531,0.0
capturepallet11,day,504,12.210000991821289,689.900016784668,-90.50006866455078
capturepallet11,day,684,10.710000038146973,617.1999931335449,126.0000228881836
capturepallet11,day,1152,18.499000549316406,319.4000244140625,-200.0
capturepallet11,day,20640,43.60600280761719,2891.7003631591797,-2012.6001358032227
capturepallet11,day,666,9.846000671386719,680.6300401687637,125.39997100830078
capturepallet11,day,1920,21.803001403808594,619.4000244140625,-145.4000473022461
capturepallet11,day,558,9.112000465393066,685.8000755310059,159.79995727539062
capturepallet11,day,657,9.846000671386719,709.8000049591064,68.00003051757812
capturepallet11,day,2850,21.803001403808594,799.4998931884766,-384.8001480102539
capturepallet11,day,790,9.25,709.2000484466553,75.8000373840332
capturepallet11,day,1313,21.803001403808594,979.4000625610352,-211.00006103515625
capturepallet11,day,792,9.392000198364258,693.000078201294,14.700031280517578
capturepallet11,day,513,10.175000190734863,638.4000778198242,-63.59996795654297
capturepallet11,day,550,10.008000373840332,583.8000774383545,0.0
capturepallet11,day,484,10.710000038146973,594.7000503540039,19.100093841552734
capturepallet11,day,324,10.710000038146973,401.09996795654297,0.0
capturepallet11,day,256,10.9010009765625,373.20003509521484,-9.550094604492188
capturepallet11,day,184,11.519001007080078,387.600040435791,-20.950031280517578
capturepallet11,day,288,11.519001007080078,443.2600307464604,-41.900062561035156
capturepallet11,day,400,10.5260009765625,513.1000518798828,37.5
capturepallet11,day,693,9.25,670.7000732421875,75.8000373840332
capturepallet11,day,729,8.032999992370605,509.3000888824463,68.80006790161133
capturepallet11,day,1764,21.803001403808594,872.2000122070312,-211.00006103515625
capturepallet11,day,1464,21.051000595092773,226.09996795654297,-70.19996643066406
capturepallet11,day,800,10.175000190734863,666.9200325012207,113.0000114440918
capturepallet11,day,750,10.5260009765625,790.7000541687012,99.30000305175781
capturepallet11,day,740,10.5260009765625,690.4000282287598,110.35003662109375
capturepallet11,day,880,10.008000373840332,718.0000305175781,173.20003509521484
capturepallet11,day,16872,46.96000289916992,2513.7001037597656,-1482.9002380371094
capturepallet11,day,512,11.305000305175781,664.0000343322754,66.49999618530273
capturepallet11,day,748,10.5260009765625,725.8999824523926,99.30000305175781
capturepallet11,day,700,11.100000381469727,666.4000511169434,135.90002059936523
capturepallet11,day,720,11.305000305175781,751.300048828125,141.30001068115234
capturepallet11,day,840,11.305000305175781,712.2000694274902,168.4000015258789
capturepallet11,day,737,11.100000381469727,753.4000873565674,135.90002059936523
capturepallet11,day,612,11.305000305175781,666.4000511169434,115.40002822875977
capturepallet11,day,649,12.210000991821289,778.9000511169434,-47.00002670288086
capturepallet11,day,640,11.74000072479248,777.3800563812248,153.10001373291016
capturepallet11,day,522,11.855000495910645,721.8301010131835,-11.499977111816406
capturepallet11,day,536,10.008000373840332,625.45006275177,51.8000602722168
capturepallet11,day,528,9.690000534057617,572.100019454956,65.69995880126953
capturepallet11,day,603,10.008000373840332,573.9000797271729,129.69999313354492
capturepallet11,day,512,9.539000511169434,582.6000690460205,80.79996109008789
capturepallet11,day,504,9.112000465393066,519.1000461578369,73.40002059936523
capturepallet11,day,740,9.690000534057617,593.5000419616699,140.99998474121094
capturepallet11,day,924,10.5260009765625,680.7000637054443,144.39992904663086
capturepallet11,day,520,9.392000198364258,608.9000701904297,29.800033569335938
capturepallet11,day,710,10.008000373840332,684.2000007629395,70.19996643066406
capturepallet11,day,630,9.112000465393066,662.9000663757324,73.40002059936523
capturepallet11,day,850,11.100000381469727,792.5000667572021,-19.899940490722656
capturepallet11,day,504,10.175000190734863,591.6000366210938,-63.59996795654297
capturepallet11,day,528,9.112000465393066,511.10005378723145,42.70000457763672
capturepallet11,day,847,10.175000190734863,718.0000305175781,134.40008163452148
capturepallet11,day,630,10.5260009765625,726.7000675201416,18.399906158447266
capturepallet11,day,670,10.008000373840332,701.5000343322754,70.19996643066406
capturepallet11,day,960,10.5260009765625,753.4999847412109,57.399940490722656
capturepallet11,day,750,10.9010009765625,772.5000858306885,130.9000015258789
capturepallet11,day,781,9.690000534057617,735.3000640869141,161.4999771118164
capturepallet11,day,770,11.100000381469727,820.8000659942627,135.90002059936523
capturepallet11,day,737,10.5260009765625,799.4000911712646,57.399940490722656
capturepallet11,day,814,10.175000190734863,743.6000347137451,134.40008163452148
capturepallet11,day,1067,9.690000534057617,717.180027961731,140.99998474121094
capturepallet11,day,690,10.008000373840332,795.3000068664551,70.19996643066406
capturepallet11,day,748,8.721000671386719,649.4000434875488,112.5
capturepallet11,day,1122,12.459000587463379,857.1000099182129,25.899982452392578
capturepallet11,day,600,9.846000671386719,694.5800685882568,-45.400047302246094
capturepallet11,day,979,13.875000953674316,810.9999656677246,-60.40000915527344
capturepallet11,day,730,11.305000305175781,763.1000518798828,168.4000015258789
capturepallet11,day,825,12.210000991821289,892.5000190734863,77.89993286132812
capturepallet11,day,710,9.846000671386719,751.8000602722168,125.39997100830078
capturepallet11,day,544,7.728000164031982,454.20007705688477,-9.69996452331543
capturepallet11,day,640,10.5260009765625,803.1000137329102,-51.8000602722168
capturepallet11,day,726,9.25,685.7000827789307,44.00005340576172
capturepallet11,day,585,10.175000190734863,741.4000034332275,-32.89995193481445
capturepallet11,day,700,10.5260009765625,794.7400283813494,99.30000305175781
capturepallet11,day,650,12.459000587463379,823.8000392913818,25.899982452392578
capturepallet11,day,567,8.598000526428223,578.4000873565674,-23.49996566772461
capturepallet11,day,512,10.008000373840332,755.3700351715088,-61.60001754760742
capturepallet11,day,650,9.392000198364258,648.8000392913818,-14.200019836425781
capturepallet11,day,552,7.928000450134277,474.1000175476074,-20.000028610229492
capturepallet11,day,750,8.032999992370605,591.6000843048096,94.50006484985352
capturepallet11,day,825,8.479000091552734,656.3000202178955,36.90004348754883
capturepallet11,day,900,10.175000190734863,832.5000762939453,113.0000114440918
capturepallet11,day,858,11.100000381469727,855.4000377655029,111.00006103515625
capturepallet11,day,630,7.728000164031982,501.1000156402588,9.89999771118164
capturepallet11,day,576,8.598000526428223,593.0000305175781,0.0
capturepallet11,day,624,8.032999992370605,487.9000186920166,56.50005340576172
capturepallet11,day,632,7.631000518798828,494.6000099182129,73.20003509521484
capturepallet11,day,612,8.140000343322754,531.4000606536865,-31.300020217895508
capturepallet11,day,621,8.032999992370605,561.1000061035156,44.60000991821289
capturepallet11,day,621,8.032999992370605,561.1000061035156,21.700000762939453
capturepallet11,day,630,7.827000141143799,516.0000801086426,42.29998588562012
capturepallet11,day,657,7.445000171661377,448.0999946594238,38.19999694824219
capturepallet11,day,576,7.827000141143799,474.1000175476074,20.599985122680664
capturepallet11,day,621,8.032999992370605,522.5000858306885,0.0
capturepallet11,day,568,7.827000141143799,474.1000175476074,31.300020217895508
capturepallet11,day,603,8.032999992370605,554.4000148773193,44.60000991821289
capturepallet11,day,612,8.97800064086914,635.9000205993652,-94.50006484985352
capturepallet11,day,680,8.032999992370605,561.1000061035156,0.0
capturepallet11,day,675,7.928000450134277,544.6000576019287,32.199954986572266
capturepallet11,day,711,7.928000450134277,538.1000518798828,43.50004196166992
capturepallet11,day,966,9.25,810.900068283081,-27.199935913085938
capturepallet11,day,1008,9.539000511169434,804.1000366210938,80.79996109008789
capturepallet11,day,1521,8.479000091552734,720.7000732421875,136.70005798339844
capturepallet11,day,1032,8.25,603.3000469207764,209.70001220703125
capturepallet11,day,1862,8.25,663.0000114440918,209.70001220703125
capturepallet11,day,2176,8.032999992370605,669.5000171661377,267.7000045776367
capturepallet11,day,970,6.859000205993652,343.4000015258789,91.84999465942383
capturepallet11,day,1862,7.827000141143799,648.900032043457,186.30003929138184
capturepallet11,day,1794,7.728000164031982,574.1000175476074,211.80005073547363
capturepallet11,day,2070,7.827000141143799,655.2000045776367,171.20003700256348
capturepallet11,day,900,6.937000274658203,352.40001678466797,74.25003051757812
capturepallet11,day,1608,7.827000141143799,529.0000915527344,201.900053024292
capturepallet11,day,2070,8.032999992370605,623.0000495910645,214.20001983642578
capturepallet11,day,1807,7.827000141143799,571.8000221252462,226.45001411437988
capturepallet11,day,2100,8.032999992370605,648.900032043457,214.20001983642578
capturepallet11,day,1974,7.631000518798828,535.3000640869141,176.09996795654297
capturepallet11,day,1177,7.3550004959106445,436.00006103515625,100.8000373840332
capturepallet11,day,2115,7.928000450134277,629.3000221252441,191.80002212524414
capturepallet11,day,1820,7.728000164031982,551.1000633239746,211.80005073547363
capturepallet11,day,2085,7.631000518798828,635.4000091552734,190.79999923706055
capturepallet11,day,1120,8.140000343322754,740.000057220459,97.20001220703125
capturepallet11,day,1965,7.827000141143799,688.3999824523926,201.900053024292
capturepallet11,day,1554,7.827000141143799,623.0000495910645,102.10003852844238
capturepallet11,day,1079,7.728000164031982,629.3000221252441,75.0999927520752
capturepallet11,day,1218,7.728000164031982,661.299991607666,125.00004768371582
capturepallet11,day,1275,7.5370001792907715,604.4000625610352,185.50000190734863
capturepallet11,day,1275,7.728000164031982,676.0000228881836,152.19998359680176
capturepallet11,day,1344,7.827000141143799,648.900032043457,171.20003700256348
capturepallet11,day,1020,7.827000141143799,580.3999900817871,156.5000057220459
capturepallet11,day,1190,7.631000518798828,631.7400169372557,148.09999465942383
capturepallet11,day,1232,7.631000518798828,710.5000495910645,148.09999465942383
capturepallet11,day,1350,7.445000171661377,586.4999771118164,166.70002937316895
capturepallet11,day,1455,7.631000518798828,610.5000495910645,176.09996795654297
capturepallet11,day,1410,7.3550004959106445,549.7100830078156,162.3000144958496
capturepallet11,day,1410,7.3550004959106445,592.6000118255615,149.3000030517578
capturepallet11,day,1410,7.26800012588501,541.4000511169434,158.0000400543213
capturepallet11,day,1380,7.728000164031982,635.4000091552734,138.4000301361084
capturepallet11,day,1410,7.3550004959106445,641.5000438690186,162.3000144958496
capturepallet11,day,1410,7.445000171661377,586.4999771118164,166.70002937316895
capturepallet11,day,1504,7.3550004959106445,616.6000843048096,136.60001754760742
capturepallet11,day,1520,7.3550004959106445,553.4000873565674,149.3000030517578
capturepallet11,day,1425,7.099000453948975,532.0000171661377,162.2000217437744
capturepallet11,day,1410,7.182000160217285,553.4000873565674,153.90005111694336
capturepallet11,day,1425,7.26800012588501,553.4000873565674,109.50007438659668
capturepallet11,day,1344,7.182000160217285,575.5000591278076,179.60004806518555
capturepallet11,day,1376,7.827000141143799,682.2999954223633,142.29998588562012
capturepallet11,day,1162,7.5370001792907715,635.4000091552734,106.10003471374512
capturepallet11,day,1148,7.5370001792907715,580.3999900817871,118.40004920959473
capturepallet11,day,1610,7.928000450134277,648.900032043457,176.20000839233398
capturepallet11,day,1946,7.827000141143799,590.9000682830822,156.5000057220459
capturepallet11,day,2208,8.032999992370605,655.2000045776367,267.7000045776367
capturepallet11,day,1960,7.445000171661377,535.3000640869141,273.00000190734863
capturepallet11,day,2115,7.631000518798828,604.4000625610352,221.50001525878906
capturepallet11,day,1960,7.827000141143799,605.5700778961171,218.10002326965332
capturepallet11,day,1820,7.182000160217285,479.60004806518555,206.79998397827148
capturepallet11,day,2100,8.032999992370605,710.5000495910645,249.30009841918945
capturepallet11,day,1876,7.728000164031982,574.1000175476074,244.7000026702881
capturepallet11,day,1755,8.140000343322754,648.900032043457,203.49998474121094
capturepallet11,day,1834,8.032999992370605,701.3800716400173,197.50003814697266
capturepallet11,day,860,6.783000469207764,287.3000144958496,124.99995231628418
capturepallet11,day,1742,8.140000343322754,585.1000785827637,276.1000633239746
capturepallet11,day,1834,8.479000091552734,714.0000820159912,186.8000030517578
capturepallet11,day,1380,9.112000465393066,714.0000820159912,73.40002059936523
capturepallet11,day,1750,8.97800064086914,731.1000823974609,232.69996643066406
capturepallet11,day,1750,9.539000511169434,756.1000347137451,176.59997940063477
capturepallet11,day,924,7.827000141143799,591.6000843048096,128.50003242492676
capturepallet11,day,648,7.5370001792907715,467.20008850097656,60.30001640319824
capturepallet11,day,630,8.25,561.1000061035156,-10.99996566772461
capturepallet11,day,552,8.848000526428223,603.3000469207764,-59.800052642822266
capturepallet11,day,608,8.25,580.4100847244263,34.800052642822266
capturepallet11,day,792,8.721000671386719,707.2000503540039,12.69998550415039
capturepallet11,day,592,8.140000343322754,538.1000518798828,10.99996566772461
capturepallet11,day,552,8.140000343322754,494.6000099182129,-21.199989318847656
capturepallet11,day,576,7.5370001792907715,501.1000156402588,19.099998474121094
capturepallet11,day,630,8.479000091552734,578.4000873565674,11.900043487548828
capturepallet11,day,528,8.032999992370605,454.20007705688477,-49.5999813079834
capturepallet11,day,520,8.598000526428223,538.1000518798828,-67.00000762939453
capturepallet11,day,621,8.032999992370605,501.1000156402588,0.0
capturepallet11,day,612,8.721000671386719,584.430079460144,-47.100067138671875
capturepallet11,day,726,8.140000343322754,578.4000873565674,0.0
capturepallet11,day,584,7.928000450134277,488.4500122070321,21.199989318847656
capturepallet11,day,568,7.980500221252441,501.1000156402588,15.95001220703125
capturepallet11,day,552,7.728000164031982,472.1100234985359,9.89999771118164
capturepallet11,day,592,7.445000171661377,480.6000232696533,38.19999694824219
capturepallet11,day,700,7.445000171661377,501.1000156402588,48.30002784729004
capturepallet11,day,710,7.631000518798828,529.0000915527344,19.59996223449707
capturepallet11,day,780,7.182000160217285,454.3999671936035,74.60002899169922
capturepallet11,day,750,7.928000450134277,598.1000900268555,43.50004196166992
capturepallet11,day,720,7.631000518798828,529.0000915527344,40.199947357177734
capturepallet11,day,780,7.5370001792907715,529.0000915527344,60.30001640319824
capturepallet11,day,666,7.631000518798828,487.1000289916992,40.199947357177734
capturepallet11,day,774,7.099000453948975,368.0000305175781,62.89997100830078
capturepallet11,day,760,7.5370001792907715,441.59998893737793,49.5999813079834
capturepallet11,day,657,7.182000160217285,324.500036239624,85.09998321533203
capturepallet11,day,790,7.5370001792907715,448.0999946594238,28.999996185302734
capturepallet11,day,774,7.3550004959106445,425.26000976562466,89.49995040893555
capturepallet11,day,702,7.182000160217285,406.9999694824219,54.60000038146973
capturepallet11,day,880,6.937000274658203,401.9899749755867,64.70003128051758
capturepallet11,day,880,6.564000129699707,349.4400215148932,61.80000305175781
capturepallet11,day,870,6.783000469207764,361.20004653930664,75.39997100830078
capturepallet11,day,747,7.017000198364258,390.29998779296875,51.99999809265137
capturepallet11,day,910,6.709000110626221,366.90001487731934,39.00003433227539
capturepallet11,day,900,6.636000156402588,382.0000171661377,80.9000015258789
capturepallet11,day,1573,7.017000198364258,478.29999923706055,158.10003280639648
capturepallet11,day,1452,6.859000205993652,408.1000328063965,86.89999580383301
capturepallet11,day,1716,6.859000205993652,366.90001487731934,173.90003204345703
capturepallet11,day,1599,7.017000198364258,459.9000930786133,80.9999942779541
capturepallet11,day,1529,6.783000469207764,382.0000171661377,75.39997100830078
capturepallet11,day,1690,6.783000469207764,453.29999923706055,75.39997100830078
capturepallet11,day,1017,6.937000274658203,403.2000541687012,0.0
capturepallet11,day,1170,6.783000469207764,387.600040435791,31.599998474121094
capturepallet11,day,612,1.602000117301941,16.700005531311035,0.0
capturepallet11,day,910,6.709000110626221,324.2000102996826,92.20004081726074
capturepallet11,day,968,6.564000129699707,373.8999843597412,116.40000343322754
capturepallet11,day,1164,6.426000118255615,384.20000076293945,130.20000457763672
capturepallet11,day,1188,6.859000205993652,445.8000183105469,96.79999351501465
capturepallet11,day,1104,6.359000205993652,379.8999786376953,99.60002899169922
capturepallet11,day,1092,6.494000434875488,403.70001792907715,52.29997634887695
capturepallet11,day,957,6.294000148773193,366.10002517700195,64.30001258850098
capturepallet11,day,924,6.460000038146973,374.9999523162842,55.700016021728516
capturepallet11,day,913,6.426000118255615,418.5900402069098,43.30000877380371
capturepallet11,day,913,6.359000205993652,389.49999809265137,57.80000686645508
capturepallet11,day,924,6.636000156402588,408.90002250671387,63.19999694824219
capturepallet11,day,924,6.426000118255615,364.89996910095215,59.10000801086426
capturepallet11,day,390,5.402000427246094,84.42998409271247,19.899988174438477
capturepallet11,day,990,6.229000091552734,375.700044631958,63.0000114440918
capturepallet11,day,979,6.294000148773193,324.7000217437744,68.30000877380371
capturepallet11,day,1067,6.426000118255615,356.2000274658203,84.20000076293945
capturepallet11,day,1056,6.564000129699707,337.999963760376,106.70003890991211
capturepallet11,day,1199,6.494000434875488,398.9999771118164,36.499977111816406
capturepallet11,day,870,6.709000110626221,329.80003356933594,73.60000610351562
capturepallet11,day,930,6.937000274658203,342.0800018310549,99.10001754760742
capturepallet11,day,860,6.636000156402588,354.4999599456787,90.10000228881836
capturepallet11,day,1232,6.636000156402588,414.1000270843506,54.60000038146973
capturepallet11,day,1166,6.821000099182129,352.19998359680176,100.60000419616699
capturepallet11,day,1130,6.859000205993652,387.600040435791,24.000024795532227
capturepallet11,day,560,6.294000148773193,375.3699874877933,-12.799978256225586
capturepallet11,day,1476,7.017000198364258,483.99996757507324,51.99999809265137
capturepallet11,day,1496,7.017000198364258,380.20005226135254,183.10003280639648
capturepallet11,day,1045,6.937000274658203,472.49999046325684,69.4000244140625
capturepallet11,day,890,7.099000453948975,430.2999973297119,43.79997253417969
capturepallet11,day,1768,6.937000274658203,442.00000762939453,166.10002517700195
capturepallet11,day,1529,7.26800012588501,406.9999694824219,145.3000545501709
capturepallet11,day,820,6.937000274658203,419.0000057220459,59.999990463256836
capturepallet11,day,1092,7.182000160217285,460.4999542236328,85.09998321533203
capturepallet11,day,1144,7.099000453948975,448.20008277893066,82.89999961853027
capturepallet11,day,1548,7.3550004959106445,499.4999885559082,112.39995956420898
capturepallet11,day,1296,7.017000198364258,491.60008430480957,112.30001449584961
capturepallet11,day,1116,7.017000198364258,497.4000930786133,101.59997940063477
capturepallet11,day,830,7.3550004959106445,473.50006103515625,124.30000305175781
capturepallet11,day,968,7.26800012588501,479.60004806518555,98.19998741149902
capturepallet11,day,957,7.182000160217285,473.50006103515625,129.69999313354492
capturepallet11,day,935,7.099000453948975,462.32996463775635,137.99996376037598
capturepallet11,day,1276,7.26800012588501,481.5900421142604,158.0000400543213
capturepallet11,day,702,6.937000274658203,277.58005142211977,109.59997177124023
capturepallet11,day,935,7.26800012588501,479.60004806518555,109.50007438659668
capturepallet11,day,612,7.728000164031982,440.94998836517334,-46.000003814697266
capturepallet11,day,790,7.728000164031982,522.5000858306885,63.500070571899414
capturepallet11,day,720,7.5370001792907715,493.4000015258789,44.35000419616699
capturepallet11,day,657,7.182000160217285,368.0000305175781,64.49999809265137
capturepallet11,day,740,7.182000160217285,324.500036239624,118.10007095336914
capturepallet11,day,720,7.631000518798828,487.1000289916992,29.699993133544922
capturepallet11,day,684,7.099000453948975,316.30001068115234,137.99996376037598
capturepallet11,day,702,7.631000518798828,460.70008277893066,61.89994812011719
capturepallet11,day,1008,7.445000171661377,535.3000640869141,103.39999198913574
capturepallet11,day,774,7.5370001792907715,429.70008850097656,71.29998207092285
capturepallet11,day,684,7.631000518798828,501.1000156402588,84.79995727539062
capturepallet11,day,780,7.3550004959106445,473.50006103515625,78.49998474121094
capturepallet11,day,702,7.445000171661377,460.70008277893066,69.5000171661377
capturepallet11,day,657,7.5370001792907715,480.6000232696533,49.5999813079834
