image_id,group,domain,set,final_rank,class_score,iou,level,src_y,src_x,flat,box,kp_median,kp_p90,kp8_median
000698,RN,NEG,,0,0.046623729169368744,,P4,27,21,6541,"[301.8778076171875, 448.5262451171875, 390.5500793457031, 496.80426025390625]",,,
000699,RN,NEG,,0,0.12935954332351685,,P4,27,20,6540,"[292.3887634277344, 449.43804931640625, 388.39532470703125, 493.44171142578125]",,,
000700,RN,NEG,,0,0.02264552004635334,,P5,13,2,7062,"[-81.3372573852539, 375.6741943359375, 99.85194396972656, 495.97930908203125]",,,
000701,RN,NEG,,0,0.009923615492880344,,P4,32,18,6738,"[232.858642578125, 560.0289916992188, 337.5727844238281, 576.3115844726562]",,,
000702,RN,NEG,,0,0.005226449109613895,,P4,32,17,6737,"[216.21795654296875, 556.5865478515625, 329.2027587890625, 577.3046875]",,,
000703,RN,NEG,,0,0.0027704965323209763,,P4,32,17,6737,"[213.47610473632812, 558.8075561523438, 330.18060302734375, 574.14501953125]",,,
000704,RN,NEG,,0,0.007057547103613615,,P5,8,14,6974,"[390.4207458496094, 167.6966552734375, 642.8690185546875, 328.2998046875]",,,
000705,RN,NEG,,0,0.05928830802440643,,P4,28,19,6579,"[287.1476135253906, 469.76568603515625, 342.651123046875, 489.72003173828125]",,,
000706,RN,NEG,,0,0.06800293922424316,,P4,28,19,6579,"[271.9449157714844, 468.05474853515625, 344.5032958984375, 489.1376953125]",,,
000707,RN,NEG,,0,0.19063101708889008,,P4,28,16,6576,"[200.28964233398438, 461.2080078125, 281.6862487792969, 491.7877197265625]",,,
000708,RN,NEG,,0,0.005921627394855022,,P5,15,9,7109,"[182.2227783203125, 498.2470703125, 418.25885009765625, 578.1674194335938]",,,
000709,RN,NEG,,0,0.024130843579769135,,P4,28,19,6579,"[250.53250122070312, 467.7437744140625, 349.0132751464844, 490.32745361328125]",,,
000710,RN,NEG,,0,0.01938709430396557,,P4,28,19,6579,"[251.43930053710938, 465.507080078125, 352.42987060546875, 491.5281982421875]",,,
000711,RN,NEG,,0,0.003269998822361231,,P5,15,9,7109,"[168.06982421875, 485.804931640625, 423.178955078125, 579.6556396484375]",,,
000712,RN,NEG,,0,0.02660972811281681,,P4,28,20,6580,"[298.5760498046875, 469.99005126953125, 356.0179748535156, 489.42041015625]",,,
000713,RN,NEG,,0,0.006250913720577955,,P5,15,10,7110,"[189.24005126953125, 475.30474853515625, 469.53253173828125, 580.0]",,,
000714,RN,NEG,,0,0.014843052253127098,,P4,28,20,6580,"[254.37509155273438, 466.5916748046875, 367.1640319824219, 492.6361083984375]",,,
000715,RN,NEG,,0,0.012079182080924511,,P4,28,20,6580,"[271.617431640625, 464.3114013671875, 370.3220520019531, 491.07464599609375]",,,
000717,RN,NEG,,0,0.008962595835328102,,P5,8,14,6974,"[392.49163818359375, 165.2877197265625, 674.744140625, 320.4073486328125]",,,
000718,RN,NEG,,0,0.00794385839253664,,P4,28,22,6582,"[336.9753112792969, 468.96112060546875, 391.1217346191406, 489.49365234375]",,,
000719,RN,NEG,,0,0.003299287986010313,,P5,7,15,6955,"[455.07208251953125, 162.87274169921875, 681.9734497070312, 250.05697631835938]",,,
000720,RN,NEG,,0,0.001556590897962451,,P4,28,22,6582,"[315.5227355957031, 462.16790771484375, 403.7690124511719, 491.25079345703125]",,,
000721,RN,NEG,,0,0.0026360731571912766,,P5,3,9,6869,"[162.7315673828125, -31.123992919921875, 424.0323486328125, 99.42523193359375]",,,
000722,RN,NEG,,0,0.005122572183609009,,P5,5,3,6903,"[-70.86394500732422, -31.171775817871094, 211.30239868164062, 237.47390747070312]",,,
000723,RN,NEG,,0,0.004710730165243149,,P5,5,3,6903,"[-72.72553253173828, -39.432247161865234, 209.84616088867188, 239.9432373046875]",,,
000724,RN,NEG,,0,0.0037892735563218594,,P5,5,3,6903,"[-70.5574951171875, -38.083106994628906, 210.33108520507812, 238.734375]",,,
000725,RN,NEG,,0,0.004168147686868906,,P5,5,3,6903,"[-71.78636932373047, -42.191349029541016, 206.0499267578125, 244.55609130859375]",,,
000726,RN,NEG,,0,0.0030866179149597883,,P4,18,18,6178,"[248.80813598632812, 253.864990234375, 315.6624755859375, 288.38153076171875]",,,
000727,RN,NEG,,0,0.0011497249361127615,,P5,5,3,6903,"[-69.30296325683594, -41.13603973388672, 219.54278564453125, 263.82958984375]",,,
000729,RN,NEG,,0,0.013143765740096569,,P5,13,15,7075,"[410.08856201171875, 371.61163330078125, 681.4811401367188, 505.95123291015625]",,,
000730,RN,NEG,,0,0.0038219427224248648,,P5,15,8,7108,"[114.60752868652344, 438.2158203125, 440.40625, 580.0]",,,
000731,RN,NEG,,0,0.013321487233042717,,P5,13,15,7075,"[435.154296875, 394.7440185546875, 694.8649291992188, 509.0364990234375]",,,
000732,RN,NEG,,0,0.028127647936344147,,P5,13,15,7075,"[449.94482421875, 382.1516418457031, 663.11962890625, 505.9466552734375]",,,
000733,RN,NEG,,0,0.02673874981701374,,P5,13,15,7075,"[459.0599365234375, 395.6463928222656, 659.48583984375, 501.96533203125]",,,
000734,RN,NEG,,0,0.0048522199504077435,,P5,5,5,6905,"[-53.66678237915039, -69.26058959960938, 379.2065734863281, 317.62994384765625]",,,
000735,RN,NEG,,0,0.01665649376809597,,P5,13,15,7075,"[477.09478759765625, 382.16094970703125, 680.210205078125, 499.997314453125]",,,
000736,RN,NEG,,0,0.006979244761168957,,P5,5,5,6905,"[-56.660484313964844, -71.34794616699219, 394.9275817871094, 331.78375244140625]",,,
000737,RN,NEG,,0,0.003523705992847681,,P5,5,5,6905,"[-54.9527473449707, -70.64937591552734, 395.15936279296875, 328.8329772949219]",,,
000738,RN,NEG,,0,0.008618724532425404,,P5,13,10,7070,"[280.47027587890625, 371.9085998535156, 440.080322265625, 511.095947265625]",,,
000740,RN,NEG,,0,0.0011615111725404859,,P5,13,9,7069,"[186.8896484375, 339.6562194824219, 438.7799072265625, 524.3522338867188]",,,
000741,RN,NEG,,0,0.001165252411738038,,P5,4,6,6886,"[-42.219879150390625, -100.0, 482.205078125, 288.8341369628906]",,,
000742,RN,NEG,,0,0.0029207058250904083,,P5,4,7,6887,"[-41.342567443847656, -100.0, 521.2955322265625, 286.9528503417969]",,,
000743,RN,NEG,,0,0.0014908569864928722,,P5,12,8,7048,"[110.72743225097656, 278.7716064453125, 430.63763427734375, 531.9298706054688]",,,
000744,RN,NEG,,0,0.001130476244725287,,P5,4,7,6887,"[-40.05660629272461, -100.0, 518.3447265625, 273.42010498046875]",,,
000745,RN,NEG,,0,0.0011822849046438932,,P5,4,6,6886,"[-42.41858673095703, -100.0, 488.0372314453125, 273.0643005371094]",,,
000746,RN,NEG,,0,0.0011524321744218469,,P5,4,6,6886,"[-44.23959732055664, -100.0, 480.63214111328125, 268.4842834472656]",,,
000750,RN,NEG,,0,0.001350260223262012,,P5,13,0,7060,"[-100.0, 370.7168273925781, -56.945831298828125, 517.2103881835938]",,,
000751,RN,NEG,,0,0.0017382940277457237,,P5,13,0,7060,"[-100.0, 378.471923828125, -58.614646911621094, 506.568359375]",,,
000752,RN,NEG,,0,0.0026743130292743444,,P5,13,0,7060,"[-100.0, 379.3033752441406, -66.30661010742188, 501.76031494140625]",,,
000753,RN,NEG,,0,0.001702445326372981,,P5,12,0,7040,"[-99.90281677246094, 357.31878662109375, -68.8839340209961, 466.4425048828125]",,,
000754,RN,NEG,,0,0.006598668172955513,,P5,12,0,7040,"[-100.0, 338.78668212890625, -74.3331527709961, 457.45556640625]",,,
000755,RN,NEG,,0,0.0014908831799402833,,P4,1,20,5500,"[238.09811401367188, -100.0, 446.940185546875, -68.59625244140625]",,,
000756,RN,NEG,,0,0.0012768212473019958,,P4,23,0,6360,"[-99.01433563232422, 343.7301330566406, -86.83183288574219, 392.3985595703125]",,,
000757,RN,NEG,,0,0.004126403480768204,,P5,11,8,7028,"[88.02117919921875, 227.07931518554688, 439.4571533203125, 514.118408203125]",,,
000758,RN,NEG,,0,0.0018002984579652548,,P5,1,9,6829,"[246.68838500976562, -100.0, 485.23883056640625, -33.56555938720703]",,,
000759,RN,NEG,,0,0.011379280127584934,,P5,13,15,7075,"[442.39947509765625, 365.3320007324219, 625.6592407226562, 519.8252563476562]",,,
000763,RN,NEG,,0,0.0016643638955429196,,P5,10,8,7008,"[111.97053527832031, 182.7071533203125, 434.87664794921875, 480.6746826171875]",,,
000764,RN,NEG,,0,0.006961221341043711,,P5,13,13,7073,"[394.0614929199219, 396.1289978027344, 535.9242553710938, 528.1339721679688]",,,
000765,RN,NEG,,0,0.004485947545617819,,P5,10,8,7008,"[111.20835876464844, 175.49063110351562, 435.094482421875, 488.18304443359375]",,,
000766,RN,NEG,,0,0.0037149821873754263,,P5,13,13,7073,"[371.21539306640625, 361.50238037109375, 532.712158203125, 505.741943359375]",,,
000767,RN,NEG,,0,0.004621949978172779,,P5,13,13,7073,"[381.57781982421875, 360.8356628417969, 536.4916381835938, 514.1226806640625]",,,
000769,RN,NEG,,0,0.004261873662471771,,P5,11,10,7030,"[227.97354125976562, 289.3445739746094, 417.76324462890625, 453.27813720703125]",,,
000771,RN,NEG,,0,0.3850117325782776,,P4,28,4,6564,"[-69.44560241699219, 472.36529541015625, 55.962615966796875, 484.295654296875]",,,
000772,RN,NEG,,0,0.36595022678375244,,P4,28,3,6563,"[-76.94084167480469, 471.7294921875, 18.422706604003906, 483.52337646484375]",,,
000773,RN,NEG,,0,0.3782975673675537,,P4,28,3,6563,"[-93.63938903808594, 470.47021484375, 57.05516052246094, 485.287841796875]",,,
000774,RN,NEG,,0,0.26275500655174255,,P4,28,4,6564,"[-90.37590789794922, 469.307861328125, 95.22579956054688, 486.42877197265625]",,,
000775,RN,NEG,,0,0.25208526849746704,,P4,28,5,6565,"[-55.136165618896484, 468.47735595703125, 80.1641845703125, 485.4154052734375]",,,
000776,RN,NEG,,0,0.03895307332277298,,P4,28,4,6564,"[-54.40536117553711, 467.867431640625, 53.22770690917969, 484.5546875]",,,
000777,RN,NEG,,0,0.015703700482845306,,P4,9,25,5825,"[359.31292724609375, 53.86164855957031, 501.697509765625, 110.71073913574219]",,,
000778,RN,NEG,,0,0.08586021512746811,,P4,28,13,6573,"[133.6665802001953, 468.28466796875, 220.14120483398438, 484.12396240234375]",,,
000779,RN,NEG,,0,0.10246576368808746,,P4,9,25,5825,"[372.1444396972656, 58.312774658203125, 496.94244384765625, 104.63278198242188]",,,
000780,RN,NEG,,0,0.2986493706703186,,P4,9,25,5825,"[371.4932861328125, 57.82087707519531, 488.67535400390625, 109.68843078613281]",,,
000781,RN,NEG,,0,0.0018437542021274567,,P3,56,31,4511,"[189.107421875, 471.76336669921875, 256.4659423828125, 482.76837158203125]",,,
000782,RN,NEG,,0,0.0079628461971879,,P4,9,26,5826,"[380.8807373046875, 48.38153076171875, 519.37060546875, 111.28521728515625]",,,
000783,RN,NEG,,0,0.004673616960644722,,P4,28,14,6574,"[140.49449157714844, 465.5758056640625, 249.849609375, 485.42706298828125]",,,
000784,RN,NEG,,0,0.003898476017639041,,P4,28,14,6574,"[147.37152099609375, 465.322021484375, 255.60894775390625, 485.52227783203125]",,,
000785,RN,NEG,,0,0.009523029439151287,,P3,56,34,4514,"[226.57855224609375, 472.20098876953125, 283.6820373535156, 482.86492919921875]",,,
000786,RN,NEG,,0,0.0020693354308605194,,P3,56,38,4518,"[266.86846923828125, 471.31390380859375, 325.8149719238281, 482.4683837890625]",,,
000787,RN,NEG,,0,0.0044462536461651325,,P3,56,38,4518,"[269.99853515625, 472.41583251953125, 323.2441101074219, 482.84478759765625]",,,
000788,RN,NEG,,0,0.004997037351131439,,P3,56,35,4515,"[224.206298828125, 471.56793212890625, 298.84393310546875, 483.07562255859375]",,,
000789,RN,NEG,,0,0.05069230869412422,,P4,28,16,6576,"[201.25338745117188, 468.53857421875, 287.30712890625, 485.234130859375]",,,
000790,RN,NEG,,0,0.10047684609889984,,P5,14,3,7083,"[-88.81795501708984, 430.878662109375, 160.436767578125, 540.0994262695312]",,,
000791,RN,NEG,,0,0.05307046324014664,,P4,25,3,6443,"[-77.13082885742188, 411.5771484375, 13.53277587890625, 443.27099609375]",,,
000792,RN,NEG,,0,0.006759821902960539,,P5,10,15,7015,"[481.51806640625, 263.7842712402344, 617.5868530273438, 373.7818298339844]",,,
000793,RN,NEG,,0,0.004680031910538673,,P5,13,3,7063,"[-69.39266967773438, 419.12255859375, 191.1885986328125, 508.36419677734375]",,,
000794,RN,NEG,,0,0.07227906584739685,,P5,14,2,7082,"[-96.48517608642578, 472.51556396484375, 128.25399780273438, 518.7628173828125]",,,
000795,RN,NEG,,0,0.22230632603168488,,P5,14,2,7082,"[-88.79156494140625, 473.312255859375, 160.04754638671875, 528.1016845703125]",,,
000796,RN,NEG,,0,0.11923572421073914,,P5,14,3,7083,"[-77.30790710449219, 469.3726806640625, 197.32235717773438, 536.743896484375]",,,
000797,RN,NEG,,0,0.023964522406458855,,P5,14,3,7083,"[-88.58819580078125, 469.5264892578125, 208.68707275390625, 539.7405395507812]",,,
000798,RN,NEG,,0,0.02882460691034794,,P5,14,3,7083,"[-83.56440734863281, 468.67864990234375, 201.65859985351562, 540.798828125]",,,
000799,RN,NEG,,0,0.0014221984893083572,,P5,15,4,7104,"[-43.004364013671875, 479.5499267578125, 236.13253784179688, 556.306396484375]",,,
000800,RN,NEG,,0,0.07436809688806534,,P5,14,4,7084,"[-66.21553039550781, 468.5194091796875, 204.98077392578125, 541.3361206054688]",,,
000801,RN,NEG,,0,0.10245224833488464,,P5,14,2,7082,"[-96.98291778564453, 478.2122802734375, 134.0307159423828, 520.59765625]",,,
000802,RN,NEG,,0,0.35046544671058655,,P5,14,2,7082,"[-93.63741302490234, 478.76727294921875, 112.91293334960938, 516.1383056640625]",,,
000803,RN,NEG,,0,0.12963272631168365,,P5,14,2,7082,"[-95.0302734375, 473.9735107421875, 126.65463256835938, 516.81982421875]",,,
000804,RN,NEG,,0,0.002606918103992939,,P4,28,19,6579,"[276.9684143066406, 468.20611572265625, 330.162109375, 482.4573974609375]",,,
000805,RN,NEG,,0,0.052660804241895676,,P4,28,15,6575,"[180.65008544921875, 466.74957275390625, 259.707275390625, 485.5230712890625]",,,
000806,RN,NEG,,0,0.02111312747001648,,P4,28,10,6570,"[55.312591552734375, 467.4322509765625, 172.82327270507812, 486.11029052734375]",,,
000807,RN,NEG,,0,0.030366411432623863,,P5,12,12,7052,"[349.1164855957031, 316.39447021484375, 579.492431640625, 451.5836181640625]",,,
000808,RN,NEG,,0,0.0011596279218792915,,P5,12,12,7052,"[331.1596984863281, 276.9444885253906, 603.1318359375, 459.130859375]",,,
000809,RN,NEG,,0,0.0013807169161736965,,P5,12,13,7053,"[362.9814453125, 302.30072021484375, 624.9208984375, 468.8525390625]",,,
000838,RN,NEG,,0,0.001007374725304544,,P4,16,10,6090,"[91.21031188964844, 219.9654541015625, 138.5608673095703, 243.09405517578125]",,,
000839,RN,NEG,,0,0.014354979619383812,,P4,16,10,6090,"[103.78709411621094, 221.20269775390625, 151.55467224121094, 247.09176635742188]",,,
000840,RN,NEG,,0,0.08441289514303207,,P4,16,11,6091,"[110.2899169921875, 221.80087280273438, 155.1180419921875, 248.13815307617188]",,,
000841,RN,NEG,,0,0.021691741421818733,,P4,27,31,6551,"[527.896484375, 440.28118896484375, 571.685302734375, 483.26239013671875]",,,
000842,RN,NEG,,0,0.0073554120026528835,,P3,33,25,2665,"[142.84634399414062, 229.01141357421875, 183.55996704101562, 250.68414306640625]",,,
000843,RN,NEG,,0,0.005818561185151339,,P3,34,25,2745,"[150.1862030029297, 235.28939819335938, 189.41583251953125, 257.7878723144531]",,,
000844,RN,NEG,,0,0.2619296908378601,,P4,17,13,6133,"[153.7603302001953, 234.48165893554688, 198.7374267578125, 260.97772216796875]",,,
000845,RN,NEG,,0,0.14383088052272797,,P4,17,13,6133,"[157.68505859375, 237.6153564453125, 200.95770263671875, 264.499755859375]",,,
000846,RN,NEG,,0,0.4586043953895569,,P4,17,13,6133,"[154.3980712890625, 244.54302978515625, 194.42135620117188, 269.0745849609375]",,,
000847,RN,NEG,,0,0.4074411690235138,,P4,17,13,6133,"[152.83221435546875, 245.83248901367188, 196.76776123046875, 272.5578918457031]",,,
000848,RN,NEG,,0,0.5018367767333984,,P4,17,13,6133,"[156.47161865234375, 243.15911865234375, 197.75656127929688, 269.18267822265625]",,,
000849,RN,NEG,,0,0.7493441700935364,,P4,17,13,6133,"[158.1082763671875, 238.73712158203125, 202.45477294921875, 267.8232116699219]",,,
000850,RN,NEG,,0,0.5603393316268921,,P4,17,13,6133,"[159.34439086914062, 234.94265747070312, 202.49392700195312, 263.5707092285156]",,,
000851,RN,NEG,,0,0.02618170715868473,,P3,33,27,2667,"[170.32009887695312, 228.29031372070312, 207.13848876953125, 252.2235107421875]",,,
000852,RN,NEG,,0,0.16838961839675903,,P4,16,14,6094,"[172.0587158203125, 223.19970703125, 212.15713500976562, 249.91043090820312]",,,
000853,RN,NEG,,0,0.5037838816642761,,P4,16,14,6094,"[172.48150634765625, 224.95172119140625, 214.30914306640625, 251.50607299804688]",,,
000854,RN,NEG,,0,0.1814458668231964,,P4,17,14,6134,"[179.67837524414062, 235.38479614257812, 219.1531982421875, 261.63360595703125]",,,
000855,RN,NEG,,0,0.028792118653655052,,P4,20,11,6251,"[113.37239074707031, 283.39398193359375, 165.61080932617188, 335.788330078125]",,,
000856,RN,NEG,,0,0.3921465277671814,,P4,18,13,6173,"[167.83871459960938, 255.02099609375, 207.83029174804688, 280.15643310546875]",,,
000857,RN,NEG,,0,0.010881178081035614,,P4,21,10,6290,"[97.47854614257812, 304.94561767578125, 150.20191955566406, 359.0853576660156]",,,
000858,RN,NEG,,0,0.0910739079117775,,P4,19,13,6213,"[156.87692260742188, 278.13665771484375, 191.68621826171875, 302.9769287109375]",,,
000859,RN,NEG,,0,0.3034321963787079,,P4,19,13,6213,"[152.7082061767578, 288.30584716796875, 191.30096435546875, 312.9779968261719]",,,
000860,RN,NEG,,0,0.22625195980072021,,P4,22,10,6330,"[89.5765380859375, 326.9937744140625, 141.62844848632812, 382.421142578125]",,,
000861,RN,NEG,,0,0.00392931280657649,,P4,20,12,6252,"[149.4954833984375, 297.31915283203125, 184.121337890625, 321.78533935546875]",,,
000862,RN,NEG,,0,0.5034300684928894,,P4,20,12,6252,"[135.61180114746094, 302.5493469238281, 178.59835815429688, 327.76324462890625]",,,
000863,RN,NEG,,0,0.14205315709114075,,P4,20,11,6251,"[119.908935546875, 301.9493713378906, 163.44427490234375, 325.4673767089844]",,,
000864,RN,NEG,,0,0.0025423334445804358,,P4,22,1,6321,"[-97.26155090332031, 331.0586853027344, -52.79991149902344, 387.04949951171875]",,,
000865,RN,NEG,,0,0.0018000997370108962,,P4,21,9,6289,"[64.58091735839844, 312.4212341308594, 131.31761169433594, 366.34222412109375]",,,
000866,RN,NEG,,0,0.005381761118769646,,P5,15,16,7116,"[400.1628723144531, 423.56707763671875, 723.967529296875, 580.0]",,,
000867,RN,NEG,,0,0.01086416281759739,,P4,22,11,6331,"[105.30455017089844, 327.8670959472656, 159.4833984375, 379.5920104980469]",,,
000868,RN,NEG,,0,0.03920023515820503,,P4,24,5,6405,"[-38.91935729980469, 372.03485107421875, 42.49467468261719, 436.856201171875]",,,
000869,RN,NEG,,0,0.0010751489317044616,,P4,26,4,6484,"[-24.317481994628906, 416.55401611328125, 26.774871826171875, 471.71234130859375]",,,
000871,RN,NEG,,0,0.016667181625962257,,P5,8,12,6972,"[259.87237548828125, 147.78248596191406, 586.4515380859375, 394.02166748046875]",,,
000872,RN,NEG,,0,0.0015973153058439493,,P5,8,12,6972,"[267.34503173828125, 150.44911193847656, 615.5270385742188, 408.0482482910156]",,,
000873,RN,NEG,,0,0.06423650681972504,,P4,28,17,6577,"[240.63922119140625, 460.99176025390625, 285.2952880859375, 486.32952880859375]",,,
000874,RN,NEG,,0,0.027912992984056473,,P5,9,13,6993,"[330.6366271972656, 171.12310791015625, 649.259033203125, 439.0614013671875]",,,
000876,RN,NEG,,0,0.008738082833588123,,P4,27,21,6541,"[325.21240234375, 439.86541748046875, 363.2364807128906, 462.12420654296875]",,,
000879,RN,NEG,,0,0.028448842465877533,,P5,11,2,7022,"[-100.0, 232.83566284179688, 141.12367248535156, 520.4197998046875]",,,
000880,RN,NEG,,0,0.005455607082694769,,P5,11,2,7022,"[-97.7441177368164, 232.56814575195312, 161.08407592773438, 525.7818603515625]",,,
000882,RN,NEG,,0,0.0015644259983673692,,P5,11,2,7022,"[-100.0, 213.8251953125, 162.79833984375, 528.9132690429688]",,,
000884,RN,NEG,,0,0.0011666752398014069,,P5,12,14,7054,"[308.8580017089844, 253.5648193359375, 684.5718994140625, 561.5963134765625]",,,
000885,RN,NEG,,0,0.02904365584254265,,P5,11,6,7026,"[21.02037811279297, 231.51849365234375, 352.32574462890625, 517.9593505859375]",,,
000894,RN,NEG,,0,0.002327829832211137,,P4,21,11,6291,"[114.03219604492188, 328.672119140625, 157.0833740234375, 348.9380187988281]",,,
000900,RN,NEG,,0,0.06556778401136398,,P4,22,4,6324,"[-14.873954772949219, 343.2669677734375, 12.913841247558594, 356.82403564453125]",,,
000901,RN,NEG,,0,0.04097942262887955,,P4,22,4,6324,"[-15.490547180175781, 343.2164001464844, 13.568229675292969, 357.18267822265625]",,,
000902,RN,NEG,,0,0.20514096319675446,,P4,22,4,6324,"[-16.72930145263672, 343.7663879394531, 16.17431640625, 358.1042785644531]",,,
000903,RN,NEG,,0,0.37048089504241943,,P4,22,4,6324,"[-21.393341064453125, 344.219482421875, 21.99718475341797, 359.06646728515625]",,,
000904,RN,NEG,,0,0.00326065463013947,,P4,22,5,6325,"[-28.832473754882812, 340.7190246582031, 27.40508270263672, 358.07275390625]",,,
000905,RN,NEG,,0,0.005782956723123789,,P4,22,5,6325,"[-30.649749755859375, 338.55133056640625, 29.57745361328125, 358.1239318847656]",,,
000906,RN,NEG,,0,0.0024020359851419926,,P3,44,7,3527,"[-34.67277526855469, 344.0919189453125, -10.556625366210938, 354.0709533691406]",,,
000907,RN,NEG,,0,0.002567626303061843,,P4,22,3,6323,"[-36.5222053527832, 341.15673828125, -11.983352661132812, 353.201904296875]",,,
000908,RN,NEG,,0,0.02962338924407959,,P4,22,3,6323,"[-35.885498046875, 346.448974609375, -7.385398864746094, 361.1391906738281]",,,
000909,RN,NEG,,0,0.0015837280079722404,,P4,22,3,6323,"[-36.61172866821289, 352.46990966796875, -7.927398681640625, 369.1844482421875]",,,
000910,RN,NEG,,0,0.0023843504022806883,,P3,46,7,3687,"[-34.36418151855469, 363.0147399902344, -9.7930908203125, 375.8896789550781]",,,
000911,RN,NEG,,0,0.001232409616932273,,P5,12,6,7046,"[104.20137023925781, 307.300537109375, 324.5693054199219, 518.9215087890625]",,,
000912,RN,NEG,,0,0.0022041352931410074,,P5,9,8,6988,"[158.34841918945312, 180.64535522460938, 384.2945861816406, 324.0049133300781]",,,
000913,RN,NEG,,0,0.002590137766674161,,P3,33,1,2641,"[-98.1221923828125, 227.89837646484375, -68.5604248046875, 245.80722045898438]",,,
000914,RN,NEG,,0,0.0014665729831904173,,P5,9,8,6988,"[143.32154846191406, 165.78118896484375, 399.85614013671875, 349.32025146484375]",,,
000915,RN,NEG,,0,0.001226294320076704,,P4,17,0,6120,"[-98.75757598876953, 242.970947265625, -74.07206726074219, 267.7171630859375]",,,
000929,RN,NEG,,0,0.004298422485589981,,P5,15,16,7116,"[410.8573913574219, 399.3006591796875, 719.3764038085938, 580.0]",,,
000930,RN,NEG,,0,0.007823161780834198,,P5,15,16,7116,"[418.98394775390625, 416.02301025390625, 715.606689453125, 580.0]",,,
000931,RN,NEG,,0,0.006341997999697924,,P4,22,0,6320,"[-98.9483871459961, 349.9088439941406, -76.29949188232422, 375.82781982421875]",,,
000932,RN,NEG,,0,0.006129954941570759,,P5,15,16,7116,"[431.571044921875, 444.322021484375, 709.0216674804688, 580.0]",,,
000933,RN,NEG,,0,0.009707935154438019,,P5,15,16,7116,"[437.2728271484375, 472.75555419921875, 703.111572265625, 580.0]",,,
000934,RN,NEG,,0,0.001589088817127049,,P5,15,15,7115,"[413.26617431640625, 472.4539794921875, 695.0242919921875, 580.0]",,,
000935,RN,NEG,,0,0.0016188357258215547,,P5,15,15,7115,"[410.0377197265625, 470.85003662109375, 696.9173583984375, 580.0]",,,
000936,RN,NEG,,0,0.0018738678190857172,,P3,47,0,3760,"[-100.0, 366.8345031738281, -86.0947036743164, 388.4869689941406]",,,
000937,RN,NEG,,0,0.010706830769777298,,P5,11,1,7021,"[-88.17351531982422, 299.62005615234375, 43.622589111328125, 405.3241882324219]",,,
000938,RN,NEG,,0,0.00834720116108656,,P5,11,1,7021,"[-90.30744934082031, 300.8785095214844, 46.931549072265625, 415.33807373046875]",,,
000939,RN,NEG,,0,0.0030649055261164904,,P5,15,16,7116,"[451.636474609375, 455.53955078125, 713.341552734375, 580.0]",,,
000940,RN,NEG,,0,0.003273074282333255,,P5,15,16,7116,"[452.92669677734375, 462.5384521484375, 711.6732788085938, 580.0]",,,
000941,RN,NEG,,0,0.0035722688771784306,,P5,15,16,7116,"[457.5008544921875, 465.0142822265625, 713.1544189453125, 580.0]",,,
000943,RN,NEG,,0,0.0031131417490541935,,P5,15,16,7116,"[457.152099609375, 453.45013427734375, 713.9468383789062, 580.0]",,,
000944,RN,NEG,,0,0.006244773510843515,,P5,15,16,7116,"[454.968505859375, 468.60015869140625, 709.511474609375, 580.0]",,,
000945,RN,NEG,,0,0.0030930337961763144,,P5,15,16,7116,"[458.73175048828125, 464.91741943359375, 709.7161865234375, 580.0]",,,
000946,RN,NEG,,0,0.004310975782573223,,P5,15,16,7116,"[448.45501708984375, 448.5595703125, 716.5955200195312, 580.0]",,,
000947,RN,NEG,,0,0.005418780259788036,,P5,15,16,7116,"[449.973876953125, 458.3778076171875, 711.1387939453125, 580.0]",,,
000948,RN,NEG,,0,0.007387616205960512,,P5,15,16,7116,"[431.8450927734375, 432.14642333984375, 715.7109985351562, 580.0]",,,
000949,RN,NEG,,0,0.0020487019792199135,,P5,15,15,7115,"[410.2298583984375, 462.081298828125, 698.4486694335938, 580.0]",,,
000950,RN,NEG,,0,0.009720825590193272,,P5,15,16,7116,"[429.75384521484375, 444.09820556640625, 708.6476440429688, 580.0]",,,
000951,RN,NEG,,0,0.026064230129122734,,P5,15,16,7116,"[437.23773193359375, 465.052490234375, 701.32080078125, 580.0]",,,
000953,RN,NEG,,0,0.006193415727466345,,P5,15,16,7116,"[420.849609375, 433.9019775390625, 707.7096557617188, 580.0]",,,
000954,RN,NEG,,0,0.0015954708214849234,,P5,15,15,7115,"[367.9111022949219, 456.9755859375, 697.6992797851562, 580.0]",,,
000955,RN,NEG,,0,0.0033601135946810246,,P5,15,15,7115,"[368.15924072265625, 462.0928955078125, 696.668701171875, 580.0]",,,
000961,RN,NEG,,0,0.0032393995206803083,,P5,13,1,7061,"[-87.75614166259766, 358.7779541015625, 58.487152099609375, 513.3328857421875]",,,
000977,RN,NEG,,0,0.016745708882808685,,P4,18,31,6191,"[507.70361328125, 260.00244140625, 585.956787109375, 280.0035095214844]",,,
000978,RN,NEG,,0,0.02551223896443844,,P4,26,21,6501,"[324.8631286621094, 429.6868896484375, 390.12701416015625, 458.3702392578125]",,,
000979,RN,NEG,,0,0.013648506253957748,,P4,17,24,6144,"[341.4827880859375, 241.23748779296875, 511.62615966796875, 282.7472839355469]",,,
000980,RN,NEG,,0,0.004786116536706686,,P4,17,23,6143,"[318.6407165527344, 234.62799072265625, 486.903564453125, 285.29241943359375]",,,
000981,RN,NEG,,0,0.0049668243154883385,,P5,11,9,7029,"[109.42924499511719, 220.53207397460938, 552.5149536132812, 520.522216796875]",,,
