file,folder,frame,reasons,severity,R_det,R_orthonormality_err,bbox_diag_px,centroid_err_px,gt_source,hard_flags,max_loo_kp,max_loo_px,n_behind_camera,n_click,n_sentinel,resolve_reproj_med,resolve_reproj_p90,split,stored_pose_excess_px,stored_pose_reproj_max,stored_pose_reproj_med,stored_reproj_error_px,stored_vs_resolved_R_deg,stored_vs_resolved_t_m,swapped_dims_reproj_med,z_resolve,z_stored
challenge/data/01_real/manual_gt/pallet11_gt/1778654571844766976.json,pallet11_gt,1778654571844766976,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess811.0px,RED,1.0,0.0,1230.74,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess811.0px,6,0.0,0,,0,0.0,0.0,,810.95,922.148,810.95,,180.0,0.0,,-0.67,255.57
challenge/data/01_real/manual_gt/pallet11_gt/1778654571911886080.json,pallet11_gt,1778654571911886080,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess819.5px,RED,1.0,0.0,1248.86,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess819.5px,7,0.0,0,,0,0.0,0.0,,819.503,951.728,819.503,,180.0,0.0,,-0.67,258.27
challenge/data/01_real/manual_gt/pallet11_gt/1778654571979113216.json,pallet11_gt,1778654571979113216,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess809.6px,RED,1.0,0.0,1239.64,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess809.6px,7,0.0,0,,0,0.0,0.0,,809.567,923.28,809.567,,180.0,0.0,,-0.67,255.13
challenge/data/01_real/manual_gt/pallet11_gt/1778654572046291712.json,pallet11_gt,1778654572046291712,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess849.5px,RED,1.0,0.0,1296.89,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess849.5px,5,0.0,0,,0,0.0,0.0,,849.483,983.125,849.483,,180.0,0.0,,-0.67,267.75
challenge/data/01_real/manual_gt/pallet11_gt/1778654572180719872.json,pallet11_gt,1778654572180719872,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess846.8px,RED,1.0,0.0,1305.22,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess846.8px,7,0.0,0,,0,0.0,0.0,,846.804,1007.099,846.804,,180.0,0.0,,-0.67,266.9
challenge/data/01_real/manual_gt/pallet11_gt/1778654572349217536.json,pallet11_gt,1778654572349217536,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess869.1px,RED,1.0,0.0,1341.11,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess869.1px,4,0.0,0,,0,0.0,0.0,,869.087,1036.015,869.087,,180.0,0.0,,-0.67,273.95
challenge/data/01_real/manual_gt/pallet11_gt/1778654572483220992.json,pallet11_gt,1778654572483220992,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess891.9px,RED,1.0,0.0,1390.18,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess891.9px,5,0.0,0,,0,0.0,0.0,,891.855,1094.949,891.855,,180.0,0.0,,-0.67,281.14
challenge/data/01_real/manual_gt/pallet11_gt/1778654572584023808.json,pallet11_gt,1778654572584023808,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess933.8px,RED,1.0,0.0,1455.87,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess933.8px,7,0.0,0,,0,0.0,0.0,,933.841,1167.941,933.841,,180.0,0.0,,-0.67,294.42
challenge/data/01_real/manual_gt/pallet11_gt/1778654572651117312.json,pallet11_gt,1778654572651117312,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess950.8px,RED,1.0,0.0,1485.7,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess950.8px,7,0.0,0,,0,0.0,0.0,,950.843,1190.249,950.843,,180.0,0.0,,-0.67,299.79
challenge/data/01_real/manual_gt/pallet11_gt/1778654572718208512.json,pallet11_gt,1778654572718208512,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess969.2px,RED,1.0,0.0,1524.25,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess969.2px,7,0.0,0,,0,0.0,0.0,,969.232,1243.948,969.232,,180.0,0.0,,-0.67,305.61
challenge/data/01_real/manual_gt/pallet11_gt/1778654572785565696.json,pallet11_gt,1778654572785565696,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess983.9px,RED,1.0,0.0,1548.28,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess983.9px,7,0.0,0,,0,0.0,0.0,,983.925,1247.691,983.925,,180.0,0.0,,-0.67,310.25
challenge/data/01_real/manual_gt/pallet11_gt/1778654572852644096.json,pallet11_gt,1778654572852644096,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1006.4px,RED,1.0,0.0,1587.89,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1006.4px,4,0.0,0,,0,0.0,0.0,,1006.36,1284.323,1006.36,,180.0,0.0,,-0.67,317.34
challenge/data/01_real/manual_gt/pallet11_gt/1778654572953835776.json,pallet11_gt,1778654572953835776,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1034.5px,RED,1.0,0.0,1639.67,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1034.5px,4,0.0,0,,0,0.0,0.0,,1034.537,1344.679,1034.537,,180.0,0.0,,-0.67,326.25
challenge/data/01_real/manual_gt/pallet11_gt/1778654573088158720.json,pallet11_gt,1778654573088158720,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1069.0px,RED,1.0,0.0,1706.08,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1069.0px,2,0.0,0,,0,0.0,0.0,,1068.994,1430.878,1068.994,,180.0,0.0,,-0.67,337.15
challenge/data/01_real/manual_gt/pallet11_gt/1778654573188635392.json,pallet11_gt,1778654573188635392,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1088.0px,RED,1.0,0.0,1746.08,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1088.0px,7,0.0,0,,0,0.0,0.0,,1087.976,1487.227,1087.976,,180.0,0.0,,-0.67,343.15
challenge/data/01_real/manual_gt/pallet11_gt/1778654573222289920.json,pallet11_gt,1778654573222289920,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1092.7px,RED,1.0,0.0,1753.99,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1092.7px,7,0.0,0,,0,0.0,0.0,,1092.679,1491.371,1092.679,,180.0,0.0,,-0.67,344.63
challenge/data/01_real/manual_gt/pallet11_gt/1778654573289413120.json,pallet11_gt,1778654573289413120,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1109.9px,RED,1.0,0.0,1780.07,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1109.9px,7,0.0,0,,0,0.0,0.0,,1109.914,1507.694,1109.914,,180.0,0.0,,-0.67,350.08
challenge/data/01_real/manual_gt/pallet11_gt/1778654573356706816.json,pallet11_gt,1778654573356706816,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1116.0px,RED,1.0,0.0,1798.47,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1116.0px,5,0.0,0,,0,0.0,0.0,,1115.978,1533.932,1115.978,,180.0,0.0,,-0.67,352.0
challenge/data/01_real/manual_gt/pallet11_gt/1778654573423500032.json,pallet11_gt,1778654573423500032,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1136.6px,RED,1.0,0.0,1835.57,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1136.6px,7,0.0,0,,0,0.0,0.0,,1136.634,1580.577,1136.634,,180.0,0.0,,-0.67,358.53
challenge/data/01_real/manual_gt/pallet11_gt/1778654573490915584.json,pallet11_gt,1778654573490915584,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1162.7px,RED,1.0,0.0,1882.08,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1162.7px,7,0.0,0,,0,0.0,0.0,,1162.711,1634.774,1162.711,,180.0,0.0,,-0.67,366.77
challenge/data/01_real/manual_gt/pallet11_gt/1778654573557904896.json,pallet11_gt,1778654573557904896,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1170.8px,RED,1.0,0.0,1902.41,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1170.8px,0,0.0,0,,0,0.0,0.0,,1170.841,1656.957,1170.841,,180.0,0.0,,-0.67,369.34
challenge/data/01_real/manual_gt/pallet11_gt/1778654573692868864.json,pallet11_gt,1778654573692868864,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1205.4px,RED,1.0,0.0,1962.68,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1205.4px,6,0.0,0,,0,0.0,0.0,,1205.414,1719.248,1205.414,,180.0,0.0,,-0.67,380.27
challenge/data/01_real/manual_gt/pallet11_gt/1778654573827072000.json,pallet11_gt,1778654573827072000,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1232.1px,RED,1.0,0.0,2009.55,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1232.1px,6,0.0,0,,0,0.0,0.0,,1232.086,1764.287,1232.086,,180.0,0.0,,-0.67,388.71
challenge/data/01_real/manual_gt/pallet11_gt/1778654573995440896.json,pallet11_gt,1778654573995440896,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1253.5px,RED,1.0,0.0,2050.45,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1253.5px,7,0.0,0,,0,0.0,0.0,,1253.492,1812.873,1253.492,,180.0,0.0,,-0.67,395.47
challenge/data/01_real/manual_gt/pallet11_gt/1778654574062139136.json,pallet11_gt,1778654574062139136,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1243.5px,RED,1.0,0.0,2031.15,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1243.5px,7,0.0,0,,0,0.0,0.0,,1243.474,1797.969,1243.474,,180.0,0.0,,-0.67,392.31
challenge/data/01_real/manual_gt/pallet11_gt/1778654574129279488.json,pallet11_gt,1778654574129279488,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1238.4px,RED,1.0,0.0,2028.9,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1238.4px,7,0.0,0,,0,0.0,0.0,,1238.423,1795.507,1238.423,,180.0,0.0,,-0.67,390.71
challenge/data/01_real/manual_gt/pallet11_gt/1778654574196474112.json,pallet11_gt,1778654574196474112,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1242.4px,RED,1.0,0.0,2030.58,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1242.4px,5,0.0,0,,0,0.0,0.0,,1242.408,1797.661,1242.408,,180.0,0.0,,-0.67,391.97
challenge/data/01_real/manual_gt/pallet11_gt/1778654574263645184.json,pallet11_gt,1778654574263645184,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1235.1px,RED,1.0,0.0,2023.76,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1235.1px,7,0.0,0,,0,0.0,0.0,,1235.114,1792.259,1235.114,,180.0,0.0,,-0.67,389.66
challenge/data/01_real/manual_gt/pallet11_gt/1778654574330727168.json,pallet11_gt,1778654574330727168,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1224.7px,RED,1.0,0.0,2005.1,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1224.7px,7,0.0,0,,0,0.0,0.0,,1224.682,1769.526,1224.682,,180.0,0.0,,-0.67,386.36
challenge/data/01_real/manual_gt/pallet11_gt/1778654574398107648.json,pallet11_gt,1778654574398107648,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1226.0px,RED,1.0,0.0,2002.53,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1226.0px,0,0.0,0,,0,0.0,0.0,,1225.99,1765.981,1225.99,,180.0,0.0,,-0.67,386.78
challenge/data/01_real/manual_gt/pallet11_gt/1778654574465139968.json,pallet11_gt,1778654574465139968,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1211.7px,RED,1.0,0.0,1979.22,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1211.7px,7,0.0,0,,0,0.0,0.0,,1211.681,1742.33,1211.681,,180.0,0.0,,-0.67,382.25
challenge/data/01_real/manual_gt/pallet11_gt/1778654574532382720.json,pallet11_gt,1778654574532382720,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1225.7px,RED,1.0,0.0,2003.74,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1225.7px,5,0.0,0,,0,0.0,0.0,,1225.73,1713.49,1225.73,,180.0,0.0,,-0.67,386.7
challenge/data/01_real/manual_gt/pallet11_gt/1778654574599763200.json,pallet11_gt,1778654574599763200,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1205.0px,RED,1.0,0.0,1963.2,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1205.0px,7,0.0,0,,0,0.0,0.0,,1204.988,1687.743,1204.988,,180.0,0.0,,-0.67,380.14
challenge/data/01_real/manual_gt/pallet11_gt/1778654574700957952.json,pallet11_gt,1778654574700957952,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1167.6px,RED,1.0,0.0,1887.45,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1167.6px,7,0.0,0,,0,0.0,0.0,,1167.578,1643.648,1167.578,,180.0,0.0,,-0.67,368.31
challenge/data/01_real/manual_gt/pallet11_gt/1778654574767753728.json,pallet11_gt,1778654574767753728,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1172.2px,RED,1.0,0.0,1903.15,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1172.2px,5,0.0,0,,0,0.0,0.0,,1172.188,1602.273,1172.188,,180.0,0.0,,-0.67,369.77
challenge/data/01_real/manual_gt/pallet11_gt/1778654574834941184.json,pallet11_gt,1778654574834941184,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1138.6px,RED,1.0,0.0,1836.87,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1138.6px,4,0.0,0,,0,0.0,0.0,,1138.576,1560.693,1138.576,,180.0,0.0,,-0.67,359.14
challenge/data/01_real/manual_gt/pallet11_gt/1778654574935563776.json,pallet11_gt,1778654574935563776,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1088.3px,RED,1.0,0.0,1743.4,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1088.3px,7,0.0,0,,0,0.0,0.0,,1088.33,1455.164,1088.33,,180.0,0.0,,-0.67,343.26
challenge/data/01_real/manual_gt/pallet11_gt/1778654574969321728.json,pallet11_gt,1778654574969321728,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1061.6px,RED,1.0,0.0,1692.79,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1061.6px,7,0.0,0,,0,0.0,0.0,,1061.585,1401.32,1061.585,,180.0,0.0,,-0.67,334.8
challenge/data/01_real/manual_gt/pallet11_gt/1778654575036483584.json,pallet11_gt,1778654575036483584,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1044.6px,RED,1.0,0.0,1660.55,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1044.6px,7,0.0,0,,0,0.0,0.0,,1044.647,1371.242,1044.647,,180.0,0.0,,-0.67,329.45
challenge/data/01_real/manual_gt/pallet11_gt/1778654575103669760.json,pallet11_gt,1778654575103669760,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1011.1px,RED,1.0,0.0,1595.82,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess1011.1px,7,0.0,0,,0,0.0,0.0,,1011.074,1314.169,1011.074,,180.0,0.0,,-0.67,318.83
challenge/data/01_real/manual_gt/pallet11_gt/1778654575204389632.json,pallet11_gt,1778654575204389632,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess932.0px,RED,1.0,0.0,1457.08,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess932.0px,6,0.0,0,,0,0.0,0.0,,932.043,1151.877,932.043,,180.0,0.0,,-0.67,293.85
challenge/data/01_real/manual_gt/pallet11_gt/1778654575238002432.json,pallet11_gt,1778654575238002432,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess937.2px,RED,1.0,0.0,1467.03,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess937.2px,2,0.0,0,,0,0.0,0.0,,937.22,1192.165,937.22,,180.0,0.0,,-0.67,295.49
challenge/data/01_real/manual_gt/pallet11_gt/1778654575305209600.json,pallet11_gt,1778654575305209600,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess888.2px,RED,1.0,0.0,1382.09,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess888.2px,5,0.0,0,,0,0.0,0.0,,888.246,1065.447,888.246,,180.0,0.0,,-0.67,280.0
challenge/data/01_real/manual_gt/pallet11_gt/1778654575473583872.json,pallet11_gt,1778654575473583872,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess875.2px,RED,1.0,0.0,1348.67,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess875.2px,6,0.0,0,,0,0.0,0.0,,875.18,1089.275,875.18,,180.0,0.0,,-0.67,275.87
challenge/data/01_real/manual_gt/pallet11_gt/1778654575540580352.json,pallet11_gt,1778654575540580352,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess841.0px,RED,1.0,0.0,1295.82,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess841.0px,4,0.0,0,,0,0.0,0.0,,841.029,995.087,841.029,,180.0,0.0,,-0.67,265.08
challenge/data/01_real/manual_gt/pallet11_gt/1778654575607508736.json,pallet11_gt,1778654575607508736,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess822.3px,RED,1.0,0.0,1261.66,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess822.3px,7,0.0,0,,0,0.0,0.0,,822.348,960.361,822.348,,180.0,0.0,,-0.67,259.17
challenge/data/01_real/manual_gt/pallet11_gt/1778654575674658816.json,pallet11_gt,1778654575674658816,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess807.9px,RED,1.0,0.0,1231.51,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess807.9px,7,0.0,0,,0,0.0,0.0,,807.941,912.767,807.941,,180.0,0.0,,-0.67,254.62
challenge/data/01_real/manual_gt/pallet11_gt/1778654575741951232.json,pallet11_gt,1778654575741951232,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess811.6px,RED,1.0,0.0,1232.04,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess811.6px,7,0.0,0,,0,0.0,0.0,,811.644,947.275,811.644,,180.0,0.0,,-0.67,255.79
challenge/data/01_real/manual_gt/pallet11_gt/1778654575809227776.json,pallet11_gt,1778654575809227776,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess805.3px,RED,1.0,0.0,1218.51,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess805.3px,5,0.0,0,,0,0.0,0.0,,805.266,906.703,805.266,,180.0,0.0,,-0.67,253.77
challenge/data/01_real/manual_gt/pallet11_gt/1778654575876374016.json,pallet11_gt,1778654575876374016,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess785.3px,RED,1.0,0.0,1194.62,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess785.3px,7,0.0,0,,0,0.0,0.0,,785.293,867.794,785.293,,180.0,0.0,,-0.67,247.46
challenge/data/01_real/manual_gt/pallet11_gt/1778654575943467520.json,pallet11_gt,1778654575943467520,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess792.6px,RED,1.0,0.0,1198.11,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess792.6px,6,0.0,0,,0,0.0,0.0,,792.586,880.598,792.586,,180.0,0.0,,-0.67,249.76
challenge/data/01_real/manual_gt/pallet11_gt/1778654576010691840.json,pallet11_gt,1778654576010691840,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess790.8px,RED,1.0,0.0,1187.92,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess790.8px,0,0.0,0,,0,0.0,0.0,,790.778,910.342,790.778,,180.0,0.0,,-0.67,249.19
challenge/data/01_real/manual_gt/pallet11_gt/1778654576044431872.json,pallet11_gt,1778654576044431872,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess789.7px,RED,1.0,0.0,1189.34,0.0,apriltag,NO_REPROJ_FIELD;NO_MANUAL_KPS;STORED_POSE_MISMATCH_dR180.00deg_dt0.000m_excess789.7px,6,0.0,0,,0,0.0,0.0,,789.655,890.984,789.655,,180.0,0.0,,-0.67,248.83
