image_path,image_sha256,paper_condition,capture_session,box_conf,kp_conf_median8,valid_corners,s_reproj,s_remove,s_flip
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259603277056.png,1f474837c07f3b03760b36cd84a4db2dfdd51da65cff1de8e20aa2de2fb9c526,day,capturepallet10,0.04682884365320206,0.9819230437278748,8,0.019734232699931645,0.029501243205227335,0.008530995090627488
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259737969664.png,34044ac1334d3d0d96dce952ffe07023c8694ccac6fc9225ae089513e6e0cc87,day,capturepallet10,0.051892317831516266,0.9816939532756805,8,0.01468339931106889,0.024249206635036838,0.046742516613834655
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259804742400.png,474e7ee13fec726a339df2e7f13e2c133536270e796021b293ea90fd2b57abca,day,capturepallet10,0.0745786800980568,0.9899088144302368,8,0.033622968733193,0.05486016444559201,0.03220317029842577
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259838368512.png,9085387f07f0e7f76eb17e5f5e2b1cbc233282b49bf465cebde46a64e71260a0,day,capturepallet10,0.11745384335517883,0.9666048586368561,8,0.030153835681655635,0.048472406788754044,0.0846859662966872
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259905491200.png,8844fe59ec5d1c51c387c5478560aca60c5b1d50e1e5068ba163fa30e8edc377,day,capturepallet10,0.05364731326699257,0.9659193754196167,8,0.03897082940311081,0.062395544946721074,0.06509065693857266
data/pallet/raw_data/outside/capturepallet10/rgb/1778654259972941056.png,026e360ab6c0612dcdcb3284b38132502d28cb5f5f8b2d94b1f8b98394c2ac3f,day,capturepallet10,0.5514114499092102,0.9624520838260651,8,0.0437934415795329,0.07004806725805669,0.032587935872302284
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260040081664.png,8e80e6756fb03a38d960b477c391876886c2e706e4bdbe1bde4e4fef71799e4c,day,capturepallet10,0.31982362270355225,0.9632172584533691,8,0.043787756919288726,0.07034898904521227,0.04011017220524362
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260107364608.png,3a66a5207c46d81b575cd6343f0e13cdaa27703bfe0c42a50b4d4c339989644a,day,capturepallet10,0.4418312907218933,0.969832718372345,8,0.03506600740395191,0.05566606283437635,0.039789601133866516
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260141041920.png,6eff884f78c29d5e73311261b8037fc9888b0a7bb0b02d44a7b4d3ca67115a12,day,capturepallet10,0.31557610630989075,0.9720805585384369,8,0.033380395324424,0.052782369933764055,0.03461640329581007
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260208011520.png,c6ec88482c07f004bcac68244145bd1205c5ebac907ba3b5b97df0eab86c84c3,day,capturepallet10,0.21301661431789398,0.9788394868373871,8,0.01727846693646265,0.02828502948495146,0.05205191406491296
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260275284992.png,1040715779d1b6aa4c2560068817ccad83536e5c797e836d3e87b1e078eecca5,day,capturepallet10,0.028408093377947807,0.9823825359344482,8,0.009580608951048508,0.01628056367736665,0.05146438414260133
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260342743040.png,190dc1926a95a846c0699d2e7556e11c9af6c927eef534d8da8b801fc6996a28,day,capturepallet10,0.08722687512636185,0.9817400574684143,8,0.008063842727495456,0.013521369306109731,0.030569102472924294
data/pallet/raw_data/outside/capturepallet10/rgb/1778654260409474816.png,03a0d653b0f0db46191e490b70d594f4c35f9d9c27fcce0a3878a01849360b1c,day,capturepallet10,0.09273622930049896,0.978958785533905,8,0.005952566752684943,0.009148899485044212,0.14579026335641782
