epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,train/rle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,val/rle_loss,lr/pg0,lr/pg1,lr/pg2
88,472.899,0.29684,0.21258,0.03872,0.13983,0.00196,0,0.98467,0.98065,0.98875,0.95048,0.97171,0.96774,0.97199,0.96127,0.28781,0.31457,0.00094,0.11722,0.00229,0,0.00183523,0.00183523,0.00183523
89,478.124,0.31614,0.2428,0.03635,0.14154,0.00224,0,0.98379,0.99355,0.9883,0.95505,0.97101,0.98065,0.9718,0.95975,0.27358,0.31467,0.00094,0.10824,0.00212,0,0.0017378,0.0017378,0.0017378
90,483.416,0.30012,0.23373,0.04046,0.14441,0.0019,0,0.9738,0.98065,0.98786,0.95463,0.97395,0.96467,0.97185,0.9577,0.26639,0.31066,0.00092,0.12513,0.002,0,0.00164264,0.00164264,0.00164264
91,488.724,0.29204,0.22574,0.0336,0.13504,0.00194,0,0.98335,0.9871,0.98813,0.9503,0.97039,0.97419,0.97473,0.96129,0.27604,0.30079,0.00093,0.11728,0.00202,0,0.00154982,0.00154982,0.00154982
92,494.027,0.30883,0.2918,0.04323,0.1486,0.002,0,0.99177,0.9871,0.9886,0.9572,0.97881,0.97419,0.96997,0.95531,0.26103,0.30642,0.00107,0.10616,0.00198,0,0.0014594,0.0014594,0.0014594
93,499.285,0.29885,0.17448,0.0392,0.14461,0.00203,0,0.98006,0.99355,0.98863,0.95481,0.9672,0.98065,0.96667,0.95507,0.27359,0.29929,0.00108,0.10462,0.00214,0,0.00137143,0.00137143,0.00137143
94,504.599,0.29652,0.23823,0.03852,0.13709,0.002,0,0.98557,0.99355,0.98922,0.94596,0.97917,0.9871,0.98221,0.97571,0.27844,0.25755,0.00103,0.11002,0.0021,0,0.00128599,0.00128599,0.00128599
95,509.87,0.29152,0.24137,0.03379,0.13698,0.00203,0,0.98524,0.99355,0.98928,0.95236,0.97244,0.98065,0.97503,0.96356,0.27495,0.31006,0.00107,0.1062,0.0021,0,0.00120313,0.00120313,0.00120313
96,515.489,0.29082,0.20976,0.03568,0.14203,0.0019,0,0.99354,0.99288,0.98926,0.96192,0.98063,0.97997,0.96944,0.95802,0.25386,0.31003,0.00116,0.09875,0.00196,0,0.0011229,0.0011229,0.0011229
97,520.757,0.28502,0.18799,0.02899,0.11742,0.00197,0,0.99245,0.99355,0.98926,0.96009,0.97956,0.98065,0.97236,0.96096,0.26448,0.30886,0.00131,0.10019,0.00208,0,0.00104537,0.00104537,0.00104537
98,526.013,0.28307,0.20599,0.03899,0.12963,0.00182,0,0.96833,0.9863,0.98926,0.95563,0.98658,0.94833,0.97742,0.96621,0.26585,0.30901,0.00142,0.12339,0.00206,0,0.000970575,0.000970575,0.000970575
99,531.272,0.29946,0.23045,0.04099,0.12977,0.00197,0,0.98716,0.99228,0.99075,0.9596,0.98038,0.98065,0.97493,0.96365,0.26587,0.30768,0.00124,0.10763,0.00203,0,0.000898581,0.000898581,0.000898581
100,536.586,0.29428,0.21595,0.04118,0.13919,0.002,0,0.98717,0.99299,0.99015,0.95489,0.98674,0.9871,0.98181,0.967,0.27963,0.2658,0.00103,0.12042,0.00208,0,0.000829431,0.000829431,0.000829431
101,541.867,0.28383,0.18937,0.02948,0.13354,0.00176,0,0.98709,0.98657,0.98959,0.95503,0.97418,0.97367,0.97159,0.95945,0.26038,0.30585,0.00095,0.11466,0.00196,0,0.000763174,0.000763174,0.000763174
102,547.155,0.277,0.22695,0.03397,0.12389,0.0019,0,0.99355,0.99305,0.99029,0.95676,0.98064,0.98014,0.97161,0.96048,0.2565,0.30856,0.00086,0.10307,0.00196,0,0.000699855,0.000699855,0.000699855
103,552.415,0.28387,0.20888,0.03596,0.12497,0.00216,0,0.99234,0.99355,0.99152,0.96095,0.97946,0.98065,0.97305,0.96262,0.25799,0.30868,0.00095,0.10446,0.00193,0,0.000639518,0.000639518,0.000639518
104,557.655,0.29013,0.21086,0.04208,0.1321,0.00197,0,0.98014,0.9871,0.99045,0.95943,0.96733,0.97419,0.97169,0.96084,0.26166,0.30738,0.001,0.1178,0.00204,0,0.000582203,0.000582203,0.000582203
105,562.924,0.28807,0.23095,0.03416,0.13336,0.002,0,0.97467,0.99312,0.98899,0.95296,0.96201,0.98021,0.97054,0.95928,0.26494,0.30896,0.00098,0.11698,0.002,0,0.00052795,0.00052795,0.00052795
106,568.263,0.278,0.23553,0.038,0.13717,0.00183,0,0.98717,0.9927,0.98902,0.96012,0.97434,0.97985,0.97126,0.96014,0.25835,0.30818,0.00099,0.10822,0.00193,0,0.000476796,0.000476796,0.000476796
