arm,frame_id,domain,session,object_type,detection_count,confidence,expected_parity,selected_parity,parity_correct,paper_eligible,gt_used_for_parity,gt_used_for_selection,keypoint_source,pnp_solved,pose_valid,restricted_adds_error_m,restricted_adds_normalized,rotation_error_deg,translation_error_m,yaw_error_deg
A1_GT_PARITY_ORACLE,1778652148628229376,DAY,eval_pallet07,plastic_standard_110x130x11,6,0.7974404096603394,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.5360942919286207,0.3141507066263468,4.878075112078402,0.534162191411029,4.212795888209142
A2_BEST_OF_TWO_ORACLE,1778652148628229376,DAY,eval_pallet07,plastic_standard_110x130x11,6,0.7974404096603394,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.5360942919286207,0.3141507066263468,4.878075112078402,0.534162191411029,4.212795888209142
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652148628229376,DAY,eval_pallet07,plastic_standard_110x130x11,6,0.7974404096603394,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.2800119087854324e-09,1.3360846460137242e-09,0.0,6.255567200540654e-10,1.483116272747594e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652148628229376,DAY,eval_pallet07,plastic_standard_110x130x11,6,0.7974404096603394,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2153943807759906,0.7122198637423777,86.13876355425359,0.5126208600752101,86.13034103172768
A0_CURRENT_SELECTOR,1778652150610404864,DAY,eval_pallet07,plastic_standard_110x130x11,7,0.9300513863563538,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.13777246890782358,0.08073452583377244,9.136043056153882,0.07076331270722601,8.07558473827476
A1_GT_PARITY_ORACLE,1778652150610404864,DAY,eval_pallet07,plastic_standard_110x130x11,7,0.9300513863563538,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.13777246890782358,0.08073452583377244,9.136043056153882,0.07076331270722601,8.07558473827476
A2_BEST_OF_TWO_ORACLE,1778652150610404864,DAY,eval_pallet07,plastic_standard_110x130x11,7,0.9300513863563538,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.13777246890782358,0.08073452583377244,9.136043056153882,0.07076331270722601,8.07558473827476
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652150610404864,DAY,eval_pallet07,plastic_standard_110x130x11,7,0.9300513863563538,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,0.0006427597450082629,0.0003766565530084058,0.04625040203497824,0.00017178389130578214,0.03951622318887965
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652150610404864,DAY,eval_pallet07,plastic_standard_110x130x11,7,0.9300513863563538,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2804161120198378,0.7503225317316924,82.29762213910334,0.8223711020430572,82.22652923409858
A0_CURRENT_SELECTOR,1778652152626116352,DAY,eval_pallet07,plastic_standard_110x130x11,5,0.7483211755752563,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.1462232135591434,0.08568665355402882,9.829342714769368,0.05905501739903851,8.875624038609697
A1_GT_PARITY_ORACLE,1778652152626116352,DAY,eval_pallet07,plastic_standard_110x130x11,5,0.7483211755752563,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.1462232135591434,0.08568665355402882,9.829342714769368,0.05905501739903851,8.875624038609697
A2_BEST_OF_TWO_ORACLE,1778652152626116352,DAY,eval_pallet07,plastic_standard_110x130x11,5,0.7483211755752563,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.1462232135591434,0.08568665355402882,9.829342714769368,0.05905501739903851,8.875624038609697
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652152626116352,DAY,eval_pallet07,plastic_standard_110x130x11,5,0.7483211755752563,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,8.10589753768229e-09,4.750047664455847e-09,0.0,7.406167281235381e-09,2.799302298250773e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652152626116352,DAY,eval_pallet07,plastic_standard_110x130x11,5,0.7483211755752563,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2716342241673249,0.7451763544343083,81.59861093334632,0.7924557256877156,81.5144796041453
A0_CURRENT_SELECTOR,1778652154608392192,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.914016842842102,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1114494682211682,0.6513082513246519,79.22277981197682,0.3356356528957664,79.19951978944475
A1_GT_PARITY_ORACLE,1778652154608392192,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.914016842842102,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.2613182530887128,0.1531322289719737,15.758617219238854,0.1912048693454828,14.427352573044963
A2_BEST_OF_TWO_ORACLE,1778652154608392192,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.914016842842102,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.2613182530887128,0.1531322289719737,15.758617219238854,0.1912048693454828,14.427352573044963
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652154608392192,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.914016842842102,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,5.994777967234585e-05,3.512933755925069e-05,0.0016856475828615713,5.7235353721776604e-05,0.0014922866749569128
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652154608392192,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.914016842842102,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.6098209534715213,0.3573544548654487,10.780236993103447,0.5979322381826847,10.122250307221279
A0_CURRENT_SELECTOR,1778652156557165568,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9174313545227051,long-face-front,long-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.14873623458000848,0.08715928130134448,6.615948077538926,0.13107412528853823,6.269820198813784
A1_GT_PARITY_ORACLE,1778652156557165568,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9174313545227051,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.14873623458000848,0.08715928130134448,6.615948077538926,0.13107412528853823,6.269820198813784
A2_BEST_OF_TWO_ORACLE,1778652156557165568,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9174313545227051,long-face-front,long-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.14873623458000848,0.08715928130134448,6.615948077538926,0.13107412528853823,6.269820198813784
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652156557165568,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9174313545227051,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.43091187222758e-06,1.4245118702147097e-06,9.58966829606313e-05,2.3557675455827403e-06,3.911722782807528e-05
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652156557165568,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9174313545227051,long-face-front,long-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.3162205432499794,0.7713038918033289,85.55499069584685,0.7669828252039896,85.54921544861858
A0_CURRENT_SELECTOR,1778652158404883456,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9263769388198853,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1977291788430706,0.7018680734818262,88.72170953892676,0.18038083837663257,88.72133690919138
A1_GT_PARITY_ORACLE,1778652158404883456,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9263769388198853,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.129411620855851,0.07583507742876608,7.3610270669379325,0.09726253494609888,6.816143175614968
A2_BEST_OF_TWO_ORACLE,1778652158404883456,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9263769388198853,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.129411620855851,0.07583507742876608,7.3610270669379325,0.09726253494609888,6.816143175614968
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652158404883456,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9263769388198853,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.0534967445367632e-08,1.203346991497199e-08,0.0,1.9946318543012772e-08,3.909940213576254e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652158404883456,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9263769388198853,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.6991749639230083,0.4097158135776398,1.5701417293129736,0.6989685827071415,0.6085264997342708
A0_CURRENT_SELECTOR,1778652166837872128,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9047611355781555,long-face-front,short-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.06812115541296808,0.0399189273815967,2.7834119736967806,0.061833595840284396,2.64091192323415
A1_GT_PARITY_ORACLE,1778652166837872128,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9047611355781555,long-face-front,long-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1722001258397192,0.6869080745390056,86.76163117221786,0.11613466470148218,86.70605356793548
A2_BEST_OF_TWO_ORACLE,1778652166837872128,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9047611355781555,long-face-front,short-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.06812115541296808,0.0399189273815967,2.7834119736967806,0.061833595840284396,2.64091192323415
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652166837872128,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9047611355781555,long-face-front,long-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,7.304682633099685e-09,4.280536550042229e-09,0.0,6.778843002753356e-09,9.644155291303832e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652166837872128,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9047611355781555,long-face-front,short-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.276257419621771,0.7478855422409179,84.96940850840127,0.7482646673562613,84.95109878313977
A0_CURRENT_SELECTOR,1778652168786111744,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.9361651539802551,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1517908776476051,0.6749482759778249,84.82324132244396,0.11896186203281589,84.78207798732637
A1_GT_PARITY_ORACLE,1778652168786111744,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.9361651539802551,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1517908776476051,0.6749482759778249,84.82324132244396,0.11896186203281589,84.78207798732637
A2_BEST_OF_TWO_ORACLE,1778652168786111744,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.9361651539802551,short-face-front,long-face-front,False,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.09023106478421324,0.05287531165391044,1.3397556261345172,0.08932773022790932,0.8030210000871577
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652168786111744,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.9361651539802551,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.1459213143188906e-05,1.2575076948358524e-05,0.0007966984559911989,2.073357293557812e-05,0.0004924790582202816
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652168786111744,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.9361651539802551,short-face-front,short-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.721027399275981,0.42252131833865114,8.451782462451968,0.7158115942708002,7.44947466188707
A0_CURRENT_SELECTOR,1778652170735118080,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.8750436902046204,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.32578269130220205,0.19090832381562958,5.224988972961691,0.3210126412577978,4.531229732976722
A1_GT_PARITY_ORACLE,1778652170735118080,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.8750436902046204,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.32578269130220205,0.19090832381562958,5.224988972961691,0.3210126412577978,4.531229732976722
A2_BEST_OF_TWO_ORACLE,1778652170735118080,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.8750436902046204,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.32578269130220205,0.19090832381562958,5.224988972961691,0.3210126412577978,4.531229732976722
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652170735118080,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.8750436902046204,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,8.789174755861636e-09,5.150447415291669e-09,0.0,8.094443176874371e-09,2.7279618176150964e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652170735118080,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.8750436902046204,short-face-front,short-face-front,True,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.2795638465639585,0.7498231050464454,87.94531846540661,0.6066132912386754,87.93684001550017
A0_CURRENT_SELECTOR,1778652172717607680,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.7799685001373291,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1850187277240796,0.6944197621293481,87.93635647932814,0.10532644141184674,87.87380691605486
A1_GT_PARITY_ORACLE,1778652172717607680,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.7799685001373291,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.04620417171071482,0.02707559735394228,2.2769929625394347,0.037229351420999916,2.015752791059373
A2_BEST_OF_TWO_ORACLE,1778652172717607680,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.7799685001373291,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.04620417171071482,0.02707559735394228,2.2769929625394347,0.037229351420999916,2.015752791059373
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652172717607680,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.7799685001373291,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,0.0011619167463829128,0.0006808820246975857,0.07932996161441683,0.00020878613872377235,0.07529575432388358
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652172717607680,DAY,eval_pallet07,plastic_standard_110x130x11,3,0.7799685001373291,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.7164179980281482,0.4198202139230051,5.690262668840798,0.7139276246907609,2.9935760414424313
A0_CURRENT_SELECTOR,1778652174598774528,DAY,eval_pallet07,plastic_standard_110x130x11,1,0.9304940700531006,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.189978251212651,0.6973260378198793,88.1816435018436,0.15021456539767014,88.17693619597465
A1_GT_PARITY_ORACLE,1778652174598774528,DAY,eval_pallet07,plastic_standard_110x130x11,1,0.9304940700531006,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.07328069681726404,0.042942413366116906,4.719200002908898,0.04196325174118609,4.133394709086359
A2_BEST_OF_TWO_ORACLE,1778652174598774528,DAY,eval_pallet07,plastic_standard_110x130x11,1,0.9304940700531006,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.07328069681726404,0.042942413366116906,4.719200002908898,0.04196325174118609,4.133394709086359
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652174598774528,DAY,eval_pallet07,plastic_standard_110x130x11,1,0.9304940700531006,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,8.335668777740338e-09,4.8846933760655855e-09,0.0,6.121624927933504e-09,4.3015035396076965e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652174598774528,DAY,eval_pallet07,plastic_standard_110x130x11,1,0.9304940700531006,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.7042395864056612,0.4126836771711827,3.764759902856564,0.7029571083428218,1.3275774210585747
A0_CURRENT_SELECTOR,1778652176547299328,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9326778650283813,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1937454949137893,0.69953363877472,88.65580868325472,0.1246027804055569,88.65498370565129
A1_GT_PARITY_ORACLE,1778652176547299328,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9326778650283813,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.07547399493714109,0.04422768382054166,3.403816571131205,0.06550605592510214,2.1318851446110028
A2_BEST_OF_TWO_ORACLE,1778652176547299328,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9326778650283813,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.07547399493714109,0.04422768382054166,3.403816571131205,0.06550605592510214,2.1318851446110028
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652176547299328,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9326778650283813,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.96322346239635e-10,1.7364459174796243e-10,0.0,1.5629706725988587e-10,7.98634192639771e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652176547299328,DAY,eval_pallet07,plastic_standard_110x130x11,2,0.9326778650283813,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.7365422613451779,0.4316130116389362,3.150602385836509,0.7356910527411287,1.1238296260913547
A0_CURRENT_SELECTOR,1778652178428551168,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.8597863912582397,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1968078506226305,0.7013281760872003,88.82798415401507,0.13767412311287808,88.82222097287398
A1_GT_PARITY_ORACLE,1778652178428551168,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.8597863912582397,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.08887451016674755,0.052080372035879924,4.671615870726616,0.0738244335033147,2.095700316912738
A2_BEST_OF_TWO_ORACLE,1778652178428551168,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.8597863912582397,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.08887451016674755,0.052080372035879924,4.671615870726616,0.0738244335033147,2.095700316912738
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778652178428551168,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.8597863912582397,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.6405876010612166e-10,1.5473816328053764e-10,0.0,1.0485290848891806e-10,1.6291331178900267e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778652178428551168,DAY,eval_pallet07,plastic_standard_110x130x11,4,0.8597863912582397,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.7419884168952318,0.43480445321965394,1.276089048149941,0.7418535305325067,1.041908340375199
A0_CURRENT_SELECTOR,1778653630038417664,DAY,eval_pallet09,plastic_standard_110x130x11,12,0.16223104298114777,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1854301793416193,0.6946608723562965,87.99829866566579,0.10446323684508142,87.95966366063188
A1_GT_PARITY_ORACLE,1778653630038417664,DAY,eval_pallet09,plastic_standard_110x130x11,12,0.16223104298114777,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.079045899621009,0.04632081631110074,4.221538564281213,0.057121227125761655,2.9738453236934195
A2_BEST_OF_TWO_ORACLE,1778653630038417664,DAY,eval_pallet09,plastic_standard_110x130x11,12,0.16223104298114777,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.079045899621009,0.04632081631110074,4.221538564281213,0.057121227125761655,2.9738453236934195
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653630038417664,DAY,eval_pallet09,plastic_standard_110x130x11,12,0.16223104298114777,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,2.8578013078749623e-12,1.6746686427807632e-12,0.0,2.3211057807293623e-12,1.1527896482574902e-10
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653630038417664,DAY,eval_pallet09,plastic_standard_110x130x11,12,0.16223104298114777,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.622501679845701,0.3647853475478769,2.6727406379313954,0.6217786649018843,1.974647029064762
A0_CURRENT_SELECTOR,1778653632188551424,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.9247961640357971,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.1344776958999816,0.6648027691857278,83.4857003289338,0.06013069913749367,83.45498644251579
A1_GT_PARITY_ORACLE,1778653632188551424,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.9247961640357971,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.14601164865523025,0.08556267673677426,7.107391252332269,0.11922603977650793,6.429230794663355
A2_BEST_OF_TWO_ORACLE,1778653632188551424,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.9247961640357971,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.14601164865523025,0.08556267673677426,7.107391252332269,0.11922603977650793,6.429230794663355
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653632188551424,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.9247961640357971,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,4.4204369103089854e-11,2.5903715071744355e-11,0.0,2.6210552586490808e-11,1.0928753355976591e-09
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653632188551424,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.9247961640357971,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.7698130244858415,0.45110964480217264,6.63873839894224,0.7660928562957551,6.372946721263661
A0_CURRENT_SELECTOR,1778653634641026304,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.890533447265625,short-face-front,long-face-front,False,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.182681470247792,0.6930501316393423,87.38695871987099,0.1719519176323799,87.37888325353347
A1_GT_PARITY_ORACLE,1778653634641026304,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.890533447265625,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.12070346550600006,0.07073210730251088,2.810761143543643,0.11641381693748931,2.168351733125431
A2_BEST_OF_TWO_ORACLE,1778653634641026304,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.890533447265625,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.12070346550600006,0.07073210730251088,2.810761143543643,0.11641381693748931,2.168351733125431
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653634641026304,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.890533447265625,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,7.196054172621109e-07,4.2168803833326224e-07,2.4715235582738938e-05,7.033021356686471e-07,1.3495855867320968e-05
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653634641026304,DAY,eval_pallet09,plastic_standard_110x130x11,3,0.890533447265625,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.9165696501188546,0.5371088772857893,2.7963339850683746,0.9160183444492749,2.704827232855415
A0_CURRENT_SELECTOR,1778653643678509824,DAY,eval_pallet09,plastic_standard_110x130x11,9,0.050937019288539886,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.0568922540140727,0.03333880264941574,3.2983980634644245,0.036604287574356145,3.2980316954153994
A1_GT_PARITY_ORACLE,1778653643678509824,DAY,eval_pallet09,plastic_standard_110x130x11,9,0.050937019288539886,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.0568922540140727,0.03333880264941574,3.2983980634644245,0.036604287574356145,3.2980316954153994
A2_BEST_OF_TWO_ORACLE,1778653643678509824,DAY,eval_pallet09,plastic_standard_110x130x11,9,0.050937019288539886,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.0568922540140727,0.03333880264941574,3.2983980634644245,0.036604287574356145,3.2980316954153994
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653643678509824,DAY,eval_pallet09,plastic_standard_110x130x11,9,0.050937019288539886,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,6.083776773898218e-10,3.5650869655809634e-10,0.0,5.166271977449161e-10,2.6292099339353473e-08
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653643678509824,DAY,eval_pallet09,plastic_standard_110x130x11,9,0.050937019288539886,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.3259165629880656,0.776985749450469,1.324791458810268,1.3258332117472011,0.9753490097391305
A0_CURRENT_SELECTOR,1778653659065885952,DAY,eval_pallet09,plastic_standard_110x130x11,8,0.6445204019546509,short-face-front,short-face-front,True,True,False,False,PREDICTION_CACHE.keypoints_xy,True,True,0.1793752004552392,0.10511368395946089,9.660560454045994,0.12899941480490398,9.28805600669689
A1_GT_PARITY_ORACLE,1778653659065885952,DAY,eval_pallet09,plastic_standard_110x130x11,8,0.6445204019546509,short-face-front,short-face-front,True,False,True,False,PREDICTION_CACHE.keypoints_xy,True,True,0.1793752004552392,0.10511368395946089,9.660560454045994,0.12899941480490398,9.28805600669689
A2_BEST_OF_TWO_ORACLE,1778653659065885952,DAY,eval_pallet09,plastic_standard_110x130x11,8,0.6445204019546509,short-face-front,short-face-front,True,False,False,True,PREDICTION_CACHE.keypoints_xy,True,True,0.1793752004552392,0.10511368395946089,9.660560454045994,0.12899941480490398,9.28805600669689
A3_GT_V2_KEYPOINT_ANNOTATIONS_REPLAY,1778653659065885952,DAY,eval_pallet09,plastic_standard_110x130x11,8,0.6445204019546509,short-face-front,short-face-front,True,False,True,False,GT-v2 keypoint_annotations.xy,True,True,3.5591396250592214e-08,2.0856521791563075e-08,0.0,3.547276547719541e-08,2.667767048217936e-07
A4_WRONG_OBJECT_DIMENSION_CONTROL,1778653659065885952,DAY,eval_pallet09,plastic_standard_110x130x11,8,0.6445204019546509,short-face-front,long-face-front,False,False,False,False,PREDICTION_CACHE.keypoints_xy,True,True,1.867762430103063,1.0945068732519634,3.4519269990580037,1.8674287515058026,2.3273120854443907
