arm,stem,detected,fixed_px,c4_px,best_deg,n_vis,err_0,err_90,err_180,err_270
F1,capture_20260902_kimjihoon_manual_gt__004849,1,2.2246897305368876,2.2246897305368876,0,9,2.2246897305368876,131.70767836301084,163.1061985276423,129.43617985089605
F1,capture_20260902_kimjihoon_manual_gt__004969,1,2.971830907651271,2.971830907651271,0,9,2.971830907651271,185.73767741269256,237.39062007844547,185.5144573136492
F1,capture_20260902_kimjihoon_manual_gt__005089,1,3.8078440170455172,3.8078440170455172,0,9,3.8078440170455172,233.98694739805381,307.72603001453047,233.71018183856066
F1,capture_20260902_kimjihoon_manual_gt__005209,1,4.249081528202125,4.249081528202125,0,9,4.249081528202125,267.4001024433315,356.30863595296705,266.5878308440079
F1,capture_20260902_kimjihoon_manual_gt__005329,1,77.72781193140423,2.133545069759315,270,9,77.72781193140423,135.25809884938843,79.98834764743296,2.133545069759315
F1,capture_20260902_kimjihoon_manual_gt__005449,1,2.966962609089772,2.966962609089772,0,9,2.966962609089772,99.4552811713698,169.66376290853287,102.40199439516192
F1,capture_20260902_kimjihoon_manual_gt__005569,1,106.28603363891196,1.4557477207130889,270,9,106.28603363891196,178.67294004500755,105.36255101771046,1.4557477207130889
F1,capture_20260902_kimjihoon_manual_gt__005689,1,1.5471858331466573,1.5471858331466573,0,9,1.5471858331466573,128.2687240872036,208.2025782173156,127.41441759981474
F1,capture_20260902_kimjihoon_manual_gt__005809,1,154.60279018589503,1.3073312003530508,270,9,154.60279018589503,246.45140615991573,153.615541906439,1.3073312003530508
F1,capture_20260902_kimjihoon_manual_gt__005929,1,202.36082758089694,1.8016294142178018,270,9,202.36082758089694,311.1387190356231,202.51891382698463,1.8016294142178018
F1,capture_20260902_kimjihoon_manual_gt__006049,1,239.80889897605599,5.915166742179089,270,9,239.80889897605599,360.7141686440377,245.8422099266058,5.915166742179089
F1,capture_20260902_kimjihoon_manual_gt__006169,1,263.4176790576687,3.6541379275308867,270,9,263.4176790576687,388.0050327343662,264.67918841951206,3.6541379275308867
F1,capture_20260902_kimjihoon_manual_gt__006329,1,1.8147544446841077,1.8147544446841077,0,9,1.8147544446841077,77.17548310948533,84.54942923418272,78.91830464776116
F1,capture_20260902_kimjihoon_manual_gt__006449,1,1.103450529766661,1.103450529766661,0,9,1.103450529766661,80.46713694851977,87.02114685168911,79.68267566712325
F1,capture_20260902_kimjihoon_manual_gt__006569,1,1.8253990587851814,1.8253990587851814,0,9,1.8253990587851814,85.4017326004312,94.66740960265062,86.7140358984613
F1,capture_20260902_kimjihoon_manual_gt__006689,1,1.9307731059359017,1.9307731059359017,0,9,1.9307731059359017,91.75258290672771,101.31271605029762,92.64606999384426
F1,capture_20260902_kimjihoon_manual_gt__006809,1,1.4405623804258978,1.4405623804258978,0,9,1.4405623804258978,95.79828725924114,106.21705765537438,97.2258412779916
F1,capture_20260902_kimjihoon_manual_gt__006929,1,3.680546272390043,3.680546272390043,0,9,3.680546272390043,139.31598334363701,154.65882577063147,135.07015199115642
F1,capture_20260902_kimjihoon_manual_gt__007049,1,2.304228589290642,2.304228589290642,0,9,2.304228589290642,148.34624142523217,167.68365632131366,145.60753970747615
F1,capture_20260902_kimjihoon_manual_gt__007169,1,4.263198629444756,4.263198629444756,0,9,4.263198629444756,206.00554241105354,246.28918693093652,206.22102085828206
F1,capture_20260902_kimjihoon_manual_gt__007289,1,3.053071452810628,3.053071452810628,0,9,3.053071452810628,210.62637843688896,250.0715088705509,208.46022564675218
F1,capture_20260902_kimjihoon_manual_gt__007409,1,8.884329154894164,8.884329154894164,0,9,8.884329154894164,286.10793948067777,356.88907103262443,284.3251096930108
F1,capture_20260902_kimjihoon_manual_gt__007529,1,4.6069927248560045,4.6069927248560045,0,9,4.6069927248560045,240.91624871948397,291.8544734773204,237.05947918492328
F1,capture_20260902_kimjihoon_manual_gt__007649,1,80.28377680195737,1.4342993059636344,270,9,80.28377680195737,139.12320538710412,81.86386492437819,1.4342993059636344
F1,capture_20260902_kimjihoon_manual_gt__007769,1,1.6578818857335484,1.6578818857335484,0,9,1.6578818857335484,83.10717616399556,140.74163953098935,81.60717276056398
F1,capture_20260902_kimjihoon_manual_gt__007889,1,118.36188075286424,1.3055858745645024,270,9,118.36188075286424,194.95245071405262,118.44603469555015,1.3055858745645024
F1,capture_20260902_kimjihoon_manual_gt__008009,1,1.5711891530405315,1.5711891530405315,0,9,1.5711891530405315,120.37759013026104,197.6224135161987,120.69910804754856
F1,capture_20260902_kimjihoon_manual_gt__008129,1,1.583343962547032,1.583343962547032,0,9,1.583343962547032,130.05955475017493,211.87541500589336,130.28775903962116
F1,capture_20260902_kimjihoon_manual_gt__008249,1,185.16636906793184,1.195949205574711,270,9,185.16636906793184,288.19491760806665,184.59233189188828,1.195949205574711
F1,capture_20260902_kimjihoon_manual_gt__008369,1,249.90600808622418,3.8957591310366615,270,9,249.90600808622418,372.48871438729566,253.03937418281637,3.8957591310366615
F1,capture_20260902_kimjihoon_manual_gt__008489,1,239.1408460614856,3.5642945126228236,270,9,239.1408460614856,358.0009509859615,240.76372549007777,3.5642945126228236
F1,capture_20260902_kimjihoon_manual_gt__008609,1,241.88126543334303,3.3250178482911004,270,9,241.88126543334303,362.8822465772435,244.51312697716736,3.3250178482911004
F1,capture_20260902_manual_gt__008663,1,231.83651934821546,3.400094641988063,270,9,231.83651934821546,347.22882433435973,229.81571711235438,3.400094641988063
F1,capture_20260902_manual_gt__009083,1,7.559266831403728,7.559266831403728,0,9,7.559266831403728,158.05242208819885,175.36280780605358,151.7222076944759
F1,capture_20260902_manual_gt__009263,1,1.8737634451776495,1.8737634451776495,0,9,1.8737634451776495,197.57103658490735,234.6138221720001,197.9864456887973
F1,capture_20260902_manual_gt__010343,1,5.965942079337979,5.965942079337979,0,9,5.965942079337979,220.05508330750462,331.96174831943995,216.80323952945136
F1,capture_20260902_manual_gt__010523,1,277.7826719970636,2.609623839354347,270,9,277.7826719970636,407.1706783778051,278.69381735523007,2.609623839354347
F1,capture_20260902_manual_gt__011123,1,3.131038891189373,3.131038891189373,0,9,3.131038891189373,136.58604588356312,150.91599930791756,134.1812177193925
F1,capture_20260902_manual_gt__011393,1,3.530538782790586,3.530538782790586,0,9,3.530538782790586,220.6782839433539,261.83221578236885,218.5551994803595
F1,capture_20260902_manual_gt__013883,1,5.164646382835313,5.164646382835313,0,9,5.164646382835313,136.94733982064054,212.06644314440894,138.37153668679335
F1,capture_20260902_manual_gt__014063,1,3.0196455273155487,3.0196455273155487,0,9,3.0196455273155487,145.78474088479348,193.78520792235537,143.21530756187346
F1,forklift_v4_173507_manual_gt__000000,1,2.9920096399930824,2.9920096399930824,0,9,2.9920096399930824,67.26827672743643,118.08242656762474,69.68337968858823
F1,forklift_v4_173507_manual_gt__001560,1,2.0996696124817507,2.0996696124817507,0,9,2.0996696124817507,136.52625925023347,219.3180088674175,135.5494344843136
F1,forklift_v4_173507_manual_gt__002370,1,1.9299781846134043,1.9299781846134043,0,9,1.9299781846134043,141.7973396033672,231.29974739402516,142.7618478019626
F1,forklift_v4_173507_manual_gt__003690,1,2.560872750558607,2.560872750558607,0,9,2.560872750558607,68.42310578547591,117.67384454268566,66.07394303125133
F1,forklift_v4_174126_manual_gt__000000,1,2.8504938628337504,2.8504938628337504,0,9,2.8504938628337504,68.40967837579522,118.15174496782915,65.8450701561716
F1,forklift_v4_174342_manual_gt__000000,1,2.354616798130826,2.354616798130826,0,9,2.354616798130826,76.40870815101057,128.90563259521718,74.49708477350067
F1,forklift_v4_174342_manual_gt__000930,1,1.8905551583934483,1.8905551583934483,0,9,1.8905551583934483,121.00961510284894,197.86530766007897,120.68858359991931
F1,forklift_v4_174342_manual_gt__001980,1,1.840660985363878,1.840660985363878,0,9,1.840660985363878,154.50650408804148,243.85310556207776,153.14776773617953
F1,forklift_v4_174925_manual_gt__000000,1,68.03793931221428,2.0771949628565505,270,9,68.03793931221428,117.59237540982174,67.73189720613207,2.0771949628565505
F1,forklift_v4_174925_manual_gt__000270,1,3.9199652528039013,3.9199652528039013,0,9,3.9199652528039013,70.3327529070339,117.90759206862877,65.99117840386481
F1,forklift_v4_174925_manual_gt__000690,1,1.6520227874591202,1.6520227874591202,0,9,1.6520227874591202,67.20926694087817,117.29528475436081,67.71689214997451
F1,forklift_v4_174925_manual_gt__000930,1,2.039892945891866,2.039892945891866,0,9,2.039892945891866,95.03742542394335,161.88527438608804,97.08519988068458
F1,forklift_v4_174925_manual_gt__001320,1,3.5295039682588545,3.5295039682588545,0,9,3.5295039682588545,174.45941941526294,269.41387920144876,170.96167447022825
F1,forklift_v4_174925_manual_gt__001770,1,197.0881574383996,3.580583392455189,270,9,197.0881574383996,304.375012625893,200.63582369618442,3.580583392455189
F1,forklift_v4_20260903_190408_manual_gt__000000,1,2.1353353694773447,2.1353353694773447,0,9,2.1353353694773447,80.18306562956656,139.4457362929309,82.65388980762513
F1,forklift_v4_20260903_190408_manual_gt__000360,1,0.48365598233319496,0.48365598233319496,0,9,0.48365598233319496,82.76833550033105,141.57477931295722,82.9566024566607
F1,forklift_v4_20260903_190408_manual_gt__000420,1,1.3285781213203256,1.3285781213203256,0,9,1.3285781213203256,82.87204937656499,141.80389792885128,83.34779606516834
F1,forklift_v4_20260903_190408_manual_gt__000660,1,1.2858659589957235,1.2858659589957235,0,9,1.2858659589957235,85.48514480664348,145.98358885802944,87.08189768243523
F1,forklift_v4_20260903_190408_manual_gt__000720,1,1.4072902117148276,1.4072902117148276,0,9,1.4072902117148276,86.60441190604519,145.69074660946427,86.06285050504492
F1,forklift_v4_20260903_190743_manual_gt__000000,1,1.419603415855856,1.419603415855856,0,9,1.419603415855856,89.11997371248252,152.03278896942274,90.72581919262133
F1,forklift_v4_20260903_190743_manual_gt__000090,1,3.3281039488458513,3.3281039488458513,0,9,3.3281039488458513,95.63304399067653,164.5242761631215,97.55079057557596
F1,forklift_v4_20260903_190743_manual_gt__000280,1,1.9534527592070994,1.9534527592070994,0,9,1.9534527592070994,94.86549554577708,163.31051757874403,97.09752748487723
F1,forklift_v4_20260903_192118_manual_gt__000020,1,3.6040855888605474,3.6040855888605474,0,9,3.6040855888605474,50.62716073163631,95.11750494562573,54.9024124113034
F1,forklift_v4_20260903_192254_manual_gt__000030,1,71.84760086099726,2.3231127521254984,270,9,71.84760086099726,121.37593197041207,69.775274206886,2.3231127521254984
F1,forklift_v4_20260904_102339_manual_gt__000000,1,2.2639757451684535,2.2639757451684535,0,9,2.2639757451684535,78.63730128903906,135.89898370533564,80.77634378286203
F1,forklift_v4_20260904_102339_manual_gt__000450,1,1.4350303168542167,1.4350303168542167,0,9,1.4350303168542167,75.159513837115,124.50742117231633,76.32691570723995
F1,forklift_v4_20260904_102504_manual_gt__000060,1,1.9998015851506021,1.9998015851506021,0,9,1.9998015851506021,75.38235032584402,123.19910172511985,73.94719192558846
F1,forklift_v4_20260904_103429_manual_gt__000000,1,75.35768951984883,2.6131349018454095,270,9,75.35768951984883,129.4122550678948,75.4001860744567,2.6131349018454095
F1,forklift_v4_20260904_103429_manual_gt__000930,1,1.3625531870860554,1.3625531870860554,0,9,1.3625531870860554,44.412665253033985,70.84775154056669,43.10397657503879
F1,forklift_v4_20260904_103429_manual_gt__001230,1,1.255042681803706,1.255042681803706,0,9,1.255042681803706,46.86117629061087,75.45938786237997,46.272421134064665
F1,forklift_v4_20260904_103739_manual_gt__000000,1,1.229338911552094,1.229338911552094,0,9,1.229338911552094,46.127455821936664,75.45060953160788,47.23108585616822
F1,forklift_v4_20260904_103739_manual_gt__000180,1,1.8854286577094876,1.8854286577094876,0,9,1.8854286577094876,92.56102819539042,151.28694761667822,94.70357100043977
F1,forklift_v4_20260904_103739_manual_gt__000360,1,1.527071483725474,1.527071483725474,0,9,1.527071483725474,95.19635208517437,157.17712762904773,96.86844659645486
F1,forklift_v4_20260904_103739_manual_gt__000540,1,1.8985536996486043,1.8985536996486043,0,9,1.8985536996486043,101.83552431479175,171.7575554500578,103.33472851185554
F1,forklift_v4_20260904_103739_manual_gt__000720,1,1.0013871481641272,1.0013871481641272,0,9,1.0013871481641272,99.81529403462667,165.53517091726908,100.25277115877401
F1,forklift_v4_20260904_104212_manual_gt__000030,1,2.292621889575145,2.292621889575145,0,9,2.292621889575145,62.1665730352883,101.2360503721108,64.43017737431559
F1,forklift_v4_20260904_104212_manual_gt__000270,1,2.714610390478462,2.714610390478462,0,9,2.714610390478462,93.05187207961256,152.45911427573742,96.329624023562
F1,forklift_v4_20260904_105241_manual_gt__000000,1,0.7598561488624405,0.7598561488624405,0,9,0.7598561488624405,75.01909219462178,116.41799876471302,74.88175345534444
F1,forklift_v4_20260904_105508_manual_gt__000000,1,66.76663442615748,1.1081343894322115,270,9,66.76663442615748,116.00067976515655,67.32461579309883,1.1081343894322115
F1,forklift_v4_20260904_105615_manual_gt__000000,1,3.6042900724562816,3.6042900724562816,0,9,3.6042900724562816,60.767898285633656,110.4635091773742,64.91781837022417
F1,forklift_v4_20260904_142318_manual_gt__000000,1,57.4753429602728,1.6716747530066343,270,9,57.4753429602728,96.08476756841942,55.558043530712936,1.6716747530066343
F1,forklift_v4_20260904_142318_manual_gt__001050,1,85.48034377580461,1.900836766560615,270,9,85.48034377580461,141.88130709621905,86.38500120918621,1.900836766560615
F1,forklift_v4_20260904_142318_manual_gt__001260,1,86.14438914398406,2.493141050315928,270,9,86.14438914398406,142.20461506691282,86.17995895241599,2.493141050315928
F1,forklift_v4_20260904_142318_manual_gt__001530,1,85.19359329860805,2.6899130854859794,270,9,85.19359329860805,142.37200119412483,87.48085152741542,2.6899130854859794
F1,forklift_v4_20260904_142318_manual_gt__001710,1,85.34835542784921,0.687949903360314,270,9,85.34835542784921,141.0727834881751,85.03854422709227,0.687949903360314
F1,forklift_v4_20260904_142318_manual_gt__002250,1,85.9743773932793,2.9904633488473285,270,9,85.9743773932793,143.19393460628274,86.40539851901922,2.9904633488473285
F1,forklift_v4_20260904_142318_manual_gt__002640,1,85.17143211000524,1.8539976966382372,270,9,85.17143211000524,141.5177905559842,85.9852904738377,1.8539976966382372
F1,forklift_v4_20260904_142318_manual_gt__002880,1,85.0723165084515,1.7673143133286013,270,9,85.0723165084515,140.958019830168,85.60383775431687,1.7673143133286013
F1,forklift_v4_20260904_142318_manual_gt__003120,1,85.5138789883518,1.774933540129693,270,9,85.5138789883518,141.61630064369763,86.36882579602415,1.774933540129693
F1,forklift_v4_20260904_142318_manual_gt__003385,1,86.84095350604825,2.0496890358259328,270,9,86.84095350604825,142.02227397423965,85.38467248045863,2.0496890358259328
F1,forklift_v4_20260904_142318_manual_gt__005095,1,86.62374657218501,1.6264667094500913,270,9,86.62374657218501,142.97374667996166,86.29684911864642,1.6264667094500913
F1,forklift_v4_20260904_142958_manual_gt__000010,1,87.68092994978487,1.7913661961227945,270,9,87.68092994978487,145.04308789417345,88.67263234683344,1.7913661961227945
F1,forklift_v4_20260904_142958_manual_gt__000190,1,104.62911044592886,2.1245406614932794,270,9,104.62911044592886,172.60324937891744,104.99909251453202,2.1245406614932794
F1,forklift_v4_20260904_144221_manual_gt__000006,1,104.46600263305893,2.019198408875067,270,9,104.46600263305893,172.91276047160633,105.06989169013656,2.019198408875067
F1,forklift_v4_20260904_144614_manual_gt__000014,1,69.9877499990683,1.2265921361894003,270,9,69.9877499990683,112.542699188504,68.7920850504471,1.2265921361894003
F1,forklift_v4_20260904_144614_manual_gt__000194,1,69.41892642056831,1.166215906735032,270,9,69.41892642056831,112.2377574769863,68.64924841765955,1.166215906735032
F1,forklift_v4_20260904_144614_manual_gt__000374,1,69.55348442800964,1.2911512175839235,270,9,69.55348442800964,112.01216104444018,68.50721402524829,1.2911512175839235
F1,forklift_v4_20260904_144733_manual_gt__000006,1,66.40699838824544,2.465246457672068,270,9,66.40699838824544,112.84130004274954,63.135121595504266,2.465246457672068
F1,forklift_v4_20260904_144733_manual_gt__000186,1,102.40669587585765,1.9476789139864945,270,9,102.40669587585765,170.12342651253908,101.66398795626128,1.9476789139864945
F1,forklift_v4_20260904_144733_manual_gt__000366,1,104.07593163246774,2.084616049150881,270,9,104.07593163246774,173.2209710325892,103.82298110640775,2.084616049150881
F1,forklift_v4_20260904_144733_manual_gt__000546,1,213.41017507116965,2.9660424244867776,270,9,213.41017507116965,324.42075057856147,216.68819244213793,2.9660424244867776
F1,forklift_v4_20260904_144733_manual_gt__000726,1,2.347196088460544,2.347196088460544,0,9,2.347196088460544,214.69201478120883,322.53845562630227,214.05939581080557
F1,forklift_v4_20260904_144733_manual_gt__000906,1,2.2116975463589994,2.2116975463589994,0,9,2.2116975463589994,215.22334918123846,322.3832637421263,213.04334216337787
F1,forklift_v4_20260904_144733_manual_gt__001086,1,2.0402349715727275,2.0402349715727275,0,9,2.0402349715727275,214.2436649794837,322.5423443784328,214.1132764082174
F1,forklift_v4_20260904_144733_manual_gt__001266,1,2.4793679691772117,2.4793679691772117,0,9,2.4793679691772117,213.5396381014344,322.3138508770227,214.52242631635124
F1,forklift_v4_20260904_144733_manual_gt__001446,1,2.6075996642677355,2.6075996642677355,0,9,2.6075996642677355,214.75349616877912,322.25315377099855,213.0669542898306
F1,forklift_v4_20260904_144733_manual_gt__001626,1,2.25100604463236,2.25100604463236,0,9,2.25100604463236,213.93822830537567,321.32913406196417,212.5242178306806
F1,forklift_v4_20260904_144733_manual_gt__001806,1,1.9796978133993453,1.9796978133993453,0,9,1.9796978133993453,214.3797040752911,322.46304101161815,214.00298219826777
F1,forklift_v4_20260904_145924_manual_gt__000009,1,80.8973951171994,1.698503852817855,270,9,80.8973951171994,138.6965710173478,80.28351380701773,1.698503852817855
F1,forklift_v4_20260904_145924_manual_gt__000189,1,101.57831725298257,1.945866466506837,270,9,101.57831725298257,168.708464204794,100.06648158342733,1.945866466506837
F1,forklift_v4_20260904_145924_manual_gt__000369,1,140.22302411932543,2.234037317190397,270,9,140.22302411932543,224.26801432913763,139.9283617132618,2.234037317190397
F1,forklift_v4_20260904_145924_manual_gt__000549,1,139.83548851575463,1.2892935379377153,270,9,139.83548851575463,223.75388042038253,139.40100578570394,1.2892935379377153
F1,forklift_v4_20260904_145924_manual_gt__000729,1,139.58346250557983,1.4115149252055152,270,9,139.58346250557983,223.85404321290787,139.4475453742018,1.4115149252055152
F1,forklift_v4_20260904_145924_manual_gt__000909,1,139.16641085078825,1.7433133849363136,270,9,139.16641085078825,223.0958929001627,138.92850373810631,1.7433133849363136
F1,forklift_v4_20260904_145924_manual_gt__001089,1,139.48143032010168,1.5383197335632655,270,9,139.48143032010168,223.14989184098573,139.04002562923017,1.5383197335632655
F1,forklift_v4_20260904_145924_manual_gt__001569,1,2.535596084585224,2.535596084585224,0,9,2.535596084585224,216.9913496984811,327.19562521600244,218.244811843938
F1,forklift_v4_20260904_145924_manual_gt__002049,1,1.9953933533504689,1.9953933533504689,0,9,1.9953933533504689,167.99366462817397,261.67120481625193,167.9622932101428
F1,forklift_v4_20260904_145924_manual_gt__002229,1,2.3922910984255363,2.3922910984255363,0,9,2.3922910984255363,167.99274238310477,262.36937841185903,168.524349260195
F1,forklift_v4_20260904_150335_manual_gt__000025,1,1.8809602742021008,1.8809602742021008,0,9,1.8809602742021008,90.56856083747478,155.4217687102319,93.04472993311765
F1,forklift_v4_20260904_150335_manual_gt__000205,1,1.859934602477226,1.859934602477226,0,9,1.859934602477226,131.5881444567651,214.87997334920067,132.65931307067757
F1,forklift_v4_20260904_150816_manual_gt__000011,1,72.14512031893757,1.0173016401763941,270,9,72.14512031893757,108.22588508830044,71.43270589711932,1.0173016401763941
F1,forklift_v4_20260904_150944_manual_gt__000002,1,1.9916754267113805,1.9916754267113805,0,9,1.9916754267113805,68.21320342203553,118.04530537239832,67.91559601716637
F1,forklift_v4_20260904_150944_manual_gt__000182,1,90.39831488399767,2.35784704127427,270,9,90.39831488399767,152.87072968998797,90.42665970394482,2.35784704127427
F1,forklift_v4_20260904_150944_manual_gt__000362,1,89.14332967750254,1.7761228467632484,270,9,89.14332967750254,151.81762426255546,90.29132150736167,1.7761228467632484
F1,forklift_v4_20260904_150944_manual_gt__000542,1,89.77980495712927,1.825720754978908,270,9,89.77980495712927,152.13823809265918,89.93151562844224,1.825720754978908
F1,forklift_v4_20260904_captured_manual_gt__014578,1,90.51769878033133,2.971199684314955,270,9,90.51769878033133,152.23275166446334,89.8371274480429,2.971199684314955
F1,forklift_v4_20260904_captured_manual_gt__015088,1,2.6316260776304587,2.6316260776304587,0,9,2.6316260776304587,102.10869932297484,125.1985866826984,101.69881111222108
F1,forklift_v4_20260904_captured_manual_gt__015358,1,104.14167025048863,2.0744861733644493,270,9,104.14167025048863,147.6377809484654,106.61595216498648,2.0744861733644493
F1,forklift_v4_20260904_captured_manual_gt__015988,1,100.29483839072577,1.8917173250242914,270,9,100.29483839072577,167.81748559760615,99.90533417865082,1.8917173250242914
F1,forklift_v4_20260904_captured_manual_gt__016318,1,4.425965994065359,4.425965994065359,0,9,4.425965994065359,104.77832416913195,165.65764729576966,103.67982104932283
F1,forklift_v4_20260904_captured_manual_gt__016618,1,2.015931465248668,2.015931465248668,0,9,2.015931465248668,103.58851303835598,166.98975941625008,104.27760160249564
F1,forklift_v4_20260904_captured_manual_gt__016798,1,2.4190155926047527,2.4190155926047527,0,9,2.4190155926047527,120.71644935378865,136.11685432621545,119.24129591159097
F1,forklift_v4_20260904_captured_manual_gt__017098,1,2.4501862562310146,2.4501862562310146,0,9,2.4501862562310146,114.67861936276917,142.1586443477653,113.07999910834288
F1,forklift_v4_20260904_captured_manual_gt__017428,1,105.8321225630329,2.1560574300598265,270,9,105.8321225630329,159.04314592765354,108.34402619060013,2.1560574300598265
F1,forklift_v4_20260904_captured_manual_gt__017968,1,2.218586663403807,2.218586663403807,0,9,2.218586663403807,105.45537268177587,148.96402880210178,107.20376556353955
F1,forklift_v4_20260904_captured_manual_gt__018448,1,2.615919970534349,2.615919970534349,0,9,2.615919970534349,115.84643036057163,131.64950818555133,113.18923795623921
F1,forklift_v4_20260904_captured_manual_gt__019348,1,95.12902535193746,1.810001953647741,270,9,95.12902535193746,141.8212228528813,96.22657781437734,1.810001953647741
F2,capture_20260902_kimjihoon_manual_gt__002689,1,1.445457041373634,1.445457041373634,0,9,1.445457041373634,87.58699803263825,94.37150592722787,86.95989809507873
F2,capture_20260902_kimjihoon_manual_gt__002809,1,2.3224167704284744,2.3224167704284744,0,9,2.3224167704284744,87.48341205557011,93.50879409601983,86.61995339189082
F2,capture_20260902_kimjihoon_manual_gt__002929,1,2.214204535508218,2.214204535508218,0,9,2.214204535508218,85.27536412961452,90.53686561104013,82.67789826645713
F2,capture_20260902_kimjihoon_manual_gt__003129,1,3.176338824537341,3.176338824537341,0,9,3.176338824537341,186.6594799787855,216.85489211849892,184.31839314965202
F2,capture_20260902_kimjihoon_manual_gt__003249,0,nan,nan,-1,7,,,,
F2,capture_20260902_kimjihoon_manual_gt__003369,1,3.3613061425810318,3.3613061425810318,0,9,3.3613061425810318,122.93330062063517,148.7355315387564,123.21088620311275
F2,capture_20260902_kimjihoon_manual_gt__003489,1,1.6232125702751998,1.6232125702751998,0,9,1.6232125702751998,82.46653015215509,143.38649782992604,83.19303194872272
F2,capture_20260902_kimjihoon_manual_gt__003609,1,1.8124372049208057,1.8124372049208057,0,9,1.8124372049208057,80.42671828682234,142.0905622327481,82.63754170501926
F2,capture_20260902_kimjihoon_manual_gt__003729,1,3.0712635213048385,3.0712635213048385,0,9,3.0712635213048385,146.7344470637637,237.55357331786172,147.53122932890068
F2,capture_20260902_kimjihoon_manual_gt__003849,1,4.227096898297872,4.227096898297872,0,9,4.227096898297872,270.1071280326893,396.27389953784143,266.2412038440579
F2,capture_20260902_kimjihoon_manual_gt__004009,1,3.8030158074630425,3.8030158074630425,0,9,3.8030158074630425,180.66650447032828,283.32231009492216,179.51961637405404
F2,capture_20260902_kimjihoon_manual_gt__004129,1,3.978019628076394,3.978019628076394,0,9,3.978019628076394,136.67852140741917,222.1542595040055,135.02368699624395
F2,capture_20260902_kimjihoon_manual_gt__004249,1,3.8895049785941893,3.8895049785941893,0,9,3.8895049785941893,109.70872085766557,183.78955910433623,106.86821370038766
F2,capture_20260902_kimjihoon_manual_gt__004369,1,2.5304559522132837,2.5304559522132837,0,9,2.5304559522132837,93.53908336263478,162.63047695416415,95.76859093398667
F2,capture_20260902_kimjihoon_manual_gt__004489,1,2.9265401230903683,2.9265401230903683,0,9,2.9265401230903683,75.15098630457622,134.00915760059,78.97270977323393
F2,capture_20260902_kimjihoon_manual_gt__004609,1,65.45360451014906,1.6920256684993664,270,9,65.45360451014906,115.59893822832727,66.80316549706093,1.6920256684993664
F2,capture_20260902_kimjihoon_manual_gt__004729,1,68.99567256954441,3.1909997295946715,270,9,68.99567256954441,122.77513296331719,73.5766182492881,3.1909997295946715
F2,capture_20260902_kimjihoon_manual_gt__004849,1,4.898870977917479,4.898870977917479,0,9,4.898870977917479,126.26315113112426,163.86155440152785,130.41328367156393
F2,capture_20260902_kimjihoon_manual_gt__004969,1,4.2691714223583,4.2691714223583,0,9,4.2691714223583,183.18212784701552,237.35892067192052,185.78205072953995
F2,capture_20260902_kimjihoon_manual_gt__005089,1,4.274246220031771,4.274246220031771,0,9,4.274246220031771,233.53036922966263,308.33332931516986,234.53936802260634
F2,capture_20260902_kimjihoon_manual_gt__005209,1,3.8455456027215384,3.8455456027215384,0,9,3.8455456027215384,268.97150551622684,358.35117213689904,267.92604866483265
F2,capture_20260902_kimjihoon_manual_gt__005329,1,76.85030089531173,4.220893166934331,270,9,76.85030089531173,135.57156186280923,80.53157457486331,4.220893166934331
F2,capture_20260902_kimjihoon_manual_gt__005449,1,5.320581038299749,5.320581038299749,0,9,5.320581038299749,98.41030948329798,171.52510423387798,105.03269513247675
F2,capture_20260902_kimjihoon_manual_gt__005569,1,104.3947739485522,3.450756406026675,270,9,104.3947739485522,176.41075754905864,105.08616732119776,3.450756406026675
F2,capture_20260902_kimjihoon_manual_gt__005689,1,3.3478952663689374,3.3478952663689374,0,9,3.3478952663689374,126.64663535117035,208.6249717455793,126.97666377210547
F2,capture_20260902_kimjihoon_manual_gt__005809,1,4.19971345430211,4.19971345430211,0,9,4.19971345430211,153.4256677072573,246.99752496124225,152.5461327436855
F2,capture_20260902_kimjihoon_manual_gt__005929,1,5.5533616199666,5.5533616199666,0,9,5.5533616199666,201.83366997699187,309.3937492731246,198.06916099112595
F2,capture_20260902_kimjihoon_manual_gt__006049,1,6.333211114700465,6.333211114700465,0,9,6.333211114700465,241.62359418008074,360.9347669355626,241.10232810698147
F2,capture_20260902_kimjihoon_manual_gt__006169,1,8.715122544185654,8.715122544185654,0,9,8.715122544185654,268.1546955743759,391.56758772806813,261.5017908523911
F2,capture_20260902_kimjihoon_manual_gt__006329,1,0.7823388002993803,0.7823388002993803,0,9,0.7823388002993803,77.69183775393093,83.7584083856172,77.56953000089618
F2,capture_20260902_kimjihoon_manual_gt__006449,1,2.0772702430787717,2.0772702430787717,0,9,2.0772702430787717,79.89709347782116,86.47565719610529,79.52682576312641
F2,capture_20260902_kimjihoon_manual_gt__006569,1,1.578538763951568,1.578538763951568,0,9,1.578538763951568,87.81578506429264,95.22478149933673,85.4191076874114
F2,capture_20260902_kimjihoon_manual_gt__006689,1,2.4950546098238573,2.4950546098238573,0,9,2.4950546098238573,91.99516707059442,101.09363244975775,91.86104275086396
F2,capture_20260902_kimjihoon_manual_gt__006809,1,1.5541700934258234,1.5541700934258234,0,9,1.5541700934258234,96.88759146959524,106.04424953449103,96.21091120644469
F2,capture_20260902_kimjihoon_manual_gt__006929,1,2.470238405130794,2.470238405130794,0,9,2.470238405130794,137.48014570030446,154.24976682395038,135.9866856066935
