epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
262,18731.6,0.44269,0.79376,0.29407,0.89924,0.97629,0.9795,0.98709,0.90364,0.97629,0.9795,0.98709,0.85977,0.47526,0.59547,0.30021,0.92699,0.000690521,0.000690521,0.000690521
263,18814.6,0.43377,0.73014,0.29321,0.90867,0.98348,0.97727,0.98816,0.89876,0.98348,0.97727,0.98816,0.86217,0.43162,0.58449,0.30095,0.8904,0.000687692,0.000687692,0.000687692
264,18897.6,0.4445,0.76957,0.28956,0.90344,0.98023,0.96888,0.98773,0.90415,0.98023,0.96888,0.98773,0.85575,0.4206,0.6016,0.29508,0.88636,0.000684863,0.000684863,0.000684863
265,18980.9,0.43221,0.74677,0.29524,0.90434,0.97147,0.97039,0.98796,0.90162,0.97147,0.97039,0.98796,0.86223,0.43907,0.61214,0.30817,0.89436,0.000682033,0.000682033,0.000682033
266,19064.3,0.44017,0.76312,0.29084,0.90636,0.97433,0.971,0.98646,0.89575,0.97433,0.971,0.98646,0.84824,0.41669,0.62611,0.30205,0.88444,0.000679204,0.000679204,0.000679204
267,19147.5,0.42815,0.75154,0.28653,0.89749,0.97403,0.97317,0.98604,0.91583,0.97403,0.97317,0.98604,0.85024,0.42093,0.61927,0.31558,0.8809,0.000676374,0.000676374,0.000676374
268,19231.4,0.42934,0.72834,0.2902,0.89791,0.97697,0.9752,0.988,0.90983,0.97697,0.9752,0.988,0.86449,0.42037,0.62167,0.30212,0.88558,0.000673545,0.000673545,0.000673545
269,19315,0.42594,0.74878,0.28995,0.89657,0.97536,0.9795,0.98713,0.91867,0.97536,0.9795,0.98713,0.86307,0.43765,0.66254,0.3032,0.88273,0.000670715,0.000670715,0.000670715
270,19398.3,0.43383,0.77934,0.28856,0.89928,0.97492,0.9795,0.98614,0.89481,0.97492,0.9795,0.98614,0.86244,0.43466,0.74579,0.2957,0.87685,0.000667886,0.000667886,0.000667886
271,19481.6,0.43315,0.72379,0.284,0.90017,0.97653,0.97635,0.98759,0.90495,0.97653,0.97635,0.98759,0.86474,0.4435,0.64343,0.30548,0.88708,0.000665057,0.000665057,0.000665057
272,19565.6,0.43357,0.74489,0.2903,0.89995,0.97616,0.9795,0.9876,0.90161,0.97616,0.9795,0.9876,0.86416,0.44158,0.60446,0.31478,0.8947,0.000662227,0.000662227,0.000662227
273,19649.5,0.43251,0.74306,0.29024,0.89496,0.97125,0.97237,0.98786,0.91199,0.97125,0.97237,0.98786,0.86489,0.45123,0.59796,0.32098,0.89881,0.000659398,0.000659398,0.000659398
274,19732.8,0.43063,0.74362,0.28562,0.89993,0.97471,0.9748,0.98702,0.89996,0.97471,0.9748,0.98702,0.8625,0.44087,0.61989,0.31385,0.88761,0.000656568,0.000656568,0.000656568
275,19816.1,0.43262,0.74434,0.29083,0.898,0.97586,0.9748,0.98709,0.89079,0.97586,0.9748,0.98709,0.84773,0.44004,0.65464,0.31017,0.89431,0.000653739,0.000653739,0.000653739
276,19899.3,0.42431,0.73352,0.29175,0.89724,0.97191,0.9748,0.98679,0.91176,0.97191,0.9748,0.98679,0.8552,0.42639,0.61252,0.30352,0.89573,0.000650909,0.000650909,0.000650909
277,19982.5,0.43777,0.76249,0.29299,0.90261,0.97339,0.97876,0.98683,0.90743,0.97339,0.97876,0.98683,0.86137,0.42958,0.60214,0.32157,0.88812,0.00064808,0.00064808,0.00064808
278,20066,0.42683,0.75659,0.28997,0.89732,0.97225,0.98625,0.98634,0.91558,0.97225,0.98625,0.98634,0.85583,0.42024,0.60232,0.30609,0.88464,0.000645251,0.000645251,0.000645251
279,20149.8,0.44761,0.74681,0.3015,0.90247,0.92033,0.98345,0.98087,0.90248,0.92033,0.98345,0.98087,0.85019,0.41985,0.61966,0.33542,0.88789,0.000642421,0.000642421,0.000642421
280,20233.7,0.43768,0.74046,0.28838,0.90246,0.96765,0.96788,0.98753,0.90544,0.96765,0.96788,0.98753,0.84817,0.42167,0.59438,0.33716,0.88715,0.000639592,0.000639592,0.000639592
281,20316.9,0.42884,0.7375,0.28835,0.90315,0.97071,0.9705,0.98807,0.89697,0.97071,0.9705,0.98807,0.84808,0.44005,0.63466,0.32144,0.90113,0.000636762,0.000636762,0.000636762
282,20400,0.42757,0.74916,0.28862,0.90112,0.97248,0.97271,0.9878,0.9223,0.97248,0.97271,0.9878,0.85655,0.41429,0.60345,0.30224,0.88445,0.000633933,0.000633933,0.000633933
283,20483.8,0.43145,0.72566,0.28454,0.90099,0.97239,0.9748,0.98617,0.9201,0.97239,0.9748,0.98617,0.86652,0.40883,0.61202,0.30054,0.88893,0.000631104,0.000631104,0.000631104
284,20568.1,0.42569,0.74362,0.28012,0.89675,0.96836,0.97578,0.98685,0.92476,0.96836,0.97578,0.98685,0.86314,0.40637,0.59864,0.30404,0.8866,0.000628274,0.000628274,0.000628274
285,20652.1,0.42414,0.71096,0.28571,0.89454,0.95165,0.97475,0.98731,0.91864,0.95165,0.97475,0.98731,0.86315,0.42773,0.60553,0.29475,0.89839,0.000625445,0.000625445,0.000625445
286,20735.7,0.42975,0.73027,0.2854,0.89542,0.96877,0.96933,0.98608,0.90559,0.96877,0.96933,0.98608,0.85579,0.43502,0.60193,0.31037,0.907,0.000622615,0.000622615,0.000622615
287,20819,0.43308,0.73998,0.28353,0.9066,0.97061,0.96953,0.98624,0.90361,0.97061,0.96953,0.98624,0.85754,0.42985,0.62737,0.29917,0.9045,0.000619786,0.000619786,0.000619786
288,20902.2,0.42853,0.71017,0.28643,0.89663,0.97021,0.97545,0.98697,0.90836,0.97021,0.97545,0.98697,0.85648,0.42165,0.61723,0.30407,0.89714,0.000616956,0.000616956,0.000616956
289,20985.4,0.4346,0.78016,0.29055,0.89599,0.97358,0.9805,0.98738,0.89723,0.97358,0.9805,0.98738,0.85674,0.43109,0.59515,0.30009,0.89804,0.000614127,0.000614127,0.000614127
290,21069.2,0.42917,0.75461,0.27907,0.8974,0.9738,0.9795,0.98825,0.90853,0.9738,0.9795,0.98825,0.86487,0.42407,0.63691,0.31175,0.89348,0.000611298,0.000611298,0.000611298
291,21153.1,0.42759,0.71071,0.28531,0.9014,0.97353,0.9795,0.9871,0.91125,0.97353,0.9795,0.9871,0.8662,0.43257,0.6385,0.31707,0.8959,0.000608468,0.000608468,0.000608468
292,21236.6,0.43309,0.73284,0.2852,0.9024,0.97574,0.9787,0.98789,0.90815,0.97574,0.9787,0.98789,0.86633,0.44922,0.7061,0.31491,0.90303,0.000605639,0.000605639,0.000605639
293,21319.8,0.42079,0.72056,0.28052,0.89671,0.97528,0.97715,0.98809,0.89995,0.97528,0.97715,0.98809,0.85545,0.43444,0.63155,0.31579,0.9029,0.000602809,0.000602809,0.000602809
294,21403.3,0.42526,0.74586,0.29139,0.89916,0.97518,0.97746,0.98735,0.89649,0.97518,0.97746,0.98735,0.85423,0.45278,0.62547,0.328,0.92013,0.00059998,0.00059998,0.00059998
295,21487.3,0.42867,0.70775,0.28643,0.89724,0.97422,0.97627,0.98637,0.90539,0.97422,0.97627,0.98637,0.85812,0.44677,0.59942,0.32727,0.91601,0.000597151,0.000597151,0.000597151
296,21571.1,0.42346,0.72565,0.27559,0.89681,0.97074,0.97211,0.98717,0.90568,0.97074,0.97211,0.98717,0.85417,0.42965,0.61668,0.32081,0.90919,0.000594321,0.000594321,0.000594321
297,21654.6,0.41932,0.72154,0.27523,0.90141,0.96818,0.97305,0.9869,0.90088,0.96818,0.97305,0.9869,0.85559,0.41333,0.57677,0.32943,0.91754,0.000591492,0.000591492,0.000591492
298,21738,0.41822,0.7097,0.27708,0.89374,0.97423,0.97702,0.9859,0.90502,0.97423,0.97702,0.9859,0.84958,0.43722,0.5885,0.32452,0.94596,0.000588662,0.000588662,0.000588662
299,21821.2,0.41443,0.71401,0.27232,0.89428,0.97203,0.97414,0.98841,0.91718,0.97203,0.97414,0.98841,0.85977,0.43259,0.60484,0.30907,0.91443,0.000585833,0.000585833,0.000585833
300,21904.4,0.42441,0.74983,0.28022,0.8987,0.97282,0.97776,0.98811,0.91671,0.97282,0.97776,0.98811,0.87891,0.43937,0.57704,0.31572,0.9089,0.000583003,0.000583003,0.000583003
301,21988.3,0.41848,0.73515,0.27985,0.8943,0.96437,0.96895,0.98877,0.91104,0.96437,0.96895,0.98877,0.8719,0.43865,0.591,0.30333,0.90682,0.000580174,0.000580174,0.000580174
302,22072.4,0.41605,0.69102,0.27556,0.89104,0.97827,0.97306,0.98885,0.90171,0.97827,0.97306,0.98885,0.8578,0.44713,0.58951,0.30496,0.91338,0.000577345,0.000577345,0.000577345
303,22155.9,0.42225,0.74518,0.2778,0.89949,0.93407,0.98097,0.98263,0.90968,0.93407,0.98097,0.98263,0.86537,0.42835,0.59662,0.32272,0.91406,0.000574515,0.000574515,0.000574515
304,22239.4,0.41976,0.70756,0.28105,0.89575,0.93419,0.98021,0.98162,0.90372,0.93419,0.98021,0.98162,0.85596,0.43342,0.58209,0.31195,0.90931,0.000571686,0.000571686,0.000571686
305,22322.7,0.42238,0.74486,0.28021,0.89853,0.93301,0.97869,0.98132,0.89216,0.93301,0.97869,0.98132,0.85938,0.44318,0.61946,0.3108,0.90779,0.000568856,0.000568856,0.000568856
306,22406.7,0.42519,0.72288,0.28719,0.89478,0.9301,0.9748,0.98063,0.89973,0.9301,0.9748,0.98063,0.86042,0.4236,0.63344,0.31745,0.90272,0.000566027,0.000566027,0.000566027
307,22490.6,0.42344,0.73433,0.27606,0.89379,0.92805,0.97492,0.98018,0.89663,0.92805,0.97492,0.98018,0.85089,0.44185,0.60131,0.31523,0.90596,0.000563197,0.000563197,0.000563197
308,22573.8,0.41331,0.70895,0.27623,0.89422,0.93546,0.9726,0.9854,0.90096,0.93546,0.9726,0.9854,0.86868,0.45015,0.59256,0.3069,0.90739,0.000560368,0.000560368,0.000560368
309,22657.3,0.41448,0.69941,0.27684,0.89768,0.95883,0.97548,0.98597,0.90287,0.95883,0.97548,0.98597,0.86517,0.4409,0.59853,0.28227,0.89638,0.000557539,0.000557539,0.000557539
310,22740.6,0.42254,0.69849,0.28191,0.89705,0.96281,0.9795,0.98599,0.90226,0.96281,0.9795,0.98599,0.86001,0.44284,0.60215,0.28571,0.90055,0.000554709,0.000554709,0.000554709
311,22824.1,0.41968,0.71367,0.28305,0.89736,0.97761,0.97027,0.98625,0.91466,0.97761,0.97027,0.98625,0.85965,0.42222,0.58101,0.29369,0.91244,0.00055188,0.00055188,0.00055188
312,22907.6,0.4183,0.71296,0.28034,0.89702,0.97797,0.97563,0.986,0.90805,0.97797,0.97563,0.986,0.86129,0.42817,0.58815,0.29565,0.91049,0.00054905,0.00054905,0.00054905
313,22991.5,0.41822,0.72628,0.28133,0.89322,0.93006,0.9795,0.98053,0.90661,0.93006,0.9795,0.98053,0.85743,0.43103,0.61196,0.30112,0.91219,0.000546221,0.000546221,0.000546221
314,23075.1,0.41632,0.72427,0.27216,0.88981,0.9295,0.9795,0.97988,0.91684,0.9295,0.9795,0.97988,0.85359,0.42234,0.6102,0.29428,0.90549,0.000543392,0.000543392,0.000543392
315,23158.5,0.41235,0.69594,0.26601,0.89471,0.93685,0.9767,0.9863,0.92348,0.93685,0.9767,0.9863,0.8567,0.41144,0.61568,0.29069,0.89296,0.000540562,0.000540562,0.000540562
316,23242.1,0.41338,0.70097,0.27277,0.89371,0.95786,0.97561,0.98902,0.9347,0.95786,0.97561,0.98902,0.86769,0.414,0.6032,0.28115,0.89585,0.000537733,0.000537733,0.000537733
317,23326.2,0.4115,0.72056,0.27331,0.90124,0.96591,0.97737,0.98856,0.92721,0.96591,0.97737,0.98856,0.87812,0.42877,0.59864,0.29363,0.90118,0.000534903,0.000534903,0.000534903
318,23410.3,0.40181,0.71972,0.26541,0.89022,0.97657,0.97834,0.98771,0.92614,0.97657,0.97834,0.98771,0.87024,0.41293,0.60438,0.28283,0.89668,0.000532074,0.000532074,0.000532074
319,23493.6,0.4051,0.70176,0.26443,0.89013,0.93581,0.9785,0.98752,0.91653,0.93581,0.9785,0.98752,0.87069,0.41249,0.60145,0.27586,0.89361,0.000529244,0.000529244,0.000529244
320,23576.7,0.40941,0.7031,0.27107,0.89362,0.97158,0.97783,0.98723,0.91361,0.97158,0.97783,0.98723,0.86555,0.40512,0.59401,0.2804,0.88739,0.000526415,0.000526415,0.000526415
321,23660,0.41215,0.69591,0.27375,0.89211,0.93514,0.97827,0.98825,0.92596,0.93514,0.97827,0.98825,0.86723,0.40526,0.61292,0.27792,0.88903,0.000523586,0.000523586,0.000523586
322,23743.1,0.40691,0.73993,0.2705,0.89316,0.93573,0.97494,0.97659,0.91081,0.93573,0.97494,0.97659,0.85595,0.41883,0.60039,0.28219,0.89545,0.000520756,0.000520756,0.000520756
323,23826.7,0.40562,0.69083,0.26276,0.89158,0.9367,0.97448,0.9814,0.90212,0.9367,0.97448,0.9814,0.86185,0.41996,0.63649,0.28219,0.90136,0.000517927,0.000517927,0.000517927
324,23910.5,0.40799,0.70578,0.26717,0.89587,0.9357,0.97828,0.982,0.89804,0.9357,0.97828,0.982,0.85489,0.41711,0.65244,0.28584,0.89938,0.000515097,0.000515097,0.000515097
325,23994.3,0.41767,0.71973,0.27744,0.89649,0.97843,0.97093,0.98763,0.91339,0.97843,0.97093,0.98763,0.87151,0.41025,0.63038,0.29186,0.89669,0.000512268,0.000512268,0.000512268
326,24077.6,0.41156,0.69567,0.27297,0.89225,0.9775,0.97717,0.98816,0.90385,0.9775,0.97717,0.98816,0.86873,0.4063,0.59685,0.29466,0.89205,0.000509438,0.000509438,0.000509438
327,24160.6,0.42175,0.72641,0.27975,0.89639,0.96027,0.9812,0.98786,0.9062,0.96027,0.9812,0.98786,0.87535,0.39354,0.57812,0.28412,0.8893,0.000506609,0.000506609,0.000506609
328,24244.5,0.40938,0.7106,0.26678,0.8901,0.9605,0.97807,0.98879,0.92545,0.9605,0.97807,0.98879,0.87305,0.41918,0.60648,0.2928,0.89556,0.00050378,0.00050378,0.00050378
329,24328.3,0.41389,0.68897,0.26445,0.88994,0.96608,0.97762,0.98889,0.92991,0.96608,0.97762,0.98889,0.87602,0.40452,0.65311,0.28786,0.89733,0.00050095,0.00050095,0.00050095
330,24411.9,0.41276,0.71234,0.27371,0.89422,0.96472,0.9765,0.98857,0.9195,0.96472,0.9765,0.98857,0.87509,0.4194,0.6712,0.29777,0.90228,0.000498121,0.000498121,0.000498121
331,24495.2,0.41603,0.7019,0.27606,0.8897,0.95328,0.9763,0.9883,0.90496,0.95328,0.9763,0.9883,0.86304,0.43082,0.63808,0.30561,0.91049,0.000495291,0.000495291,0.000495291
332,24578.5,0.41127,0.69035,0.26886,0.88644,0.96256,0.97625,0.9891,0.91484,0.96256,0.97625,0.9891,0.86437,0.43312,0.66104,0.30164,0.90551,0.000492462,0.000492462,0.000492462
333,24661.8,0.39639,0.71149,0.26106,0.88819,0.96982,0.97656,0.98897,0.92786,0.96982,0.97656,0.98897,0.86718,0.41844,0.6364,0.30076,0.89393,0.000489633,0.000489633,0.000489633
334,24745.3,0.41379,0.73194,0.2784,0.8944,0.97434,0.9788,0.98772,0.92349,0.97434,0.9788,0.98772,0.86297,0.40561,0.63603,0.29336,0.8871,0.000486803,0.000486803,0.000486803
335,24829.3,0.40368,0.70913,0.26766,0.88733,0.97663,0.9795,0.98747,0.91811,0.97663,0.9795,0.98747,0.86125,0.39242,0.62578,0.27742,0.88032,0.000483974,0.000483974,0.000483974
336,24913.2,0.41256,0.74156,0.27023,0.88979,0.97602,0.97757,0.98799,0.91301,0.97602,0.97757,0.98799,0.85998,0.40335,0.62975,0.28669,0.88616,0.000481144,0.000481144,0.000481144
337,24996.8,0.40822,0.71118,0.26541,0.89326,0.97563,0.97823,0.98915,0.91035,0.97563,0.97823,0.98915,0.86188,0.40322,0.65667,0.29785,0.893,0.000478315,0.000478315,0.000478315
338,25080.2,0.40491,0.70902,0.26997,0.89029,0.97428,0.97716,0.98797,0.91464,0.97428,0.97716,0.98797,0.85682,0.39757,0.64592,0.30719,0.89323,0.000475485,0.000475485,0.000475485
339,25164,0.40521,0.71393,0.26502,0.8904,0.97479,0.9795,0.98816,0.90765,0.97479,0.9795,0.98816,0.85608,0.39626,0.64656,0.28983,0.88642,0.000472656,0.000472656,0.000472656
340,25248.2,0.40569,0.71569,0.26921,0.89017,0.97499,0.9795,0.98818,0.90853,0.97499,0.9795,0.98818,0.86582,0.39182,0.62692,0.28159,0.88469,0.000469827,0.000469827,0.000469827
341,25331.8,0.39443,0.66736,0.2643,0.88966,0.97444,0.9795,0.9877,0.90985,0.97444,0.9795,0.9877,0.86236,0.39586,0.6339,0.28302,0.88621,0.000466997,0.000466997,0.000466997
342,25415,0.41401,0.69591,0.27584,0.89485,0.97276,0.9795,0.98689,0.9095,0.97276,0.9795,0.98689,0.86289,0.39688,0.62054,0.28308,0.88073,0.000464168,0.000464168,0.000464168
343,25498.2,0.40408,0.68832,0.26537,0.89265,0.97273,0.9795,0.98764,0.91924,0.97273,0.9795,0.98764,0.87101,0.39356,0.63334,0.28513,0.87844,0.000461338,0.000461338,0.000461338
344,25581.5,0.3993,0.69946,0.2596,0.88969,0.9719,0.97816,0.98831,0.92923,0.9719,0.97816,0.98831,0.87159,0.40466,0.63533,0.27967,0.88086,0.000458509,0.000458509,0.000458509
345,25664.7,0.4136,0.69469,0.26606,0.89824,0.96661,0.97726,0.98881,0.91468,0.96661,0.97726,0.98881,0.87548,0.40917,0.63003,0.27372,0.88888,0.00045568,0.00045568,0.00045568
346,25748.4,0.41809,0.70996,0.26763,0.89681,0.97098,0.97439,0.98765,0.908,0.97098,0.97439,0.98765,0.87255,0.41864,0.65509,0.27893,0.8926,0.00045285,0.00045285,0.00045285
347,25832,0.40422,0.68493,0.26151,0.89579,0.97202,0.97413,0.98659,0.92099,0.97202,0.97413,0.98659,0.86624,0.41465,0.63308,0.27706,0.89277,0.000450021,0.000450021,0.000450021
348,25915.5,0.40691,0.69519,0.26444,0.89111,0.97317,0.9782,0.98636,0.91798,0.97317,0.9782,0.98636,0.86871,0.40091,0.64086,0.27485,0.88329,0.000447191,0.000447191,0.000447191
349,25999,0.4026,0.69147,0.26366,0.89417,0.97437,0.97889,0.9864,0.92611,0.97437,0.97889,0.9864,0.86701,0.38959,0.64046,0.27423,0.87407,0.000444362,0.000444362,0.000444362
350,26082.6,0.40234,0.73925,0.26451,0.89021,0.9701,0.97482,0.98624,0.91554,0.9701,0.97482,0.98624,0.87235,0.40089,0.64352,0.28042,0.8758,0.000441532,0.000441532,0.000441532
351,26166.6,0.39501,0.66835,0.26087,0.88803,0.97272,0.97147,0.98633,0.91743,0.97272,0.97147,0.98633,0.86687,0.41304,0.67271,0.28902,0.87995,0.000438703,0.000438703,0.000438703
352,26250.6,0.38934,0.67866,0.25354,0.8868,0.97064,0.97011,0.9865,0.91227,0.97064,0.97011,0.9865,0.87006,0.41903,0.66973,0.29294,0.89136,0.000435874,0.000435874,0.000435874
353,26334,0.40272,0.71611,0.25808,0.89288,0.96807,0.97187,0.98643,0.91321,0.96807,0.97187,0.98643,0.86375,0.42069,0.64187,0.29385,0.90042,0.000433044,0.000433044,0.000433044
354,26417.1,0.39676,0.69446,0.25863,0.88628,0.96828,0.97155,0.98605,0.91584,0.96828,0.97155,0.98605,0.86467,0.42444,0.6444,0.30094,0.91257,0.000430215,0.000430215,0.000430215
355,26500.5,0.40643,0.67719,0.26272,0.89205,0.96798,0.9748,0.98624,0.91143,0.96798,0.9748,0.98624,0.87126,0.41882,0.63615,0.29534,0.90186,0.000427385,0.000427385,0.000427385
356,26583.9,0.39476,0.70026,0.25851,0.88881,0.9713,0.9748,0.98725,0.92028,0.9713,0.9748,0.98725,0.86181,0.41655,0.62299,0.288,0.89187,0.000424556,0.000424556,0.000424556
357,26667.7,0.39691,0.66678,0.25614,0.88833,0.96911,0.97539,0.98781,0.92404,0.96911,0.97539,0.98781,0.8611,0.41677,0.59931,0.28083,0.88283,0.000421726,0.000421726,0.000421726
358,26751.8,0.39682,0.70977,0.25126,0.88697,0.96994,0.97563,0.98808,0.9163,0.96994,0.97563,0.98808,0.86757,0.40779,0.60217,0.28266,0.87818,0.000418897,0.000418897,0.000418897
359,26835.3,0.39865,0.72087,0.26431,0.88751,0.97051,0.9748,0.98825,0.91096,0.97051,0.9748,0.98825,0.86803,0.40575,0.60718,0.28481,0.8719,0.000416068,0.000416068,0.000416068
360,26918.5,0.39493,0.69053,0.2574,0.88637,0.96842,0.97528,0.98709,0.89977,0.96842,0.97528,0.98709,0.86889,0.40815,0.60432,0.29263,0.87617,0.000413238,0.000413238,0.000413238
361,27001.9,0.39358,0.69896,0.26038,0.88625,0.97316,0.97841,0.98612,0.91242,0.97316,0.97841,0.98612,0.86533,0.41012,0.59454,0.2884,0.88085,0.000410409,0.000410409,0.000410409
362,27085.9,0.39431,0.69446,0.25502,0.88391,0.973,0.97849,0.98595,0.9205,0.973,0.97849,0.98595,0.86323,0.40938,0.60346,0.29137,0.88484,0.000407579,0.000407579,0.000407579
363,27170,0.4,0.68567,0.26068,0.8909,0.97367,0.9795,0.98666,0.91366,0.97367,0.9795,0.98666,0.86081,0.41172,0.60712,0.29428,0.88476,0.00040475,0.00040475,0.00040475
364,27253.3,0.3995,0.6892,0.25612,0.89225,0.97245,0.9795,0.98614,0.90932,0.97245,0.9795,0.98614,0.86247,0.401,0.62975,0.29188,0.88156,0.000401921,0.000401921,0.000401921
365,27336.7,0.38872,0.67713,0.2478,0.88168,0.97251,0.9795,0.98738,0.91124,0.97251,0.9795,0.98738,0.8623,0.40567,0.61978,0.2885,0.88328,0.000399091,0.000399091,0.000399091
366,27420.1,0.39328,0.67341,0.25164,0.88437,0.97225,0.97783,0.98766,0.92086,0.97225,0.97783,0.98766,0.86773,0.40846,0.62677,0.28804,0.88714,0.000396262,0.000396262,0.000396262
367,27503.4,0.39493,0.69526,0.25735,0.89012,0.97037,0.97846,0.98851,0.9181,0.97037,0.97846,0.98851,0.87177,0.40692,0.62041,0.28024,0.88741,0.000393432,0.000393432,0.000393432
368,27586.7,0.3975,0.7098,0.25755,0.8885,0.97201,0.97677,0.98688,0.91059,0.97201,0.97677,0.98688,0.86727,0.4109,0.61323,0.28815,0.88877,0.000390603,0.000390603,0.000390603
369,27670.5,0.39251,0.67133,0.26144,0.88458,0.97249,0.97638,0.98613,0.92349,0.97249,0.97638,0.98613,0.8681,0.41377,0.6265,0.28878,0.89147,0.000387773,0.000387773,0.000387773
370,27754.2,0.39407,0.6861,0.25125,0.88717,0.9729,0.97646,0.98729,0.92392,0.9729,0.97646,0.98729,0.86674,0.40362,0.60386,0.27888,0.88758,0.000384944,0.000384944,0.000384944
371,27837.4,0.39686,0.69318,0.25704,0.88742,0.9744,0.97579,0.9875,0.9269,0.9744,0.97579,0.9875,0.86325,0.40262,0.60897,0.28685,0.88862,0.000382115,0.000382115,0.000382115
372,27920.7,0.39927,0.70241,0.2567,0.88971,0.97419,0.97506,0.98741,0.91697,0.97419,0.97506,0.98741,0.86415,0.40053,0.60956,0.29134,0.88697,0.000379285,0.000379285,0.000379285
373,28004.7,0.38669,0.67826,0.24551,0.88642,0.97221,0.97337,0.98778,0.91713,0.97221,0.97337,0.98778,0.86297,0.40808,0.70006,0.2929,0.89069,0.000376456,0.000376456,0.000376456
374,28088.7,0.39096,0.67344,0.25724,0.88267,0.97176,0.97171,0.98774,0.91672,0.97176,0.97171,0.98774,0.86955,0.42424,0.72224,0.28784,0.90156,0.000373626,0.000373626,0.000373626
375,28172.3,0.39486,0.69079,0.25031,0.88477,0.97272,0.97173,0.98788,0.91785,0.97272,0.97173,0.98788,0.8556,0.42129,0.65095,0.2773,0.90664,0.000370797,0.000370797,0.000370797
376,28255.6,0.39392,0.65772,0.253,0.88725,0.9736,0.97194,0.98781,0.91974,0.9736,0.97194,0.98781,0.86667,0.41245,0.63609,0.28073,0.90116,0.000367967,0.000367967,0.000367967
377,28339.3,0.40342,0.69553,0.26711,0.88824,0.9742,0.97205,0.98594,0.91881,0.9742,0.97205,0.98594,0.85652,0.41303,0.63787,0.2842,0.89478,0.000365138,0.000365138,0.000365138
378,28422.5,0.39595,0.6923,0.25376,0.89064,0.9743,0.9722,0.98472,0.92039,0.9743,0.9722,0.98472,0.86493,0.41605,0.6115,0.28837,0.8901,0.000362309,0.000362309,0.000362309
379,28505.8,0.38937,0.66497,0.25196,0.88435,0.97443,0.97602,0.98485,0.90417,0.97443,0.97602,0.98485,0.8551,0.41385,0.61441,0.29019,0.88924,0.000359479,0.000359479,0.000359479
380,28589.9,0.39228,0.68672,0.25213,0.89131,0.9751,0.9779,0.98631,0.9111,0.9751,0.9779,0.98631,0.86679,0.40613,0.61703,0.28362,0.88738,0.00035665,0.00035665,0.00035665
381,28674,0.3922,0.66398,0.25326,0.88803,0.97513,0.97727,0.98637,0.92644,0.97513,0.97727,0.98637,0.85977,0.40228,0.60533,0.29205,0.88222,0.00035382,0.00035382,0.00035382
382,28757.6,0.386,0.68718,0.24908,0.88674,0.97519,0.97619,0.98692,0.91419,0.97519,0.97619,0.98692,0.86236,0.40178,0.60699,0.28396,0.88184,0.000350991,0.000350991,0.000350991
383,28841.3,0.38372,0.67181,0.25437,0.88978,0.97527,0.97865,0.98737,0.91994,0.97527,0.97865,0.98737,0.8686,0.39762,0.60646,0.28091,0.88076,0.000348162,0.000348162,0.000348162
384,28925.2,0.39017,0.69882,0.25144,0.88873,0.97545,0.97926,0.98723,0.91878,0.97545,0.97926,0.98723,0.86901,0.39631,0.60597,0.28518,0.87779,0.000345332,0.000345332,0.000345332
385,29009.2,0.39093,0.66976,0.25054,0.88982,0.97471,0.97644,0.98748,0.92315,0.97471,0.97644,0.98748,0.87137,0.38944,0.61245,0.27914,0.87245,0.000342503,0.000342503,0.000342503
386,29092.6,0.38339,0.67555,0.24444,0.88465,0.9746,0.97368,0.98675,0.91982,0.9746,0.97368,0.98675,0.86749,0.39825,0.62991,0.28505,0.88109,0.000339673,0.000339673,0.000339673
387,29176,0.38268,0.6937,0.24994,0.88594,0.97475,0.97377,0.98594,0.90959,0.97475,0.97377,0.98594,0.86522,0.40164,0.632,0.28695,0.88015,0.000336844,0.000336844,0.000336844
388,29259.5,0.39269,0.66537,0.25301,0.88626,0.97395,0.9736,0.98582,0.92258,0.97395,0.9736,0.98582,0.87089,0.40592,0.63732,0.28655,0.88621,0.000334014,0.000334014,0.000334014
389,29342.9,0.39179,0.68731,0.25613,0.88689,0.97347,0.97246,0.98683,0.91648,0.97347,0.97246,0.98683,0.87036,0.40866,0.64054,0.29382,0.89214,0.000331185,0.000331185,0.000331185
390,29426.2,0.38547,0.66657,0.24871,0.88073,0.97353,0.97223,0.98774,0.92191,0.97353,0.97223,0.98774,0.86036,0.40656,0.6442,0.29314,0.8873,0.000328356,0.000328356,0.000328356
391,29510.2,0.3776,0.6655,0.24526,0.88457,0.97356,0.97182,0.9875,0.91688,0.97356,0.97182,0.9875,0.86222,0.4035,0.64431,0.29066,0.88203,0.000325526,0.000325526,0.000325526
392,29594.2,0.3822,0.68109,0.24768,0.8898,0.97383,0.97311,0.98543,0.912,0.97383,0.97311,0.98543,0.85987,0.40009,0.62907,0.28173,0.88255,0.000322697,0.000322697,0.000322697
393,29677.6,0.38839,0.67999,0.2498,0.88242,0.97457,0.97687,0.98389,0.9082,0.97457,0.97687,0.98389,0.85815,0.39686,0.65078,0.27526,0.88711,0.000319867,0.000319867,0.000319867
