image_id,split,domain,gt_id,s_pos,s_neg,score_pos,score_neg,delta,g_rank,target_pos,target_neg,g_bce_pos,g_bce_neg,pos_level,neg_level,pos_iou,neg_iou,neg_category,pos_kp_err,neg_kp_err,n_unassigned,n_anchors
G__f19158,train5k,SYNTH,0,3.1536378860473633,-10.355701446533203,0.9590518255780008,3.180989169579869e-05,13.509339332580566,1.3582130027522217e-06,0.9855341911315918,0.0,-0.02648236555359096,3.180989169579869e-05,P5,P3,0.9855401515960693,0.0,FAR_DISTRACTOR,1.322215698919495,211.96455714506877,7139,7140
G__f17394,train5k,SYNTH,0,3.4174880981445312,-10.797369003295898,0.9682466337416821,2.045282677683999e-05,14.21485710144043,6.707577642728324e-07,0.9874998927116394,0.0,-0.019253258969957332,2.045282677683999e-05,P5,P3,0.9875079989433289,0.0,FAR_DISTRACTOR,0.9924398429163667,299.51910405965305,5459,5460
G__f25889,train5k,SYNTH,0,0.7973270416259766,-2.01418399810791,0.6894024192641014,0.11772171835276264,2.8115110397338867,0.0567053014196725,0.9173415303230286,0.0,-0.22793911105892717,0.11772171835276264,P4,P4,0.9174537062644958,0.9369915127754211,DUPLICATE,0.8807123468482061,0.9945683440531171,5459,5460
G__f34316,train5k,SYNTH,0,3.4614877700805664,-10.360529899597168,0.9695718899628947,3.165667418845247e-05,13.822017669677734,9.935130266222244e-07,0.9869811534881592,0.0,-0.017409263525264507,3.165667418845247e-05,P5,P5,0.986984133720398,0.0,FAR_DISTRACTOR,2.5589886934550257,322.5611126997714,8399,8400
G__f3698,train5k,SYNTH,0,3.7468128204345703,-4.285780429840088,0.9769509709010753,0.013576031131466063,8.032593250274658,0.00032459967547799126,0.9811553955078125,0.0,-0.0042044246067372,0.013576031131466063,P5,P5,0.9811800122261047,0.0,FAR_DISTRACTOR,1.5085983309448256,171.5812533748001,7139,7140
G__f17824,train5k,SYNTH,0,3.5446815490722656,-9.641603469848633,0.9719327050013818,6.496457500657375e-05,13.186285018920898,1.8761534861609278e-06,0.9697187542915344,0.0,0.002213950709847423,6.496457500657375e-05,P5,P4,0.9697719812393188,0.0,FAR_DISTRACTOR,1.3793415965059386,125.1053148697251,6299,6300
G__f13837,train5k,SYNTH,0,3.586915969848633,-9.266538619995117,0.9730621598533468,9.452623426730112e-05,12.85345458984375,2.6170647126790458e-06,0.9805710315704346,0.0,-0.007508871717087806,9.452623426730112e-05,P5,P4,0.9805816411972046,0.0,FAR_DISTRACTOR,2.0163882560464703,178.45127326265168,7139,7140
G__f14689,train5k,SYNTH,0,3.0960826873779297,-10.46982479095459,0.9567308702389193,2.8379225680693684e-05,13.56590747833252,1.283514214568671e-06,0.9712581634521484,0.0,-0.014527293213229098,2.8379225680693684e-05,P5,P4,0.9712809920310974,0.0,FAR_DISTRACTOR,1.1123224302259749,381.9257083559602,6299,6300
G__f17837,train5k,SYNTH,0,3.259793281555176,-9.514890670776367,0.9630234303081184,7.374005542356181e-05,12.774683952331543,2.8315486102172617e-06,0.990551769733429,0.0,-0.027528339425310522,7.374005542356181e-05,P5,P4,0.9905528426170349,0.0,FAR_DISTRACTOR,0.7615915233489676,288.99277415535505,7139,7140
G__f38347,train5k,SYNTH,0,3.279812812805176,-5.670796871185303,0.9637297411159573,0.0034332907712181725,8.950609683990479,0.00012964127644429703,0.9772712588310242,0.0,-0.013541517715066842,0.0034332907712181725,P5,P5,0.9772794246673584,0.4894171357154846,NEAR_DISTRACTOR,3.6143396228623677,7.672876810148217,7139,7140
G__f29544,train5k,SYNTH,0,3.674546241760254,-10.036308288574219,0.9752663570734972,4.377918557486482e-05,13.710854530334473,1.1103273894666115e-06,0.9838545918464661,0.0,-0.008588234772968883,4.377918557486482e-05,P5,P5,0.9838655591011047,0.0,FAR_DISTRACTOR,1.4323131032186323,216.93100305306888,7139,7140
G__f3755,train5k,SYNTH,0,3.4026594161987305,-10.508759498596191,0.9677875453217587,2.7295552134568e-05,13.911418914794922,9.085464489479519e-07,0.9816228151321411,0.0,-0.013835269810382411,2.7295552134568e-05,P5,P5,0.9816340208053589,0.0,FAR_DISTRACTOR,1.2249784922719458,341.05126670842526,7139,7140
G__f5184,train5k,SYNTH,0,3.265530586242676,-9.156932830810547,0.9632271898815029,0.00010547481950721645,12.422463417053223,4.027086307376715e-06,0.9623727202415466,0.0,0.000854469639956279,0.00010547481950721645,P5,P3,0.9624048471450806,0.0,FAR_DISTRACTOR,1.2676910961624568,318.38057866238137,7139,7140
G__f21265,train5k,SYNTH,0,3.3485307693481445,-6.9100422859191895,0.9660566910379175,0.0009967211620123513,10.258573055267334,3.505444581910622e-05,0.9812618494033813,0.0,-0.015205158365463878,0.0009967211620123513,P5,P5,0.9812877774238586,0.6208475828170776,DUPLICATE,1.723025205445425,10.399684392809846,7139,7140
G__f27197,train5k,SYNTH,0,4.065279006958008,-11.498964309692383,0.9831312362959892,1.0140487842770564e-05,15.56424331665039,1.7399426628764633e-07,0.980513870716095,0.0,0.0026173655798942264,1.0140487842770564e-05,P5,P4,0.9805254936218262,0.0,FAR_DISTRACTOR,1.516561002677134,153.0403290038214,7139,7140
G__f20931,train5k,SYNTH,0,2.8602418899536133,-4.603363037109375,0.9458456908503278,0.009918721207370678,7.463604927062988,0.0005732558981371947,0.9598697423934937,0.0,-0.014024051543165883,0.009918721207370678,P5,P5,0.95989590883255,0.9605520367622375,DUPLICATE,1.7647488641315712,1.5028306013150192,7139,7140
G__f14148,train5k,SYNTH,0,3.193134307861328,-8.024637222290039,0.9605750900267824,0.0003271916518455121,11.217771530151367,1.343315083316604e-05,0.9666547775268555,0.0,-0.006079687500073039,0.0003271916518455121,P4,P4,0.9667050838470459,0.9541128873825073,DUPLICATE,0.46646779033156294,0.47483437980262555,5459,5460
G__f14389,train5k,SYNTH,0,3.515096664428711,-10.088905334472656,0.971114276221983,4.153613147892146e-05,13.604001998901367,1.235539014094114e-06,0.9758886694908142,0.0,-0.004774393268831223,4.153613147892146e-05,P5,P4,0.975956380367279,0.1256779432296753,NEAR_DISTRACTOR,2.4041205636995575,68.98797327412372,6299,6300
G__f14933,train5k,SYNTH,0,3.775308609008789,-11.853517532348633,0.9775839863463845,7.1134397136384755e-06,15.628826141357422,1.631123997980991e-07,0.9841826558113098,0.0,-0.006598669464925266,7.1134397136384755e-06,P5,P5,0.9841856956481934,0.0,FAR_DISTRACTOR,0.7719935011111861,289.80192440381694,7139,7140
G__f13065,train5k,SYNTH,0,2.6280736923217773,-3.7257399559020996,0.9326466455736631,0.023528342756092124,6.353813648223877,0.0017370756608048785,0.9481430649757385,0.0,-0.015496419402075468,0.023528342756092124,P5,P5,0.9481452703475952,0.0,FAR_DISTRACTOR,1.1028039576429152,107.79602519308447,7139,7140
G__f16498,train5k,SYNTH,0,2.1568126678466797,-6.014376163482666,0.8963036810546994,0.0024374166380380087,8.171188831329346,0.00028260186928529853,0.9217460751533508,0.0,-0.025442394098651455,0.0024374166380380087,P4,P3,0.9217706322669983,0.8507226705551147,DUPLICATE,1.0388863910617137,4.375948121728603,8399,8400
G__f9224,train5k,SYNTH,0,3.8487977981567383,-8.403242111206055,0.9791391137950556,0.00022408923261380424,12.252039909362793,4.775343331567113e-06,0.982050359249115,0.0,-0.002911245454059408,0.00022408923261380424,P5,P3,0.9820715188980103,0.0,FAR_DISTRACTOR,2.193741761643987,420.35054072412174,7139,7140
G__f14042,train5k,SYNTH,0,2.9684677124023438,-10.684965133666992,0.9511291016059243,2.2885935191624077e-05,13.653432846069336,1.1759502403386247e-06,0.9327709078788757,0.0,0.01835819372704861,2.2885935191624077e-05,P5,P5,0.9329527616500854,0.0,FAR_DISTRACTOR,1.8497459898891275,292.7505433976241,5459,5460
G__f32107,train5k,SYNTH,0,1.6532468795776367,-4.727336883544922,0.8393293927612231,0.008772372716061261,6.380583763122559,0.0016912684602422502,0.91102135181427,0.0,-0.07169195905304693,0.008772372716061261,P4,P3,0.9110828638076782,0.8934464454650879,DUPLICATE,1.972975895731579,2.4569487068805533,5459,5460
G__f14250,train5k,SYNTH,0,2.767131805419922,-6.9076385498046875,0.9408736292183197,0.000999117501855738,9.67477035522461,6.284537568930726e-05,0.936362624168396,0.0,0.004511005049923744,0.000999117501855738,P4,P5,0.9364039897918701,0.0,FAR_DISTRACTOR,1.1952479579349553,249.06765444503048,5459,5460
G__f31429,train5k,SYNTH,0,3.548328399658203,-9.200986862182617,0.9720320183069628,0.0001009295512547019,12.74931526184082,2.904299983756988e-06,0.9621212482452393,0.0,0.009910770061723584,0.0001009295512547019,P5,P5,0.9621449708938599,0.8480724692344666,DUPLICATE,2.9777115023483565,9.87455343738326,6299,6300
G__f18870,train5k,SYNTH,0,3.336709976196289,-10.812724113464355,0.9656669307966448,2.014117652918259e-05,14.149434089660645,7.161080269277498e-07,0.9716620445251465,0.0,-0.0059951137285017,2.014117652918259e-05,P5,P5,0.9716737866401672,0.0,FAR_DISTRACTOR,0.9930580978953601,256.69691890760924,7139,7140
G__f3333,train5k,SYNTH,0,3.7369213104248047,-10.56676197052002,0.9767271821823099,2.5757422285957366e-05,14.303683280944824,6.137464790160734e-07,0.9864109754562378,0.0,-0.009683793273927876,2.5757422285957366e-05,P5,P3,0.9864153861999512,0.06275897473096848,FAR_DISTRACTOR,1.1924487129549897,56.07087439105648,7139,7140
G__f8592,train5k,SYNTH,0,2.997987747192383,-6.2229485511779785,0.952483137129026,0.001979462421713688,9.220936298370361,9.893621192586031e-05,0.9405542612075806,0.0,0.011928875921445425,0.001979462421713688,P4,P3,0.9405734539031982,0.0,FAR_DISTRACTOR,0.9884659166967489,89.3271084745902,5459,5460
G__f14431,train5k,SYNTH,0,1.7066631317138672,-2.923975944519043,0.8464029760095988,0.050980993259147775,4.63063907623291,0.009654410774553597,0.958407998085022,0.0,-0.11200502207542318,0.050980993259147775,P5,P5,0.9584689736366272,0.9478743672370911,DUPLICATE,1.012050891834683,1.2248026419515718,7139,7140
G__f36650,train5k,SYNTH,0,3.0194778442382812,-9.547528266906738,0.9534463543555695,7.137237688543307e-05,12.56700611114502,3.4851147193267485e-06,0.9686389565467834,0.0,-0.015192602191213989,7.137237688543307e-05,P5,P5,0.9686720967292786,0.5257718563079834,DUPLICATE,3.5939487454764976,26.28797658655968,5459,5460
G__f31024,train5k,SYNTH,0,2.6278600692749023,-9.608246803283691,0.9326332252000422,6.716797587397184e-05,12.236106872558594,4.852038050862916e-06,0.9659891724586487,0.0,-0.033355947258606466,6.716797587397184e-05,P5,P5,0.9660274386405945,0.5837554931640625,DUPLICATE,0.6789760167265455,11.685264590845625,6299,6300
G__f13248,train5k,SYNTH,0,3.3945608139038086,-8.749999046325684,0.9675341141944368,0.00015843637017521172,12.144559860229492,5.317192191788705e-06,0.9566463232040405,0.0,0.010887790990396273,0.00015843637017521172,P5,P4,0.9566668272018433,0.9639149308204651,DUPLICATE,1.5365205775726904,0.6206436655278437,7139,7140
G__f32693,train5k,SYNTH,0,3.6021194458007812,-11.243711471557617,0.9734578229925467,1.308918081702207e-05,14.845830917358398,3.568924809811541e-07,0.9830141067504883,0.0,-0.009556283757941597,1.308918081702207e-05,P5,P4,0.983038067817688,0.0,FAR_DISTRACTOR,0.6700635821183792,243.7679295267481,6299,6300
G__f0875,train5k,SYNTH,0,3.612460136413574,-6.992036819458008,0.9737236984855013,0.0009183283333270539,10.604496955871582,2.4803599857598607e-05,0.9857293963432312,0.0,-0.012005697857729869,0.0009183283333270539,P5,P5,0.985737681388855,0.9838180541992188,DUPLICATE,1.1839848724118913,0.8468986967065096,5459,5460
G__f31969,train5k,SYNTH,0,3.6031131744384766,-10.198870658874512,0.9734834865683479,3.721093566105464e-05,13.801983833312988,1.0136175972708493e-06,0.9886605739593506,0.0,-0.015177087391002653,3.721093566105464e-05,P5,P4,0.9886616468429565,0.0,FAR_DISTRACTOR,1.928534131242837,325.6239888248871,7139,7140
G__f33113,train5k,SYNTH,0,3.889955520629883,-10.732694625854492,0.9799634176273458,2.1819282836040252e-05,14.622650146484375,4.4613216594903943e-07,0.9931680560112,0.0,-0.013204638383854106,2.1819282836040252e-05,P5,P3,0.9931715130805969,0.0,FAR_DISTRACTOR,0.7632087528606147,357.9816717707818,7139,7140
G__f36872,train5k,SYNTH,0,3.8334579467773438,-10.657146453857422,0.9788234726967452,2.3531514664873004e-05,14.490604400634766,5.091083830597231e-07,0.9821365475654602,0.0,-0.0033130748687150158,2.3531514664873004e-05,P5,P3,0.982142984867096,0.0,FAR_DISTRACTOR,1.0529625285736872,241.89650439931725,6299,6300
G__f39767,train5k,SYNTH,0,2.643278121948242,-3.9779038429260254,0.9335954805527603,0.018380673133798712,6.621181964874268,0.0013300843275983244,0.9481329917907715,0.0,-0.01453751123801117,0.018380673133798712,P4,P3,0.9481757283210754,0.8563337326049805,DUPLICATE,32.67763062346837,28.01904000471786,7139,7140
G__f13829,train5k,SYNTH,0,-1.190464973449707,-0.8920202255249023,0.2331757859541549,0.29069309980691327,-0.2984447479248047,0.57406227856895,0.8434444665908813,0.0,-0.6102686806367265,0.29069309980691327,P3,P3,0.8443717360496521,0.7880551218986511,DUPLICATE,2.2776181945843352,1.9756456929413593,6299,6300
G__f27129,train5k,SYNTH,0,3.9835147857666016,-10.740381240844727,0.98172029101609,2.1652212964434362e-05,14.723896026611328,4.031744743786552e-07,0.993837833404541,0.0,-0.012117542388450975,2.1652212964434362e-05,P5,P5,0.9938399195671082,0.8298653364181519,DUPLICATE,0.6635789876470054,8.187877494797394,6299,6300
G__f38820,train5k,SYNTH,0,4.048011779785156,-9.598217010498047,0.9828424711991249,6.78450005811707e-05,13.646228790283203,1.184452429790259e-06,0.992070734500885,0.0,-0.009228263301760076,6.78450005811707e-05,P5,P3,0.992072343826294,0.0,FAR_DISTRACTOR,0.8693132134748813,355.58817629447793,7139,7140
G__f24333,train5k,SYNTH,0,3.7353687286376953,-9.990707397460938,0.9766918640109353,4.582167982627947e-05,13.726076126098633,1.0935544326966159e-06,0.9654049873352051,0.0,0.01128687667573025,4.582167982627947e-05,P5,P3,0.9654182195663452,0.0,FAR_DISTRACTOR,1.6049394176514244,381.0826902109014,7139,7140
G__f14336,train5k,SYNTH,0,3.775249481201172,-10.624835014343262,0.9775826906104552,2.4304250167756817e-05,14.400084495544434,5.573429636250816e-07,0.9747687578201294,0.0,0.0028139327903258238,2.4304250167756817e-05,P5,P5,0.9747849702835083,0.5596768260002136,DUPLICATE,2.084398411663694,10.057692851517407,5459,5460
G__f5326,train5k,SYNTH,0,2.2363624572753906,-6.363155364990234,0.9034676795143509,0.0017209517480972541,8.599517822265625,0.00018416066538970343,0.9851903319358826,0.0,-0.08172265242153165,0.0017209517480972541,P5,P4,0.9851922392845154,0.9747064113616943,DUPLICATE,0.8603440654412092,1.1139580801325386,5459,5460
G__f16877,train5k,SYNTH,0,2.730255126953125,-8.504456520080566,0.9387884996031578,0.00020252260192676192,11.234711647033691,1.32075112696444e-05,0.9452364444732666,0.0,-0.006447944870108802,0.00020252260192676192,P5,P5,0.9455411434173584,0.5218918323516846,DUPLICATE,4.40012640072457,33.39775097675212,7139,7140
G__f37473,train5k,SYNTH,0,3.2685489654541016,-10.29969596862793,0.9633339532382389,3.364219042133791e-05,13.568244934082031,1.2805175643630278e-06,0.9449970126152039,0.0,0.018336940623035036,3.364219042133791e-05,P5,P5,0.945188581943512,0.8267253041267395,DUPLICATE,1.0877868440780027,8.029788180412123,5459,5460
G__f5114,train5k,SYNTH,0,3.1299514770507812,-7.974088668823242,0.9581114455701373,0.0003441500244480729,11.104040145874023,1.5051164457791701e-05,0.9296329021453857,0.0,0.028478543424751535,0.0003441500244480729,P5,P5,0.9299147129058838,0.5794516801834106,DUPLICATE,3.356978335545946,10.232360454934259,8399,8400
G__f8652,train5k,SYNTH,0,3.955129623413086,-10.445364952087402,0.9812038767218285,2.9081915588079144e-05,14.400494575500488,5.571144554308996e-07,0.9960642457008362,0.0,-0.014860368979007665,2.9081915588079144e-05,P5,P5,0.9960640668869019,0.0,FAR_DISTRACTOR,1.3563935051755467,343.7899571406828,6299,6300
G__f9262,train5k,SYNTH,0,3.2323875427246094,-10.110428810119629,0.9620350508719288,4.065171787711301e-05,13.342816352844238,1.604308144146484e-06,0.9854274392127991,0.0,-0.023392388340870318,4.065171787711301e-05,P5,P5,0.9854392409324646,0.0,FAR_DISTRACTOR,2.6950645965908198,324.1524206079352,7139,7140
G__f8473,train5k,SYNTH,0,2.8936939239501953,-10.258810043334961,0.947533823243346,3.5046139609150307e-05,13.152503967285156,1.940614450641896e-06,0.9174717664718628,0.0,0.030062056771483214,3.5046139609150307e-05,P5,P5,0.9185163974761963,0.0,FAR_DISTRACTOR,10.09259642160282,377.2068789637853,7139,7140
G__f7079,train5k,SYNTH,0,1.5299139022827148,-1.4904584884643555,0.8219937167410138,0.18385292078349463,3.0203723907470703,0.046513956043837464,0.9574114680290222,0.0,-0.13541775128800837,0.18385292078349463,P5,P5,0.9574230909347534,0.9698153734207153,DUPLICATE,1.0455977281541344,1.599643772833947,7139,7140
G__f31766,train5k,SYNTH,0,3.5455856323242188,-9.186184883117676,0.9719573574402502,0.00010243446570585859,12.731770515441895,2.9557046622529457e-06,0.9811261892318726,0.0,-0.009168831791622312,0.00010243446570585859,P5,P5,0.9811576008796692,0.0,FAR_DISTRACTOR,3.3285870420167063,324.34647045347623,7139,7140
G__f20211,train5k,SYNTH,0,2.7506818771362305,-9.584318161010742,0.9399518481362472,6.879448625606518e-05,12.335000038146973,4.395169621709497e-06,0.9193043112754822,0.0,0.020647536860765037,6.879448625606518e-05,P4,P4,0.9195665121078491,0.0,FAR_DISTRACTOR,0.597469177297972,225.9582068693677,5459,5460
G__f30590,train5k,SYNTH,0,2.091054916381836,-2.2953004837036133,0.8900307191640078,0.09151292152047522,4.386355400085449,0.012293008502848026,0.8787641525268555,0.0,0.011266566637152309,0.09151292152047522,P4,P3,0.8788073062896729,0.865078330039978,DUPLICATE,0.9336377579533605,1.584994280991855,5459,5460
G__f31307,train5k,SYNTH,0,2.9927234649658203,-9.797259330749512,0.9522443125956135,5.5600690763216696e-05,12.789982795715332,2.7885589964684852e-06,0.956442654132843,0.0,-0.004198341537229533,5.5600690763216696e-05,P4,P4,0.9564647674560547,0.0,FAR_DISTRACTOR,0.7650103276910746,283.7536532500864,7139,7140
G__f23021,train5k,SYNTH,0,3.7387866973876953,-9.675804138183594,0.9767695469683468,6.278044485759501e-05,13.414590835571289,1.493195163739713e-06,0.9811232686042786,0.0,-0.004353721635931729,6.278044485759501e-05,P5,P5,0.9811252951622009,0.0,FAR_DISTRACTOR,1.175449840955278,257.51056886993666,8399,8400
G__f24243,train5k,SYNTH,0,3.9058685302734375,-10.755670547485352,0.9802734966233126,2.132369053983889e-05,14.661539077758789,4.2911559295105713e-07,0.9850775003433228,0.0,-0.004804003720010108,2.132369053983889e-05,P5,P5,0.9850804805755615,0.8951237201690674,DUPLICATE,1.1054894176590864,8.920411867486232,7139,7140
G__f34814,train5k,SYNTH,0,2.244110107421875,-9.242067337036133,0.904141272796954,9.686772116748466e-05,11.486177444458008,1.0270984103439226e-05,0.9253482222557068,0.0,-0.02120694945875279,9.686772116748466e-05,P4,P3,0.9260326027870178,0.8700447678565979,DUPLICATE,0.905789030643715,1.0233891119738265,6299,6300
G__f27130,train5k,SYNTH,0,0.9237804412841797,0.98541259765625,0.7158117700519675,0.7281808728482634,-0.06163215637207031,0.5154031636294448,0.9766297936439514,0.0,-0.2608180235919839,0.7281808728482634,P5,P4,0.9766688346862793,0.9712553024291992,DUPLICATE,0.6658327339433909,1.1158120482703575,5459,5460
G__f34717,train5k,SYNTH,0,2.204538345336914,-6.159558296203613,0.900656316136886,0.002108730327711385,8.364096641540527,0.00023303318214958565,0.9291430711746216,0.0,-0.028486755037735567,0.002108730327711385,P4,P3,0.9297215938568115,0.0,FAR_DISTRACTOR,2.5127018572668285,314.93921888786093,7139,7140
G__f25454,train5k,SYNTH,0,3.160548210144043,-10.111604690551758,0.9593223446117081,4.0603946350766825e-05,13.2721529006958,1.7217753444308595e-06,0.9559988975524902,0.0,0.0033234470592178322,4.0603946350766825e-05,P5,P5,0.9561459422111511,0.7193595767021179,DUPLICATE,2.3316143344188327,6.067637026797772,7139,7140
G__f7717,train5k,SYNTH,0,3.186955451965332,-10.864144325256348,0.9603404260639513,1.9131708717481904e-05,14.05109977722168,7.90104543002089e-07,0.9769816994667053,0.0,-0.01664127340275401,1.9131708717481904e-05,P5,P3,0.9770011305809021,0.0,FAR_DISTRACTOR,0.8667224840889067,338.7571035424366,7139,7140
G__f26812,train5k,SYNTH,0,3.726215362548828,-10.477828025817871,0.9764825771236915,2.8153012891088163e-05,14.2040433883667,6.78050501075763e-07,0.9650956392288208,0.0,0.011386937894870663,2.8153012891088163e-05,P5,P5,0.9650993347167969,0.0,FAR_DISTRACTOR,1.3215572121543895,248.6972867720588,5459,5460
G__f4216,train5k,SYNTH,0,3.4938087463378906,-10.137113571166992,0.9705110950701069,3.9581324547664404e-05,13.630922317504883,1.2027216589007977e-06,0.9570521116256714,0.0,0.013458983444435524,3.9581324547664404e-05,P5,P4,0.9571549892425537,0.0,FAR_DISTRACTOR,1.6851237600617666,378.9374048073597,7139,7140
G__f23515,train5k,SYNTH,0,2.0782337188720703,-6.832833766937256,0.8887695417034586,0.001076639152084601,8.911067485809326,0.00013486957407533054,0.8638827204704285,0.0,0.0248868212330301,0.001076639152084601,P4,P3,0.8655142784118652,0.04677172750234604,FAR_DISTRACTOR,2.7597863409111776,37.94654333238096,7139,7140
G__f24698,train5k,SYNTH,0,3.780226707458496,-10.47892951965332,0.9776915065131083,2.81220204651302e-05,14.259156227111816,6.416923403202414e-07,0.9802393913269043,0.0,-0.0025478848137959753,2.81220204651302e-05,P5,P5,0.9802678227424622,0.011065630242228508,FAR_DISTRACTOR,1.7582940808866836,256.69060049047806,7139,7140
G__f4554,train5k,SYNTH,0,3.4080095291137695,-10.31252384185791,0.9679539173097117,3.321340309554954e-05,13.72053337097168,1.0996325596935487e-06,0.956338107585907,0.0,0.011615809723804715,3.321340309554954e-05,P5,P3,0.9564045071601868,0.0,FAR_DISTRACTOR,0.9005805023165684,81.64587369068713,5459,5460
G__f20852,train5k,SYNTH,0,2.7279834747314453,-5.741280555725098,0.9386578297050963,0.003200378910034358,8.469264030456543,0.00020977525225321286,0.9693244099617004,0.0,-0.03066658025660418,0.003200378910034358,P5,P3,0.9693835973739624,0.0,FAR_DISTRACTOR,1.1210402331222034,459.945463466691,7139,7140
G__f16871,train5k,SYNTH,0,3.4357128143310547,-10.60261058807373,0.9688021979070439,2.4850431563945378e-05,14.038323402404785,8.002639688276641e-07,0.9738280773162842,0.0,-0.005025879409240264,2.4850431563945378e-05,P5,P5,0.9738681316375732,0.0,FAR_DISTRACTOR,3.868176261384349,327.83465109709834,7139,7140
G__f38999,train5k,SYNTH,0,3.446051597595215,-1.6693792343139648,0.9691131724387742,0.15850696057524932,5.11543083190918,0.005967565198689174,0.9674291014671326,0.0,0.0016840709716415825,0.15850696057524932,P5,P5,0.967462420463562,0.0,FAR_DISTRACTOR,1.4859649216965918,279.71532290332783,7139,7140
G__f35002,train5k,SYNTH,0,3.657979965209961,-7.66437292098999,0.9748635852054196,0.00046903082729095455,11.322352886199951,1.2099275471429478e-05,0.9854530096054077,0.0,-0.010589424399988112,0.00046903082729095455,P5,P4,0.9854682087898254,0.0,FAR_DISTRACTOR,0.8703665722055262,250.13287459319062,8399,8400
G__f15831,train5k,SYNTH,0,2.784503936767578,-8.321123123168945,0.9418326791810657,0.0002432632382435735,11.105627059936523,1.5027298853522132e-05,0.9505728483200073,0.0,-0.0087401691389416,0.0002432632382435735,P5,P4,0.9506783485412598,0.0,FAR_DISTRACTOR,1.630161328442218,233.5867867142132,7139,7140
G__f1074,train5k,SYNTH,0,3.4609146118164062,-10.26817512512207,0.9695549759583824,3.471947305766509e-05,13.729089736938477,1.0902638495561909e-06,0.9852683544158936,0.0,-0.015713378457511196,3.471947305766509e-05,P5,P4,0.9852699041366577,0.0,FAR_DISTRACTOR,1.048099381160995,186.16436547871336,7139,7140
G__f36495,train5k,SYNTH,0,1.2347230911254883,-5.124232292175293,0.7746441564464331,0.005915581717359941,6.358955383300781,0.0017281823963505617,0.8678614497184753,0.0,-0.0932172932720422,0.005915581717359941,P4,P3,0.8679385781288147,0.5851673483848572,DUPLICATE,2.0243804329301915,12.735476297880291,7139,7140
G__f9428,train5k,SYNTH,0,3.125351905822754,-10.156132698059082,0.9579264573570868,3.883566492359269e-05,13.281484603881836,1.705783009284784e-06,0.9635679721832275,0.0,-0.0056415148261407255,3.883566492359269e-05,P5,P5,0.9635801315307617,0.0,FAR_DISTRACTOR,0.9543795360971726,194.1720502058682,6299,6300
G__f29998,train5k,SYNTH,0,2.817357063293457,-10.46218490600586,0.9436065921071592,2.859686380615882e-05,13.279541969299316,1.7090999374319645e-06,0.9583748579025269,0.0,-0.014768265795367608,2.859686380615882e-05,P4,P4,0.9584881067276001,0.0,FAR_DISTRACTOR,0.8023871388887273,339.19610599786455,7139,7140
G__f17666,train5k,SYNTH,0,3.3580188751220703,-11.557995796203613,0.96636644498522,9.559211097764141e-06,14.916014671325684,3.327032105349019e-07,0.9722957611083984,0.0,-0.005929316123178485,9.559211097764141e-06,P5,P4,0.9723244905471802,0.0,FAR_DISTRACTOR,2.0724469319347545,329.58787378349723,7139,7140
G__f28256,train5k,SYNTH,0,3.241898536682129,-7.7412333488464355,0.9623809042929907,0.0004343465718992967,10.983131885528564,1.6985527989494605e-05,0.9779491424560547,0.0,-0.015568238163063963,0.0004343465718992967,P5,P5,0.9779643416404724,0.7492112517356873,DUPLICATE,1.8126059259439138,6.242455069236813,7139,7140
G__f35494,train5k,SYNTH,0,3.37332820892334,-11.268394470214844,0.9668604970795486,1.277005934953141e-05,14.641722679138184,4.377039287722807e-07,0.9760213494300842,0.0,-0.009160852350535653,1.277005934953141e-05,P5,P5,0.9760317206382751,0.0011950813932344317,FAR_DISTRACTOR,0.7917986632397807,145.60854945802458,5459,5460
G__f11604,train5k,SYNTH,0,3.6936168670654297,-10.536517143249512,0.9757222309096756,2.6548330544519013e-05,14.230134010314941,6.605885407280175e-07,0.9532453417778015,0.0,0.022476889131874067,2.6548330544519013e-05,P4,P5,0.9532665014266968,0.0,FAR_DISTRACTOR,0.9852673443836146,209.28408797918746,8399,8400
G__f31990,train5k,SYNTH,0,1.7654170989990234,-5.009779930114746,0.8538868162743505,0.006628146079514975,6.7751970291137695,0.0011404434245069948,0.7032597064971924,0.0,0.1506271097771581,0.006628146079514975,P5,P5,0.7128087282180786,0.6673605442047119,DUPLICATE,5.130403979933645,32.50693640733031,7139,7140
G__f12761,train5k,SYNTH,0,3.712862014770508,-10.938532829284668,0.9761739671344766,1.7760199459389373e-05,14.651394844055176,4.3349079393617614e-07,0.9622728228569031,0.0,0.013901144277573496,1.7760199459389373e-05,P5,P5,0.9622982144355774,0.0,FAR_DISTRACTOR,2.277005959963361,240.75645203640298,7139,7140
G__f16501,train5k,SYNTH,0,3.462574005126953,-8.477802276611328,0.9696039199895407,0.0002079921352283642,11.940376281738281,6.5216522378748385e-06,0.9850852489471436,0.0,-0.015481328957602902,0.0002079921352283642,P5,P3,0.9850994348526001,0.0,FAR_DISTRACTOR,1.667984606485282,319.7310092871505,7139,7140
G__f25637,train5k,SYNTH,0,2.3495006561279297,-4.849580764770508,0.9128945288655208,0.007770801889293967,7.1990814208984375,0.0007467139232258798,0.9748191237449646,0.0,-0.061924594879443795,0.007770801889293967,P5,P5,0.9748548865318298,0.47234243154525757,NEAR_DISTRACTOR,4.526839261113314,6.636643059510423,7139,7140
