model,frame_id,session_or_scenario,denominator,pck5_numerator,pck10_numerator,pck20_numerator,matched,score,target_iou,errors_px_json
T8_FULL_seed2,G38__G__f28383,G38:G__f28383,8,2,4,6,1,0.854469895362854,0.5948784721215019,"[10.49447355730177,6.8206396676512036,5.981790395475108,3.716015819665524,37.17107245520226,37.87250841721506,2.0168115128290256,18.890154121430005]"
T8_FULL_seed2,G38__G__f28389,G38:G__f28389,9,6,9,9,1,0.9777117967605591,0.976635705422765,"[2.14212448633593,3.551035786797158,4.254565160704965,1.2445562747473244,2.2844106761770298,9.440194356472386,9.650866866722236,5.272165403549574,4.911872985490919]"
T8_FULL_seed2,G38__G__f28410,G38:G__f28410,9,3,5,6,1,0.9583249092102051,0.9534967162659603,"[13.60730515889023,3.2525284178889797,8.260430256891919,7.073232226207737,48.87971172923983,3.149354903777902,1.5012880275825924,49.74566456524231,30.13274481044197]"
T8_FULL_seed2,G38__G__f28422,G38:G__f28422,9,8,9,9,1,0.9681246876716614,0.9646205717872242,"[1.7400876699990615,4.730734534669321,2.5912064335927782,3.7343178751720845,0.7702090181115939,4.570088958372848,4.77364318969728,6.117200246778458,2.526778406252055]"
T8_FULL_seed2,G38__G__f28486,G38:G__f28486,9,7,9,9,1,0.9618822932243347,0.875958918578634,"[3.2047556243286457,0.6612026993411362,3.460759628209109,4.184689771266318,4.825251072082402,3.0300939771330566,5.708685627258441,7.1115232054533895,4.538249989903204]"
T8_FULL_seed2,G38__G__f28962,G38:G__f28962,9,3,9,9,1,0.9874969720840454,0.967570955244529,"[7.89731432014497,7.185886468829801,3.472621029353246,5.960409610185782,6.4829363453030835,7.397396549108638,5.581368114309286,2.9523934208004134,0.9157087675949364]"
T8_FULL_seed2,G38__G__f29137,G38:G__f29137,9,5,9,9,1,0.9847809076309204,0.9701702480693511,"[4.2067607053987865,9.471482934683129,3.5182540008905043,5.55922873342998,1.505361842843062,1.867015668417627,5.1289982276091,7.458319945440967,1.1911509271539753]"
T8_FULL_seed2,G38__G__f29144,G38:G__f29144,9,7,9,9,1,0.9522940516471863,0.9369729347560665,"[9.00690728300948,5.203386204941612,2.9784850406657917,4.3725720634430765,2.2704185860411497,3.3176574997394908,4.624088308686857,1.3277340122405672,0.5737621095738774]"
T8_FULL_seed2,G38__G__f29305,G38:G__f29305,9,4,9,9,1,0.9832981824874878,0.9581106748734185,"[1.470456629403356,4.255085849093623,5.507855691384788,6.386361870111795,3.8943321870890184,4.641116782738255,8.50656389316803,6.863481966019079,7.703840954746912]"
T8_FULL_seed2,G38__G__f29337,G38:G__f29337,9,2,7,7,1,0.9742377400398254,0.9396107929891917,"[2.967314657392564,7.518287211830191,7.648333773278619,5.135727541772038,2.308756210055054,26.275472087045834,30.003917401221997,6.552501602926928,9.64681864315911]"
T8_FULL_seed2,G38__G__f29355,G38:G__f29355,9,1,1,1,1,0.9514477849006653,0.9520411210201789,"[39.42631783675813,51.59356610747434,52.97334671385959,40.21946481879647,52.731408502231865,35.80736677231674,34.9534992299711,51.624996030250045,1.3642782730325396]"
T8_FULL_seed2,G38__G__f29427,G38:G__f29427,7,3,6,7,1,0.8662866353988647,0.5986644322437965,"[5.8569951971389695,2.791172763359124,7.656019844879354,2.31975356569527,6.820332224495773,10.610516592671079,4.064828824437814]"
T8_FULL_seed2,G38__G__f29539,G38:G__f29539,9,5,8,9,1,0.9627630114555359,0.9158255968239954,"[11.243776660476781,3.4335426586886286,1.7130225382224136,8.425334911930602,1.7233687739828532,3.920491793080015,1.921579479653211,5.324096395658782,5.949310366630058]"
T8_FULL_seed2,G38__G__f29614,G38:G__f29614,9,3,6,8,1,0.9754058122634888,0.8789769878826431,"[4.674565089448312,29.770272475767307,17.74129618982732,6.897467947328345,3.10999511112272,6.89390660385688,4.493201876532089,5.711721782372542,10.917781843347855]"
T8_FULL_seed2,G38__G__f29956,G38:G__f29956,9,8,9,9,1,0.969585120677948,0.945469702369331,"[7.362817422863423,2.0125301418015984,1.307403907433298,4.692161887454677,3.6014497616127743,4.195691976794714,4.072518288184893,1.9665714307409974,1.2906156368069903]"
T8_FULL_seed2,G38__G__f30131,G38:G__f30131,9,6,9,9,1,0.9123978614807129,0.9411723581045355,"[8.918549335902357,2.716344164026802,2.8288081961187483,4.9312734637466615,0.3917844409520062,5.984445771574157,6.588466527183042,2.4459418660671,2.1283619809144536]"
T8_FULL_seed2,G38__G__f30182,G38:G__f30182,9,5,7,7,1,0.8175233006477356,0.6900197483255719,"[26.72397002628604,2.641063697571865,3.9131428077284136,25.298193187520074,7.199138238009349,1.0883997296952004,3.90270303001973,5.755605475726779,2.2478513067909778]"
T8_FULL_seed2,G38__G__f30279,G38:G__f30279,9,5,9,9,1,0.9750669002532959,0.981022690225019,"[8.179577890623706,3.3801844033135207,7.806589935046529,0.5927183204407507,4.778696051068183,2.7700447254781317,9.310047357644557,5.956451820313754,3.9622614708443096]"
T8_FULL_seed2,G38__G__f30549,G38:G__f30549,9,7,9,9,1,0.9685815572738647,0.9793115818428829,"[5.274747287367487,3.6006039790257676,4.041325969412651,2.5563450751617665,0.9780905121826428,0.3344222855124314,4.73634151094272,5.301688036641366,2.204372078871035]"
T8_FULL_seed2,G38__G__f30628,G38:G__f30628,9,4,8,9,1,0.9461377859115601,0.8891949337243683,"[8.096752288686874,13.267024548128367,8.932242025716448,2.29608662145953,0.5220768601633133,2.049166020174012,7.414647638499429,7.579551445912504,4.058007759028801]"
T8_FULL_seed2,G38__G__f30814,G38:G__f30814,9,9,9,9,1,0.8935676217079163,0.9217151506192321,"[4.404644767792845,3.206176425924394,2.9657772494857886,3.80331890343834,4.318218374296578,3.9308874875667823,3.764028303502208,3.7254202742051676,4.290633042599558]"
T8_FULL_seed2,G38__G__f30889,G38:G__f30889,7,0,3,7,1,0.5807716846466064,0.5148877380006741,"[7.460740236294474,10.860201409201082,5.906189532790106,17.572747865010637,13.102937985479265,10.334278241699689,8.192189880255528]"
T8_FULL_seed2,G38__G__f30902,G38:G__f30902,9,3,4,7,1,0.9517649412155151,0.7931507026568725,"[29.726796254335692,4.252571407300069,3.1254843078008645,29.047227315765245,18.1164194873319,1.3305663288785858,5.612799224884172,19.403985952759314,14.885766456842987]"
T8_FULL_seed2,G38__G__f31046,G38:G__f31046,9,7,9,9,1,0.9528840780258179,0.9355832329747772,"[4.550583648248399,0.7794552745728351,2.060773341362219,2.4640675251179918,1.6514925723998637,7.010734414092497,6.5026737293770935,1.4811470994691183,3.3890286949070663]"
T8_FULL_seed2,G38__G__f31136,G38:G__f31136,9,3,7,9,1,0.9626994729042053,0.9709994040515725,"[8.390428444093926,4.141092848889246,9.576944938789174,4.820745505134149,11.731533431849003,6.462625063252982,4.76477010631335,11.467743100824265,6.8838899758992484]"
T8_FULL_seed2,G38__G__f31153,G38:G__f31153,9,8,9,9,1,0.9798637628555298,0.9651606410088321,"[3.121757682997605,4.713158043192149,2.5752238936566303,3.750841179660523,1.9770398646371645,4.698811445247042,5.712258893988066,2.0647869156268723,4.299680797217875]"
T8_FULL_seed2,G38__G__f31238,G38:G__f31238,9,8,9,9,1,0.9648200869560242,0.979033323895873,"[1.61478249330647,1.8115701232721464,0.3946435669320777,1.004805065201512,4.692286629481469,3.0128401709691373,3.176463567492601,5.510456287981743,4.981536188690428]"
T8_FULL_seed2,G38__G__f31257,G38:G__f31257,9,9,9,9,1,0.9713206887245178,0.9507553910634975,"[3.2264895126777176,0.8943588487698931,1.3061968603545544,0.3372412460119251,1.638312369075039,1.1732015508752054,1.4982467084089457,1.5595615933117446,1.0765147180071915]"
T8_FULL_seed2,G38__G__f31296,G38:G__f31296,9,9,9,9,1,0.9736024141311646,0.941800660452579,"[3.248178504390038,2.542921611843293,2.655428027617941,1.829859233497131,4.069673357629336,0.5478538256824803,1.2362070613218772,4.21505394195577,0.9212035137261313]"
T8_FULL_seed2,G38__G__f3141,G38:G__f3141,9,0,0,1,1,0.9384253621101379,0.8393132147506024,"[116.71051556399223,160.20478357674992,167.91323250923264,123.02944700400522,175.24887151386207,126.08528861156725,124.80514177522095,168.9291109228241,10.706902821182393]"
T8_FULL_seed2,G38__G__f31507,G38:G__f31507,9,6,8,9,1,0.9536123275756836,0.8840685192083032,"[12.619757740512428,6.34864333348429,3.97529197056466,7.766369512087035,3.125466984443339,2.832719122505582,4.232583770287408,2.957119214460504,1.2328188951160846]"
T8_FULL_seed2,G38__G__f31891,G38:G__f31891,9,8,9,9,1,0.9601845145225525,0.9325815567394692,"[1.261463615623024,0.9758898866734745,2.5823133236920004,0.6112497152811633,3.5984458549268323,1.2965193988287167,3.6825667746549304,5.21888283768645,2.0197411659517965]"
T8_FULL_seed2,G38__G__f31922,G38:G__f31922,9,4,5,9,1,0.863000750541687,0.7567670229660761,"[15.401337092378105,3.8841635857802532,3.2445153777771454,18.63780156131022,13.050761371430571,1.6619671991579021,2.742462972230519,13.390200157513734,9.723353727465708]"
T8_FULL_seed2,G38__G__f31926,G38:G__f31926,9,7,7,9,1,0.967575192451477,0.9484283073902887,"[3.8626650603641064,2.7525125517555735,2.9829228838879707,1.5132023138336592,0.7963731977042123,12.596368742616432,11.354751232908967,0.7757622149402276,3.999982910758688]"
T8_FULL_seed2,G38__G__f31960,G38:G__f31960,9,2,8,9,1,0.9881446361541748,0.9526017585915698,"[7.342441313030599,1.1585247480717802,8.587672521953895,8.781706516762736,9.301840266196397,7.992448271286983,9.140005996106476,1.1673800389970306,14.14457453372995]"
T8_FULL_seed2,G38__G__f31988,G38:G__f31988,9,7,9,9,1,0.967927873134613,0.9670116683140361,"[2.9228587109972937,2.357521224489989,4.402032642544402,2.7769909758633227,2.708494774555423,4.717393519071157,5.147177880545885,5.758828449851611,4.235605535338703]"
T8_FULL_seed2,G38__G__f32075,G38:G__f32075,9,9,9,9,1,0.9672368168830872,0.9341467387035274,"[3.476274931377547,2.2547222501103223,0.32616872002548325,0.618775903860494,0.8144735242911892,2.063634542463833,2.534800424066073,0.8371484604881622,1.2145321079596043]"
T8_FULL_seed2,G38__G__f3222,G38:G__f3222,9,1,4,8,1,0.9501761198043823,0.9002569548389079,"[22.554589736101107,7.404446113524826,3.171041966226447,19.480857396543072,14.012443110317728,6.628907690235539,5.702657943341763,16.818670116744755,12.572859232602786]"
T8_FULL_seed2,G38__G__f32342,G38:G__f32342,9,2,8,9,1,0.9831323027610779,0.9699753315193567,"[6.99847420204997,10.523036822458705,5.9727698262354245,3.892342163899235,2.217212630467888,5.677697762194067,6.411075408108709,6.625147240186487,7.251439793926407]"
T8_FULL_seed2,G38__G__f32359,G38:G__f32359,9,3,8,9,1,0.8512780666351318,0.8975107634093187,"[6.166951500380591,9.080541298862375,11.469282132606539,9.1581884852196,2.3412004567286986,2.3332496029119154,5.209038387051121,4.832729076959203,6.857162857226278]"
T8_FULL_seed2,G38__G__f32441,G38:G__f32441,9,7,9,9,1,0.9529759287834167,0.8782977409893986,"[7.3541044127936965,4.6999215207708,4.7889441273041635,5.163580272930581,2.6529333170817093,4.41602919267917,4.816277577027971,0.3083447509955404,0.3661954882011047]"
T8_FULL_seed2,G38__G__f3259,G38:G__f3259,9,6,9,9,1,0.9626304507255554,0.9223749365562184,"[1.4712377522751638,2.442931451008252,4.670396430454019,3.048531575228001,4.86081839704736,4.8568526192969665,5.312606432972084,5.639277004867859,5.902486863368757]"
T8_FULL_seed2,G38__G__f3272,G38:G__f3272,9,0,0,0,0,0.010171841830015182,0.44474475651704437,[]
T8_FULL_seed2,G38__G__f32802,G38:G__f32802,9,7,9,9,1,0.6332009434700012,0.9040787930220576,"[1.101104772244654,7.0951423657199975,4.285730110790562,3.009259042033696,6.374619125543028,4.877041090807743,2.3007555677960494,3.2534693170663567,3.8692204058369097]"
T8_FULL_seed2,G38__G__f32855,G38:G__f32855,9,7,9,9,1,0.9678289294242859,0.9630795835579838,"[7.479121683367106,1.1611893085409997,1.6763084621680717,3.4487821245136208,4.789567813941982,1.7804152952880983,2.432261460055136,4.870158696612011,5.033392285155861]"
T8_FULL_seed2,G38__G__f32940,G38:G__f32940,9,8,9,9,1,0.961355447769165,0.9273083800017867,"[2.9497894304607946,4.762374937976287,3.6671723590838363,2.4695384214981555,1.2231913983482956,4.960738216577667,0.5554819191844941,5.1667565325072164,3.7572211983272554]"
T8_FULL_seed2,G38__G__f32946,G38:G__f32946,9,1,5,9,1,0.946557879447937,0.8124757615220459,"[16.650422754724755,13.769741112839764,17.09209764719797,19.06255648336959,5.644899318180377,5.742567904678095,6.110266975121078,6.1393920246319595,3.6031718050769257]"
T8_FULL_seed2,G38__G__f32956,G38:G__f32956,9,4,7,9,1,0.8950092792510986,0.8546356276206036,"[13.687686770873231,2.880203193026845,5.012770970689679,9.10796311386635,12.301689885952449,3.597547659213285,2.6091384404696276,8.353484846941235,4.178889049042485]"
T8_FULL_seed2,G38__G__f33117,G38:G__f33117,9,1,1,1,1,0.9459547996520996,0.9346774123364144,"[52.02565849316899,60.185874518590076,58.15283656781361,55.32218765076827,57.827219758876346,52.25017546302436,47.08811505966619,58.00834947615133,1.3369778749628507]"
T8_FULL_seed2,G38__G__f33472,G38:G__f33472,9,7,9,9,1,0.9103959798812866,0.9402449540642324,"[2.215454858658109,1.148878949446193,2.6003548562144667,1.3203837898600126,5.379592219009838,2.18083643660696,1.719587911850994,6.636208974446146,0.21338502438506618]"
T8_FULL_seed2,G38__G__f33574,G38:G__f33574,9,5,9,9,1,0.9416856169700623,0.9256462005282798,"[3.1755046610205646,6.110115716817847,5.63203228589115,1.5666482492148188,3.1472174035728058,5.424772596248746,5.661230470039114,2.986747381573259,2.525279593403508]"
T8_FULL_seed2,G38__G__f33685,G38:G__f33685,9,6,7,9,1,0.9875420928001404,0.9524420061708152,"[2.9623168526660884,11.550270536279072,14.063960546433185,3.6952285215767495,2.8371547931212047,4.013749902082062,2.7992217545233538,1.021203106194784,5.707546120988881]"
T8_FULL_seed2,G38__G__f33875,G38:G__f33875,9,8,9,9,1,0.9007481336593628,0.9486699299380443,"[6.998481912140052,2.7665657529051706,0.7495977381590733,2.7046360811066275,1.9458805833836246,3.5718677841241857,4.2003229623712635,2.051839803402747,1.1928748902398703]"
T8_FULL_seed2,G38__G__f33972,G38:G__f33972,9,2,7,7,1,0.9759839177131653,0.8227990869895189,"[5.165806803300817,48.44068201326688,39.12478351617156,6.0862411433237495,2.8117106836048946,6.179783156522839,7.966026488996487,4.289670180975766,5.1108580985930505]"
T8_FULL_seed2,G38__G__f34008,G38:G__f34008,9,7,9,9,1,0.6516768336296082,0.8754713558850695,"[5.891447162432551,5.957529913219002,4.122120358481224,4.8831812377292145,3.9525871790371134,1.9016954686986671,2.4332351037633884,1.7708558831698198,0.716891220361621]"
T8_FULL_seed2,G38__G__f34043,G38:G__f34043,9,1,1,1,1,0.8852031230926514,0.8625376788570636,"[40.578931282918845,36.7587559632551,37.995303867371405,43.856745148265574,39.81824895627918,49.17389277917699,47.15361047950116,39.48844950696335,2.728308690938301]"
T8_FULL_seed2,G38__G__f34256,G38:G__f34256,9,9,9,9,1,0.8404505848884583,0.8949938286519633,"[3.4138521773319623,2.8295868358815737,1.3619767160864709,1.8213030666730508,1.6221317195047953,2.1365101927138657,2.423908569397734,1.3501248677900275,1.1406761428425343]"
T8_FULL_seed2,G38__G__f34491,G38:G__f34491,9,3,8,9,1,0.9439278244972229,0.8821529406923273,"[2.035662994367207,5.316614001971643,4.67530001002931,3.827254268958739,8.115773799715798,11.56783341778959,8.48532072033955,6.8134185537399,5.475991690953842]"
T8_FULL_seed2,G38__G__f34508,G38:G__f34508,9,1,5,9,1,0.9592231512069702,0.9577649074232732,"[9.916011858036455,8.758329589927502,15.795645068803962,11.434841090621509,15.555956570399683,3.9262601685146263,5.779184515543224,15.224350591216925,7.60516762655608]"
T8_FULL_seed2,G38__G__f34628,G38:G__f34628,8,0,0,2,1,0.666353702545166,0.7627683366677767,"[28.687524207949007,22.321303903976908,49.54880654896035,12.15030766159362,77.58533031584278,72.58137510263754,16.81121301999231,54.814745397202195]"
T8_FULL_seed2,G38__G__f34656,G38:G__f34656,9,2,3,7,1,0.9812503457069397,0.9408887789159207,"[10.359847407210921,0.9721974959831826,12.940572869216455,8.769948021873196,1.4563058942865745,21.394463716007493,26.954826817774176,16.36775707645905,10.24900481416035]"
T8_FULL_seed2,G38__G__f3485,G38:G__f3485,9,1,1,1,1,0.9729077219963074,0.9612884832902652,"[85.86486825732591,103.1009680228767,103.61987282599893,87.50908575210563,101.99925898948739,85.01832915367707,82.95178086183262,98.0515003741227,4.489956502874322]"
T8_FULL_seed2,G38__G__f34898,G38:G__f34898,9,5,6,9,1,0.9681627154350281,0.972116074430725,"[4.6779630848824,0.45726138720199555,6.911392996529601,4.098901073714753,18.875796957707927,1.291268264362949,4.24641626623985,17.58122339623901,14.823047392861074]"
T8_FULL_seed2,G38__G__f35091,G38:G__f35091,9,7,8,9,1,0.9077005386352539,0.9621954818486345,"[4.117735897166181,3.150140326642914,2.763313425554049,1.0079803964037464,3.2761774613747994,5.800801876452956,10.099415278585822,3.866901399695984,2.5186587074057103]"
T8_FULL_seed2,G38__G__f35466,G38:G__f35466,9,5,8,9,1,0.9681940078735352,0.9632166181052239,"[7.358844407509591,3.9965232744806136,5.966187556140257,3.156201327136341,0.9739046261452303,3.5403536171443295,9.189726180789387,11.272109409729978,4.2809265780442844]"
T8_FULL_seed2,G38__G__f35585,G38:G__f35585,9,8,9,9,1,0.981765627861023,0.9536925752674187,"[4.95408638129186,3.473204794416555,1.976825847415443,1.3400570023461358,4.098708457220811,4.283906408563766,9.051852592447359,3.2667219016375157,1.8517580343121989]"
T8_FULL_seed2,G38__G__f35669,G38:G__f35669,9,1,6,9,1,0.9768096804618835,0.9505260669336802,"[15.268056039703112,7.880306178331544,5.098043261883719,3.042160146377253,5.295905687286519,15.018939610098972,11.720175642949597,5.6563253354131975,6.250439905849199]"
T8_FULL_seed2,G38__G__f35751,G38:G__f35751,9,9,9,9,1,0.9536257386207581,0.9449682834212932,"[4.5938871960683905,2.3542489560896303,1.7977321013921652,3.8052061585622186,0.9320374391628513,1.618296237697675,0.8182490043794608,3.1474229183944464,2.347532796906445]"
T8_FULL_seed2,G38__G__f35817,G38:G__f35817,9,5,7,9,1,0.9803417921066284,0.9556245371332064,"[2.414376770648738,14.912637028219391,11.732076517693317,4.962301572094025,1.0387616687037486,7.185883002237647,6.988853676063058,3.8662754077183084,4.0276404147586575]"
T8_FULL_seed2,G38__G__f36152,G38:G__f36152,9,8,9,9,1,0.9061068892478943,0.9059011564845469,"[4.781846855625863,1.4884300968445885,0.449074679666875,4.5288512455893555,4.101235264729701,5.101199192852907,4.603623013897358,3.2139075395580066,2.3428473572241937]"
T8_FULL_seed2,G38__G__f36246,G38:G__f36246,9,9,9,9,1,0.9657086730003357,0.9618378898241801,"[1.4674055532907644,2.456075421168929,2.1362241556927333,3.9195497894626703,3.5370520031086428,1.6132340073970977,1.9202481791605939,4.630885372408384,1.6538154065803015]"
T8_FULL_seed2,G38__G__f36307,G38:G__f36307,9,1,1,1,1,0.9497552514076233,0.9291767432978709,"[168.60737349451279,195.4037805200472,188.51858433412247,172.37816031756984,180.14364241957188,188.55413341413376,167.31191703129088,169.97958218952408,1.8351630597242714]"
T8_FULL_seed2,G38__G__f36577,G38:G__f36577,9,6,8,9,1,0.9740546345710754,0.911028479906746,"[3.8193757772492303,18.927870592330887,9.761721387739291,4.892898697145316,3.9837730182334976,3.958042327896586,6.389306467624746,2.1510349478086113,3.736414118836848]"
T8_FULL_seed2,G38__G__f36784,G38:G__f36784,9,7,9,9,1,0.9855608344078064,0.9805491604702337,"[4.282773174943122,1.029004521224174,4.518761468279062,1.3981917980235585,2.431042188919495,3.424861758053881,5.345188173220322,5.336522575608985,3.8827171429106038]"
T8_FULL_seed2,G38__G__f3684,G38:G__f3684,9,1,1,1,1,0.9635293483734131,0.9411862947636065,"[88.90676508506866,67.79848108274336,71.31117470134443,85.8867910753481,76.9251650502909,79.04376352678275,78.3381838306027,67.7209485364615,1.1817887255795585]"
T8_FULL_seed2,G38__G__f37138,G38:G__f37138,9,9,9,9,1,0.9788017272949219,0.98224859306864,"[1.717010392985141,2.491718813261238,1.1333283782142984,2.3883607707552548,3.2261409156951424,2.17983568263203,0.9737717169390232,3.874352940290185,0.04149701841797235]"
T8_FULL_seed2,G38__G__f3727,G38:G__f3727,9,1,7,9,1,0.5681862831115723,0.9816299723265949,"[9.845883243336917,16.92376920273068,6.2873276244955045,13.885379468963727,4.319189299813265,5.096841177365235,5.052601787005502,8.58800374063895,6.957314281518529]"
T8_FULL_seed2,G38__G__f37599,G38:G__f37599,9,9,9,9,1,0.5482949018478394,0.9550830943938015,"[4.961767331740478,2.032043720236021,2.0202483214148703,2.550350293152345,2.985331925875353,2.9995253863136027,2.756957601871488,2.5100813737716696,0.9825068187234552]"
T8_FULL_seed2,G38__G__f37807,G38:G__f37807,9,3,9,9,1,0.9719899892807007,0.9465439520615582,"[6.198531597451176,5.216571600234545,6.989583994566959,6.471220303073052,2.3493433719167536,2.048813312431634,9.77441702113449,7.818764104870343,2.781931042667523]"
T8_FULL_seed2,G38__G__f38173,G38:G__f38173,9,2,4,9,1,0.9802529811859131,0.9675738953877192,"[16.351391843854692,3.5609887638276776,5.676961834974107,11.401260020643653,2.60259617778015,12.98415900831167,14.946042298074248,11.131033226340572,9.231473074980732]"
T8_FULL_seed2,G38__G__f38303,G38:G__f38303,9,9,9,9,1,0.9187642335891724,0.9561918188029981,"[3.798990528507663,1.2739214803511223,1.31599837145892,0.42507843130620276,2.198497894688864,0.9246459377527425,0.4060033967658475,1.6849956885744601,1.115716114605716]"
T8_FULL_seed2,G38__G__f38371,G38:G__f38371,9,6,7,9,1,0.9763237833976746,0.9441997816186743,"[12.897484325581999,2.181598602896795,2.0283517442726215,11.776625600025485,2.988143480106921,4.825820749635,4.109053579406136,7.505217679121938,3.97829230359255]"
T8_FULL_seed2,G38__G__f38558,G38:G__f38558,9,7,9,9,1,0.9433123469352722,0.9253100506712271,"[0.8918120260557568,4.37537976508916,6.671335896665071,1.4309620018908609,2.0603952662227134,3.307247860611713,5.978656209350345,1.0249194455830588,3.315883304836567]"
T8_FULL_seed2,G38__G__f38620,G38:G__f38620,9,2,6,7,1,0.4764821231365204,0.975736148677333,"[7.98152661176425,7.460045516652494,8.403029156005621,5.263073301095358,35.098912905588435,0.3991982873496385,2.2317563840725727,35.06631002160676,19.36417100038025]"
T8_FULL_seed2,G38__G__f38702,G38:G__f38702,9,5,9,9,1,0.26881372928619385,0.9130491072704434,"[8.649098603751629,2.252567508669223,4.750893214569727,5.775511126730249,6.513834762289267,1.565768890637976,1.9959232185554672,8.179713417547593,2.2676192946158626]"
T8_FULL_seed2,G38__G__f38789,G38:G__f38789,9,5,7,8,1,0.984136700630188,0.9077897813960714,"[1.8960252602146852,6.424642351591188,0.7475302910368895,1.8481000707251771,1.993984970579416,20.656767737616743,17.179744745662635,3.587078311491492,5.830682879676998]"
T8_FULL_seed2,G38__G__f38804,G38:G__f38804,9,5,9,9,1,0.979780912399292,0.9698268107076895,"[2.356644116418901,3.5623783419508,2.0797353966375023,2.671086369632342,4.122889693702132,6.5412887080103275,5.756843002709004,8.170451979215589,5.7578949061880005]"
T8_FULL_seed2,G38__G__f38869,G38:G__f38869,9,8,9,9,1,0.9703687429428101,0.9449401461736624,"[2.4339060845438523,2.415861553983996,1.3447276940683324,4.118117809169475,3.0292510032620625,2.8722232854010126,2.2450262074361484,5.421406312993171,0.9380817297277807]"
T8_FULL_seed2,G38__G__f39112,G38:G__f39112,9,2,5,8,1,0.9843518137931824,0.9818258593974348,"[31.196872980977485,8.433883896961747,7.72286898012706,11.347180527767238,3.5433945975588164,8.264569056451485,17.61411526316283,10.849752792734371,3.326855308853551]"
T8_FULL_seed2,G38__G__f39118,G38:G__f39118,9,4,8,9,1,0.9752978682518005,0.9611932441251239,"[6.8517767406805365,5.002206108655825,5.262394974007405,3.041751571606836,1.2173884311960441,4.1487268767656555,10.211274598298798,9.176559544565732,3.7809023915314977]"
T8_FULL_seed2,G38__G__f39235,G38:G__f39235,9,5,9,9,1,0.974871814250946,0.9593726867368205,"[2.00660972558391,9.39509860957654,4.2673539895674875,1.5729419286875743,3.3211457762641974,4.405721458480354,6.044169019363314,6.614475290174505,8.323657342188184]"
T8_FULL_seed2,G38__G__f39407,G38:G__f39407,9,5,7,9,1,0.9487031698226929,0.9205502342428308,"[2.5259363938522843,5.355774463301189,2.0313790066973874,0.9171736708834541,15.733184499266155,2.8047112335646704,4.72023070839095,14.943906494780363,6.993957925406052]"
T8_FULL_seed2,G38__G__f39527,G38:G__f39527,9,6,8,9,1,0.9641109704971313,0.8717090649153141,"[5.674168504879101,10.007769559429905,9.265404978461941,4.197961223436059,3.4423155300529165,2.5810022858203014,2.070736029471052,3.240872467814781,2.82250355098785]"
T8_FULL_seed2,G38__G__f39653,G38:G__f39653,9,6,9,9,1,0.9530277848243713,0.8884094316077883,"[7.167752303984795,2.649983248632956,3.0327381206979473,2.0396771879400015,9.265814554770799,1.0256924835766017,0.9712869004955186,9.495981622244809,1.629416030626883]"
T8_FULL_seed2,G38__G__f39739,G38:G__f39739,9,3,7,9,1,0.29772013425827026,0.745180905085441,"[4.5781811179889225,13.28906318273714,14.393763606833753,5.896085366250657,1.5285435790537316,9.917496970324951,9.518129706509576,2.982124147411034,7.507672741452355]"
T8_FULL_seed2,G38__G__f39805,G38:G__f39805,9,6,8,9,1,0.9750866293907166,0.9462099619299177,"[3.6265968122501193,3.281742507248871,0.9845167779284729,1.824226957647568,1.3167152091207968,7.81476732399122,10.493269846267424,6.776288428872559,4.016135686678551]"
T8_FULL_seed2,G38__G__f39833,G38:G__f39833,9,2,6,9,1,0.9747644066810608,0.9641969975757467,"[8.881339965422928,15.938969829196616,5.68808638414807,4.4467947107710835,11.062283807667077,0.704146656828259,7.157235331509325,18.57676091699999,8.670213353694452]"
T8_FULL_seed2,G38__G__f4009,G38:G__f4009,9,4,7,8,1,0.9730604290962219,0.9185747057462602,"[3.625530746274815,20.318667547835922,17.098177551864097,4.426343072182998,0.8617659330178231,4.420145435254808,7.423663534310566,7.137274481317193,5.935311632556497]"
T8_FULL_seed2,G38__G__f4011,G38:G__f4011,9,6,9,9,1,0.9751076102256775,0.9673205187539483,"[2.229958366515709,5.327975330102291,1.9229518418295368,2.7152807012917792,4.93405742528222,2.2117779224267102,1.3881845650912366,5.441736121850379,5.16912291540365]"
T8_FULL_seed2,G38__G__f4258,G38:G__f4258,9,8,9,9,1,0.9760555624961853,0.9167440826358502,"[5.016597109845917,4.686718015746042,3.518911867242736,1.7562498720180784,3.5066773429888594,0.7708418015350879,0.6655757060746256,4.665300425794076,2.2547549732861154]"
T8_FULL_seed2,G38__G__f4377,G38:G__f4377,9,8,9,9,1,0.9618580341339111,0.959298470332132,"[4.025526837647466,4.592668775561937,3.4120624766721073,2.245268633928304,1.1362868772337251,2.2536325826139945,3.3199882562212126,5.035786650744558,4.0088357487339055]"
T8_FULL_seed2,G38__G__f4480,G38:G__f4480,9,1,1,1,1,0.9453412890434265,0.9542418346618922,"[258.99358277293203,164.581216872331,162.69534006385516,262.7497178913414,151.28939774494282,222.13324681535332,214.2534722352691,144.4559818956256,3.01802716937215]"
T8_FULL_seed2,G38__G__f4483,G38:G__f4483,9,7,9,9,1,0.9447245597839355,0.941396063959938,"[7.693229499754716,2.7217199051686953,1.730071993001581,4.483465715171452,2.6482594575718346,0.8058451014238743,3.2426654509699273,5.785343420172162,3.247367702258975]"
