arm,id,E_sym,E_fixed,sym_mean_px,branch,annotated_corners,source_target_changed,mask_noninvariant
F1,forklift_v4_20260903_190408_manual_gt__000720,0.0017136679116433315,0.0017136679116433315,1.3709343293146652,0,8,False,False
F1,forklift_v4_20260903_190743_manual_gt__000000,0.001955002639316919,0.001955002639316919,1.5640021114535352,0,8,False,False
F1,forklift_v4_20260903_190743_manual_gt__000090,0.0042844187900158625,0.0042844187900158625,3.42753503201269,0,8,False,False
F1,forklift_v4_20260903_190743_manual_gt__000280,0.002550537701850134,0.002550537701850134,2.0404301614801073,0,8,False,False
F1,forklift_v4_20260903_192118_manual_gt__000020,0.004397693766577012,0.004397693766577012,3.5181550132616097,0,8,False,False
F1,forklift_v4_20260903_192254_manual_gt__000030,0.003171179570328836,0.003171179570328836,2.5369436562630687,0,8,False,False
F1,forklift_v4_20260904_102339_manual_gt__000000,0.002954302783468821,0.002954302783468821,2.3634422267750566,0,8,False,False
F1,forklift_v4_20260904_102339_manual_gt__000450,0.0017680432946487034,0.0017680432946487034,1.4144346357189628,0,8,False,False
F1,forklift_v4_20260904_102504_manual_gt__000060,0.0027609839958306678,0.0027609839958306678,2.208787196664534,0,8,False,False
F1,forklift_v4_20260904_103429_manual_gt__000000,0.0035038261666103117,0.0035038261666103117,2.8030609332882492,0,8,False,False
F1,forklift_v4_20260904_103429_manual_gt__000930,0.0017426437025584358,0.0017426437025584358,1.3941149620467486,0,8,False,False
F1,forklift_v4_20260904_103429_manual_gt__001230,0.0016107023487118993,0.0016107023487118993,1.2885618789695195,0,8,False,False
F1,forklift_v4_20260904_103739_manual_gt__000000,0.001477218016842406,0.001477218016842406,1.1817744134739248,0,8,False,False
F1,forklift_v4_20260904_103739_manual_gt__000180,0.0025786117671649333,0.0025786117671649333,2.0628894137319467,0,8,False,False
F1,forklift_v4_20260904_103739_manual_gt__000360,0.0020043667810660014,0.0020043667810660014,1.6034934248528012,0,8,False,False
F1,forklift_v4_20260904_103739_manual_gt__000540,0.00247916816038149,0.00247916816038149,1.9833345283051922,0,8,False,False
F1,forklift_v4_20260904_103739_manual_gt__000720,0.0012992425973641464,0.0012992425973641464,1.039394077891317,0,8,False,False
F1,forklift_v4_20260904_104212_manual_gt__000030,0.0030016175770815824,0.0030016175770815824,2.401294061665266,0,8,False,False
F1,forklift_v4_20260904_104212_manual_gt__000270,0.0036859867638183675,0.0036859867638183675,2.948789411054694,0,8,False,False
F1,forklift_v4_20260904_105241_manual_gt__000000,0.001043822529174014,0.001043822529174014,0.8350580233392113,0,8,False,False
F1,forklift_v4_20260904_105508_manual_gt__000000,0.0012965961545570496,0.0012965961545570496,1.0372769236456396,0,8,False,False
F1,forklift_v4_20260904_105615_manual_gt__000000,0.0047855660435752794,0.0047855660435752794,3.8284528348602236,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__000000,0.002300404884791611,0.002300404884791611,1.8403239078332887,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__001050,0.002504916812690149,0.002504916812690149,2.003933450152119,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__001260,0.0031720205240728123,0.0031720205240728123,2.5376164192582498,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__001530,0.003600976709336715,0.003600976709336715,2.880781367469372,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__001710,0.0009032758638760993,0.0009032758638760993,0.7226206911008795,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__002250,0.0037401891540194713,0.0037401891540194713,2.992151323215577,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__002640,0.002341155886772438,0.002341155886772438,1.8729247094179504,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__002880,0.002310750027446155,0.002310750027446155,1.848600021956924,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__003120,0.0023859645455602194,0.0023859645455602194,1.9087716364481755,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__003385,0.0028599183183916433,0.0028599183183916433,2.2879346547133146,0,8,False,False
F1,forklift_v4_20260904_142318_manual_gt__005095,0.002107526533730436,0.002107526533730436,1.6860212269843486,0,8,False,False
F1,forklift_v4_20260904_142958_manual_gt__000010,0.002354131019009635,0.002354131019009635,1.883304815207708,0,8,False,False
F1,forklift_v4_20260904_142958_manual_gt__000190,0.0028269975960228677,0.0028269975960228677,2.261598076818294,0,8,False,False
F1,forklift_v4_20260904_144221_manual_gt__000006,0.0027940684152462847,0.0027940684152462847,2.2352547321970277,0,8,False,False
F1,forklift_v4_20260904_144614_manual_gt__000014,0.0016020388822641893,0.0016020388822641893,1.2816311058113514,0,8,False,False
F1,forklift_v4_20260904_144614_manual_gt__000194,0.0014676354625121721,0.0014676354625121721,1.1741083700097377,0,8,False,False
F1,forklift_v4_20260904_144614_manual_gt__000374,0.0017211973639251665,0.0017211973639251665,1.3769578911401332,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__000006,0.00337928078581169,0.00337928078581169,2.703424628649352,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__000186,0.0025064307485130432,0.0025064307485130432,2.0051445988104346,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__000366,0.0026528817962487073,0.0026528817962487073,2.122305436998966,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__000546,0.003894741583180993,0.003894741583180993,3.1157932665447943,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__000726,0.00311532563105404,0.00311532563105404,2.492260504843232,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__000906,0.0028868866628005085,0.0028868866628005085,2.309509330240407,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__001086,0.0026241501146758595,0.0026241501146758595,2.0993200917406876,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__001266,0.003184916183868758,0.003184916183868758,2.5479329470950067,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__001446,0.003356210974791316,0.003356210974791316,2.684968779833053,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__001626,0.0030608479418802025,0.0030608479418802025,2.448678353504162,0,8,False,False
F1,forklift_v4_20260904_144733_manual_gt__001806,0.0025384576054212475,0.0025384576054212475,2.030766084336998,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__000009,0.0020460512877556332,0.0020460512877556332,1.6368410302045067,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__000189,0.0025325689094883802,0.0025325689094883802,2.026055127590704,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__000369,0.002920979127979819,0.002920979127979819,2.3367833023838553,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__000549,0.0016826746129289627,0.0016826746129289627,1.3461396903431702,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__000729,0.0018698437756070273,0.0018698437756070273,1.495875020485622,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__000909,0.002333450047493768,0.002333450047493768,1.8667600379950144,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__001089,0.0019991845022184164,0.0019991845022184164,1.599347601774733,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__001569,0.0032534472611075727,0.0032534472611075727,2.602757808886058,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__002049,0.002643329795683359,0.002643329795683359,2.114663836546687,0,8,False,False
F1,forklift_v4_20260904_145924_manual_gt__002229,0.003112874274859313,0.003112874274859313,2.4902994198874504,0,8,False,False
F1,forklift_v4_20260904_150335_manual_gt__000025,0.0024671713191403094,0.0024671713191403094,1.9737370553122475,0,8,False,False
F1,forklift_v4_20260904_150335_manual_gt__000205,0.0022855230426738695,0.0022855230426738695,1.8284184341390957,0,8,False,False
F1,forklift_v4_20260904_150816_manual_gt__000011,0.0012392099405152983,0.0012392099405152983,0.9913679524122385,0,8,False,False
F1,forklift_v4_20260904_150944_manual_gt__000002,0.002659685005198616,0.002659685005198616,2.1277480041588928,0,8,False,False
F1,forklift_v4_20260904_150944_manual_gt__000182,0.00298275531574408,0.00298275531574408,2.386204252595264,0,8,False,False
F1,forklift_v4_20260904_150944_manual_gt__000362,0.0023221141311504253,0.0023221141311504253,1.8576913049203403,0,8,False,False
F1,forklift_v4_20260904_150944_manual_gt__000542,0.002312505742830362,0.002312505742830362,1.8500045942642898,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__014578,0.003683222176253711,0.003683222176253711,2.9465777410029688,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__015088,0.0035412620980492826,0.0035412620980492826,2.833009678439426,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__015358,0.0028661711804358527,0.0028661711804358527,2.292936944348682,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__015988,0.002383520173261487,0.002383520173261487,1.9068161386091893,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__016318,0.005681982811078967,0.005681982811078967,4.545586248863174,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__016618,0.0026632424256596075,0.0026632424256596075,2.130593940527686,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__016798,0.0033402349086849004,0.0033402349086849004,2.6721879269479203,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__017098,0.003097127265954942,0.15867030158923726,2.4777018127639536,3,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__017428,0.002643314320169359,0.002643314320169359,2.114651456135487,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__017968,0.0027323191472992574,0.0027323191472992574,2.185855317839406,0,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__018448,0.0033314063861817457,0.1588251348035792,2.6651251089453964,3,8,False,False
F1,forklift_v4_20260904_captured_manual_gt__019348,0.0024868590531305153,0.0024868590531305153,1.9894872425044121,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__002689,0.001949282815337028,0.12220396554710983,1.5594262522696225,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__002809,0.004948099932967079,0.11806600676469134,3.958479946373663,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__002929,0.0030069994776997407,0.11615906878684665,2.4055995821597924,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__003129,0.004401441065266695,0.004401441065266695,3.5211528522133557,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__003249,1.0,1.0,800.0,0,6,False,True
F2,capture_20260902_kimjihoon_manual_gt__003369,0.004389149016331716,0.004389149016331716,3.5113192130653728,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__003489,0.002206681689656202,0.002206681689656202,1.7653453517249618,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__003609,0.002471236571387178,0.002471236571387178,1.9769892571097423,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__003729,0.004201882462973401,0.20734870937990507,3.3615059703787202,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__003849,0.005851305353546887,0.005851305353546887,4.68104428283751,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004009,0.004353858308244612,0.2514553278550132,3.483086646595689,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004129,0.004869884424949197,0.18915285416143482,3.8959075399593575,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004249,0.005184652109119208,0.14999846124914126,4.147721687295366,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004369,0.003311674021890465,0.003311674021890465,2.649339217512372,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004489,0.003786266599661967,0.003786266599661967,3.0290132797295737,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004609,0.002260738474290998,0.002260738474290998,1.8085907794327984,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004729,0.004152875479826388,0.004152875479826388,3.3223003838611103,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004849,0.00664325757410159,0.1831479004245419,5.314606059281272,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__004969,0.004241758724218141,0.26855303881368303,3.393406979374513,3,6,True,True
F2,capture_20260902_kimjihoon_manual_gt__005089,0.005722712119964282,0.32953303965483477,4.578169695971425,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005209,0.004996173324483559,0.37635938075557734,3.9969386595868475,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005329,0.005058911980118885,0.005058911980118885,4.047129584095107,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005449,0.0068059912928378295,0.0068059912928378295,5.444793034270264,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005569,0.004280317252616873,0.004280317252616873,3.4242538020934985,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005689,0.004012930010068655,0.004012930010068655,3.2103440080549235,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005809,0.005710858109296211,0.21432301023499162,4.568686487436969,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__005929,0.0074162091638246205,0.27814155202951746,5.932967331059697,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006049,0.008668081438305305,0.3388121522087005,6.934465150644243,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006169,0.011892488558043859,0.36737374086645774,9.513990846435087,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006329,0.0010117183044446832,0.0010117183044446832,0.8093746435557465,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006449,0.0024135357894990222,0.0024135357894990222,1.9308286315992178,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006569,0.002121811824969452,0.002121811824969452,1.6974494599755616,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006689,0.003197446526195591,0.003197446526195591,2.5579572209564727,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006809,0.0020862333725766187,0.0020862333725766187,1.668986698061295,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__006929,0.003029373839900147,0.003029373839900147,2.4234990719201175,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007049,0.0026777085875859486,0.0026777085875859486,2.142166870068759,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007169,0.004053319853668257,0.004053319853668257,3.2426558829346055,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007289,0.006461111333146887,0.006461111333146887,5.16888906651751,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007409,0.007971018988406185,0.007971018988406185,6.3768151907249475,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007529,0.0068637379157478525,0.0068637379157478525,5.490990332598282,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007649,0.002457910600836253,0.002457910600836253,1.9663284806690022,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007769,0.0012979058045225742,0.0012979058045225742,1.0383246436180593,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__007889,0.0032869099933841572,0.1649275396306609,2.629527994707326,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__008009,0.0036992549951612875,0.0036992549951612875,2.95940399612903,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__008129,0.002857987656403672,0.002857987656403672,2.2863901251229377,0,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__008249,0.006913989543185188,0.25377316815276557,5.531191634548151,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__008369,0.008431850243460671,0.35003865760529534,6.745480194768537,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__008489,0.008514982216846741,0.33400757163479533,6.811985773477392,3,8,False,False
F2,capture_20260902_kimjihoon_manual_gt__008609,0.007111584612983397,0.3367875093150073,5.689267690386718,3,8,False,False
F2,capture_20260902_manual_gt__008663,0.009266721941992939,0.3202247640343442,7.4133775535943505,3,8,False,False
F2,capture_20260902_manual_gt__009083,0.006212701800946493,0.21583116815293635,4.970161440757194,3,8,False,False
F2,capture_20260902_manual_gt__009263,0.002860837945972891,0.27796010977720664,2.288670356778313,3,8,False,False
F2,capture_20260902_manual_gt__010343,0.0049963130230357075,0.0049963130230357075,3.9970504184285662,0,8,False,False
F2,capture_20260902_manual_gt__010523,0.010940529381601428,0.38706193025665653,8.752423505281143,3,8,False,False
F2,capture_20260902_manual_gt__011123,0.0031429427079293915,0.18971830177051094,2.514354166343513,3,8,False,False
F2,capture_20260902_manual_gt__011393,0.005324326629818421,0.30480562554569,4.259461303854737,3,8,False,False
F2,capture_20260902_manual_gt__013883,0.008413389949300007,0.008413389949300007,6.730711959440006,0,8,False,False
F2,capture_20260902_manual_gt__014063,0.004216829168168107,0.004216829168168107,3.3734633345344855,0,8,False,False
F2,forklift_v4_173507_manual_gt__000000,0.003851066741888055,0.003851066741888055,3.080853393510444,0,8,False,False
F2,forklift_v4_173507_manual_gt__001560,0.005593006579303753,0.005593006579303753,4.4744052634430025,0,8,False,False
F2,forklift_v4_173507_manual_gt__002370,0.0028662616763680867,0.0028662616763680867,2.293009341094469,0,8,False,False
F2,forklift_v4_173507_manual_gt__003690,0.0021289903623523177,0.0021289903623523177,1.7031922898818541,0,8,False,False
F2,forklift_v4_174126_manual_gt__000000,0.001744860810806245,0.001744860810806245,1.395888648644996,0,8,False,False
F2,forklift_v4_174342_manual_gt__000000,0.0027917873537540733,0.0027917873537540733,2.2334298830032586,0,8,False,False
F2,forklift_v4_174342_manual_gt__000930,0.00235553829440278,0.00235553829440278,1.884430635522224,0,8,False,False
F2,forklift_v4_174342_manual_gt__001980,0.0053361899242001685,0.0053361899242001685,4.268951939360135,0,8,False,False
F2,forklift_v4_174925_manual_gt__000000,0.0030351762054954866,0.0030351762054954866,2.4281409643963894,0,8,False,False
F2,forklift_v4_174925_manual_gt__000270,0.004050505902590824,0.004050505902590824,3.2404047220726597,0,8,False,False
F2,forklift_v4_174925_manual_gt__000690,0.001324778490632987,0.001324778490632987,1.0598227925063894,0,8,False,False
F2,forklift_v4_174925_manual_gt__000930,0.003324312410554103,0.003324312410554103,2.6594499284432827,0,8,False,False
F2,forklift_v4_174925_manual_gt__001320,0.007298863950851034,0.007298863950851034,5.839091160680828,0,8,False,False
F2,forklift_v4_174925_manual_gt__001770,0.00685665560471244,0.27722733302397756,5.485324483769952,3,8,False,False
F2,forklift_v4_20260903_190408_manual_gt__000000,0.002870353041726911,0.002870353041726911,2.2962824333815286,0,8,False,False
F2,forklift_v4_20260903_190408_manual_gt__000360,0.0023599308328244783,0.0023599308328244783,1.8879446662595827,0,8,False,False
F2,forklift_v4_20260903_190408_manual_gt__000420,0.002491133029578196,0.002491133029578196,1.992906423662557,0,8,False,False
F2,forklift_v4_20260903_190408_manual_gt__000660,0.0021516943038522255,0.0021516943038522255,1.7213554430817806,0,8,False,False
F2,forklift_v4_20260903_190408_manual_gt__000720,0.0029240271050327924,0.0029240271050327924,2.339221684026234,0,8,False,False
F2,forklift_v4_20260903_190743_manual_gt__000000,0.002938204474758758,0.002938204474758758,2.3505635798070066,0,8,False,False
F2,forklift_v4_20260903_190743_manual_gt__000090,0.003147731103023965,0.003147731103023965,2.518184882419172,0,8,False,False
F2,forklift_v4_20260903_190743_manual_gt__000280,0.003635083812984177,0.003635083812984177,2.9080670503873414,0,8,False,False
F2,forklift_v4_20260903_192118_manual_gt__000020,0.004561454112859794,0.004561454112859794,3.6491632902878353,0,8,False,False
F2,forklift_v4_20260903_192254_manual_gt__000030,0.0018847043463996482,0.0018847043463996482,1.5077634771197186,0,8,False,False
F2,forklift_v4_20260904_102339_manual_gt__000000,0.0045614967099720655,0.0045614967099720655,3.6491973679776524,0,8,False,False
F2,forklift_v4_20260904_102339_manual_gt__000450,0.0008797554359966397,0.0008797554359966397,0.7038043487973118,0,8,False,False
F2,forklift_v4_20260904_102504_manual_gt__000060,0.00210057285516434,0.00210057285516434,1.6804582841314721,0,8,False,False
F2,forklift_v4_20260904_103429_manual_gt__000000,0.0034972844477021447,0.1028451611761947,2.797827558161716,3,8,False,False
F2,forklift_v4_20260904_103429_manual_gt__000930,0.0012169234784490974,0.0012169234784490974,0.9735387827592779,0,8,False,False
F2,forklift_v4_20260904_103429_manual_gt__001230,0.001839008654516277,0.001839008654516277,1.4712069236130216,0,8,False,False
F2,forklift_v4_20260904_103739_manual_gt__000000,0.001446642717434589,0.001446642717434589,1.1573141739476713,0,8,False,False
F2,forklift_v4_20260904_103739_manual_gt__000180,0.002200382472360534,0.002200382472360534,1.760305977888427,0,8,False,False
F2,forklift_v4_20260904_103739_manual_gt__000360,0.002484649897493408,0.002484649897493408,1.9877199179947265,0,8,False,False
F2,forklift_v4_20260904_103739_manual_gt__000540,0.0032402548479319782,0.0032402548479319782,2.5922038783455825,0,8,False,False
F2,forklift_v4_20260904_103739_manual_gt__000720,0.00241671139924615,0.00241671139924615,1.9333691193969198,0,8,False,False
F2,forklift_v4_20260904_104212_manual_gt__000030,0.002572713162185153,0.002572713162185153,2.0581705297481223,0,8,False,False
F2,forklift_v4_20260904_104212_manual_gt__000270,0.0028033721598934302,0.0028033721598934302,2.242697727914744,0,8,False,False
F2,forklift_v4_20260904_105241_manual_gt__000000,0.0015248978723001211,0.0015248978723001211,1.2199182978400969,0,8,False,False
F2,forklift_v4_20260904_105508_manual_gt__000000,0.0013778555435192785,0.0013778555435192785,1.1022844348154228,0,8,False,False
F2,forklift_v4_20260904_105615_manual_gt__000000,0.0030833516253851796,0.0030833516253851796,2.4666813003081436,0,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__000000,0.0034855680503714905,0.07567770358610568,2.7884544402971922,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__001050,0.0029675803161304903,0.11878576655738035,2.3740642529043923,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__001260,0.0020900365702291217,0.11988260571697003,1.6720292561832975,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__001530,0.0033370429247682044,0.12295368939491391,2.6696343398145634,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__001710,0.0019065833043454344,0.118905673368449,1.5252666434763476,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__002250,0.0026667838608254706,0.11838648098562661,2.1334270886603766,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__002640,0.0026104401101019843,0.11762385325105107,2.0883520880815873,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__002880,0.00143997892040052,0.11927046433932045,1.151983136320416,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__003120,0.002791365277508573,0.11933417135523591,2.2330922220068583,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__003385,0.003920670331854022,0.1191277815536195,3.1365362654832176,3,8,False,False
F2,forklift_v4_20260904_142318_manual_gt__005095,0.0037447430304229506,0.1189601594514011,2.9957944243383605,3,8,False,False
F2,forklift_v4_20260904_142958_manual_gt__000010,0.002980456965641709,0.12282059222779568,2.3843655725133672,3,8,False,False
F2,forklift_v4_20260904_142958_manual_gt__000190,0.004385446701611332,0.14824334713406093,3.5083573612890655,3,8,False,False
F2,forklift_v4_20260904_144221_manual_gt__000006,0.0038862993073668283,0.14817624753117437,3.1090394458934627,3,8,False,False
F2,forklift_v4_20260904_144614_manual_gt__000014,0.00409114698336517,0.09313540927899978,3.2729175866921363,3,8,False,False
F2,forklift_v4_20260904_144614_manual_gt__000194,0.004045943477258642,0.09290625283063952,3.236754781806914,3,8,False,False
F2,forklift_v4_20260904_144614_manual_gt__000374,0.003618915610288055,0.0928822411846181,2.895132488230444,3,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__000006,0.003489768287194215,0.08867501067388989,2.791814629755372,3,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__000186,0.0019429633187632608,0.14307121909297155,1.5543706550106087,3,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__000366,0.0022657488120952944,0.1458133264929341,1.8125990496762356,3,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__000546,0.005043071504912442,0.30196522545327203,4.0344572039299536,3,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__000726,0.006152648553966938,0.006152648553966938,4.92211884317355,0,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__000906,0.006519106598888264,0.006519106598888264,5.215285279110611,0,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__001086,0.004970734782382978,0.004970734782382978,3.9765878259063823,0,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__001266,0.004417067711648648,0.004417067711648648,3.5336541693189183,0,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__001446,0.005760834411425738,0.005760834411425738,4.6086675291405905,0,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__001626,0.0064062289886329775,0.0064062289886329775,5.124983190906382,0,8,False,False
F2,forklift_v4_20260904_144733_manual_gt__001806,0.005268668512205143,0.005268668512205143,4.214934809764114,0,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__000009,0.002564851515195361,0.11130835438378658,2.051881212156289,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__000189,0.00230927438875872,0.141018016617258,1.8474195110069762,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__000369,0.0034138239650275464,0.1958561551235902,2.731059172022037,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__000549,0.0035374512252759832,0.19474368067076198,2.8299609802207866,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__000729,0.003915988988021676,0.1947333614578549,3.1327911904173407,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__000909,0.0042412074029996695,0.19475868055427017,3.392965922399736,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__001089,0.0032408137959321097,0.19372409882956398,2.592651036745688,3,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__001569,0.004440824374289182,0.004440824374289182,3.5526594994313454,0,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__002049,0.0047077394916515995,0.0047077394916515995,3.7661915933212797,0,8,False,False
F2,forklift_v4_20260904_145924_manual_gt__002229,0.005101210755213077,0.005101210755213077,4.080968604170462,0,8,False,False
F2,forklift_v4_20260904_150335_manual_gt__000025,0.0049169785202772,0.12871176326355352,3.93358281622176,1,8,False,False
F2,forklift_v4_20260904_150335_manual_gt__000205,0.004174726693059076,0.004174726693059076,3.339781354447261,0,8,False,False
F2,forklift_v4_20260904_150816_manual_gt__000011,0.0018492825889464466,0.09849361714460332,1.4794260711571572,3,8,False,False
F2,forklift_v4_20260904_150944_manual_gt__000002,0.0019825936541859024,0.0019825936541859024,1.586074923348722,0,8,False,False
F2,forklift_v4_20260904_150944_manual_gt__000182,0.002280090639900612,0.002280090639900612,1.8240725119204897,0,8,False,False
F2,forklift_v4_20260904_150944_manual_gt__000362,0.0038247487350284303,0.12288356244891765,3.0597989880227443,3,8,False,False
F2,forklift_v4_20260904_150944_manual_gt__000542,0.004205792672699261,0.12277504906979524,3.3646341381594085,3,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__014578,0.006665732357387985,0.12160537907202354,5.3325858859103885,3,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__015088,0.006744409808408544,0.006744409808408544,5.395527846726835,0,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__015358,0.003384905637401806,0.14703834386391418,2.707924509921445,3,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__015988,0.002389034199376058,0.002389034199376058,1.9112273595008464,0,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__016318,0.002679059745318206,0.002679059745318206,2.143247796254565,0,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__016618,0.004394353719961248,0.004394353719961248,3.5154829759689985,0,8,False,False
F2,forklift_v4_20260904_captured_manual_gt__016798,0.002445772616999117,0.002445772616999117,1.9566180935992934,0,8,False,False
