arm,id,detected,legacy_population,E_fixed,E_sym,fixed_mean_px,sym_mean_px,branch,annotated_corners,legacy_fixed9_px,legacy_buggy9_px,corrected9_px,mask_bug_changed_metric,mask_noninvariant,mask_changed_slots,rescue,true_collapse
F2,forklift_v4_20260903_190743_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002938204474758758,0.002938204474758758,2.3505635798070066,2.3505635798070066,0,8,2.114527492448734,2.114527492448734,2.114527492448734,False,False,0,False,False
F2,forklift_v4_20260903_190743_manual_gt__000090,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003147731103023965,0.003147731103023965,2.518184882419172,2.518184882419172,0,8,2.392749876884784,2.392749876884784,2.392749876884784,False,False,0,False,False
F2,forklift_v4_20260903_190743_manual_gt__000280,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003635083812984177,0.003635083812984177,2.9080670503873414,2.9080670503873414,0,8,2.646980178348409,2.646980178348409,2.646980178348409,False,False,0,False,False
F2,forklift_v4_20260903_192118_manual_gt__000020,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004561454112859794,0.004561454112859794,3.6491632902878353,3.6491632902878353,0,8,3.7092213744989633,3.7092213744989633,3.7092213744989633,False,False,0,False,False
F2,forklift_v4_20260903_192254_manual_gt__000030,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.09985706093429933,0.0018847043463996482,79.88564874743946,1.5077634771197186,1,8,71.20868702658859,1.5394556751932669,1.5394556751932669,False,False,0,True,False
F2,forklift_v4_20260904_102339_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0045614967099720655,0.0045614967099720655,3.6491973679776524,3.6491973679776524,0,8,3.5770731909002498,3.5770731909002498,3.5770731909002498,False,False,0,False,False
F2,forklift_v4_20260904_102339_manual_gt__000450,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0008797554359966397,0.0008797554359966397,0.7038043487973118,0.7038043487973118,0,8,0.6783506721042871,0.6783506721042871,0.6783506721042871,False,False,0,False,False
F2,forklift_v4_20260904_102504_manual_gt__000060,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00210057285516434,0.00210057285516434,1.6804582841314721,1.6804582841314721,0,8,1.7759122736842659,1.7759122736842659,1.7759122736842659,False,False,0,False,False
F2,forklift_v4_20260904_103429_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0034972844477021447,0.0034972844477021447,2.797827558161716,2.797827558161716,0,8,2.6849275314574874,2.6849275314574874,2.6849275314574874,False,False,0,False,False
F2,forklift_v4_20260904_103429_manual_gt__000930,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0012169234784490974,0.0012169234784490974,0.9735387827592779,0.9735387827592779,0,8,0.9238762480329439,0.9238762480329439,0.9238762480329439,False,False,0,False,False
F2,forklift_v4_20260904_103429_manual_gt__001230,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.001839008654516277,0.001839008654516277,1.4712069236130216,1.4712069236130216,0,8,1.5422707720763387,1.5422707720763387,1.5422707720763387,False,False,0,False,False
F2,forklift_v4_20260904_103739_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.001446642717434589,0.001446642717434589,1.1573141739476713,1.1573141739476713,0,8,1.1615201697172894,1.1615201697172894,1.1615201697172894,False,False,0,False,False
F2,forklift_v4_20260904_103739_manual_gt__000180,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002200382472360534,0.002200382472360534,1.760305977888427,1.760305977888427,0,8,1.704501003938455,1.704501003938455,1.704501003938455,False,False,0,False,False
F2,forklift_v4_20260904_103739_manual_gt__000360,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002484649897493408,0.002484649897493408,1.9877199179947265,1.9877199179947265,0,8,2.0130750933950927,2.0130750933950927,2.0130750933950927,False,False,0,False,False
F2,forklift_v4_20260904_103739_manual_gt__000540,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0032402548479319782,0.0032402548479319782,2.5922038783455825,2.5922038783455825,0,8,2.360790743111323,2.360790743111323,2.360790743111323,False,False,0,False,False
F2,forklift_v4_20260904_103739_manual_gt__000720,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00241671139924615,0.00241671139924615,1.9333691193969198,1.9333691193969198,0,8,1.7508445640178694,1.7508445640178694,1.7508445640178694,False,False,0,False,False
F2,forklift_v4_20260904_104212_manual_gt__000030,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002572713162185153,0.002572713162185153,2.0581705297481223,2.0581705297481223,0,8,1.9568951034632736,1.9568951034632736,1.9568951034632736,False,False,0,False,False
F2,forklift_v4_20260904_104212_manual_gt__000270,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0028033721598934302,0.0028033721598934302,2.242697727914744,2.242697727914744,0,8,2.1384578762218602,2.1384578762218602,2.1384578762218602,False,False,0,False,False
F2,forklift_v4_20260904_105241_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0015248978723001211,0.0015248978723001211,1.2199182978400969,1.2199182978400969,0,8,1.3089696057141222,1.3089696057141222,1.3089696057141222,False,False,0,False,False
F2,forklift_v4_20260904_105508_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.094269032799657,0.0013778555435192785,75.4152262397256,1.1022844348154228,1,8,67.24536466962005,1.1894163985887733,1.1894163985887733,False,False,0,True,False
F2,forklift_v4_20260904_105615_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0030833516253851796,0.0030833516253851796,2.4666813003081436,2.4666813003081436,0,8,2.2590448852829224,2.2590448852829224,2.2590448852829224,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__000000,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0034855680503714905,0.0034855680503714905,2.7884544402971922,2.7884544402971922,0,8,2.6386884239232655,2.6386884239232655,2.6386884239232655,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__001050,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0029675803161304903,0.0029675803161304903,2.3740642529043923,2.3740642529043923,0,8,2.2427394833919445,2.2427394833919445,2.2427394833919445,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__001260,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0020900365702291217,0.0020900365702291217,1.6720292561832975,1.6720292561832975,0,8,1.6894345859124447,1.6894345859124447,1.6894345859124447,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__001530,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0033370429247682044,0.0033370429247682044,2.6696343398145634,2.6696343398145634,0,8,2.4675292679906615,2.4675292679906615,2.4675292679906615,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__001710,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0019065833043454344,0.0019065833043454344,1.5252666434763476,1.5252666434763476,0,8,1.4366113962526808,1.4366113962526808,1.4366113962526808,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__002250,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0026667838608254706,0.0026667838608254706,2.1334270886603766,2.1334270886603766,0,8,2.1350694931184018,2.1350694931184018,2.1350694931184018,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__002640,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0026104401101019843,0.0026104401101019843,2.0883520880815873,2.0883520880815873,0,8,2.0336247864675236,2.0336247864675236,2.0336247864675236,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__002880,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00143997892040052,0.00143997892040052,1.151983136320416,1.151983136320416,0,8,1.148705817351131,1.148705817351131,1.148705817351131,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__003120,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002791365277508573,0.002791365277508573,2.2330922220068583,2.2330922220068583,0,8,2.082476072969351,2.082476072969351,2.082476072969351,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__003385,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003920670331854022,0.003920670331854022,3.1365362654832176,3.1365362654832176,0,8,2.8817130577064822,2.8817130577064822,2.8817130577064822,False,False,0,False,False
F2,forklift_v4_20260904_142318_manual_gt__005095,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0037447430304229506,0.0037447430304229506,2.9957944243383605,2.9957944243383605,0,8,2.689785114409278,2.689785114409278,2.689785114409278,False,False,0,False,False
F2,forklift_v4_20260904_142958_manual_gt__000010,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002980456965641709,0.002980456965641709,2.3843655725133672,2.3843655725133672,0,8,2.182178307645282,2.182178307645282,2.182178307645282,False,False,0,False,False
F2,forklift_v4_20260904_142958_manual_gt__000190,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004385446701611332,0.004385446701611332,3.5083573612890655,3.5083573612890655,0,8,3.317953901958763,3.317953901958763,3.317953901958763,False,False,0,False,False
F2,forklift_v4_20260904_144221_manual_gt__000006,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0038862993073668283,0.0038862993073668283,3.1090394458934627,3.1090394458934627,0,8,2.924727642015233,2.924727642015233,2.924727642015233,False,False,0,False,False
F2,forklift_v4_20260904_144614_manual_gt__000014,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00409114698336517,0.00409114698336517,3.2729175866921363,3.2729175866921363,0,8,2.9975314706460736,2.9975314706460736,2.9975314706460736,False,False,0,False,False
F2,forklift_v4_20260904_144614_manual_gt__000194,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004045943477258642,0.004045943477258642,3.236754781806914,3.236754781806914,0,8,2.9465970213273747,2.9465970213273747,2.9465970213273747,False,False,0,False,False
F2,forklift_v4_20260904_144614_manual_gt__000374,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003618915610288055,0.003618915610288055,2.895132488230444,2.895132488230444,0,8,2.623789521784989,2.623789521784989,2.623789521784989,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__000006,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003489768287194215,0.003489768287194215,2.791814629755372,2.791814629755372,0,8,2.6976543448968155,2.6976543448968155,2.6976543448968155,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__000186,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0019429633187632608,0.0019429633187632608,1.5543706550106087,1.5543706550106087,0,8,1.4281651176544097,1.4281651176544097,1.4281651176544097,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__000366,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0022657488120952944,0.0022657488120952944,1.8125990496762356,1.8125990496762356,0,8,1.8284185770764472,1.8284185770764472,1.8284185770764472,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__000546,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005043071504912442,0.005043071504912442,4.0344572039299536,4.0344572039299536,0,8,3.9801703857370776,3.9801703857370776,3.9801703857370776,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__000726,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.006152648553966938,0.006152648553966938,4.92211884317355,4.92211884317355,0,8,5.0986006838340465,5.0986006838340465,5.0986006838340465,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__000906,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.006519106598888264,0.006519106598888264,5.215285279110611,5.215285279110611,0,8,5.378445469883611,5.378445469883611,5.378445469883611,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__001086,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004970734782382978,0.004970734782382978,3.9765878259063823,3.9765878259063823,0,8,4.154532166626327,4.154532166626327,4.154532166626327,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__001266,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004417067711648648,0.004417067711648648,3.5336541693189183,3.5336541693189183,0,8,3.7257315191731326,3.7257315191731326,3.7257315191731326,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__001446,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005760834411425738,0.005760834411425738,4.6086675291405905,4.6086675291405905,0,8,4.804047952368355,4.804047952368355,4.804047952368355,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__001626,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0064062289886329775,0.0064062289886329775,5.124983190906382,5.124983190906382,0,8,5.312193563743088,5.312193563743088,5.312193563743088,False,False,0,False,False
F2,forklift_v4_20260904_144733_manual_gt__001806,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005268668512205143,0.005268668512205143,4.214934809764114,4.214934809764114,0,8,4.366926364492313,4.366926364492313,4.366926364492313,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__000009,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002564851515195361,0.002564851515195361,2.051881212156289,2.051881212156289,0,8,2.021686428591308,2.021686428591308,2.021686428591308,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__000189,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00230927438875872,0.00230927438875872,1.8474195110069762,1.8474195110069762,0,8,1.786654422902807,1.786654422902807,1.786654422902807,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__000369,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0034138239650275464,0.0034138239650275464,2.731059172022037,2.731059172022037,0,8,2.6416440463015882,2.6416440463015882,2.6416440463015882,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__000549,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0035374512252759832,0.0035374512252759832,2.8299609802207866,2.8299609802207866,0,8,2.6031568983272053,2.6031568983272053,2.6031568983272053,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__000729,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003915988988021676,0.003915988988021676,3.1327911904173407,3.1327911904173407,0,8,2.913571113158231,2.913571113158231,2.913571113158231,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__000909,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0042412074029996695,0.0042412074029996695,3.392965922399736,3.392965922399736,0,8,3.12738843602319,3.12738843602319,3.12738843602319,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__001089,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0032408137959321097,0.0032408137959321097,2.592651036745688,2.592651036745688,0,8,2.435815479069669,2.435815479069669,2.435815479069669,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__001569,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004440824374289182,0.004440824374289182,3.5526594994313454,3.5526594994313454,0,8,3.6883146855383564,3.6883146855383564,3.6883146855383564,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__002049,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0047077394916515995,0.0047077394916515995,3.7661915933212797,3.7661915933212797,0,8,3.71075883551079,3.71075883551079,3.71075883551079,False,False,0,False,False
F2,forklift_v4_20260904_145924_manual_gt__002229,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005101210755213077,0.005101210755213077,4.080968604170462,4.080968604170462,0,8,4.003691648176758,4.003691648176758,4.003691648176758,False,False,0,False,False
F2,forklift_v4_20260904_150335_manual_gt__000025,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.12871176326355352,0.0049169785202772,102.96941061084281,3.93358281622176,1,8,91.84873014629433,3.8168832177422782,3.8168832177422782,False,False,0,True,False
F2,forklift_v4_20260904_150335_manual_gt__000205,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004174726693059076,0.004174726693059076,3.339781354447261,3.339781354447261,0,8,3.1191527414528686,3.1191527414528686,3.1191527414528686,False,False,0,False,False
F2,forklift_v4_20260904_150816_manual_gt__000011,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0018492825889464466,0.0018492825889464466,1.4794260711571572,1.4794260711571572,0,8,1.370082607594428,1.370082607594428,1.370082607594428,False,False,0,False,False
F2,forklift_v4_20260904_150944_manual_gt__000002,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0019825936541859024,0.0019825936541859024,1.586074923348722,1.586074923348722,0,8,1.50426313362062,1.50426313362062,1.50426313362062,False,False,0,False,False
F2,forklift_v4_20260904_150944_manual_gt__000182,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.1280374363472608,0.002280090639900612,102.42994907780864,1.8240725119204897,1,8,91.28297568337827,1.8555298470332455,1.8555298470332455,False,False,0,True,False
F2,forklift_v4_20260904_150944_manual_gt__000362,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0038247487350284303,0.0038247487350284303,3.0597989880227443,3.0597989880227443,0,8,2.9811015475505602,2.9811015475505602,2.9811015475505602,False,False,0,False,False
F2,forklift_v4_20260904_150944_manual_gt__000542,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004205792672699261,0.004205792672699261,3.3646341381594085,3.3646341381594085,0,8,3.2875077459020483,3.2875077459020483,3.2875077459020483,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__014578,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.006665732357387985,0.006665732357387985,5.3325858859103885,5.3325858859103885,0,8,5.312088510349629,5.312088510349629,5.312088510349629,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__015088,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.006744409808408544,0.006744409808408544,5.395527846726835,5.395527846726835,0,8,5.137355839422038,5.137355839422038,5.137355839422038,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__015358,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.003384905637401806,0.003384905637401806,2.707924509921445,2.707924509921445,0,8,2.469196406993053,2.469196406993053,2.469196406993053,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__015988,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.13932506769066846,0.002389034199376058,111.46005415253478,1.9112273595008464,1,8,99.21075946315705,1.8340245360157763,1.8340245360157763,False,False,0,True,False
F2,forklift_v4_20260904_captured_manual_gt__016318,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002679059745318206,0.002679059745318206,2.143247796254565,2.143247796254565,0,8,2.2281510508022593,2.2281510508022593,2.2281510508022593,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__016618,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004394353719961248,0.004394353719961248,3.5154829759689985,3.5154829759689985,0,8,3.551106733256834,3.551106733256834,3.551106733256834,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__016798,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.002445772616999117,0.002445772616999117,1.9566180935992934,1.9566180935992934,0,8,1.7519169970032804,1.7519169970032804,1.7519169970032804,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__017098,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.004111108362938653,0.004111108362938653,3.2888866903509224,3.2888866903509224,0,8,3.162348800571565,3.162348800571565,3.162348800571565,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__017428,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.005846585071296515,0.005846585071296515,4.677268057037212,4.677268057037212,0,8,4.6115213146902585,4.6115213146902585,4.6115213146902585,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__017968,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0018847220314477397,0.0018847220314477397,1.5077776251581918,1.5077776251581918,0,8,1.504479000685902,1.504479000685902,1.504479000685902,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__018448,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.0040775830865511006,0.0040775830865511006,3.2620664692408807,3.2620664692408807,0,8,2.9495134834438743,2.9495134834438743,2.9495134834438743,False,False,0,False,False
F2,forklift_v4_20260904_captured_manual_gt__019348,True,challenge/yolo_pose_one_model/datasets/live_gt_v4,0.00276841276492931,0.00276841276492931,2.214730211943448,2.214730211943448,0,8,2.0779538889363245,2.0779538889363245,2.0779538889363245,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__002689,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0032422425278856386,0.0032422425278856386,2.593794022308511,2.593794022308511,0,8,2.5147081931324395,2.5147081931324395,2.5147081931324395,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__002809,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0017231372616864744,0.0017231372616864744,1.3785098093491794,1.3785098093491794,0,8,1.4631562794533475,1.4631562794533475,1.4631562794533475,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__002929,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0018227532834135095,0.0018227532834135095,1.4582026267308077,1.4582026267308077,0,8,1.3762380237841905,1.3762380237841905,1.3762380237841905,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003129,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0032770640381513598,0.0032770640381513598,2.621651230521088,2.621651230521088,0,8,2.5465662417337933,2.5465662417337933,2.5465662417337933,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003249,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.004380976863913582,0.004380976863913582,3.5047814911308657,3.5047814911308657,0,6,3.527313067523983,3.527313067523983,3.527313067523983,False,True,12,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003369,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0031468452560276367,0.0031468452560276367,2.5174762048221093,2.5174762048221093,0,8,2.5521215194380873,2.5521215194380873,2.5521215194380873,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003489,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0019842420025368178,0.0019842420025368178,1.5873936020294543,1.5873936020294543,0,8,1.5051024233834511,1.5051024233834511,1.5051024233834511,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003609,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0015434701740770736,0.0015434701740770736,1.234776139261659,1.234776139261659,0,8,1.1636037025210788,1.1636037025210788,1.1636037025210788,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003729,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.002976875271326211,0.002976875271326211,2.3815002170609687,2.3815002170609687,0,8,2.2996572843129273,2.2996572843129273,2.2996572843129273,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__003849,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.005806935226283307,0.005806935226283307,4.645548181026646,4.645548181026646,0,8,4.555562405396791,4.555562405396791,4.555562405396791,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004009,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0070002123436174735,0.0070002123436174735,5.600169874893979,5.600169874893979,0,8,5.399842938900187,5.399842938900187,5.399842938900187,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004129,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.002161747176685816,0.002161747176685816,1.7293977413486528,1.7293977413486528,0,8,1.6554835420758893,1.6554835420758893,1.6554835420758893,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004249,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0035159794453851188,0.0035159794453851188,2.812783556308095,2.812783556308095,0,8,2.5804010361873364,2.5804010361873364,2.5804010361873364,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004369,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0021789700803838048,0.0021789700803838048,1.7431760643070437,1.7431760643070437,0,8,1.677043527148017,1.677043527148017,1.677043527148017,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004489,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.001440094317747327,0.001440094317747327,1.1520754541978615,1.1520754541978615,0,8,1.1807160196487028,1.1807160196487028,1.1807160196487028,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004609,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0017277514478543938,0.0017277514478543938,1.382201158283515,1.382201158283515,0,8,1.2967843168726545,1.2967843168726545,1.2967843168726545,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004729,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0010375080776831103,0.0010375080776831103,0.8300064621464883,0.8300064621464883,0,8,0.7941888956277561,0.7941888956277561,0.7941888956277561,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004849,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0022624545697309487,0.0022624545697309487,1.809963655784759,1.809963655784759,0,8,1.7920619779602898,1.7920619779602898,1.7920619779602898,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__004969,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.10666525190855308,0.10666525190855308,85.33220152684247,85.33220152684247,0,8,117.70206694123236,117.70206694123236,117.70206694123236,False,False,0,False,True
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__005089,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.004541956011941742,0.004541956011941742,3.6335648095533934,3.6335648095533934,0,8,3.571139248297242,3.571139248297242,3.571139248297242,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__005209,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.006760527556408219,0.006760527556408219,5.408422045126575,5.408422045126575,0,8,5.39900322004063,5.39900322004063,5.39900322004063,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__005329,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.004049078049985316,0.004049078049985316,3.239262439988252,3.239262439988252,0,8,3.273461386163762,3.273461386163762,3.273461386163762,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__005449,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0021389624903363526,0.0021389624903363526,1.711169992269082,1.711169992269082,0,8,1.692454546900982,1.692454546900982,1.692454546900982,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__005569,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.002433410941750627,0.002433410941750627,1.9467287534005018,1.9467287534005018,0,8,1.948954227074235,1.948954227074235,1.948954227074235,False,False,0,False,False
clean_label/stage1_indexed,capture_20260902_kimjihoon_manual_gt__005689,True,challenge/yolo_pose_one_model/datasets/live_gt_v6_clean,0.0024516567980450723,0.0024516567980450723,1.9613254384360577,1.9613254384360577,0,8,1.8897486344254562,1.8897486344254562,1.8897486344254562,False,False,0,False,False
