split,arm,id,available,centroid_translation_cm,equivalent_rotation_deg,body_extent_IoU
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19948,True,3.169277311423445,3.3658725252949555,0.6859888592332943
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f19979,True,2.6000925268382713,179.44311503195678,0.7353356747207233
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f1998,True,25.073795489328475,10.96661002638568,0.00547744045163353
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20044,True,3.69512678091997,178.21716095372093,0.6669055324100319
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20069,True,3.538595093839167,0.22072002347692127,0.8271424029303327
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20073,True,12.154022385573922,87.45604219876222,0.18603536003364754
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20075,True,5.9181040539873715,7.2684075648466235,0.49418656139885503
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20079,True,18.557092506982308,3.482346119457555,0.27323258865948363
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2008,True,2.087147360380803,2.2790935036214828,0.9164655346854537
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20084,True,26.086716379208184,178.91415883212224,0.15246291667013018
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20135,True,4.978367389092526,2.306499344149368,0.634615261427823
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20145,True,3.1769983428824498,1.1181738906371217,0.8677199599383218
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20158,True,1.4534064071368222,1.7220480126546023,0.8136688092966298
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20159,True,35.80245104106308,176.64997895080018,0.002978254253121093
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20173,True,41.07362976558988,2.206296188603107,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20181,True,2.9917085197179465,2.980327862047396,0.7245009557988571
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20218,True,3.5531094526510363,2.123809287603299,0.7034462084699085
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2027,True,3.4512358148417013,5.297378197425063,0.5325732106727374
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20286,True,0.5637910982550388,5.261509142567572,0.7370420363048353
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2031,True,16.717525835739735,1.5817419622202478,0.22128015916908128
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20320,True,5.320000319952003,179.51339285841388,0.6408559003616306
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20333,True,8.34339396069494,3.818099902632001,0.5278104959114471
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20387,True,4.7388226665815765,1.6375475973693903,0.47900992232554024
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20389,True,11.009776299600926,179.97565179143788,0.4352692204895304
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20415,True,5.242068572198616,178.9680781570797,0.5635491777437123
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20418,True,15.739572381230147,1.5754087249266702,0.3419820473915094
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20474,True,0.7415025560604563,2.864247500956514,0.8471232110148881
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20496,True,4.2223757547707645,179.19456261312786,0.6535399311726326
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f2050,True,6.166593078270491,87.27546285602087,0.7137481060664512
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20505,True,22.758269483340413,4.244571361083165,0.0
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20510,True,8.925888743776184,6.274729610311196,0.3348773079137366
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20521,True,25.993327645399578,7.06447179763191,0.050208110131855554
RECT_SYNTH_VAL,EQUIV_seed2,G38__G__f20542,True,8.619889258819484,1.2380084952032586,0.576416663510346
