split,arm,id,evaluable,detected,matched,C,session,E_sym,E_fixed,frame_mean_px,branch,annotated_corners,center_error_px,outside_raw_corners
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0949,True,True,True,2,,0.0021712475298076603,0.0021712475298076603,1.7369980238461282,0,8,0.8819030541233518,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0955,True,True,True,2,,0.005312102247636092,0.005312102247636092,4.249681798108874,0,8,3.1328808806824373,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0959,True,True,True,2,,0.004082563285933425,0.004082563285933425,3.532773903062332,0,8,3.0749721477924337,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0963,True,True,True,2,,0.0025830763430755776,0.0025830763430755776,2.0456920943326447,0,8,0.04193823129439476,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0965,True,True,True,2,,0.0011513949977334115,0.0011513949977334115,0.9211159981867293,0,8,0.5410364005854381,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0966,True,True,True,2,,0.0018556707044569644,0.0018556707044569644,1.4845365635655714,0,8,0.622168160472787,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0971,True,True,True,2,,0.0025136777060833977,0.0025136777060833977,2.76869932100357,0,8,1.42242509969036,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0979,True,True,True,2,,0.0030178279722697936,0.0030178279722697936,2.611424038691582,0,8,2.4908299181461464,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f0981,True,True,True,2,,0.005342864648519111,0.005342864648519111,4.231332922801313,0,8,3.1884356574457065,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1005,True,True,True,2,,0.002073712771677026,0.002073712771677026,1.6589702173416208,0,8,1.6513969293506923,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1009,True,True,True,2,,0.0018401554658265312,0.0018401554658265312,1.472124372661225,0,8,0.6078145048288235,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1011,True,True,True,2,,0.0044845648146882265,0.0044845648146882265,3.880638813000015,0,8,1.6085703525722088,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1015,True,True,True,2,,0.0024673854241213074,0.0024673854241213074,2.7177105210766905,0,8,1.9954413359804812,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1033,True,True,True,2,,0.0023393470235062606,0.0023393470235062606,1.8714776188050084,0,8,1.7219613030548977,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1036,True,True,True,2,,0.003588779135857804,0.003588779135857804,2.8710233086862433,0,8,0.6216279985564145,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1065,True,True,True,2,,0.002303425083093804,0.002303425083093804,2.537115815647377,0,8,2.9768955617605117,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1066,True,True,True,2,,0.0011272459891477152,0.0011272459891477152,0.9017967913181721,0,8,0.6608775391220544,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1070,True,True,True,2,,0.0016235288691899695,0.0016235288691899695,1.2857692655991173,0,8,0.14644077152569238,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1105,True,True,True,2,,0.003964473619041975,0.003964473619041975,4.366683680494843,0,8,6.6935618929005924,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1109,True,True,True,2,,0.0023629265714908533,0.0023629265714908533,2.0447166992799835,0,8,1.364071854478691,2
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1133,True,True,True,2,,0.002892287965808537,0.002892287965808537,3.185720948911186,0,8,1.2236525042320159,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1146,True,True,True,2,,0.0027479731093909884,0.0027479731093909884,3.026764832935378,0,8,1.1903017925975556,4
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1153,True,True,True,2,,0.001589311892362688,0.001589311892362688,1.2714495138901505,0,8,1.0934362299313671,0
RECT_SYNTH_VAL,INDEXED_seed1,P0__shard_07_f1165,True,True,True,2,,0.004707495470985162,0.004707495470985162,5.1850877630815795,0,8,0.4342536385798882,2
